#Variables:,
#tasmax_bcc-csm1-1_historical(K):Daily Maximum Near-Surface Air Temperature,
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) ",
#Original Data File(s):,
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc ,
#===============================================,
"yyyy-mm-dd,tasmax_bcc-csm1-1_historical(K)",
6/17/2003,310.66452
6/18/2003,309.889923
6/19/2003,308.441925
6/20/2003,307.99646
6/21/2003,307.897034
6/22/2003,308.072021
6/23/2003,307.997833
6/24/2003,308.808594
6/25/2003,308.789673
6/26/2003,308.953827
6/27/2003,310.334808
6/28/2003,310.824524
6/29/2003,311.885437
6/30/2003,311.086334
7/1/2003,312.319733
7/2/2003,313.521423
7/3/2003,312.32431
7/4/2003,311.631897
7/5/2003,309.527252
7/6/2003,301.769592
7/7/2003,300.374756
7/8/2003,301.105713
7/9/2003,303.653046
7/10/2003,301.520172
7/11/2003,300.145203
7/12/2003,303.587585
7/13/2003,304.794678
7/14/2003,303.910706
7/15/2003,303.623291
7/16/2003,305.215637
7/17/2003,307.527527
7/18/2003,308.667786
7/19/2003,309.112396
7/20/2003,307.582153
7/21/2003,309.508972
7/22/2003,308.798523
7/23/2003,308.83316
7/24/2003,308.501495
7/25/2003,308.681213
7/26/2003,307.177551
7/27/2003,306.397095
7/28/2003,307.06012
7/29/2003,307.31958
7/30/2003,311.912201
7/31/2003,311.859558
8/1/2003,312.045685
8/2/2003,311.520538
8/3/2003,311.99353
8/4/2003,312.596008
8/5/2003,311.840302
8/6/2003,309.944031
8/7/2003,309.269592
8/8/2003,312.251312
8/9/2003,313.681274
8/10/2003,311.586243
8/11/2003,309.419586
8/12/2003,311.313965
8/13/2003,309.431854
8/14/2003,308.528198
8/15/2003,308.532867
8/16/2003,310.173645
8/17/2003,310.352661
8/18/2003,309.425385
8/19/2003,310.219147
8/20/2003,308.754089
8/21/2003,307.110321
8/22/2003,307.192169
8/23/2003,307.875336
8/24/2003,306.485809
8/25/2003,307.348022
8/26/2003,306.035065
8/27/2003,306.515289
8/28/2003,308.573212
8/29/2003,308.772858
8/30/2003,309.960632
8/31/2003,311.09903
9/1/2003,313.270081
9/2/2003,314.305115
9/3/2003,312.068634
9/4/2003,312.535065
9/5/2003,311.805847
9/6/2003,310.719269
9/7/2003,309.892151
9/8/2003,309.267059
9/9/2003,308.231598
9/10/2003,306.912079
9/11/2003,306.396057
9/12/2003,302.693848
9/13/2003,304.355591
9/14/2003,304.719269
9/15/2003,304.87149
9/16/2003,301.226562
9/17/2003,303.866364
9/18/2003,304.843933
9/19/2003,303.305786
9/20/2003,303.552032
9/21/2003,306.351196
9/22/2003,306.967041
9/23/2003,306.305115
9/24/2003,302.866394
9/25/2003,305.900696
9/26/2003,307.150299
9/27/2003,306.998932
9/28/2003,306.986847
9/29/2003,306.172058
9/30/2003,300.51767
10/1/2003,297.41864
10/2/2003,284.672607
10/3/2003,294.601715
10/4/2003,300.816528
10/5/2003,299.775574
10/6/2003,296.002747
10/7/2003,281.287262
10/8/2003,291.209503
10/9/2003,297.621674
10/10/2003,298.988892
10/11/2003,300.726318
10/12/2003,303.36673
10/13/2003,303.345398
10/14/2003,298.203064
10/15/2003,297.95694
10/16/2003,297.752197
10/17/2003,296.904846
10/18/2003,298.073029
10/19/2003,298.544434
10/20/2003,302.043121
10/21/2003,302.30188
10/22/2003,302.184906
10/23/2003,299.162842
10/24/2003,300.484375
10/25/2003,300.857025
10/26/2003,296.773987
10/27/2003,295.700531
10/28/2003,296.116577
10/29/2003,297.216766
10/30/2003,295.865265
10/31/2003,295.499695
11/1/2003,295.825836
11/2/2003,295.226257
11/3/2003,295.626099
11/4/2003,297.057343
11/5/2003,295.890778
11/6/2003,298.011078
11/7/2003,295.289703
11/8/2003,291.729706
11/9/2003,289.806976
11/10/2003,291.190796
11/11/2003,293.440826
11/12/2003,298.407349
11/13/2003,293.748627
11/14/2003,293.742401
11/15/2003,294.88913
11/16/2003,288.18338
11/17/2003,287.671906
11/18/2003,289.047455
11/19/2003,288.784393
11/20/2003,294.45105
11/21/2003,294.256012
11/22/2003,296.886505
11/23/2003,292.622711
11/24/2003,298.21228
11/25/2003,293.32428
11/26/2003,284.40329
11/27/2003,282.788025
11/28/2003,282.871277
11/29/2003,286.495941
11/30/2003,288.639343
12/1/2003,290.215149
12/2/2003,285.106598
12/3/2003,284.411926
12/4/2003,287.690552
12/5/2003,289.373291
12/6/2003,295.650208
12/7/2003,296.578003
12/8/2003,296.290955
12/9/2003,297.875519
12/10/2003,293.680176
12/11/2003,294.659637
12/12/2003,293.520782
12/13/2003,290.926208
12/14/2003,289.811615
12/15/2003,287.323242
12/16/2003,290.558411
12/17/2003,291.413605
12/18/2003,290.812164
12/19/2003,290.624634
12/20/2003,284.716675
12/21/2003,287.51297
12/22/2003,288.802734
12/23/2003,291.332977
12/24/2003,290.998413
12/25/2003,291.338562
12/26/2003,291.031311
12/27/2003,285.430084
12/28/2003,285.504883
12/29/2003,284.995911
12/30/2003,283.952393
12/31/2003,287.962952
1/1/2004,296.690399
1/2/2004,296.935211
1/3/2004,297.996063
1/4/2004,290.162231
1/5/2004,289.607666
1/6/2004,290.889038
1/7/2004,285.506165
1/8/2004,285.30011
1/9/2004,287.715088
1/10/2004,294.738251
1/11/2004,292.313049
1/12/2004,295.45874
1/13/2004,288.527435
1/14/2004,285.376892
1/15/2004,285.825378
1/16/2004,293.373047
1/17/2004,295.847382
1/18/2004,295.76593
1/19/2004,293.677826
1/20/2004,299.659149
1/21/2004,295.670135
1/22/2004,294.621765
1/23/2004,291.154541
1/24/2004,292.924438
1/25/2004,295.00473
1/26/2004,293.611603
1/27/2004,293.540405
1/28/2004,283.013489
1/29/2004,286.473694
1/30/2004,288.150696
1/31/2004,280.430328
2/1/2004,283.485352
2/2/2004,281.783691
2/3/2004,275.320129
2/4/2004,286.567902
2/5/2004,289.658661
2/6/2004,288.888275
2/7/2004,284.607361
2/8/2004,282.759338
2/9/2004,282.171997
2/10/2004,287.23584
2/11/2004,291.823669
2/12/2004,294.799164
2/13/2004,290.66687
2/14/2004,291.250244
2/15/2004,295.437195
2/16/2004,293.474731
2/17/2004,295.368073
2/18/2004,298.845093
2/19/2004,298.693817
2/20/2004,298.925171
2/21/2004,294.615295
2/22/2004,298.484985
2/23/2004,297.259613
2/24/2004,298.370819
2/25/2004,296.256958
2/26/2004,296.540253
2/27/2004,298.587189
2/28/2004,299.196045
2/29/2004,298.615204
3/1/2004,298.034363
3/2/2004,295.84494
3/3/2004,302.393066
3/4/2004,303.396057
3/5/2004,296.659027
3/6/2004,292.265289
3/7/2004,289.709717
3/8/2004,293.605743
3/9/2004,289.986755
3/10/2004,289.721802
3/11/2004,292.594849
3/12/2004,287.090698
3/13/2004,289.009644
3/14/2004,298.687439
3/15/2004,302.693329
3/16/2004,299.102264
3/17/2004,292.403748
3/18/2004,290.362671
3/19/2004,294.161041
3/20/2004,296.357819
3/21/2004,299.371063
3/22/2004,300.768555
3/23/2004,300.372314
3/24/2004,303.090057
3/25/2004,305.039856
3/26/2004,306.815979
3/27/2004,302.324738
3/28/2004,296.611023
3/29/2004,300.922272
3/30/2004,302.756439
3/31/2004,303.118866
4/1/2004,298.982239
4/2/2004,294.113312
4/3/2004,294.069122
4/4/2004,294.623871
4/5/2004,298.945007
4/6/2004,299.370056
4/7/2004,303.848389
4/8/2004,302.376892
4/9/2004,305.887939
4/10/2004,307.786652
4/11/2004,308.567657
4/12/2004,303.698212
4/13/2004,302.517151
4/14/2004,304.6604
4/15/2004,307.192688
4/16/2004,307.898468
4/17/2004,308.825867
4/18/2004,310.133148
4/19/2004,306.951324
4/20/2004,299.637604
4/21/2004,298.621857
4/22/2004,298.721558
4/23/2004,296.847137
4/24/2004,299.860413
4/25/2004,303.402954
4/26/2004,307.022125
4/27/2004,309.642578
4/28/2004,311.482574
4/29/2004,310.070129
4/30/2004,305.088959
5/1/2004,303.357025
5/2/2004,307.522186
5/3/2004,309.491119
5/4/2004,310.717926
5/5/2004,311.795013
5/6/2004,311.367981
5/7/2004,309.965179
5/8/2004,309.770599
5/9/2004,307.951447
5/10/2004,307.746277
5/11/2004,306.341095
5/12/2004,304.431793
5/13/2004,307.531189
5/14/2004,307.770966
5/15/2004,306.269806
5/16/2004,300.717072
5/17/2004,303.647522
5/18/2004,302.414551
5/19/2004,304.044434
5/20/2004,306.127289
5/21/2004,306.07254
5/22/2004,309.452026
5/23/2004,308.724976
5/24/2004,307.995331
5/25/2004,307.418732
5/26/2004,307.669434
5/27/2004,308.468506
5/28/2004,309.383118
5/29/2004,308.509094
5/30/2004,305.312866
5/31/2004,300.150208
6/1/2004,297.086639
6/2/2004,299.899811
6/3/2004,300.754181
6/4/2004,300.952423
6/5/2004,300.953461
6/6/2004,300.675079
6/7/2004,301.715668
6/8/2004,304.723755
6/9/2004,305.445831
6/10/2004,305.913422
6/11/2004,304.688751
6/12/2004,301.719574
6/13/2004,305.551544
6/14/2004,307.362244
6/15/2004,306.720184
6/16/2004,306.07959
6/17/2004,305.796539
6/18/2004,304.591553
6/19/2004,304.12561
6/20/2004,305.204407
6/21/2004,304.604523
6/22/2004,303.642059
6/23/2004,305.813904
6/24/2004,306.809967
6/25/2004,307.44754
6/26/2004,307.648926
6/27/2004,308.246368
6/28/2004,308.803406
6/29/2004,309.041046
6/30/2004,308.247803
7/1/2004,311.121277
7/2/2004,311.370087
7/3/2004,311.547668
7/4/2004,310.599487
7/5/2004,311.15567
7/6/2004,309.749939
7/7/2004,309.877319
7/8/2004,308.67276
7/9/2004,307.280334
7/10/2004,306.763733
7/11/2004,303.597168
7/12/2004,306.766235
7/13/2004,307.427734
7/14/2004,304.171844
7/15/2004,310.450317
7/16/2004,308.628693
7/17/2004,308.940796
7/18/2004,309.423309
7/19/2004,309.762085
7/20/2004,312.264008
7/21/2004,312.027679
7/22/2004,307.79126
7/23/2004,308.990753
7/24/2004,310.540222
7/25/2004,310.158142
7/26/2004,308.701599
7/27/2004,310.474243
7/28/2004,310.232635
7/29/2004,307.979065
7/30/2004,308.188049
7/31/2004,308.583832
8/1/2004,308.790619
8/2/2004,309.227814
8/3/2004,308.650177
8/4/2004,307.427734
8/5/2004,308.426453
8/6/2004,307.007965
8/7/2004,306.780701
8/8/2004,306.13147
8/9/2004,306.412903
8/10/2004,304.539734
8/11/2004,305.913513
8/12/2004,304.758453
8/13/2004,308.244659
8/14/2004,310.004486
8/15/2004,309.568665
8/16/2004,307.966675
8/17/2004,307.957733
8/18/2004,309.273163
8/19/2004,310.660767
8/20/2004,311.038727
8/21/2004,311.594116
8/22/2004,311.650848
8/23/2004,310.446869
8/24/2004,308.236908
8/25/2004,308.141785
8/26/2004,309.977173
8/27/2004,310.759705
8/28/2004,310.655334
8/29/2004,309.694733
8/30/2004,306.612457
8/31/2004,303.248901
9/1/2004,301.159332
9/2/2004,299.480316
9/3/2004,301.40918
9/4/2004,302.064636
9/5/2004,303.627777
9/6/2004,304.662354
9/7/2004,305.434448
9/8/2004,304.775848
9/9/2004,301.627594
9/10/2004,303.594635
9/11/2004,303.653595
9/12/2004,303.462921
9/13/2004,305.772736
9/14/2004,306.912201
9/15/2004,308.28476
9/16/2004,308.677368
9/17/2004,306.352142
9/18/2004,303.918915
9/19/2004,304.67926
9/20/2004,306.315094
9/21/2004,305.837555
9/22/2004,304.580383
9/23/2004,304.256561
9/24/2004,299.864166
9/25/2004,301.545288
9/26/2004,303.202209
9/27/2004,303.910126
9/28/2004,304.851318
9/29/2004,305.442291
9/30/2004,302.616943
10/1/2004,303.166962
10/2/2004,302.751984
10/3/2004,302.812531
10/4/2004,303.428833
10/5/2004,303.153381
10/6/2004,299.916351
10/7/2004,300.088898
10/8/2004,295.453125
10/9/2004,289.403931
10/10/2004,293.138672
10/11/2004,295.458618
10/12/2004,298.57074
10/13/2004,301.84137
10/14/2004,300.750549
10/15/2004,298.072937
10/16/2004,299.579376
10/17/2004,304.411224
10/18/2004,304.785675
10/19/2004,302.488007
10/20/2004,303.471222
10/21/2004,304.804565
10/22/2004,305.041351
10/23/2004,303.759399
10/24/2004,298.722748
10/25/2004,302.317261
10/26/2004,305.71402
10/27/2004,304.23584
10/28/2004,303.706573
10/29/2004,303.567719
10/30/2004,303.481476
10/31/2004,303.668732
11/1/2004,302.661438
11/2/2004,301.760071
11/3/2004,298.91153
11/4/2004,298.494446
11/5/2004,302.441345
11/6/2004,303.340393
11/7/2004,304.032898
11/8/2004,304.975006
11/9/2004,298.851379
11/10/2004,294.35791
11/11/2004,290.923706
11/12/2004,292.16629
11/13/2004,296.361542
11/14/2004,296.875275
11/15/2004,291.019318
11/16/2004,293.930084
11/17/2004,298.651489
11/18/2004,295.475525
11/19/2004,281.510162
11/20/2004,286.50177
11/21/2004,289.143555
11/22/2004,299.357727
11/23/2004,300.611664
11/24/2004,297.380676
11/25/2004,299.138885
11/26/2004,291.039215
11/27/2004,286.175293
11/28/2004,290.562866
11/29/2004,288.69223
11/30/2004,294.023132
12/1/2004,295.007385
12/2/2004,290.235748
12/3/2004,290.918823
12/4/2004,287.49234
12/5/2004,285.952179
12/6/2004,286.467316
12/7/2004,290.982941
12/8/2004,290.978912
12/9/2004,292.885651
12/10/2004,293.500427
12/11/2004,295.045929
12/12/2004,296.95343
12/13/2004,300.331268
12/14/2004,299.116608
12/15/2004,298.022919
12/16/2004,299.229279
12/17/2004,291.51767
12/18/2004,288.888306
12/19/2004,294.502014
12/20/2004,300.875732
12/21/2004,292.488495
12/22/2004,284.210022
12/23/2004,296.124756
12/24/2004,291.880096
12/25/2004,286.727448
12/26/2004,289.178589
12/27/2004,288.716339
12/28/2004,274.519806
12/29/2004,277.941589
12/30/2004,279.618286
12/31/2004,289.37439
1/1/2005,284.438171
1/2/2005,280.494507
1/3/2005,277.665314
1/4/2005,289.701996
1/5/2005,292.098938
1/6/2005,293.132385
1/7/2005,292.18335
1/8/2005,291.146484
1/9/2005,292.717499
1/10/2005,293.662994
1/11/2005,295.391418
1/12/2005,298.742004
1/13/2005,295.483276
1/14/2005,293.431305
1/15/2005,288.868561
1/16/2005,288.122986
1/17/2005,286.906586
1/18/2005,292.679688
1/19/2005,288.574951
1/20/2005,279.77298
1/21/2005,279.741333
1/22/2005,281.095184
1/23/2005,281.032349
1/24/2005,283.006866
1/25/2005,284.614807
1/26/2005,292.190033
1/27/2005,293.591003
1/28/2005,295.277222
1/29/2005,296.393585
1/30/2005,295.850983
1/31/2005,291.007507
2/1/2005,284.825348
2/2/2005,280.746185
2/3/2005,287.927155
2/4/2005,293.326324
2/5/2005,296.574402
2/6/2005,295.12677
2/7/2005,299.557892
2/8/2005,298.359039
2/9/2005,294.883759
2/10/2005,291.921204
2/11/2005,278.412109
2/12/2005,283.947327
2/13/2005,296.782532
2/14/2005,295.416016
2/15/2005,295.270325
2/16/2005,289.685699
2/17/2005,295.26767
2/18/2005,295.755493
2/19/2005,299.963989
2/20/2005,298.249878
2/21/2005,296.231018
2/22/2005,291.160461
2/23/2005,287.707306
2/24/2005,289.406738
2/25/2005,291.494232
2/26/2005,290.827332
2/27/2005,290.507477
2/28/2005,294.01416
3/1/2005,296.977905
3/2/2005,296.796265
3/3/2005,296.982941
3/4/2005,303.593994
3/5/2005,296.783508
3/6/2005,300.636414
3/7/2005,295.136566
3/8/2005,297.735352
3/9/2005,294.460358
3/10/2005,295.710083
3/11/2005,299.197754
3/12/2005,294.607758
3/13/2005,293.578247
3/14/2005,293.757965
3/15/2005,289.954865
3/16/2005,288.339691
3/17/2005,284.705139
3/18/2005,285.79245
3/19/2005,288.604126
3/20/2005,292.997894
3/21/2005,293.504547
3/22/2005,296.094757
3/23/2005,295.334869
3/24/2005,299.705719
3/25/2005,298.950012
3/26/2005,298.369019
3/27/2005,299.695068
3/28/2005,299.799713
3/29/2005,299.982086
3/30/2005,297.371582
3/31/2005,299.312225
4/1/2005,291.379761
4/2/2005,290.386841
4/3/2005,291.873444
4/4/2005,296.96756
4/5/2005,297.618378
4/6/2005,298.982758
4/7/2005,298.359985
4/8/2005,302.388428
4/9/2005,300.347778
4/10/2005,294.89328
4/11/2005,292.460541
4/12/2005,292.07785
4/13/2005,295.309143
4/14/2005,301.783264
4/15/2005,305.674286
4/16/2005,304.388794
4/17/2005,299.050446
4/18/2005,297.526581
4/19/2005,299.445862
4/20/2005,299.54245
4/21/2005,295.565613
4/22/2005,299.076233
4/23/2005,305.165344
4/24/2005,304.095062
4/25/2005,300.579803
4/26/2005,296.719513
4/27/2005,295.344025
4/28/2005,299.33078
4/29/2005,301.953247
4/30/2005,303.009216
5/1/2005,303.171722
5/2/2005,302.250336
5/3/2005,302.687469
5/4/2005,303.597107
5/5/2005,303.937653
5/6/2005,303.487793
5/7/2005,302.747742
5/8/2005,304.658234
5/9/2005,305.420227
5/10/2005,303.437439
5/11/2005,305.054413
5/12/2005,305.972839
5/13/2005,307.44223
5/14/2005,307.906464
5/15/2005,307.90271
5/16/2005,306.821899
5/17/2005,306.812653
5/18/2005,304.960846
5/19/2005,305.109222
5/20/2005,304.751251
5/21/2005,305.713593
5/22/2005,306.675812
5/23/2005,306.39505
5/24/2005,307.024292
5/25/2005,308.246521
5/26/2005,307.152435
5/27/2005,305.866364
5/28/2005,304.81955
5/29/2005,306.865967
5/30/2005,307.210999
5/31/2005,306.748962
6/1/2005,306.18158
6/2/2005,309.944794
6/3/2005,311.072998
6/4/2005,309.70462
6/5/2005,308.825592
6/6/2005,307.99704
6/7/2005,305.151306
6/8/2005,302.673431
6/9/2005,306.466125
6/10/2005,308.268402
6/11/2005,309.011292
6/12/2005,309.981689
6/13/2005,311.023682
6/14/2005,311.31897
6/15/2005,309.518188
6/16/2005,308.857788
6/17/2005,307.454498
6/18/2005,306.577728
6/19/2005,306.672119
6/20/2005,306.760529
6/21/2005,307.898438
6/22/2005,309.29657
6/23/2005,310.696136
6/24/2005,310.552765
6/25/2005,309.406067
6/26/2005,309.456696
6/27/2005,311.342621
6/28/2005,313.83194
6/29/2005,313.140686
6/30/2005,309.906738
7/1/2005,308.557953
7/2/2005,310.295319
7/3/2005,311.859863
7/4/2005,312.122345
7/5/2005,311.716644
7/6/2005,313.729065
7/7/2005,312.673584
7/8/2005,308.524841
7/9/2005,306.873169
7/10/2005,306.780701
7/11/2005,302.674866
7/12/2005,305.66333
7/13/2005,307.376099
7/14/2005,308.474213
7/15/2005,310.2388
7/16/2005,310.062317
7/17/2005,306.262024
7/18/2005,309.469666
7/19/2005,309.769165
7/20/2005,309.139954
7/21/2005,310.08432
7/22/2005,310.971252
7/23/2005,312.061401
7/24/2005,310.828094
7/25/2005,309.091858
7/26/2005,309.333282
7/27/2005,310.24588
7/28/2005,310.548523
7/29/2005,309.045349
7/30/2005,309.218292
7/31/2005,309.838623
8/1/2005,311.323151
8/2/2005,312.932983
8/3/2005,313.858826
8/4/2005,314.311646
8/5/2005,312.918671
8/6/2005,311.689636
8/7/2005,312.449738
8/8/2005,313.2547
8/9/2005,312.670074
8/10/2005,313.27652
8/11/2005,313.835724
8/12/2005,314.1315
8/13/2005,313.273285
8/14/2005,310.871704
8/15/2005,302.121765
8/16/2005,302.654419
8/17/2005,305.972504
8/18/2005,304.962402
8/19/2005,306.889374
8/20/2005,309.173767
8/21/2005,308.801605
8/22/2005,310.31427
8/23/2005,311.86499
8/24/2005,312.405518
8/25/2005,312.256653
8/26/2005,310.929291
8/27/2005,310.281921
8/28/2005,310.784424
8/29/2005,311.51059
8/30/2005,312.324371
8/31/2005,312.251556
9/1/2005,310.619476
9/2/2005,306.521057
9/3/2005,305.128479
9/4/2005,304.472412
9/5/2005,303.754395
9/6/2005,303.181274
9/7/2005,305.422394
9/8/2005,305.432465
9/9/2005,306.254089
9/10/2005,308.104431
9/11/2005,305.623779
9/12/2005,306.70871
9/13/2005,311.872284
9/14/2005,314.092743
9/15/2005,313.808716
9/16/2005,309.902618
9/17/2005,307.04248
9/18/2005,306.74823
9/19/2005,303.571045
9/20/2005,304.704376
9/21/2005,303.32608
9/22/2005,303.461975
9/23/2005,303.346893
9/24/2005,306.690857
9/25/2005,305.773285
9/26/2005,305.514923
9/27/2005,304.737549
9/28/2005,303.237976
9/29/2005,305.408081
9/30/2005,306.573792
10/1/2005,307.233765
10/2/2005,306.465149
10/3/2005,302.954468
10/4/2005,299.727722
10/5/2005,299.348389
10/6/2005,301.164612
10/7/2005,301.513763
10/8/2005,302.861908
10/9/2005,303.044525
10/10/2005,301.531921
10/11/2005,297.598663
10/12/2005,295.27121
10/13/2005,295.2883
10/14/2005,295.268555
10/15/2005,297.970398
10/16/2005,301.060913
10/17/2005,299.928619
10/18/2005,301.105469
10/19/2005,297.904877
10/20/2005,301.447815
10/21/2005,304.857513
10/22/2005,297.673828
10/23/2005,302.815613
10/24/2005,305.937103
10/25/2005,304.29187
10/26/2005,298.866791
10/27/2005,288.100708
10/28/2005,290.083099
10/29/2005,293.714966
10/30/2005,305.491974
10/31/2005,301.865601
11/1/2005,295.337067
11/2/2005,292.726562
11/3/2005,294.552002
11/4/2005,297.216492
11/5/2005,298.259979
11/6/2005,298.295074
11/7/2005,301.066681
11/8/2005,300.905823
11/9/2005,299.683807
11/10/2005,301.265961
11/11/2005,298.138611
11/12/2005,299.616058
11/13/2005,299.101318
11/14/2005,301.265198
11/15/2005,300.861542
11/16/2005,297.088776
11/17/2005,289.47229
11/18/2005,285.61084
11/19/2005,289.449677
11/20/2005,292.083191
11/21/2005,295.10321
11/22/2005,294.922363
11/23/2005,297.868164
11/24/2005,299.209015
11/25/2005,299.228271
11/26/2005,295.581604
11/27/2005,288.087219
11/28/2005,288.68576
11/29/2005,289.30658
11/30/2005,289.675781
12/1/2005,292.050842
12/2/2005,291.43692
12/3/2005,289.577942
12/4/2005,291.596039
12/5/2005,301.906586
12/6/2005,295.926239
12/7/2005,291.399658
12/8/2005,288.63736
12/9/2005,298.791443
12/10/2005,296.979248
12/11/2005,293.834198
12/12/2005,285.852112
12/13/2005,290.229187
12/14/2005,289.953918
12/15/2005,286.794434
