#Variables:
#tasmin_MIROC-ESM-CHEM_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC-ESM-CHEM_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC-ESM-CHEM_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC-ESM-CHEM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC-ESM-CHEM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC-ESM-CHEM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC-ESM-CHEM_historical(K),tasmax_MIROC-ESM-CHEM_historical(K),pr_MIROC-ESM-CHEM_historical(mm)"
""
yyyy-mm-dd,tasmin_MIROC-ESM-CHEM_historical(K),tasmax_MIROC-ESM-CHEM_historical(K),pr_MIROC-ESM-CHEM_historical(mm)
2001-01-07,274.786072,284.001434,0.000000
2001-01-08,271.583618,285.856506,0.000000
2001-01-09,273.145355,292.718048,0.000000
2001-01-10,274.899445,286.220734,0.000000
2001-01-11,275.115997,293.880585,0.000000
2001-01-12,280.314362,292.140564,1.755863
2001-01-13,283.096222,290.662994,25.463535
2001-01-14,285.608154,292.387573,47.206917
2001-01-15,285.474060,292.922974,1.385315
2001-01-16,276.572937,284.296661,0.000000
2001-01-17,279.227142,290.673126,1.444417
2001-01-18,286.127319,297.316711,2.698812
2001-01-19,286.293060,294.042725,0.722472
2001-01-20,281.152191,294.019623,0.000000
2001-01-21,279.458923,295.064056,0.000000
2001-01-22,285.319305,294.221802,0.458911
2001-01-23,281.020874,297.654541,0.000000
2001-01-24,282.186829,297.613220,0.000000
2001-01-25,283.432343,292.653809,0.000000
2001-01-26,282.292664,294.291504,0.000000
2001-01-27,282.944519,295.265076,0.000000
2001-01-28,276.692474,294.379639,0.000000
2001-01-29,275.522675,293.334961,0.000000
2001-01-30,280.681763,292.234802,0.000000
2001-01-31,270.977142,284.288452,0.000000
2001-02-01,277.491577,290.974579,0.000000
2001-02-02,277.080627,298.640717,0.000000
2001-02-03,280.399445,300.283478,0.000000
2001-02-04,287.141968,295.023712,0.000000
2001-02-05,277.108917,286.421875,0.742658
2001-02-06,273.004333,280.376007,0.000000
2001-02-07,275.705994,279.990479,4.612079
2001-02-08,269.657104,270.859711,0.743945
2001-02-09,267.711792,279.452911,0.000000
2001-02-10,269.560699,283.818481,0.000000
2001-02-11,274.421539,289.033112,0.000000
2001-02-12,275.654816,289.764221,0.000000
2001-02-13,276.140228,289.620911,0.472734
2001-02-14,270.888489,282.715851,0.000000
2001-02-15,266.364960,286.764648,0.000000
2001-02-16,274.905304,290.289551,0.000000
2001-02-17,278.216797,286.362610,0.000000
2001-02-18,278.785919,287.588104,26.304874
2001-02-19,280.183838,288.162842,10.779176
2001-02-20,275.476776,282.713165,0.436377
2001-02-21,273.291687,289.896851,0.000000
2001-02-22,280.063629,296.712097,0.000000
2001-02-23,283.277039,295.975342,2.681979
2001-02-24,288.240112,296.718414,5.299141
2001-02-25,287.326416,297.219055,0.000000
2001-02-26,285.812012,294.300385,0.949935
2001-02-27,286.688660,294.794464,32.976101
2001-02-28,278.048920,287.168304,6.017858
2001-03-01,273.566223,289.350586,0.000000
2001-03-02,276.890686,291.112518,0.000000
2001-03-03,278.130371,294.601898,0.000000
2001-03-04,280.128876,291.097229,0.000000
2001-03-05,273.079163,284.975128,0.000000
2001-03-06,275.239166,297.381042,0.000000
2001-03-07,284.497345,301.352814,0.000000
2001-03-08,277.477112,293.492523,0.000000
2001-03-09,279.900116,298.832855,0.000000
2001-03-10,282.061340,293.777252,0.000000
2001-03-11,283.571533,296.644623,0.000000
2001-03-12,285.763977,290.230438,12.419342
2001-03-13,287.399475,293.246338,4.565177
2001-03-14,287.665863,295.341217,2.395897
2001-03-15,287.180969,294.533356,11.077553
2001-03-16,277.560394,293.681976,0.000000
2001-03-17,280.156494,298.720825,0.000000
2001-03-18,282.893341,299.485352,0.000000
2001-03-19,285.064758,293.252594,0.000000
2001-03-20,285.003510,301.067810,0.000000
2001-03-21,287.845703,303.440796,0.000000
2001-03-22,288.834961,298.088257,0.000000
2001-03-23,282.116852,292.192749,0.000000
2001-03-24,278.013489,287.765930,0.000000
2001-03-25,278.491638,291.428375,0.477177
2001-03-26,281.472137,298.370392,0.000000
2001-03-27,285.516449,299.942810,0.000000
2001-03-28,286.542603,303.610413,0.000000
2001-03-29,286.622498,300.649658,0.000000
2001-03-30,286.446960,303.698669,0.000000
2001-03-31,285.297791,302.071136,0.000000
2001-04-01,283.236115,298.943665,0.000000
2001-04-02,287.024231,295.852722,0.000000
2001-04-03,289.457397,293.676453,2.298988
2001-04-04,284.098450,294.488251,0.000000
2001-04-05,281.768280,297.805176,0.000000
2001-04-06,280.834656,292.114319,0.000000
2001-04-07,281.343140,297.346802,0.000000
2001-04-08,281.807465,298.634827,0.000000
2001-04-09,283.787994,295.905090,0.283203
2001-04-10,280.155731,296.378235,0.000000
2001-04-11,286.191040,304.119873,0.000000
2001-04-12,288.651611,305.200409,0.000000
2001-04-13,287.679291,304.075928,0.000000
2001-04-14,290.074097,305.037628,0.000000
2001-04-15,291.013062,304.489258,0.000000
2001-04-16,289.030762,300.837769,0.000000
2001-04-17,286.101868,296.574890,0.000000
2001-04-18,281.721222,298.850433,0.000000
2001-04-19,284.331360,303.970306,0.000000
2001-04-20,288.180084,301.477722,0.288196
2001-04-21,290.880463,298.924103,1.811427
2001-04-22,292.033142,301.971649,0.000000
2001-04-23,293.327820,301.859070,3.979924
2001-04-24,289.059662,302.310425,0.000000
2001-04-25,289.208252,299.048431,0.000000
2001-04-26,285.776978,304.682220,0.000000
2001-04-27,288.436584,301.584106,1.396495
2001-04-28,289.839630,301.493622,1.460887
2001-04-29,292.018188,300.942444,28.696426
2001-04-30,288.278564,301.567688,0.000000
2001-05-01,289.338226,303.319672,0.000000
2001-05-02,286.432465,298.587860,0.000000
2001-05-03,283.801880,298.062866,0.000000
2001-05-04,286.009796,305.172089,0.000000
2001-05-05,292.215851,305.119446,0.000000
2001-05-06,293.635956,306.928101,0.000000
2001-05-07,293.092316,304.496826,0.000000
2001-05-08,289.248077,301.497101,0.000000
2001-05-09,292.415894,299.763580,0.000000
2001-05-10,292.461670,304.785919,0.000000
2001-05-11,292.189758,304.340454,0.294444
2001-05-12,291.069061,304.615326,0.000000
2001-05-13,292.555725,307.960693,0.000000
2001-05-14,293.755096,309.504944,0.000000
2001-05-15,295.428986,311.076508,0.000000
2001-05-16,295.593353,304.309723,0.000000
2001-05-17,294.140869,302.370819,15.816212
2001-05-18,287.371307,303.726562,0.000000
2001-05-19,291.835693,307.722473,0.000000
2001-05-20,296.008911,309.224548,0.000000
2001-05-21,295.777130,305.897400,4.696847
2001-05-22,295.045471,306.108887,0.000000
2001-05-23,295.896729,304.764862,1.030780
2001-05-24,295.169006,299.898102,12.161847
2001-05-25,293.126984,299.535950,25.896618
2001-05-26,294.605957,302.117249,24.940298
2001-05-27,292.705383,301.674133,0.000000
2001-05-28,293.614136,305.798492,0.000000
2001-05-29,294.999756,307.193451,0.000000
2001-05-30,295.180695,307.634613,0.000000
2001-05-31,294.846100,308.655914,0.000000
2001-06-01,295.631531,309.537750,0.000000
2001-06-02,296.711884,308.461761,0.000000
2001-06-03,296.045654,309.001282,0.000000
2001-06-04,296.414032,309.883942,0.000000
2001-06-05,297.233582,309.947479,0.293674
2001-06-06,300.083435,310.799500,0.747095
2001-06-07,296.464539,310.186249,0.000000
2001-06-08,297.029449,308.873688,0.000000
2001-06-09,295.573456,308.653564,0.000000
2001-06-10,294.793182,310.009369,0.000000
2001-06-11,294.917267,312.697601,0.000000
2001-06-12,296.969849,310.001770,0.000000
2001-06-13,295.762512,309.863708,0.000000
2001-06-14,295.704498,312.192139,0.000000
2001-06-15,296.931580,312.510040,0.000000
2001-06-16,296.647858,310.588379,0.000000
2001-06-17,298.638641,310.824524,0.000000
2001-06-18,297.881897,309.487793,0.000000
2001-06-19,296.638367,307.097168,0.920878
2001-06-20,296.519958,307.336975,0.000000
2001-06-21,296.049225,306.398193,3.218971
2001-06-22,296.026947,304.723267,1.540443
2001-06-23,296.075409,306.120575,4.693666
2001-06-24,296.009155,309.011078,0.000000
2001-06-25,296.321594,307.945648,0.000000
2001-06-26,294.945709,305.199768,0.000000
2001-06-27,295.154785,303.411926,0.000000
2001-06-28,294.447388,303.354431,0.000000
2001-06-29,293.580475,302.408813,0.000000
2001-06-30,295.324707,306.836823,0.000000
2001-07-01,296.014008,308.441650,0.000000
2001-07-02,296.465210,308.411743,0.000000
2001-07-03,296.700958,307.611725,0.000000
2001-07-04,294.447876,306.715393,0.000000
2001-07-05,296.031250,308.026123,0.745297
2001-07-06,297.076721,309.378632,0.000000
2001-07-07,295.092346,308.156799,0.000000
2001-07-08,294.826477,306.558014,0.000000
2001-07-09,294.957611,307.160339,0.000000
2001-07-10,295.015381,304.298859,0.776391
2001-07-11,294.883514,300.332336,37.429924
2001-07-12,294.955933,301.695618,9.250094
2001-07-13,294.554291,309.370697,0.000000
2001-07-14,296.051575,309.649628,0.288565
2001-07-15,296.384613,309.550598,1.504681
2001-07-16,296.471832,305.252106,12.515188
2001-07-17,296.620361,305.171509,2.884423
2001-07-18,296.680237,307.287811,1.373995
2001-07-19,296.725037,308.249207,0.000000
2001-07-20,296.303467,309.500763,0.000000
2001-07-21,296.720154,309.851288,0.653141
2001-07-22,297.000427,308.938721,0.000000
2001-07-23,296.910004,308.920319,0.000000
2001-07-24,295.789917,308.051331,0.000000
2001-07-25,296.354095,310.407928,0.000000
2001-07-26,296.780884,312.754303,0.000000
2001-07-27,297.291443,313.091980,0.000000
2001-07-28,297.781555,311.451691,0.356849
2001-07-29,297.165131,311.784454,1.141640
2001-07-30,297.953522,311.569977,0.609650
2001-07-31,297.653229,309.813171,0.000000
2001-08-01,296.354095,310.153564,0.000000
2001-08-02,296.212677,310.336914,0.000000
2001-08-03,296.735046,311.545807,0.000000
2001-08-04,297.113647,310.975067,0.318290
2001-08-05,297.235565,311.763824,0.539376
2001-08-06,297.773773,313.536560,0.000000
2001-08-07,298.714233,311.375732,0.294759
2001-08-08,298.675385,311.145325,4.151500
2001-08-09,299.036682,311.086304,0.517677
2001-08-10,297.692291,310.624451,0.627420
2001-08-11,298.034576,311.065155,0.000000
2001-08-12,297.826538,310.206726,3.959239
2001-08-13,296.386841,310.388824,0.000000
2001-08-14,297.161041,309.621918,2.469398
2001-08-15,296.478271,309.515869,4.321246
2001-08-16,296.172638,309.395264,0.000000
2001-08-17,296.372192,310.648193,0.000000
2001-08-18,297.375977,310.352661,0.000000
2001-08-19,297.181732,312.520569,0.000000
2001-08-20,297.590118,312.935486,2.755916
2001-08-21,297.705933,310.311859,0.578883
2001-08-22,297.157928,309.674500,0.401042
2001-08-23,297.014893,309.505005,0.000000
2001-08-24,297.112885,308.016205,0.000000
2001-08-25,296.505798,305.384796,0.447618
2001-08-26,296.301758,305.098022,0.414951
2001-08-27,296.620605,300.380646,15.413708
2001-08-28,292.960632,303.314880,8.444255
2001-08-29,294.182404,302.948578,6.897371
2001-08-30,294.238556,304.127228,6.947409
2001-08-31,293.803467,306.224213,0.000000
2001-09-01,293.112793,308.009674,0.000000
2001-09-02,293.494751,311.142761,0.000000
2001-09-03,295.049774,308.912048,0.000000
2001-09-04,295.925720,309.586029,0.644595
2001-09-05,296.387817,306.895630,0.824866
2001-09-06,295.520081,310.114410,0.844926
2001-09-07,296.359985,307.416168,0.000000
2001-09-08,296.532349,307.342712,0.000000
2001-09-09,295.716766,305.946136,0.000000
2001-09-10,293.841125,305.372498,0.000000
2001-09-11,294.185638,304.922699,1.508655
2001-09-12,295.214508,305.307800,1.333106
2001-09-13,293.586273,308.867676,2.137005
2001-09-14,289.920685,299.915588,0.000000
2001-09-15,287.857727,303.362854,0.000000
2001-09-16,289.680206,305.643311,0.000000
2001-09-17,290.168823,306.307068,0.000000
2001-09-18,291.890106,306.041840,0.000000
2001-09-19,292.485321,303.978210,0.000000
2001-09-20,291.643066,305.411774,0.000000
2001-09-21,292.908936,306.254028,0.000000
2001-09-22,294.406647,307.331696,0.000000
2001-09-23,295.060120,304.723236,0.000000
2001-09-24,291.138428,301.158997,0.807598
2001-09-25,290.073425,303.575409,0.000000
2001-09-26,295.079895,306.047882,0.000000
2001-09-27,294.983887,306.649445,0.000000
2001-09-28,295.942230,307.447296,0.000000
2001-09-29,295.725677,305.584961,19.757137
2001-09-30,286.184296,300.394989,11.879045
2001-10-01,283.803894,297.523682,0.000000
2001-10-02,285.449585,297.588226,0.000000
2001-10-03,286.885559,296.379578,0.000000
2001-10-04,285.296753,298.988892,0.000000
2001-10-05,284.052155,299.897339,0.000000
2001-10-06,288.624329,302.521576,0.000000
2001-10-07,288.741394,302.208527,0.348369
2001-10-08,288.376740,302.610718,0.000000
2001-10-09,289.955963,303.936859,0.000000
2001-10-10,290.138885,306.576508,0.000000
2001-10-11,290.824036,306.274597,0.000000
2001-10-12,288.658539,304.317413,0.000000
2001-10-13,285.388550,301.379150,0.000000
2001-10-14,282.937347,303.385284,0.000000
2001-10-15,283.516296,303.337158,0.000000
2001-10-16,285.218262,306.262787,0.000000
2001-10-17,287.774780,306.778564,0.000000
2001-10-18,289.975952,307.335022,0.000000
2001-10-19,291.693939,308.182617,0.000000
2001-10-20,292.819244,307.291504,0.000000
2001-10-21,294.980957,306.713196,0.547849
2001-10-22,294.848419,308.308929,0.000000
2001-10-23,293.125214,307.454559,0.000000
2001-10-24,293.963013,307.681213,0.000000
2001-10-25,292.814270,305.905304,0.000000
2001-10-26,284.831879,305.714020,0.000000
2001-10-27,293.385986,305.831207,0.000000
2001-10-28,288.762421,303.025024,0.000000
2001-10-29,274.295380,302.166260,0.000000
2001-10-30,280.017822,299.172241,0.000000
2001-10-31,286.737793,299.518036,0.000000
2001-11-01,286.339294,297.574280,6.215067
2001-11-02,288.328522,295.541138,30.481894
2001-11-03,282.143494,290.643555,3.005942
2001-11-04,279.539948,290.714508,0.000000
2001-11-05,276.787689,292.300873,0.000000
2001-11-06,280.324890,296.946259,0.000000
2001-11-07,280.212555,294.765747,0.000000
2001-11-08,277.762054,292.917572,0.000000
2001-11-09,278.871979,295.277740,0.000000
2001-11-10,280.790466,297.088867,0.000000
2001-11-11,282.325836,296.167023,0.000000
2001-11-12,283.329193,292.783722,28.114735
2001-11-13,286.593506,293.900635,0.000000
2001-11-14,282.222870,299.219574,0.000000
2001-11-15,287.743103,296.967438,0.000000
2001-11-16,277.416718,291.396423,0.000000
2001-11-17,277.510010,297.464233,0.000000
2001-11-18,284.964539,300.064850,0.000000
2001-11-19,279.581604,293.909058,0.000000
2001-11-20,280.772278,290.050018,2.246139
2001-11-21,277.785004,295.334930,0.000000
2001-11-22,279.053711,293.044312,0.680472
2001-11-23,277.019684,298.293365,0.000000
2001-11-24,282.472626,301.364014,0.000000
2001-11-25,286.892303,302.520416,0.000000
2001-11-26,284.435455,296.613800,0.000000
2001-11-27,274.549500,286.156097,0.000000
2001-11-28,276.239502,292.924164,0.000000
2001-11-29,277.419220,295.263733,0.000000
2001-11-30,281.352142,299.331177,0.000000
2001-12-01,282.227448,302.336395,0.000000
2001-12-02,285.904663,301.699768,0.000000
2001-12-03,284.924225,299.597473,0.000000
2001-12-04,282.827515,297.228241,0.000000
2001-12-05,282.868439,298.780762,0.000000
2001-12-06,286.957428,299.548553,0.639134
2001-12-07,282.099152,297.692413,0.000000
2001-12-08,281.534760,299.703430,0.000000
2001-12-09,287.257233,298.166107,0.279547
2001-12-10,286.078674,293.101898,0.464117
2001-12-11,273.904968,286.591583,0.000000
2001-12-12,270.318024,284.512817,0.000000
2001-12-13,280.416870,297.290833,0.000000
2001-12-14,286.519714,295.480469,0.558537
2001-12-15,282.608154,299.282684,0.000000
2001-12-16,285.024261,294.916534,0.000000
2001-12-17,282.490967,300.426025,0.000000
2001-12-18,285.048279,298.452484,0.000000
2001-12-19,267.123901,290.292328,0.000000
2001-12-20,266.377686,269.185455,0.000000
2001-12-21,267.922394,287.818268,0.000000
2001-12-22,275.983337,295.939331,0.000000
2001-12-23,281.619476,299.964752,0.000000
2001-12-24,284.685059,293.666565,2.880457
2001-12-25,271.441925,282.965912,0.000000
2001-12-26,273.143921,287.497528,1.027243
2001-12-27,279.594452,296.407684,0.000000
2001-12-28,285.070892,293.307617,0.000000
2001-12-29,272.499573,290.643646,0.000000
2001-12-30,278.137939,297.669281,0.000000
2001-12-31,284.791809,297.083221,0.000000
2002-01-01,280.159302,293.898712,0.000000
2002-01-02,282.642242,303.064667,0.000000
2002-01-03,288.007874,302.075897,0.920827
2002-01-04,288.944855,297.642548,2.528877
2002-01-05,281.845703,295.102448,1.028551
2002-01-06,273.770142,282.797821,0.000000
2002-01-07,276.888428,290.665588,1.073011
2002-01-08,272.768188,285.116608,0.000000
2002-01-09,274.343140,286.990814,2.132494
2002-01-10,286.878662,298.739594,0.675242
2002-01-11,281.022156,291.918488,0.000000
2002-01-12,282.417847,287.977112,1.467541
2002-01-13,273.225220,287.787140,1.158827
2002-01-14,278.489136,285.998779,15.255465
2002-01-15,276.352844,282.333313,7.091427
2002-01-16,274.498566,282.114258,1.854031
2002-01-17,280.145477,289.440430,1.499904
2002-01-18,272.943207,284.871338,0.000000
2002-01-19,274.901611,292.252899,0.000000
2002-01-20,275.866302,286.802368,0.000000
2002-01-21,282.389038,292.644043,1.170773
2002-01-22,274.723053,290.050507,0.000000
2002-01-23,279.587830,291.478302,0.000000
2002-01-24,276.720551,294.059875,0.000000
2002-01-25,280.220947,296.408813,1.880901
2002-01-26,285.216431,294.717499,24.040363
2002-01-27,283.602417,292.851288,6.666127
2002-01-28,278.990356,294.157471,0.000000
2002-01-29,281.362366,293.166321,0.000000
2002-01-30,275.624329,286.766693,0.000000
2002-01-31,275.631714,284.614807,0.000000
2002-02-01,281.814880,286.770477,16.727259
2002-02-02,270.569183,279.025269,0.451228
2002-02-03,270.530396,280.308502,0.000000
2002-02-04,278.598022,287.312347,0.000000
2002-02-05,282.945557,290.554565,17.674803
2002-02-06,287.384033,294.911194,3.369826
2002-02-07,289.703094,299.572418,3.853540
2002-02-08,285.609467,294.157959,0.000000
2002-02-09,283.784302,291.650482,0.000000
2002-02-10,284.535919,294.606232,4.869318
2002-02-11,283.787384,296.690674,0.000000
2002-02-12,271.834717,290.680542,0.000000
2002-02-13,274.837860,281.900818,32.902897
2002-02-14,264.117249,280.593811,0.000000
2002-02-15,274.269440,284.197601,0.000000
2002-02-16,270.489075,285.160156,0.000000
2002-02-17,270.038025,286.835327,0.000000
2002-02-18,273.319275,287.117920,0.000000
2002-02-19,278.498993,292.622528,1.622553
2002-02-20,274.060120,288.312897,3.118290
2002-02-21,268.570953,278.481537,0.000000
2002-02-22,271.635742,283.870972,0.000000
2002-02-23,272.686523,293.187836,0.000000
2002-02-24,277.204712,290.342316,0.000000
2002-02-25,283.594482,294.192474,0.325208
2002-02-26,288.236298,298.532501,2.609200
2002-02-27,286.614105,300.869446,3.210010
2002-02-28,284.869019,295.703125,0.000000
2002-03-01,282.545837,293.219482,1.167475
2002-03-02,278.186035,292.994110,0.000000
2002-03-03,277.701080,291.182068,0.000000
2002-03-04,277.035431,291.603516,0.000000
2002-03-05,278.393646,291.073578,0.000000
2002-03-06,284.104095,291.009399,3.785581
2002-03-07,284.731140,293.955444,0.000000
2002-03-08,285.762360,297.443604,0.456607
2002-03-09,285.530273,293.976349,1.926231
2002-03-10,278.829865,292.387665,0.000000
2002-03-11,279.789856,300.723022,0.000000
2002-03-12,281.161407,293.536316,0.000000
2002-03-13,273.157593,281.377655,0.000000
2002-03-14,272.076447,284.909851,0.000000
2002-03-15,270.622894,293.211884,0.000000
2002-03-16,279.332916,302.466156,0.000000
2002-03-17,282.197815,295.843231,0.000000
