#Variables:
#tasmin_IPSL-CM5A-MR_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-MR_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5A-MR_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-MR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5A-MR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5A-MR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5A-MR_historical(K),tasmax_IPSL-CM5A-MR_historical(K),pr_IPSL-CM5A-MR_historical(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5A-MR_historical(K),tasmax_IPSL-CM5A-MR_historical(K),pr_IPSL-CM5A-MR_historical(mm)
2003-06-14,298.533142,310.747650,0.000000
2003-06-15,299.281311,312.071533,0.000000
2003-06-16,298.738922,309.460724,0.000000
2003-06-17,298.192078,307.266663,0.449289
2003-06-18,296.228455,304.461975,0.000000
2003-06-19,296.239777,307.726807,0.000000
2003-06-20,296.630188,308.718628,0.000000
2003-06-21,296.705231,308.348175,0.000000
2003-06-22,296.574799,306.492157,0.920878
2003-06-23,296.732880,304.898315,4.983456
2003-06-24,296.045502,303.601471,3.218971
2003-06-25,295.943909,304.442780,3.718029
2003-06-26,295.990662,303.637177,4.146979
2003-06-27,297.395691,301.143494,25.362955
2003-06-28,296.324768,302.561035,25.944210
2003-06-29,294.932953,298.871124,21.379534
2003-06-30,295.598114,301.791504,6.031237
2003-07-01,295.326447,303.089630,4.027294
2003-07-02,296.000610,304.160889,9.250094
2003-07-03,296.017609,306.931549,0.000000
2003-07-04,296.544495,309.089325,0.000000
2003-07-05,296.502197,308.913300,0.000000
2003-07-06,295.811340,310.190063,0.337686
2003-07-07,296.302521,311.064026,0.000000
2003-07-08,296.465424,309.805084,0.000000
2003-07-09,295.777435,309.144501,0.000000
2003-07-10,295.441925,310.289917,0.000000
2003-07-11,296.020447,310.511078,0.000000
2003-07-12,296.136108,311.162506,0.000000
2003-07-13,296.617615,310.731110,0.000000
2003-07-14,297.546387,309.752014,0.000000
2003-07-15,297.467834,308.826965,0.000000
2003-07-16,297.158295,309.682343,0.000000
2003-07-17,297.686310,310.263153,1.329098
2003-07-18,297.806427,309.572113,0.820673
2003-07-19,297.754944,309.350586,0.992774
2003-07-20,296.980499,310.188293,2.401938
2003-07-21,296.571686,307.866882,2.023911
2003-07-22,296.492584,307.113983,8.577775
2003-07-23,296.053223,301.843018,14.544631
2003-07-24,295.721924,301.099701,39.229164
2003-07-25,295.983490,300.325989,11.174946
2003-07-26,295.915619,304.106262,1.033841
2003-07-27,296.080261,305.007599,6.163880
2003-07-28,296.818085,302.833435,10.929078
2003-07-29,296.845306,302.894043,11.648460
2003-07-30,296.374298,304.660400,3.358119
2003-07-31,295.936096,304.710510,1.737767
2003-08-01,294.953369,305.845459,1.173722
2003-08-02,295.318665,308.017639,1.002630
2003-08-03,295.009064,308.129639,2.295861
2003-08-04,295.438263,306.555969,2.214660
2003-08-05,295.338104,306.929474,4.151500
2003-08-06,294.579834,307.690613,0.000000
2003-08-07,293.933563,308.844025,0.000000
2003-08-08,294.356079,309.173492,0.000000
2003-08-09,295.272614,308.753296,0.286792
2003-08-10,295.958160,307.390900,0.590211
2003-08-11,297.415222,308.704651,5.847656
2003-08-12,298.545532,308.138855,5.084169
2003-08-13,295.744965,308.658325,0.294228
2003-08-14,296.143707,309.586029,0.000000
2003-08-15,296.433136,309.240143,0.297436
2003-08-16,296.194122,308.413177,1.632609
2003-08-17,296.501678,307.490570,0.000000
2003-08-18,296.795624,307.284546,7.281322
2003-08-19,296.406342,305.714447,6.674868
2003-08-20,295.726288,304.758026,1.463000
2003-08-21,295.453430,303.401123,4.144286
2003-08-22,294.236664,303.422882,2.469398
2003-08-23,291.101196,303.451935,9.161169
2003-08-24,294.583374,304.573486,1.085269
2003-08-25,295.181244,306.345276,0.000000
2003-08-26,295.222168,306.915161,2.491183
2003-08-27,294.753723,307.022858,1.733521
2003-08-28,294.178436,307.358246,0.000000
2003-08-29,294.773285,306.776611,0.000000
2003-08-30,295.686890,307.256439,0.000000
2003-08-31,296.272644,307.559631,0.000000
2003-09-01,295.976227,307.925018,0.433967
2003-09-02,296.003143,306.912079,0.529709
2003-09-03,295.617676,306.168121,11.460755
2003-09-04,295.653015,305.893494,2.022412
2003-09-05,295.870911,306.599945,2.453835
2003-09-06,297.313568,307.249481,13.117571
2003-09-07,296.731384,304.622284,8.791943
2003-09-08,293.892426,303.435516,3.082029
2003-09-09,292.800110,304.212860,0.000000
2003-09-10,293.555939,305.311615,0.000000
2003-09-11,293.498749,305.917145,0.000000
2003-09-12,293.909485,306.360077,0.000000
2003-09-13,293.066437,307.253479,0.000000
2003-09-14,293.850250,308.871857,0.000000
2003-09-15,294.645813,307.297577,0.000000
2003-09-16,294.386749,307.652740,0.000000
2003-09-17,294.971710,309.179901,0.000000
2003-09-18,296.332367,309.455536,0.365292
2003-09-19,295.421295,308.771271,0.000000
2003-09-20,294.983398,307.630463,0.000000
2003-09-21,294.202606,308.284760,0.000000
2003-09-22,293.207153,307.377899,0.000000
2003-09-23,294.076202,307.551666,0.000000
2003-09-24,294.734131,306.676239,0.000000
2003-09-25,295.254730,304.143402,1.011108
2003-09-26,288.623016,297.078522,1.751061
2003-09-27,282.319336,292.425934,0.000000
2003-09-28,287.502319,298.123718,0.000000
2003-09-29,288.880798,299.337830,2.122998
2003-09-30,284.997681,297.799133,0.000000
2003-10-01,285.455505,301.164612,0.000000
2003-10-02,288.128510,304.476593,0.000000
2003-10-03,288.262299,306.644104,0.000000
2003-10-04,290.019379,307.538971,0.000000
2003-10-05,293.780487,304.788727,0.483369
2003-10-06,294.669495,302.863556,52.946835
2003-10-07,282.805389,295.812592,2.654246
2003-10-08,284.561523,295.811432,0.000000
2003-10-09,287.911469,301.550507,4.903172
2003-10-10,292.474457,305.377045,6.507637
2003-10-11,288.957062,304.005035,0.000000
2003-10-12,287.389191,299.895050,0.000000
2003-10-13,286.695831,301.054169,0.000000
2003-10-14,290.829163,300.418793,0.000000
2003-10-15,290.141754,302.673828,0.937692
2003-10-16,290.794983,303.926483,0.000000
2003-10-17,291.086945,305.294739,0.000000
2003-10-18,290.155609,302.679871,0.000000
2003-10-19,292.417511,304.470062,0.000000
2003-10-20,292.128693,303.239410,0.000000
2003-10-21,291.978638,305.307404,0.293960
2003-10-22,291.987122,301.222229,0.460946
2003-10-23,288.730927,299.989899,0.000000
2003-10-24,291.943268,304.960876,0.000000
2003-10-25,293.889801,305.158081,0.000000
2003-10-26,291.558228,302.650574,2.725020
2003-10-27,291.321320,306.900879,0.675695
2003-10-28,293.575714,305.149841,0.000000
2003-10-29,292.633789,303.591675,1.092795
2003-10-30,285.140503,299.166504,0.000000
2003-10-31,284.055878,293.209503,0.000000
2003-11-01,283.045929,296.813873,0.000000
2003-11-02,284.841217,301.268677,0.000000
2003-11-03,291.830872,301.451965,2.352874
2003-11-04,292.565979,301.777496,30.481894
2003-11-05,292.165039,300.447479,37.817249
2003-11-06,285.664917,296.884338,2.140711
2003-11-07,287.718842,299.219330,4.658776
2003-11-08,286.700470,300.166199,0.000000
2003-11-09,285.693939,296.531769,1.074352
2003-11-10,286.640015,298.120667,6.515378
2003-11-11,279.997772,295.380981,0.828292
2003-11-12,286.552643,301.089447,0.292331
2003-11-13,290.516663,298.593201,2.129921
2003-11-14,284.816772,293.108765,4.986580
2003-11-15,282.035339,291.832123,1.047142
2003-11-16,279.172852,291.636261,0.000000
2003-11-17,278.220612,293.257416,0.000000
2003-11-18,278.619354,291.254761,0.000000
2003-11-19,277.693237,291.650116,0.000000
2003-11-20,279.736359,297.789795,0.000000
2003-11-21,282.480377,295.150238,0.000000
2003-11-22,280.153687,292.741150,0.000000
2003-11-23,281.303162,291.662018,0.000000
2003-11-24,279.398956,296.179047,0.000000
2003-11-25,280.942627,295.008698,0.000000
2003-11-26,282.518768,290.032471,0.959239
2003-11-27,276.158966,286.707794,0.000000
2003-11-28,273.481323,290.673004,0.000000
2003-11-29,275.126495,291.697449,0.000000
2003-11-30,277.568756,294.606537,0.000000
2003-12-01,280.286926,297.218170,0.000000
2003-12-02,284.963379,296.505035,1.429549
2003-12-03,279.615845,292.276459,0.000000
2003-12-04,281.061035,293.066986,0.000000
2003-12-05,287.724030,298.259583,1.202361
2003-12-06,280.547180,293.822845,0.000000
2003-12-07,280.788818,294.034393,0.000000
2003-12-08,276.781067,294.250793,0.000000
2003-12-09,277.783203,298.780762,0.000000
2003-12-10,285.875519,299.220886,0.000000
2003-12-11,286.307098,297.873169,0.000000
2003-12-12,273.739563,288.149536,0.000000
2003-12-13,273.575562,282.611206,0.000000
2003-12-14,271.654053,283.492035,0.403474
2003-12-15,271.190521,288.857178,0.000000
2003-12-16,275.780914,294.860931,0.000000
2003-12-17,280.394531,295.118591,0.000000
2003-12-18,283.096741,298.690552,0.000000
2003-12-19,283.518250,293.888794,0.000000
2003-12-20,279.474365,291.976166,0.000000
2003-12-21,283.137268,291.389923,0.000000
2003-12-22,285.890015,295.473724,28.212337
2003-12-23,284.876953,294.166168,12.554909
2003-12-24,284.787720,293.727722,2.880457
2003-12-25,288.539795,299.676178,1.272634
2003-12-26,283.405792,295.541382,0.000000
2003-12-27,276.275940,289.776276,0.000000
2003-12-28,276.732666,288.792786,0.000000
2003-12-29,282.644470,289.015869,0.607283
2003-12-30,276.840027,286.076202,1.747730
2003-12-31,277.016968,282.906250,7.159824
2004-01-01,281.227814,290.089722,13.113883
2004-01-02,281.281891,293.517242,0.000000
2004-01-03,279.417206,289.536530,0.000000
2004-01-04,276.129944,292.572845,0.000000
2004-01-05,279.091675,295.155945,0.000000
2004-01-06,282.842529,293.536163,0.000000
2004-01-07,277.979156,293.337433,0.000000
2004-01-08,280.422882,297.524353,0.000000
2004-01-09,287.212982,300.219635,0.000000
2004-01-10,284.391357,302.686676,0.000000
2004-01-11,284.255249,294.844391,0.000000
2004-01-12,276.134491,291.668030,0.000000
2004-01-13,277.535461,293.481262,0.000000
2004-01-14,282.648590,294.284119,0.000000
2004-01-15,275.407349,291.371063,0.000000
2004-01-16,280.575500,293.294281,0.000000
2004-01-17,280.662994,295.501923,0.000000
2004-01-18,283.432343,297.120483,0.000000
2004-01-19,282.625946,292.658539,0.521764
2004-01-20,274.325989,291.305634,0.000000
2004-01-21,280.898071,293.708496,0.000000
2004-01-22,277.782471,289.839508,0.000000
2004-01-23,272.081573,283.448334,0.000000
2004-01-24,272.787933,287.733917,0.000000
2004-01-25,279.274994,296.194153,0.000000
2004-01-26,277.370026,292.610352,0.000000
2004-01-27,283.810516,298.954071,0.000000
2004-01-28,281.294037,292.801392,0.000000
2004-01-29,278.762817,297.838287,0.000000
2004-01-30,282.377502,301.685120,0.000000
2004-01-31,283.410156,302.373596,0.000000
2004-02-01,286.069702,297.189301,0.000000
2004-02-02,282.843689,296.009460,0.000000
2004-02-03,286.478149,300.265778,0.000000
2004-02-04,288.470398,300.456360,0.391775
2004-02-05,282.146057,294.320709,0.579922
2004-02-06,280.951294,286.283600,0.000000
2004-02-07,276.041595,284.157562,0.000000
2004-02-08,275.496613,284.898163,0.000000
2004-02-09,276.294250,286.199768,0.000000
2004-02-10,281.033783,293.221405,0.000000
2004-02-11,284.343689,296.111328,0.000000
2004-02-12,283.888367,292.523987,0.441078
2004-02-13,278.774963,288.682434,0.000000
2004-02-14,279.523590,284.840637,0.000000
2004-02-15,277.402588,287.898529,0.000000
2004-02-16,281.775635,293.199554,0.000000
2004-02-17,283.760071,295.864044,0.000000
2004-02-18,284.672089,297.513641,0.436377
2004-02-19,278.166351,291.661896,0.000000
2004-02-20,277.984863,283.547089,6.138014
2004-02-21,275.331451,289.318176,0.000000
2004-02-22,279.816132,295.996216,0.000000
2004-02-23,284.491241,298.481354,0.000000
2004-02-24,289.143890,301.536865,0.842318
2004-02-25,285.107819,302.087250,0.000000
2004-02-26,281.237244,296.370636,0.000000
2004-02-27,271.346771,283.869110,0.000000
2004-02-28,276.819702,292.018188,0.000000
2004-02-29,278.944092,294.489044,0.000000
2004-03-01,281.068512,296.959900,0.000000
2004-03-02,287.309509,301.115234,0.000000
2004-03-03,288.015686,301.336792,0.000000
2004-03-04,287.412872,297.386841,0.000000
2004-03-05,286.935669,299.506409,4.097720
2004-03-06,291.340363,300.414825,1.616836
2004-03-07,288.390015,300.838409,1.328963
2004-03-08,274.803070,295.867493,0.000000
2004-03-09,276.851410,288.832214,0.000000
2004-03-10,279.688538,297.367279,0.000000
2004-03-11,283.410950,296.047729,0.000000
2004-03-12,284.494354,296.226898,0.000000
2004-03-13,287.177155,298.215088,0.000000
2004-03-14,286.785431,300.044006,0.000000
2004-03-15,287.657074,297.666779,0.000000
2004-03-16,287.958679,295.222229,1.298367
2004-03-17,287.852814,301.235352,2.885085
2004-03-18,287.724548,298.088257,0.000000
2004-03-19,280.572937,291.419281,0.000000
2004-03-20,280.979736,289.773926,0.000000
2004-03-21,280.940735,291.266663,0.000000
2004-03-22,283.150391,296.609863,0.000000
2004-03-23,287.543427,302.377533,0.000000
2004-03-24,289.598785,303.930054,0.000000
2004-03-25,289.932281,303.114105,0.000000
2004-03-26,290.435120,302.235687,0.000000
2004-03-27,290.950928,302.575836,0.000000
2004-03-28,289.949799,303.358093,0.000000
2004-03-29,291.097961,303.109192,0.000000
2004-03-30,289.086670,303.691772,0.000000
2004-03-31,292.089050,307.326691,0.000000
2004-04-01,292.824768,306.101257,0.000000
2004-04-02,291.289307,305.528534,0.000000
2004-04-03,293.803619,305.019684,0.452391
2004-04-04,288.172821,301.698792,2.367476
2004-04-05,284.263824,293.496429,5.653502
2004-04-06,281.378754,298.106842,0.000000
2004-04-07,287.586945,294.597412,5.704600
2004-04-08,287.245697,294.164612,25.146372
2004-04-09,279.946625,294.714630,3.539710
2004-04-10,283.765137,299.032959,0.000000
2004-04-11,290.377289,300.876923,0.478557
2004-04-12,289.092621,303.646423,0.000000
2004-04-13,281.358704,297.887054,0.000000
2004-04-14,284.689117,295.700165,0.000000
2004-04-15,285.373138,302.205780,0.000000
2004-04-16,286.445953,302.396973,0.000000
2004-04-17,287.843628,302.501221,0.000000
2004-04-18,288.250244,303.114838,0.000000
2004-04-19,288.852936,303.011536,0.000000
2004-04-20,291.197327,300.780640,2.340724
2004-04-21,293.582703,300.722198,27.681976
2004-04-22,290.566315,307.946350,0.803850
2004-04-23,288.063110,304.018646,0.000000
2004-04-24,281.372925,286.189392,0.000000
2004-04-25,279.385498,287.389679,0.000000
2004-04-26,281.955994,300.178802,0.000000
2004-04-27,287.107483,302.975220,0.000000
2004-04-28,291.337433,304.591736,0.000000
2004-04-29,289.702209,306.419189,0.000000
2004-04-30,289.824951,307.106476,0.000000
2004-05-01,290.691681,304.530640,0.000000
2004-05-02,290.103851,303.645874,0.000000
2004-05-03,289.248077,302.488342,0.000000
2004-05-04,290.133026,301.127960,0.000000
2004-05-05,291.538574,305.347778,0.000000
2004-05-06,292.743683,306.809021,0.287223
2004-05-07,293.527466,302.591644,3.301570
2004-05-08,290.858795,301.668243,0.000000
2004-05-09,292.954132,304.733154,0.000000
2004-05-10,293.529144,303.183655,0.297644
2004-05-11,293.694031,307.746277,0.000000
2004-05-12,294.756866,310.249573,0.000000
2004-05-13,295.769318,304.620361,1.594948
2004-05-14,294.043610,299.156219,16.266579
2004-05-15,294.161102,300.494873,37.165867
2004-05-16,292.953857,299.084106,17.924803
2004-05-17,292.511261,299.960968,9.181649
2004-05-18,293.613739,301.670410,6.725852
2004-05-19,291.197144,306.446075,5.192673
2004-05-20,291.960785,307.716553,0.506796
2004-05-21,292.838440,305.054932,0.000000
2004-05-22,294.491577,307.002563,13.584689
2004-05-23,292.554016,302.962250,4.312128
2004-05-24,291.573120,301.150818,0.404315
2004-05-25,289.966309,306.293274,1.311691
2004-05-26,291.760712,303.241699,4.717418
2004-05-27,294.884735,301.583496,26.163450
2004-05-28,293.575500,299.576141,15.419665
2004-05-29,288.354492,297.637573,2.401821
2004-05-30,288.025085,300.965149,0.000000
2004-05-31,289.542725,305.183136,0.000000
2004-06-01,291.711945,307.854309,0.000000
2004-06-02,293.781616,307.418579,0.000000
2004-06-03,293.517273,306.546143,2.790244
2004-06-04,290.469666,306.941650,0.000000
2004-06-05,293.282166,309.009033,0.000000
2004-06-06,293.685394,310.231415,0.000000
2004-06-07,293.762695,310.924408,0.000000
2004-06-08,293.919891,311.639679,0.000000
2004-06-09,294.472778,312.620209,0.000000
2004-06-10,295.602112,310.835815,0.000000
2004-06-11,295.426666,310.079102,0.000000
2004-06-12,295.791321,310.554382,0.000000
2004-06-13,297.604004,311.308838,0.000000
2004-06-14,298.866943,308.855072,0.000000
2004-06-15,298.868073,308.628906,0.000000
2004-06-16,297.498718,307.360901,1.564010
2004-06-17,296.597565,305.619263,1.217294
2004-06-18,296.747589,304.276917,4.247021
2004-06-19,295.616882,304.951019,7.791302
2004-06-20,294.905457,299.691559,26.559488
2004-06-21,293.699524,299.847351,13.963078
2004-06-22,293.604370,299.749451,9.694929
2004-06-23,291.299988,302.832428,0.296898
2004-06-24,291.309967,304.790039,0.000000
2004-06-25,293.192108,305.995392,0.000000
2004-06-26,294.124542,307.070068,0.000000
2004-06-27,294.446899,308.336060,0.000000
2004-06-28,295.048798,308.636536,0.000000
2004-06-29,295.423523,307.588776,0.000000
2004-06-30,295.496277,306.003632,8.194307
2004-07-01,295.398468,302.323090,17.526880
2004-07-02,294.294556,302.838501,0.486097
2004-07-03,295.308014,305.989441,0.651902
2004-07-04,295.887573,307.350098,0.000000
2004-07-05,296.779663,307.426392,0.000000
2004-07-06,296.074341,307.159393,0.000000
2004-07-07,295.313293,307.330322,0.000000
2004-07-08,295.047913,308.192535,0.000000
2004-07-09,295.076447,309.059113,0.000000
2004-07-10,295.832703,309.749939,0.000000
2004-07-11,296.179169,310.203583,0.000000
2004-07-12,296.370178,310.181488,0.000000
2004-07-13,296.877014,310.353882,0.000000
2004-07-14,297.392944,311.042816,0.000000
2004-07-15,297.588928,308.154419,8.555637
2004-07-16,296.070679,307.604523,0.000000
2004-07-17,293.669403,306.508545,0.000000
2004-07-18,295.383057,307.488525,0.000000
2004-07-19,295.190704,308.319366,0.000000
2004-07-20,295.916138,306.076904,0.000000
2004-07-21,295.803406,306.925476,5.175961
2004-07-22,296.383484,306.819580,2.056854
2004-07-23,296.910004,307.683289,2.216336
2004-07-24,296.811005,308.552582,0.000000
2004-07-25,296.054840,309.070862,0.000000
2004-07-26,295.873932,309.489319,0.000000
2004-07-27,296.011230,309.522430,0.000000
2004-07-28,296.232727,309.479431,0.000000
2004-07-29,296.390747,309.275146,0.000000
2004-07-30,296.561493,310.357361,0.000000
2004-07-31,297.628571,311.135284,0.000000
2004-08-01,297.775940,311.878998,0.000000
2004-08-02,298.317810,312.425232,0.000000
2004-08-03,298.118805,313.276520,0.000000
2004-08-04,298.122406,312.771362,0.000000
2004-08-05,299.089539,313.018646,0.000000
2004-08-06,298.170380,312.261230,0.000000
2004-08-07,297.924469,312.949707,0.000000
2004-08-08,298.877197,314.528076,0.000000
2004-08-09,301.035645,313.950775,0.000000
2004-08-10,299.869629,309.816040,1.766276
2004-08-11,299.021057,310.525146,1.233697
2004-08-12,297.134521,311.215942,0.000000
2004-08-13,298.776581,310.726746,0.301663
2004-08-14,297.748749,310.616943,3.115535
2004-08-15,297.371765,311.325562,0.000000
2004-08-16,298.186676,311.798401,0.000000
2004-08-17,297.941650,312.032562,0.000000
2004-08-18,298.483704,312.226868,0.000000
2004-08-19,298.911133,313.277283,0.000000
2004-08-20,298.940125,311.577911,0.000000
