#Variables:
#tasmin_GFDL-ESM2M_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_GFDL-ESM2M_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_GFDL-ESM2M_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_GFDL-ESM2M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_GFDL-ESM2M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_GFDL-ESM2M_historical(K),tasmax_GFDL-ESM2M_historical(K),pr_GFDL-ESM2M_historical(mm)"
""
yyyy-mm-dd,tasmin_GFDL-ESM2M_historical(K),tasmax_GFDL-ESM2M_historical(K),pr_GFDL-ESM2M_historical(mm)
2002-12-26,282.465729,289.126038,0.000000
2002-12-27,282.267792,298.255127,0.000000
2002-12-28,284.087677,300.716705,2.494885
2002-12-29,282.480713,300.399841,0.000000
2002-12-30,278.848267,300.636261,0.000000
2002-12-31,281.463226,298.666748,0.000000
2003-01-01,278.893677,295.831329,0.000000
2003-01-02,284.104645,296.331024,0.000000
2003-01-03,279.278687,289.932037,19.851889
2003-01-04,277.281433,287.237762,27.388409
2003-01-05,280.342926,292.700165,15.576447
2003-01-06,278.890320,289.340973,36.852158
2003-01-07,276.182098,281.735107,25.463535
2003-01-08,276.166412,285.104584,6.593008
2003-01-09,275.803528,285.246674,0.000000
2003-01-10,275.976654,289.248810,0.000000
2003-01-11,279.241821,292.157074,0.000000
2003-01-12,281.384705,292.550781,0.000000
2003-01-13,279.096985,291.586670,0.000000
2003-01-14,276.920715,290.815735,0.000000
2003-01-15,280.445679,293.471985,0.000000
2003-01-16,282.718811,298.716949,0.000000
2003-01-17,284.519287,297.684753,0.000000
2003-01-18,282.315765,297.296753,0.000000
2003-01-19,285.341339,296.194611,1.264489
2003-01-20,283.435974,293.607086,3.737088
2003-01-21,282.119476,289.745758,5.212421
2003-01-22,282.485168,291.234344,3.535730
2003-01-23,278.898102,287.764984,1.587677
2003-01-24,278.105896,285.569092,0.000000
2003-01-25,275.658661,288.574951,0.000000
2003-01-26,278.504456,292.039001,0.000000
2003-01-27,282.866730,296.727264,3.623015
2003-01-28,275.681854,295.299255,1.190363
2003-01-29,275.770691,296.332733,0.000000
2003-01-30,283.962463,298.657806,0.000000
2003-01-31,285.013641,296.690674,1.256974
2003-02-01,274.253235,293.616241,0.000000
2003-02-02,274.344299,291.374146,0.000000
2003-02-03,280.573486,297.159607,0.000000
2003-02-04,284.289490,297.836578,0.321454
2003-02-05,279.973633,298.546631,0.000000
2003-02-06,284.673920,300.184021,0.000000
2003-02-07,286.657227,301.849274,0.000000
2003-02-08,284.686584,299.996460,0.000000
2003-02-09,283.318604,293.086273,0.000000
2003-02-10,284.389069,295.212891,0.000000
2003-02-11,276.881866,293.255798,0.000000
2003-02-12,275.172882,292.444824,0.000000
2003-02-13,277.618744,296.211243,0.000000
2003-02-14,279.336029,296.767883,0.000000
2003-02-15,280.975403,297.434845,0.000000
2003-02-16,284.418854,296.054199,0.000000
2003-02-17,283.244354,299.092041,0.000000
2003-02-18,283.659027,297.139099,0.000000
2003-02-19,278.590912,300.259430,0.000000
2003-02-20,284.031433,301.828918,0.000000
2003-02-21,283.288116,299.875305,0.000000
2003-02-22,282.811829,298.609222,0.000000
2003-02-23,279.525696,301.864014,0.000000
2003-02-24,287.998322,306.304504,0.000000
2003-02-25,286.409882,303.027222,0.000000
2003-02-26,284.393616,296.528900,0.000000
2003-02-27,288.661255,302.373016,0.557143
2003-02-28,280.897125,301.506042,0.880754
2003-03-01,271.269165,287.570282,0.000000
2003-03-02,275.895844,291.660065,0.000000
2003-03-03,281.132263,300.609039,0.000000
2003-03-04,284.500671,298.953094,0.000000
2003-03-05,280.629181,294.481323,0.000000
2003-03-06,283.547211,293.662628,0.000000
2003-03-07,282.630005,295.027130,0.000000
2003-03-08,283.519775,297.407410,0.000000
2003-03-09,287.468384,303.380981,0.000000
2003-03-10,287.844574,305.424774,0.000000
2003-03-11,286.821625,305.429657,0.000000
2003-03-12,289.342438,303.829407,0.000000
2003-03-13,290.358551,302.007385,0.000000
2003-03-14,280.811005,300.760559,0.000000
2003-03-15,287.039032,303.398102,0.000000
2003-03-16,279.513763,298.207184,0.000000
2003-03-17,272.541504,294.200989,0.000000
2003-03-18,280.660309,299.310425,0.000000
2003-03-19,283.649811,300.494263,0.000000
2003-03-20,287.584290,301.093842,0.000000
2003-03-21,290.267761,301.393280,1.900736
2003-03-22,286.397278,300.066101,0.000000
2003-03-23,282.973663,299.083069,0.000000
2003-03-24,286.310638,298.427856,0.000000
2003-03-25,288.444946,304.139862,0.000000
2003-03-26,290.208740,304.865845,0.000000
2003-03-27,289.410217,304.097687,0.000000
2003-03-28,287.154358,302.062317,0.000000
2003-03-29,287.696136,300.497498,0.000000
2003-03-30,284.485626,298.467255,10.048745
2003-03-31,279.409882,291.908752,1.502368
2003-04-01,277.697968,292.932526,0.000000
2003-04-02,280.319519,297.320374,0.000000
2003-04-03,286.120819,296.933044,0.000000
2003-04-04,288.130585,301.635132,5.615082
2003-04-05,280.838379,300.938232,0.000000
2003-04-06,278.032410,291.744904,0.000000
2003-04-07,281.285553,295.855408,0.000000
2003-04-08,288.788147,308.782623,0.000000
2003-04-09,293.803619,308.085419,0.000000
2003-04-10,283.765137,301.987305,0.000000
2003-04-11,284.749207,295.362366,0.000000
2003-04-12,288.556396,300.922180,0.000000
2003-04-13,291.830200,306.350128,0.833605
2003-04-14,288.041901,307.079102,1.954294
2003-04-15,291.207092,309.922241,0.000000
2003-04-16,293.643707,309.145203,0.000000
2003-04-17,289.495483,308.888367,0.000000
2003-04-18,292.954285,308.568176,0.000000
2003-04-19,290.740479,305.432190,0.000000
2003-04-20,293.375061,304.548309,0.000000
2003-04-21,293.239166,304.287201,0.000000
2003-04-22,292.288666,303.248199,1.396495
2003-04-23,290.094208,298.305634,1.898535
2003-04-24,288.051514,297.401184,0.000000
2003-04-25,285.761353,299.894226,0.000000
2003-04-26,287.726440,302.183716,0.000000
2003-04-27,292.324707,304.614197,9.950556
2003-04-28,289.456146,305.714447,12.333733
2003-04-29,283.436035,289.384949,0.000000
2003-04-30,282.617981,293.867035,0.000000
2003-05-01,281.611725,297.651306,0.000000
2003-05-02,287.284912,306.034180,0.000000
2003-05-03,295.430939,308.459320,0.000000
2003-05-04,295.680023,309.349762,0.000000
2003-05-05,295.775360,308.095673,0.000000
2003-05-06,291.065308,308.327240,3.639555
2003-05-07,291.023315,310.247345,0.000000
2003-05-08,293.678711,309.011719,0.297644
2003-05-09,294.161102,307.961823,0.000000
2003-05-10,294.577728,307.197571,0.000000
2003-05-11,294.218781,309.437836,0.000000
2003-05-12,294.325073,309.031097,0.614068
2003-05-13,295.218842,307.958679,0.000000
2003-05-14,295.239471,307.941528,0.000000
2003-05-15,295.653534,308.680908,0.000000
2003-05-16,296.152557,308.032166,1.479202
2003-05-17,293.649475,306.216522,0.000000
2003-05-18,292.881592,307.716553,0.000000
2003-05-19,294.493683,308.167023,0.000000
2003-05-20,295.941895,309.038147,0.000000
2003-05-21,295.137573,309.805817,0.000000
2003-05-22,295.053711,307.967529,0.805410
2003-05-23,295.684967,309.457733,4.724295
2003-05-24,296.003571,311.039551,0.000000
2003-05-25,298.372742,311.996063,0.000000
2003-05-26,297.792114,311.069733,0.000000
2003-05-27,297.233765,309.622986,0.000000
2003-05-28,296.558838,305.845184,47.459473
2003-05-29,295.528015,304.205841,33.649887
2003-05-30,296.116364,303.302277,9.237408
2003-05-31,291.705048,306.820587,0.543045
2003-06-01,294.851654,307.777466,0.000000
2003-06-02,295.230560,305.696564,0.922949
2003-06-03,293.022125,306.710236,0.000000
2003-06-04,294.415375,307.848602,0.000000
2003-06-05,295.682404,310.827209,0.000000
2003-06-06,296.935669,306.907623,5.635285
2003-06-07,294.421478,302.321075,21.701096
2003-06-08,292.169983,302.673431,0.000000
2003-06-09,294.041534,304.950745,2.044050
2003-06-10,294.871948,306.824036,2.332807
2003-06-11,295.540375,308.148102,0.782395
2003-06-12,295.889923,308.472168,10.527341
2003-06-13,295.875824,308.444275,0.000000
2003-06-14,295.694061,307.957245,31.461071
2003-06-15,296.017456,307.524261,21.379534
2003-06-16,296.461853,311.239166,10.708196
2003-06-17,296.685577,313.742065,1.692400
2003-06-18,297.348907,313.561432,0.000000
2003-06-19,296.655731,311.614777,4.354275
2003-06-20,297.280151,309.605225,0.000000
2003-06-21,297.829468,310.534546,0.000000
2003-06-22,298.216888,310.827850,0.000000
2003-06-23,297.367096,309.666107,0.574382
2003-06-24,296.661133,309.333496,0.487048
2003-06-25,297.180786,309.893127,0.000000
2003-06-26,299.061981,310.714325,0.000000
2003-06-27,300.172424,310.941620,0.000000
2003-06-28,298.914490,310.401184,0.000000
2003-06-29,297.826752,310.113983,0.000000
2003-06-30,297.497131,308.628052,0.000000
2003-07-01,297.775391,309.109741,0.335747
2003-07-02,297.011292,308.630066,0.000000
2003-07-03,296.259033,307.501770,0.000000
2003-07-04,296.818726,307.451721,0.759979
2003-07-05,296.693176,307.026672,11.126106
2003-07-06,297.122406,308.437225,0.332818
2003-07-07,297.483582,310.187469,0.000000
2003-07-08,297.735138,310.956940,0.000000
2003-07-09,297.482758,310.355499,0.000000
2003-07-10,296.941406,309.187897,0.000000
2003-07-11,296.754150,308.462036,0.000000
2003-07-12,297.029449,309.074036,0.000000
2003-07-13,297.276703,310.345886,0.000000
2003-07-14,297.312012,310.748322,0.000000
2003-07-15,297.419586,309.957520,0.000000
2003-07-16,297.583405,310.754730,5.857298
2003-07-17,298.810211,311.265778,3.610872
2003-07-18,299.363251,311.301819,0.000000
2003-07-19,298.055206,310.814575,0.000000
2003-07-20,297.976349,311.290039,0.000000
2003-07-21,298.642181,311.594788,0.000000
2003-07-22,298.979248,312.546906,0.000000
2003-07-23,298.770020,311.240204,0.000000
2003-07-24,298.035919,310.427338,0.000000
2003-07-25,298.599243,311.344696,0.000000
2003-07-26,298.438965,311.883179,0.000000
2003-07-27,298.908234,312.027679,0.000000
2003-07-28,298.334381,310.615204,0.000000
2003-07-29,298.061218,310.393616,0.000000
2003-07-30,297.855713,310.786102,0.000000
2003-07-31,298.438843,311.170074,0.000000
2003-08-01,298.699432,311.082336,0.296352
2003-08-02,298.388916,310.352417,0.590211
2003-08-03,298.507172,310.580383,0.000000
2003-08-04,298.708008,311.298096,0.000000
2003-08-05,298.025787,311.540039,2.801702
2003-08-06,299.035858,310.945068,2.295861
2003-08-07,299.839569,310.285614,5.610485
2003-08-08,299.705994,309.511810,4.510046
2003-08-09,299.736847,308.649384,0.391342
2003-08-10,299.123169,310.511292,0.308985
2003-08-11,299.410889,309.291534,5.961069
2003-08-12,298.364136,308.319550,2.256945
2003-08-13,297.113647,310.995422,0.292634
2003-08-14,298.304626,311.295990,0.000000
2003-08-15,298.712280,311.798401,0.000000
2003-08-16,298.659912,311.743591,0.000000
2003-08-17,298.557495,311.892303,0.000000
2003-08-18,298.315033,311.014252,1.309380
2003-08-19,298.041595,310.485291,0.000000
2003-08-20,298.005066,311.014801,0.000000
2003-08-21,299.861816,310.134705,0.952230
2003-08-22,298.441803,305.732117,4.450019
2003-08-23,295.872772,305.119385,3.281300
2003-08-24,296.322266,309.023163,0.981532
2003-08-25,297.777161,309.602478,0.000000
2003-08-26,298.314331,310.107758,0.000000
2003-08-27,298.774536,310.860840,0.000000
2003-08-28,299.136597,310.929291,0.605402
2003-08-29,297.996643,311.724060,0.000000
2003-08-30,299.065796,312.484375,2.463043
2003-08-31,298.730865,310.994629,0.000000
2003-09-01,297.158600,310.103058,0.000000
2003-09-02,296.831543,309.513977,1.720847
2003-09-03,295.425415,306.814392,1.619126
2003-09-04,293.652069,305.699463,0.000000
2003-09-05,293.288055,307.485260,0.000000
2003-09-06,296.135071,306.597687,0.000000
2003-09-07,293.689209,305.373383,0.000000
2003-09-08,293.027527,307.333862,0.000000
2003-09-09,294.502991,310.245972,0.000000
2003-09-10,294.794769,308.108795,0.000000
2003-09-11,293.967712,308.573639,0.000000
2003-09-12,295.283752,310.406006,0.000000
2003-09-13,298.389496,309.100647,0.000000
2003-09-14,295.013367,309.403473,0.000000
2003-09-15,296.148560,309.078339,0.000000
2003-09-16,295.550629,307.549042,0.000000
2003-09-17,295.190582,307.041687,0.000000
2003-09-18,295.041168,306.351807,0.000000
2003-09-19,296.007477,305.468414,0.000000
2003-09-20,295.108368,305.485382,0.000000
2003-09-21,292.251495,306.251282,0.795122
2003-09-22,293.537292,307.525909,0.000000
2003-09-23,296.103394,308.440765,0.000000
2003-09-24,297.011108,307.235535,2.159409
2003-09-25,295.210571,306.195862,13.656417
2003-09-26,294.403137,302.603851,0.937138
2003-09-27,292.711731,301.013672,4.328304
2003-09-28,291.890259,300.919220,2.158272
2003-09-29,290.542389,301.247864,0.000000
2003-09-30,288.253540,302.277100,0.000000
2003-10-01,286.945190,302.912781,0.000000
2003-10-02,287.019073,303.757599,0.000000
2003-10-03,287.378662,305.305634,0.000000
2003-10-04,290.052307,308.387512,0.000000
2003-10-05,291.725220,308.159943,0.000000
2003-10-06,291.998505,307.050385,0.000000
2003-10-07,291.026245,306.930695,0.000000
2003-10-08,291.422668,306.794891,0.000000
2003-10-09,292.167542,306.801208,0.000000
2003-10-10,293.137543,306.597809,0.000000
2003-10-11,293.133514,306.623901,0.000000
2003-10-12,293.290741,305.900452,1.951088
2003-10-13,292.063324,306.057434,0.000000
2003-10-14,292.478729,306.680298,0.000000
2003-10-15,292.710114,305.864136,0.000000
2003-10-16,287.841187,303.013763,0.000000
2003-10-17,287.237213,305.508728,0.000000
2003-10-18,291.177582,306.568329,0.000000
2003-10-19,292.790680,307.376953,0.000000
2003-10-20,294.253418,307.491486,0.000000
2003-10-21,294.831085,306.421783,1.067898
2003-10-22,293.763336,304.044434,2.745506
2003-10-23,291.701416,302.780518,14.833660
2003-10-24,289.880188,300.486511,8.219447
2003-10-25,289.152954,299.001648,1.322341
2003-10-26,290.423004,296.094482,42.771122
2003-10-27,282.468597,293.376373,7.813384
2003-10-28,278.866974,294.240814,0.000000
2003-10-29,279.993042,297.173309,0.000000
2003-10-30,282.947632,297.591766,0.000000
2003-10-31,284.760132,297.734467,0.000000
2003-11-01,287.746765,296.216827,0.000000
2003-11-02,279.994415,293.209503,0.000000
2003-11-03,281.723938,297.310150,0.000000
2003-11-04,286.407532,296.172852,0.000000
2003-11-05,286.980377,296.116577,0.000000
2003-11-06,289.616119,299.683807,0.945070
2003-11-07,289.768738,301.156311,0.000000
2003-11-08,290.146973,302.806763,0.000000
2003-11-09,291.569672,303.385071,0.476436
2003-11-10,286.048584,302.471283,3.878578
2003-11-11,279.631531,293.679565,5.858498
2003-11-12,276.677917,288.643158,0.374123
2003-11-13,275.153351,290.707733,0.000000
2003-11-14,278.278870,293.795746,0.000000
2003-11-15,285.050049,298.027679,0.441880
2003-11-16,284.384705,296.851410,0.000000
2003-11-17,283.867706,299.712158,0.000000
2003-11-18,288.061829,301.705872,0.000000
2003-11-19,290.876617,300.857330,1.388788
2003-11-20,291.507568,303.471558,3.425713
2003-11-21,286.332123,302.001343,0.000000
2003-11-22,283.223816,290.887329,0.000000
2003-11-23,284.069305,291.858551,0.000000
2003-11-24,284.629089,298.480103,0.000000
2003-11-25,287.977539,300.910400,1.077384
2003-11-26,283.141144,297.578766,10.151636
2003-11-27,277.485535,288.313721,7.689761
2003-11-28,276.879761,288.426605,0.000000
2003-11-29,274.259094,291.882141,0.000000
2003-11-30,277.097809,292.082520,0.000000
2003-12-01,280.198242,289.930084,0.000000
2003-12-02,279.733002,288.283783,0.000000
2003-12-03,282.959473,290.490356,0.000000
2003-12-04,283.518127,291.880096,18.217056
2003-12-05,286.012390,297.955292,10.504157
2003-12-06,280.782379,295.761841,2.691076
2003-12-07,277.246216,289.093689,0.000000
2003-12-08,275.104767,287.754669,1.462147
2003-12-09,273.585663,282.074951,0.000000
2003-12-10,270.779236,284.191284,0.000000
2003-12-11,271.500702,289.677429,0.000000
2003-12-12,275.267731,291.389923,0.000000
2003-12-13,281.278961,296.310028,0.000000
2003-12-14,280.423950,292.440735,0.000000
2003-12-15,271.983582,283.547577,0.000000
2003-12-16,278.765137,289.697266,15.964037
2003-12-17,273.828827,278.347565,3.031669
2003-12-18,268.580139,280.947510,0.000000
2003-12-19,267.284851,277.935425,0.000000
2003-12-20,269.441254,283.976318,0.000000
2003-12-21,270.664459,286.207581,0.000000
2003-12-22,273.376984,285.407410,0.000000
2003-12-23,269.297150,286.992004,0.000000
2003-12-24,277.003906,290.274689,0.000000
2003-12-25,276.039368,289.900757,0.000000
2003-12-26,275.935883,290.875031,0.000000
2003-12-27,277.598877,294.995178,0.000000
2003-12-28,281.013702,293.318542,0.651273
2003-12-29,275.218872,290.416168,0.000000
2003-12-30,278.045624,293.850189,0.000000
2003-12-31,271.760529,289.466187,0.000000
2004-01-01,273.631836,289.553894,0.000000
2004-01-02,279.106598,294.720551,0.000000
2004-01-03,280.512512,292.985321,0.000000
2004-01-04,281.633575,296.916687,0.000000
2004-01-05,281.999420,295.237823,0.920827
2004-01-06,284.422852,297.470459,1.964382
2004-01-07,277.037048,295.391418,0.332809
2004-01-08,277.159821,287.039581,0.000000
2004-01-09,280.479095,294.887115,0.000000
2004-01-10,285.213898,301.773712,0.000000
2004-01-11,286.421600,300.823761,0.000000
2004-01-12,282.046600,298.141357,0.000000
2004-01-13,284.501740,298.986145,0.000000
2004-01-14,287.276581,300.277466,1.613191
2004-01-15,275.393707,295.097198,6.722627
2004-01-16,273.346588,281.863678,6.843091
2004-01-17,271.327789,280.740845,0.000000
2004-01-18,272.882050,283.241333,0.000000
2004-01-19,273.854004,284.008545,0.000000
2004-01-20,275.166290,282.961884,8.030148
2004-01-21,273.399414,282.525757,4.749477
2004-01-22,273.030853,282.473663,0.000000
2004-01-23,271.969452,283.601166,0.000000
2004-01-24,272.724640,286.727722,0.000000
2004-01-25,277.103729,292.915588,0.000000
2004-01-26,281.316528,295.087128,0.000000
2004-01-27,280.436340,292.300415,0.000000
2004-01-28,281.090363,293.285675,2.698812
2004-01-29,283.276642,294.261719,0.000000
2004-01-30,277.327393,291.517639,0.000000
2004-01-31,278.562012,296.441833,0.000000
2004-02-01,282.401794,300.672607,0.000000
2004-02-02,281.151062,299.668518,0.000000
2004-02-03,282.146057,299.037537,0.000000
2004-02-04,284.464874,297.464722,0.000000
2004-02-05,286.149536,296.312103,0.432037
2004-02-06,285.764404,293.633728,2.572085
2004-02-07,285.399963,294.027405,4.562883
2004-02-08,284.529846,295.462250,0.802869
2004-02-09,280.947083,292.230896,0.000000
2004-02-10,278.305176,293.695007,0.000000
2004-02-11,279.769379,296.718445,0.000000
2004-02-12,281.736725,297.351105,0.000000
2004-02-13,284.149475,296.433380,0.000000
2004-02-14,286.349579,298.058838,0.000000
2004-02-15,288.736847,297.914337,7.156352
2004-02-16,286.200012,295.592865,4.173569
2004-02-17,288.148285,297.218506,5.944292
2004-02-18,283.445862,298.411407,0.000000
2004-02-19,281.746857,295.713501,0.000000
2004-02-20,277.350922,288.426636,0.000000
2004-02-21,274.546844,290.736023,0.000000
2004-02-22,275.640442,293.402863,0.000000
2004-02-23,278.274017,295.982025,0.000000
2004-02-24,280.225647,300.358734,0.000000
2004-02-25,283.396637,303.378387,0.000000
2004-02-26,284.583527,302.223846,0.000000
2004-02-27,278.022461,299.110168,0.817326
2004-02-28,276.218994,285.042389,0.000000
2004-02-29,276.400574,284.995087,0.000000
2004-03-01,276.582123,284.947784,0.000000
2004-03-02,277.771332,284.899536,0.000000
