#Variables:
#tasmin_HadGEM2-CC365_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_HadGEM2-CC365_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_HadGEM2-CC365_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-CC365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_HadGEM2-CC365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_HadGEM2-CC365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_HadGEM2-CC365_historical(K),tasmax_HadGEM2-CC365_historical(K),pr_HadGEM2-CC365_historical(mm)"
""
yyyy-mm-dd,tasmin_HadGEM2-CC365_historical(K),tasmax_HadGEM2-CC365_historical(K),pr_HadGEM2-CC365_historical(mm)
1996-11-19,280.013885,297.473022,0.644196
1996-11-20,273.721893,287.319427,0.000000
1996-11-21,274.244324,281.678223,0.000000
1996-11-22,275.177887,283.397583,0.000000
1996-11-23,273.690186,285.654755,0.000000
1996-11-24,276.418579,289.805054,0.000000
1996-11-25,281.282043,297.486816,0.000000
1996-11-26,281.401611,297.370667,0.000000
1996-11-27,283.755127,294.254028,0.000000
1996-11-28,282.824158,290.434082,11.022046
1996-11-29,279.674927,287.879425,7.472844
1996-11-30,278.129059,287.572632,0.000000
1996-12-01,278.148621,284.700348,0.283319
1996-12-02,275.548889,282.048279,0.000000
1996-12-03,275.005798,280.970398,0.280019
1996-12-04,275.230225,283.006927,0.562223
1996-12-05,276.255402,286.744598,0.000000
1996-12-06,278.150116,288.372742,0.000000
1996-12-07,278.051575,289.304230,0.521763
1996-12-08,272.255951,288.247925,0.000000
1996-12-09,270.815491,288.081207,0.000000
1996-12-10,273.216003,289.406219,0.000000
1996-12-11,275.116516,288.728394,0.000000
1996-12-12,282.267792,293.175537,0.000000
1996-12-13,277.133240,289.760010,0.770466
1996-12-14,268.716553,285.430084,0.000000
1996-12-15,273.557007,290.665222,0.000000
1996-12-16,276.899414,292.678802,0.000000
1996-12-17,276.005463,294.699646,0.000000
1996-12-18,278.147339,294.231232,0.000000
1996-12-19,276.898163,293.001099,0.000000
1996-12-20,282.928467,295.679596,0.000000
1996-12-21,288.475586,296.935883,1.642991
1996-12-22,288.528229,299.146729,4.665566
1996-12-23,281.497742,293.766357,0.000000
1996-12-24,274.162933,285.179749,0.000000
1996-12-25,274.197998,286.500336,0.000000
1996-12-26,275.834198,285.351807,0.000000
1996-12-27,273.648132,285.610748,0.000000
1996-12-28,277.636017,284.100098,0.000000
1996-12-29,279.426605,284.194733,1.350157
1996-12-30,278.154541,282.971222,4.805901
1996-12-31,275.661285,284.259674,0.000000
1997-01-01,276.814758,284.260010,2.233345
1997-01-02,277.928528,285.998779,4.435153
1997-01-03,278.359863,285.941254,0.000000
1997-01-04,272.976746,289.485718,0.000000
1997-01-05,274.786072,290.197388,0.000000
1997-01-06,276.030914,294.052185,0.000000
1997-01-07,278.364197,297.002869,0.000000
1997-01-08,282.306488,295.335541,0.000000
1997-01-09,278.442413,292.394135,1.755863
1997-01-10,278.356262,285.300110,1.613191
1997-01-11,274.295349,289.440155,0.000000
1997-01-12,273.776855,292.408722,0.000000
1997-01-13,277.304108,289.775696,0.000000
1997-01-14,281.818665,291.709808,0.462488
1997-01-15,283.498444,292.862793,0.000000
1997-01-16,285.928375,297.581055,3.974416
1997-01-17,285.320007,292.530304,70.389046
1997-01-18,282.600372,289.935577,26.171055
1997-01-19,278.936615,294.537079,8.474751
1997-01-20,279.913147,295.042511,0.000000
1997-01-21,278.061798,294.384857,0.000000
1997-01-22,279.336487,292.019653,0.000000
1997-01-23,276.541199,286.172455,4.730983
1997-01-24,274.414764,281.101624,3.078257
1997-01-25,273.050964,284.008545,0.611071
1997-01-26,273.110138,288.464294,0.000000
1997-01-27,275.688995,288.570862,0.000000
1997-01-28,278.294159,288.426697,0.000000
1997-01-29,280.727570,292.203430,0.000000
1997-01-30,281.119995,295.910950,0.000000
1997-01-31,282.533051,297.322937,0.000000
1997-02-01,284.849060,296.662781,0.000000
1997-02-02,287.265381,297.603638,0.000000
1997-02-03,280.272736,297.658936,0.000000
1997-02-04,273.487579,290.342407,0.000000
1997-02-05,274.805298,284.157562,0.000000
1997-02-06,277.311127,288.899139,0.000000
1997-02-07,277.645386,293.777039,0.000000
1997-02-08,279.806427,296.561707,0.000000
1997-02-09,282.814392,298.107513,0.000000
1997-02-10,282.877930,295.754639,0.000000
1997-02-11,284.100952,294.892334,0.000000
1997-02-12,286.782135,297.307434,0.321454
1997-02-13,278.625427,298.475677,2.572085
1997-02-14,265.166840,284.865723,3.638654
1997-02-15,265.651276,274.590668,0.000000
1997-02-16,267.519226,279.797272,0.000000
1997-02-17,271.653687,284.590057,0.000000
1997-02-18,274.484772,286.314362,0.000000
1997-02-19,278.578888,289.189789,0.000000
1997-02-20,285.031708,295.860382,3.521973
1997-02-21,288.006439,296.964539,2.721478
1997-02-22,286.847748,298.181152,2.687057
1997-02-23,279.947235,294.195038,0.000000
1997-02-24,277.856476,296.576416,0.000000
1997-02-25,277.373169,295.645172,0.000000
1997-02-26,280.960175,295.864044,0.000000
1997-02-27,284.957336,296.581512,0.000000
1997-02-28,282.954468,295.051117,0.000000
1997-03-01,278.802490,292.234222,0.000000
1997-03-02,284.494354,293.393127,4.492914
1997-03-03,284.713013,298.511200,0.000000
1997-03-04,282.107727,299.424347,0.000000
1997-03-05,286.951477,296.098541,3.093050
1997-03-06,280.829559,293.211884,5.532892
1997-03-07,275.729492,291.951080,0.000000
1997-03-08,279.948181,292.625488,0.000000
1997-03-09,284.910217,296.982941,0.000000
1997-03-10,279.770844,293.750641,0.000000
1997-03-11,278.494385,289.096313,0.000000
1997-03-12,273.186829,289.409058,0.000000
1997-03-13,277.198364,293.578247,0.000000
1997-03-14,280.941772,292.573730,1.307311
1997-03-15,268.873596,282.506592,1.552620
1997-03-16,273.655792,284.003632,0.000000
1997-03-17,273.702148,288.495575,0.000000
1997-03-18,275.941986,287.765930,0.000000
1997-03-19,280.122040,291.009155,0.000000
1997-03-20,279.210724,293.471161,0.000000
1997-03-21,282.281219,297.801819,0.000000
1997-03-22,287.158813,301.338745,0.000000
1997-03-23,286.511444,304.553223,0.000000
1997-03-24,283.394592,305.409363,0.000000
1997-03-25,288.745941,306.134430,0.000000
1997-03-26,288.859802,306.490387,0.000000
1997-03-27,286.647461,303.032532,0.000000
1997-03-28,282.108704,303.223053,0.000000
1997-03-29,281.429077,306.362213,0.000000
1997-03-30,284.197449,307.164856,0.000000
1997-03-31,288.117920,306.552856,0.000000
1997-04-01,290.611176,305.842438,0.000000
1997-04-02,289.491425,298.489868,0.000000
1997-04-03,285.170013,291.816620,0.000000
1997-04-04,281.768280,296.939484,0.353899
1997-04-05,284.521362,300.130798,0.000000
1997-04-06,286.837982,298.224518,1.545328
1997-04-07,284.483490,291.473663,1.260606
1997-04-08,279.234528,292.724152,0.000000
1997-04-09,280.446411,294.515961,0.000000
1997-04-10,281.794678,292.117126,0.000000
1997-04-11,286.471191,297.199860,0.000000
1997-04-12,289.390137,300.876923,1.255584
1997-04-13,286.864777,298.798492,0.000000
1997-04-14,282.618713,296.904388,0.000000
1997-04-15,281.583435,298.686005,0.000000
1997-04-16,282.732971,297.887512,0.000000
1997-04-17,287.054901,299.700317,0.000000
1997-04-18,290.093475,302.255493,0.690437
1997-04-19,287.778442,299.046265,7.066101
1997-04-20,281.604584,296.718994,3.498857
1997-04-21,280.890533,301.126587,0.000000
1997-04-22,285.013000,306.635010,3.264533
1997-04-23,286.160034,304.970490,0.000000
1997-04-24,285.776978,299.894226,0.000000
1997-04-25,284.068604,295.892487,0.000000
1997-04-26,285.482727,294.734772,0.000000
1997-04-27,287.643890,297.042877,0.000000
1997-04-28,289.540924,302.015991,12.505363
1997-04-29,290.532837,301.974884,0.544556
1997-04-30,293.087799,304.139679,0.000000
1997-05-01,294.880981,304.377777,0.559875
1997-05-02,294.939941,303.043274,1.460004
1997-05-03,293.843170,304.203247,1.827142
1997-05-04,294.482300,306.287964,0.000000
1997-05-05,293.764862,306.440308,0.000000
1997-05-06,293.544464,307.977936,0.816346
1997-05-07,293.138855,309.497253,0.000000
1997-05-08,293.886230,308.680908,0.000000
1997-05-09,294.591400,309.485901,0.350338
1997-05-10,292.228851,310.743439,0.000000
1997-05-11,291.737640,310.736847,0.000000
1997-05-12,292.701569,310.015564,0.980536
1997-05-13,294.990143,307.838623,17.680408
1997-05-14,292.582245,312.183472,0.000000
1997-05-15,293.528961,311.334045,0.000000
1997-05-16,296.734802,310.136322,0.424299
1997-05-17,297.949066,307.217529,5.192673
1997-05-18,297.891815,305.109222,26.011255
1997-05-19,295.201508,301.527679,9.190920
1997-05-20,292.501190,299.051453,13.356864
1997-05-21,294.140869,300.963562,16.049641
1997-05-22,292.813782,298.844574,43.573601
1997-05-23,293.741699,301.006927,0.000000
1997-05-24,293.391235,304.933197,0.000000
1997-05-25,294.422455,307.418701,0.000000
1997-05-26,294.680573,308.802094,0.000000
1997-05-27,294.814148,309.208984,0.000000
1997-05-28,294.893738,309.622986,0.000000
1997-05-29,294.930969,310.442627,0.000000
1997-05-30,296.212494,310.937012,0.000000
1997-05-31,295.693848,311.639679,0.000000
1997-06-01,295.501678,311.795929,0.000000
1997-06-02,295.484375,311.393951,0.000000
1997-06-03,295.841827,308.855072,0.000000
1997-06-04,295.339020,307.800690,0.000000
1997-06-05,295.416870,307.984741,0.000000
1997-06-06,296.287598,308.168152,0.000000
1997-06-07,296.137207,308.755768,0.000000
1997-06-08,295.694061,309.681122,0.000000
1997-06-09,295.875824,310.454742,0.000000
1997-06-10,295.762512,310.517273,0.000000
1997-06-11,294.027130,310.116699,0.000000
1997-06-12,293.050415,309.969635,0.000000
1997-06-13,294.688690,310.860535,0.000000
1997-06-14,296.883911,311.625031,0.000000
1997-06-15,299.188171,309.574158,2.072056
1997-06-16,299.102325,309.772278,0.000000
1997-06-17,298.968140,308.904816,0.000000
1997-06-18,298.574646,309.225677,0.000000
1997-06-19,297.361511,309.859070,0.000000
1997-06-20,296.105774,309.681030,0.000000
1997-06-21,295.946655,308.602417,0.000000
1997-06-22,296.522522,307.961273,0.822153
1997-06-23,296.632385,308.662018,0.000000
1997-06-24,296.952972,308.720337,0.000000
1997-06-25,296.771790,307.521362,0.281015
1997-06-26,296.949982,306.612366,3.410030
1997-06-27,296.406799,303.643005,20.161636
1997-06-28,296.791016,304.185883,6.447493
1997-06-29,296.858856,305.757202,0.000000
1997-06-30,296.819641,307.361511,0.000000
1997-07-01,296.205566,307.312073,0.000000
1997-07-02,296.031250,308.479095,0.000000
1997-07-03,295.331635,309.605225,0.000000
1997-07-04,295.933685,308.806183,1.679690
1997-07-05,297.135895,306.984772,5.782701
1997-07-06,298.114594,308.189972,0.000000
1997-07-07,297.953766,307.719910,0.000000
1997-07-08,297.035309,308.326904,0.000000
1997-07-09,295.897125,308.850037,0.000000
1997-07-10,295.793793,307.606873,2.356278
1997-07-11,296.846863,307.193329,2.409553
1997-07-12,297.726746,303.544556,5.828057
1997-07-13,298.628479,306.403564,0.402033
1997-07-14,297.301910,306.778107,0.496286
1997-07-15,297.781555,306.911011,0.000000
1997-07-16,297.089325,308.115936,0.000000
1997-07-17,295.897034,308.594025,0.000000
1997-07-18,295.575439,309.556976,0.000000
1997-07-19,294.765839,310.403931,0.000000
1997-07-20,295.317657,311.844757,0.000000
1997-07-21,296.756836,312.108490,0.000000
1997-07-22,296.334595,311.466156,0.000000
1997-07-23,296.921997,310.668488,0.000000
1997-07-24,296.739594,309.541046,0.000000
1997-07-25,296.784393,309.318939,0.000000
1997-07-26,297.689819,309.628723,0.000000
1997-07-27,297.316772,309.144073,0.000000
1997-07-28,296.538269,310.723785,0.000000
1997-07-29,296.845306,310.615204,0.000000
1997-07-30,297.130219,310.357666,0.000000
1997-07-31,296.701324,309.706818,0.000000
1997-08-01,295.953339,309.986359,0.000000
1997-08-02,296.532379,310.738007,0.000000
1997-08-03,297.057800,310.894104,0.000000
1997-08-04,296.952515,311.045837,0.000000
1997-08-05,297.040222,310.802734,0.000000
1997-08-06,297.029083,311.496094,0.000000
1997-08-07,295.671692,312.640381,0.000000
1997-08-08,295.239655,313.656097,0.000000
1997-08-09,296.019409,313.766388,0.000000
1997-08-10,297.560364,311.769592,0.000000
1997-08-11,297.909668,311.250946,0.000000
1997-08-12,298.106750,311.907196,0.000000
1997-08-13,296.904297,311.784546,0.000000
1997-08-14,297.334564,310.835297,0.000000
1997-08-15,297.550720,310.742950,0.000000
1997-08-16,298.804138,311.209961,0.000000
1997-08-17,299.849548,312.251709,0.000000
1997-08-18,298.459167,312.507416,0.000000
1997-08-19,296.983490,312.066193,0.000000
1997-08-20,295.839630,311.833557,0.000000
1997-08-21,296.403778,312.261505,0.000000
1997-08-22,297.252686,313.523895,0.000000
1997-08-23,296.386627,313.793762,3.493963
1997-08-24,297.091003,310.894135,1.855248
1997-08-25,296.314056,309.598846,0.000000
1997-08-26,295.861206,309.576294,0.000000
1997-08-27,295.189911,309.515869,0.000000
1997-08-28,296.071564,309.294464,0.000000
1997-08-29,296.420746,308.108795,0.000000
1997-08-30,296.758148,308.699005,0.000000
1997-08-31,296.722900,310.044800,0.000000
1997-09-01,297.137604,310.338501,0.000000
1997-09-02,297.533417,310.735107,0.000000
1997-09-03,296.498322,310.144989,0.000000
1997-09-04,296.316589,309.449432,0.000000
1997-09-05,295.733124,309.590668,0.000000
1997-09-06,295.464722,309.291870,0.000000
1997-09-07,293.963776,310.103058,0.000000
1997-09-08,294.162140,311.346497,0.000000
1997-09-09,294.779175,312.984344,0.000000
1997-09-10,295.581696,312.546173,0.000000
1997-09-11,296.956421,309.076294,1.167684
1997-09-12,296.065063,306.622345,19.437391
1997-09-13,296.174011,305.170685,20.526434
1997-09-14,296.278381,306.448700,6.796894
1997-09-15,297.011108,306.934021,8.947537
1997-09-16,296.630310,305.442932,1.596912
1997-09-17,295.351776,305.255219,0.000000
1997-09-18,293.634918,305.666595,0.000000
1997-09-19,289.662689,306.776978,0.000000
1997-09-20,288.612061,306.917297,0.000000
1997-09-21,289.301147,306.607483,0.000000
1997-09-22,290.142120,304.959503,0.000000
1997-09-23,292.180389,306.712708,16.750217
1997-09-24,292.908936,305.836548,21.404270
1997-09-25,294.849731,303.285889,6.550482
1997-09-26,296.678528,305.264862,0.280399
1997-09-27,297.021057,306.040192,0.000000
1997-09-28,295.725677,306.055145,0.000000
1997-09-29,293.636261,305.631317,0.000000
1997-09-30,292.448853,305.564789,0.000000
1997-10-01,292.159882,306.139252,0.000000
1997-10-02,292.369019,306.274597,0.000000
1997-10-03,293.091675,306.365662,0.000000
1997-10-04,294.003784,306.760559,0.000000
1997-10-05,295.709015,307.304260,0.000000
1997-10-06,298.759949,306.676239,0.402929
1997-10-07,299.073578,306.277557,0.000000
1997-10-08,297.105347,306.165649,0.551843
1997-10-09,294.671997,304.820435,0.000000
1997-10-10,294.110168,305.815460,0.000000
1997-10-11,292.171692,306.276367,0.000000
1997-10-12,293.018158,306.322510,0.000000
1997-10-13,294.466156,306.839142,0.000000
1997-10-14,293.484650,307.133209,0.000000
1997-10-15,292.512604,307.491486,0.000000
1997-10-16,290.878815,307.589539,0.000000
1997-10-17,288.784760,307.286102,0.000000
1997-10-18,289.948181,307.458252,0.000000
1997-10-19,290.366669,308.491516,0.000000
1997-10-20,292.697418,309.236847,0.000000
1997-10-21,292.819244,309.085938,0.000000
1997-10-22,292.041992,309.009277,0.000000
1997-10-23,293.889801,307.129272,0.000000
1997-10-24,294.624023,306.882935,0.000000
1997-10-25,292.368500,307.100586,0.000000
1997-10-26,286.566254,306.376007,0.000000
1997-10-27,289.877686,307.311584,0.000000
1997-10-28,290.631836,306.101410,0.000000
1997-10-29,290.128723,303.755371,0.000000
1997-10-30,292.620300,304.286621,0.000000
1997-10-31,294.262909,305.547913,0.000000
1997-11-01,294.118439,306.452850,0.000000
1997-11-02,292.750397,305.047394,0.519063
1997-11-03,280.555237,301.596161,0.000000
1997-11-04,283.894440,303.414062,0.000000
1997-11-05,291.770264,305.149841,0.000000
1997-11-06,293.719482,304.398224,0.000000
1997-11-07,293.289490,305.272675,0.320621
1997-11-08,292.003174,306.379974,0.000000
1997-11-09,290.864288,305.888611,0.000000
1997-11-10,286.138031,302.694580,0.000000
1997-11-11,285.758759,301.526886,0.000000
1997-11-12,289.593994,302.338287,0.000000
1997-11-13,284.924072,303.753235,0.000000
1997-11-14,286.926300,304.739716,0.000000
1997-11-15,287.685577,304.029785,0.000000
1997-11-16,282.577271,302.266418,0.000000
1997-11-17,278.696899,303.218872,0.000000
1997-11-18,285.140076,304.193359,0.000000
1997-11-19,289.261383,304.702728,0.000000
1997-11-20,290.808228,304.807739,0.000000
1997-11-21,291.678986,304.296692,2.529074
1997-11-22,287.670502,304.584076,0.606437
1997-11-23,288.833221,304.383057,0.000000
1997-11-24,292.088531,303.928741,0.952571
1997-11-25,282.958008,303.681671,4.261745
1997-11-26,272.148163,296.160217,0.544631
1997-11-27,270.728577,287.754669,0.000000
1997-11-28,272.757477,288.290161,0.000000
1997-11-29,275.294403,288.877441,0.000000
1997-11-30,277.965729,287.936981,0.415536
1997-12-01,279.015533,287.679474,0.529563
1997-12-02,279.223297,292.002014,0.000000
1997-12-03,279.731354,295.939178,0.000000
1997-12-04,279.158173,295.592499,0.000000
1997-12-05,275.925385,294.718292,0.000000
1997-12-06,276.722015,294.135406,0.000000
1997-12-07,281.251099,291.954041,0.837694
1997-12-08,282.478241,292.878021,0.000000
1997-12-09,281.781555,293.062927,0.932501
1997-12-10,277.350677,286.639191,14.447772
1997-12-11,276.517181,284.277496,24.756273
1997-12-12,277.702301,290.005676,0.000000
1997-12-13,276.781830,291.017151,0.000000
1997-12-14,277.825317,293.695740,0.000000
1997-12-15,282.182739,294.627808,0.000000
1997-12-16,278.425262,290.978607,0.000000
1997-12-17,273.966003,285.502563,0.000000
1997-12-18,272.522827,288.054413,0.000000
1997-12-19,278.028839,288.862793,2.941351
1997-12-20,280.481659,289.277740,72.683296
1997-12-21,279.876831,289.697266,13.187422
1997-12-22,276.709015,284.127441,0.293597
1997-12-23,277.897491,290.436066,0.000000
1997-12-24,276.635742,293.446716,0.000000
1997-12-25,282.174561,293.593994,0.000000
1997-12-26,285.073914,292.017029,0.000000
1997-12-27,286.083771,295.743256,0.000000
1997-12-28,285.225159,297.365082,0.000000
1997-12-29,286.260956,293.583923,7.212505
1997-12-30,283.534454,292.153931,0.000000
1997-12-31,283.396912,295.363403,0.000000
1998-01-01,280.433899,292.013275,0.000000
1998-01-02,278.083771,292.718048,0.000000
1998-01-03,282.362213,295.537750,0.000000
1998-01-04,285.751740,297.112396,0.000000
1998-01-05,287.713806,299.323517,1.866873
1998-01-06,282.646149,299.694641,0.000000
1998-01-07,285.884796,296.345215,0.744585
1998-01-08,278.894501,290.304688,0.639289
1998-01-09,274.726929,287.561920,0.692487
1998-01-10,273.375854,286.319122,0.000000
1998-01-11,275.942963,286.425598,0.000000
1998-01-12,278.936615,288.739380,0.000000
1998-01-13,276.637085,291.966797,0.000000
1998-01-14,281.714966,292.495789,0.000000
1998-01-15,277.799988,289.697754,0.000000
1998-01-16,276.276550,286.890747,0.000000
1998-01-17,279.052765,289.775238,0.000000
1998-01-18,280.888245,289.601440,0.000000
1998-01-19,283.697784,295.997345,0.000000
1998-01-20,283.599518,296.946106,0.000000
1998-01-21,284.877960,298.818695,0.000000
1998-01-22,282.343536,297.858612,0.000000
1998-01-23,279.647430,296.338013,0.000000
1998-01-24,284.582001,295.337708,2.239547
1998-01-25,286.068298,296.288818,5.412063
1998-01-26,286.264465,298.075745,4.798728
