#Variables:
#tasmin_bcc-csm1-1_historical(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_bcc-csm1-1_historical(K)"
1995-04-08,279.947845
1995-04-09,282.916229
1995-04-10,287.839417
1995-04-11,286.513672
1995-04-12,286.786377
1995-04-13,291.573792
1995-04-14,292.609283
1995-04-15,291.706512
1995-04-16,286.828583
1995-04-17,279.562164
1995-04-18,280.093262
1995-04-19,283.588837
1995-04-20,286.439941
1995-04-21,289.938141
1995-04-22,291.204498
1995-04-23,290.298767
1995-04-24,292.180939
1995-04-25,291.618744
1995-04-26,290.363708
1995-04-27,293.025421
1995-04-28,291.619293
1995-04-29,292.083771
1995-04-30,285.051178
1995-05-01,287.622955
1995-05-02,289.690460
1995-05-03,291.634674
1995-05-04,290.792664
1995-05-05,290.269562
1995-05-06,293.162262
1995-05-07,293.544464
1995-05-08,292.143524
1995-05-09,294.375763
1995-05-10,288.279572
1995-05-11,285.813354
1995-05-12,292.121796
1995-05-13,291.625671
1995-05-14,291.517059
1995-05-15,293.780457
1995-05-16,287.960602
1995-05-17,288.607208
1995-05-18,294.266968
1995-05-19,292.919586
1995-05-20,294.102264
1995-05-21,294.087769
1995-05-22,293.519562
1995-05-23,286.610596
1995-05-24,288.354492
1995-05-25,291.466675
1995-05-26,289.550964
1995-05-27,291.642120
1995-05-28,293.038177
1995-05-29,294.199371
1995-05-30,294.647430
1995-05-31,294.854858
1995-06-01,294.218140
1995-06-02,294.589569
1995-06-03,293.748474
1995-06-04,291.741791
1995-06-05,293.301300
1995-06-06,294.027954
1995-06-07,294.840485
1995-06-08,291.874634
1995-06-09,293.920776
1995-06-10,294.450806
1995-06-11,294.673889
1995-06-12,295.143188
1995-06-13,294.276703
1995-06-14,294.808472
1995-06-15,296.571381
1995-06-16,295.586853
1995-06-17,294.532043
1995-06-18,294.449036
1995-06-19,294.755646
1995-06-20,295.539368
1995-06-21,296.692749
1995-06-22,296.301392
1995-06-23,295.265137
1995-06-24,295.567841
1995-06-25,294.424530
1995-06-26,295.865051
1995-06-27,296.483765
1995-06-28,296.236359
1995-06-29,296.273773
1995-06-30,296.343506
1995-07-01,295.679199
1995-07-02,295.730621
1995-07-03,295.050140
1995-07-04,295.416534
1995-07-05,295.770264
1995-07-06,296.020996
1995-07-07,296.269440
1995-07-08,297.115814
1995-07-09,298.098145
1995-07-10,298.114594
1995-07-11,297.355225
1995-07-12,296.861023
1995-07-13,297.722961
1995-07-14,296.141998
1995-07-15,296.482178
1995-07-16,296.449677
1995-07-17,295.897034
1995-07-18,295.000977
1995-07-19,295.431152
1995-07-20,295.988403
1995-07-21,297.003998
1995-07-22,297.023651
1995-07-23,296.264496
1995-07-24,296.380280
1995-07-25,295.943939
1995-07-26,296.137146
1995-07-27,295.972900
1995-07-28,295.328827
1995-07-29,295.714111
1995-07-30,295.826477
1995-07-31,296.870483
1995-08-01,297.002258
1995-08-02,296.949677
1995-08-03,296.893066
1995-08-04,296.174133
1995-08-05,295.257416
1995-08-06,295.159119
1995-08-07,297.315186
1995-08-08,298.152252
1995-08-09,298.543518
1995-08-10,297.571198
1995-08-11,297.221161
1995-08-12,297.275330
1995-08-13,296.494965
1995-08-14,297.484039
1995-08-15,297.808197
1995-08-16,298.439484
1995-08-17,298.314331
1995-08-18,297.000977
1995-08-19,296.308594
1995-08-20,294.697876
1995-08-21,295.799744
1995-08-22,295.410797
1995-08-23,294.803223
1995-08-24,294.341187
1995-08-25,295.282806
1995-08-26,296.117554
1995-08-27,296.304077
1995-08-28,296.796722
1995-08-29,295.590942
1995-08-30,296.779633
1995-08-31,297.375946
1995-09-01,296.101471
1995-09-02,294.365204
1995-09-03,291.870270
1995-09-04,293.909485
1995-09-05,295.098938
1995-09-06,296.054504
1995-09-07,293.504303
1995-09-08,292.872009
1995-09-09,292.580475
1995-09-10,294.074097
1995-09-11,294.803253
1995-09-12,294.035217
1995-09-13,290.286652
1995-09-14,290.282623
1995-09-15,291.929688
1995-09-16,290.327179
1995-09-17,294.293884
1995-09-18,292.479828
1995-09-19,294.452881
1995-09-20,294.766113
1995-09-21,295.058655
1995-09-22,294.772247
1995-09-23,293.802917
1995-09-24,289.839905
1995-09-25,286.554016
1995-09-26,289.601562
1995-09-27,289.270325
1995-09-28,290.222076
1995-09-29,287.724915
1995-09-30,287.865723
1995-10-01,287.476868
1995-10-02,287.705139
1995-10-03,288.910400
1995-10-04,289.712158
1995-10-05,289.676819
1995-10-06,290.368378
1995-10-07,290.679413
1995-10-08,290.042023
1995-10-09,288.947296
1995-10-10,290.864563
1995-10-11,292.104553
1995-10-12,292.062073
1995-10-13,293.011963
1995-10-14,293.124359
1995-10-15,293.800476
1995-10-16,293.096558
1995-10-17,291.801483
1995-10-18,291.590576
1995-10-19,293.840668
1995-10-20,294.881744
1995-10-21,293.881104
1995-10-22,293.164764
1995-10-23,290.733154
1995-10-24,287.337189
1995-10-25,283.310364
1995-10-26,286.945923
1995-10-27,280.153778
1995-10-28,278.547302
1995-10-29,282.977844
1995-10-30,284.573425
1995-10-31,284.408417
1995-11-01,283.553894
1995-11-02,284.184113
1995-11-03,285.404785
1995-11-04,286.030151
1995-11-05,290.118317
1995-11-06,292.035187
1995-11-07,292.528503
1995-11-08,292.860840
1995-11-09,291.758148
1995-11-10,289.713501
1995-11-11,288.413818
1995-11-12,288.230164
1995-11-13,289.838165
1995-11-14,289.928558
1995-11-15,279.996277
1995-11-16,281.694794
1995-11-17,283.553772
1995-11-18,276.253113
1995-11-19,279.516388
1995-11-20,280.593964
1995-11-21,284.154999
1995-11-22,279.808258
1995-11-23,283.894775
1995-11-24,279.162659
1995-11-25,278.429901
1995-11-26,274.181488
1995-11-27,278.609344
1995-11-28,281.717316
1995-11-29,278.890198
1995-11-30,278.882629
1995-12-01,284.483978
1995-12-02,286.528381
1995-12-03,283.213226
1995-12-04,284.736023
1995-12-05,276.951141
1995-12-06,275.040558
1995-12-07,276.813599
1995-12-08,285.095398
1995-12-09,284.444855
1995-12-10,276.615662
1995-12-11,276.916229
1995-12-12,278.194305
1995-12-13,276.376434
1995-12-14,280.212158
1995-12-15,271.306946
1995-12-16,276.883606
1995-12-17,271.235382
1995-12-18,275.757568
1995-12-19,279.178070
1995-12-20,281.326385
1995-12-21,277.018860
1995-12-22,270.899811
1995-12-23,270.206390
1995-12-24,271.492432
1995-12-25,273.415405
1995-12-26,275.818878
1995-12-27,276.960266
1995-12-28,272.077759
1995-12-29,269.441254
1995-12-30,272.485901
1995-12-31,276.952057
1996-01-01,282.587830
1996-01-02,278.801666
1996-01-03,280.858734
1996-01-04,268.146881
1996-01-05,267.456024
1996-01-06,267.254547
1996-01-07,269.424194
1996-01-08,272.685150
1996-01-09,276.193207
1996-01-10,278.492950
1996-01-11,278.237579
1996-01-12,279.945038
1996-01-13,281.845490
1996-01-14,282.784424
1996-01-15,286.678650
1996-01-16,276.631561
1996-01-17,271.897003
1996-01-18,271.223602
1996-01-19,271.250366
1996-01-20,272.684387
1996-01-21,277.961121
1996-01-22,273.313171
1996-01-23,270.665985
1996-01-24,270.434265
1996-01-25,272.666656
1996-01-26,272.776917
1996-01-27,273.573273
1996-01-28,274.251801
1996-01-29,273.791962
1996-01-30,278.810883
1996-01-31,273.636963
1996-02-01,278.523499
1996-02-02,275.940460
1996-02-03,277.194519
1996-02-04,274.910431
1996-02-05,274.381165
1996-02-06,281.644165
1996-02-07,286.478149
1996-02-08,277.603638
1996-02-09,271.882507
1996-02-10,273.277863
1996-02-11,280.767334
1996-02-12,274.593750
1996-02-13,275.781769
1996-02-14,277.857452
1996-02-15,276.005920
1996-02-16,278.892120
1996-02-17,281.595032
1996-02-18,283.664795
1996-02-19,287.159027
1996-02-20,287.586517
1996-02-21,284.796112
1996-02-22,287.028992
1996-02-23,287.951111
1996-02-24,287.616943
1996-02-25,286.662567
1996-02-26,278.523102
1996-02-27,280.189911
1996-02-28,283.924042
1996-02-29,284.390564
1996-03-01,284.857056
1996-03-02,287.361603
1996-03-03,282.917480
1996-03-04,279.361237
1996-03-05,279.893188
1996-03-06,286.848663
1996-03-07,288.903198
1996-03-08,286.049866
1996-03-09,290.831665
1996-03-10,292.094910
1996-03-11,291.921539
1996-03-12,288.362396
1996-03-13,286.286530
1996-03-14,290.946777
1996-03-15,290.259155
1996-03-16,292.136261
1996-03-17,288.994995
1996-03-18,288.787292
1996-03-19,286.551300
1996-03-20,286.298431
1996-03-21,289.565704
1996-03-22,286.643127
1996-03-23,289.370514
1996-03-24,291.285767
1996-03-25,290.367340
1996-03-26,287.581360
1996-03-27,285.565063
1996-03-28,286.372711
1996-03-29,282.938385
1996-03-30,288.232483
1996-03-31,286.790466
1996-04-01,288.573853
1996-04-02,288.568085
1996-04-03,285.773926
1996-04-04,287.753143
1996-04-05,283.182495
1996-04-06,284.068878
1996-04-07,292.698395
1996-04-08,291.448212
1996-04-09,287.616669
1996-04-10,282.167816
1996-04-11,280.533997
1996-04-12,287.830322
1996-04-13,291.036316
1996-04-14,286.019897
1996-04-15,282.726288
1996-04-16,280.866821
1996-04-17,287.082428
1996-04-18,287.402222
1996-04-19,287.530884
1996-04-20,282.881165
1996-04-21,281.349182
1996-04-22,288.506958
1996-04-23,288.256775
1996-04-24,287.959564
1996-04-25,291.380615
1996-04-26,288.569458
1996-04-27,291.912689
1996-04-28,293.833984
1996-04-29,292.770203
1996-04-30,291.208466
1996-05-01,285.324890
1996-05-02,284.620819
1996-05-03,290.667389
1996-05-04,292.416595
1996-05-05,290.922546
1996-05-06,284.328461
1996-05-07,284.247437
1996-05-08,287.651459
1996-05-09,288.963989
1996-05-10,289.547211
1996-05-11,290.758026
1996-05-12,292.743683
1996-05-13,292.415894
1996-05-14,294.039734
1996-05-15,296.442749
1996-05-16,292.629944
1996-05-17,294.249695
1996-05-18,294.483582
1996-05-19,295.108490
1996-05-20,293.769989
1996-05-21,293.257263
1996-05-22,293.995331
1996-05-23,294.472870
1996-05-24,295.640076
1996-05-25,295.731415
1996-05-26,296.473297
1996-05-27,293.461395
1996-05-28,293.741699
1996-05-29,293.391235
1996-05-30,288.676849
1996-05-31,288.647430
1996-06-01,293.087372
1996-06-02,294.869446
1996-06-03,294.095734
1996-06-04,292.435059
1996-06-05,292.706940
1996-06-06,296.009369
1996-06-07,296.074097
1996-06-08,295.598663
1996-06-09,296.549744
1996-06-10,290.238678
1996-06-11,290.496613
1996-06-12,289.535950
1996-06-13,295.744080
1996-06-14,296.092987
1996-06-15,295.429962
1996-06-16,297.500946
1996-06-17,296.847687
1996-06-18,297.190582
1996-06-19,296.946716
1996-06-20,296.285828
1996-06-21,295.951660
1996-06-22,296.713684
1996-06-23,297.604828
1996-06-24,296.731415
1996-06-25,297.303772
1996-06-26,297.958832
1996-06-27,297.870209
1996-06-28,296.836823
1996-06-29,296.073059
1996-06-30,296.746613
1996-07-01,296.860901
1996-07-02,297.386658
1996-07-03,297.810150
1996-07-04,297.820892
1996-07-05,298.216461
1996-07-06,297.822876
1996-07-07,296.959167
1996-07-08,296.698822
1996-07-09,296.388214
1996-07-10,296.941406
1996-07-11,298.953308
1996-07-12,300.006042
1996-07-13,298.265564
1996-07-14,296.953949
1996-07-15,297.686310
1996-07-16,299.906067
1996-07-17,299.867493
1996-07-18,300.128601
1996-07-19,299.753204
1996-07-20,299.100250
1996-07-21,296.543579
1996-07-22,296.732361
1996-07-23,297.393768
1996-07-24,298.141235
1996-07-25,298.121765
1996-07-26,297.151093
1996-07-27,296.629059
1996-07-28,297.579437
1996-07-29,296.952057
1996-07-30,296.053314
1996-07-31,296.544495
1996-08-01,296.979431
1996-08-02,297.401276
1996-08-03,297.565674
1996-08-04,297.416382
1996-08-05,296.473785
1996-08-06,296.744629
1996-08-07,296.796448
1996-08-08,297.475647
1996-08-09,296.908905
1996-08-10,296.546570
1996-08-11,296.079529
1996-08-12,297.676666
1996-08-13,296.700897
1996-08-14,296.599579
1996-08-15,296.052002
1996-08-16,296.322266
1996-08-17,296.384216
1996-08-18,296.793488
1996-08-19,297.766327
1996-08-20,297.589630
1996-08-21,296.803101
1996-08-22,297.396393
1996-08-23,298.774536
1996-08-24,299.877136
1996-08-25,298.111206
1996-08-26,298.677094
1996-08-27,298.384766
1996-08-28,293.897461
1996-08-29,291.513214
1996-08-30,293.331116
1996-08-31,295.098022
1996-09-01,292.740204
1996-09-02,289.855774
1996-09-03,289.154572
1996-09-04,295.124237
1996-09-05,295.385864
1996-09-06,292.849182
1996-09-07,291.882538
1996-09-08,291.924866
1996-09-09,291.693726
1996-09-10,291.121582
1996-09-11,290.248108
1996-09-12,290.651917
1996-09-13,287.459900
1996-09-14,286.886322
1996-09-15,287.763733
1996-09-16,288.654755
1996-09-17,290.534302
1996-09-18,291.225006
1996-09-19,292.794220
1996-09-20,294.469055
1996-09-21,296.470734
1996-09-22,295.618011
1996-09-23,293.713379
1996-09-24,292.104980
1996-09-25,292.392548
1996-09-26,294.457214
1996-09-27,293.989685
1996-09-28,292.691498
1996-09-29,290.631927
1996-09-30,290.438721
1996-10-01,285.468903
1996-10-02,284.877350
1996-10-03,284.212097
1996-10-04,286.488953
1996-10-05,290.834381
1996-10-06,289.920959
1996-10-07,288.693176
1996-10-08,290.112946
1996-10-09,289.623444
1996-10-10,293.947174
1996-10-11,292.928467
1996-10-12,285.936920
1996-10-13,292.237518
1996-10-14,292.208160
1996-10-15,293.719330
1996-10-16,291.251923
1996-10-17,290.335846
1996-10-18,293.781555
1996-10-19,293.886505
1996-10-20,291.488342
1996-10-21,290.536438
1996-10-22,290.483978
1996-10-23,290.499359
1996-10-24,292.522827
1996-10-25,288.846588
1996-10-26,285.204742
1996-10-27,284.610626
1996-10-28,279.234528
1996-10-29,279.896240
1996-10-30,282.314636
1996-10-31,284.553162
1996-11-01,285.279236
1996-11-02,285.501984
1996-11-03,284.209076
1996-11-04,284.971802
1996-11-05,289.807251
1996-11-06,286.303223
1996-11-07,286.140503
1996-11-08,282.853577
1996-11-09,280.056458
1996-11-10,280.166901
1996-11-11,280.884583
1996-11-12,286.131195
1996-11-13,288.464905
1996-11-14,290.603149
1996-11-15,288.190765
1996-11-16,287.091309
1996-11-17,286.662750
1996-11-18,287.609985
1996-11-19,288.467651
1996-11-20,282.635468
1996-11-21,273.367706
1996-11-22,270.354034
1996-11-23,270.013947
1996-11-24,273.579071
1996-11-25,275.965729
1996-11-26,273.674225
1996-11-27,283.920258
1996-11-28,286.839966
1996-11-29,283.530609
1996-11-30,278.926849
1996-12-01,277.258728
1996-12-02,281.632965
1996-12-03,281.078735
1996-12-04,279.039124
1996-12-05,275.005798
1996-12-06,276.878845
1996-12-07,276.305023
1996-12-08,277.604523
1996-12-09,278.056427
1996-12-10,275.050079
1996-12-11,273.179779
1996-12-12,273.482605
1996-12-13,274.093903
1996-12-14,278.151245
1996-12-15,280.667297
1996-12-16,283.096741
1996-12-17,283.396912
1996-12-18,280.635620
1996-12-19,282.524445
1996-12-20,287.414490
1996-12-21,282.465729
1996-12-22,279.397797
1996-12-23,283.313812
1996-12-24,279.050690
1996-12-25,280.231293
1996-12-26,281.354492
1996-12-27,281.064423
1996-12-28,270.560822
1996-12-29,274.430603
1996-12-30,277.184692
1996-12-31,277.827362
1997-01-01,275.821259
1997-01-02,275.510834
1997-01-03,275.510468
1997-01-04,276.320587
1997-01-05,273.365814
1997-01-06,280.605042
1997-01-07,275.760162
1997-01-08,278.665588
1997-01-09,281.090698
1997-01-10,278.568268
1997-01-11,281.813385
1997-01-12,283.652008
1997-01-13,276.683777
1997-01-14,277.342163
1997-01-15,275.687866
1997-01-16,274.338409
1997-01-17,272.547485
1997-01-18,273.015289
1997-01-19,273.785828
1997-01-20,275.495972
1997-01-21,270.687103
1997-01-22,269.335266
1997-01-23,277.561188
1997-01-24,283.350800
1997-01-25,275.662964
1997-01-26,278.237457
1997-01-27,283.002014
1997-01-28,284.942810
1997-01-29,286.758789
1997-01-30,285.383362
1997-01-31,280.140045
1997-02-01,272.633087
1997-02-02,272.158905
1997-02-03,271.712799
1997-02-04,274.327209
1997-02-05,276.819489
1997-02-06,278.134125
1997-02-07,278.488098
1997-02-08,275.407471
1997-02-09,275.592499
1997-02-10,279.970795
1997-02-11,274.285339
1997-02-12,270.036926
1997-02-13,271.568268
1997-02-14,273.177338
1997-02-15,279.096771
1997-02-16,285.098022
1997-02-17,284.987061
1997-02-18,277.142670
1997-02-19,280.470123
1997-02-20,283.406799
1997-02-21,285.685028
1997-02-22,279.002960
1997-02-23,285.087830
1997-02-24,289.376038
1997-02-25,286.902130
1997-02-26,283.667572
1997-02-27,280.569794
1997-02-28,286.286560
1997-03-01,276.833008
1997-03-02,280.396729
1997-03-03,283.373230
1997-03-04,282.882446
1997-03-05,276.827423
1997-03-06,283.131470
1997-03-07,285.285645
1997-03-08,285.789368
1997-03-09,289.144531
1997-03-10,287.261719
1997-03-11,285.956665
1997-03-12,290.158142
1997-03-13,290.170227
1997-03-14,288.687378
1997-03-15,290.612640
1997-03-16,281.359528
1997-03-17,279.770813
1997-03-18,281.762207
1997-03-19,283.542450
1997-03-20,290.567474
1997-03-21,290.213226
1997-03-22,287.845062
1997-03-23,288.267120
1997-03-24,286.159241
1997-03-25,281.405853
1997-03-26,287.492767
1997-03-27,283.027893
1997-03-28,278.334198
1997-03-29,282.110138
1997-03-30,287.591583
1997-03-31,279.495972
1997-04-01,273.037872
1997-04-02,275.247131
1997-04-03,278.517670
1997-04-04,286.630524
1997-04-05,285.815948
1997-04-06,285.640472
1997-04-07,288.266632
1997-04-08,283.389252
1997-04-09,281.565399
1997-04-10,288.800507
1997-04-11,289.486969
1997-04-12,290.758484
1997-04-13,282.526306
1997-04-14,287.859497
1997-04-15,290.288330
1997-04-16,289.633179
1997-04-17,292.613037
1997-04-18,291.315735
1997-04-19,292.425629
1997-04-20,289.679779
1997-04-21,282.896118
1997-04-22,279.516815
1997-04-23,281.458984
1997-04-24,283.939911
1997-04-25,287.967499
1997-04-26,289.245300
1997-04-27,290.010529
1997-04-28,291.373840
1997-04-29,291.873718
1997-04-30,287.398407
1997-05-01,286.101532
1997-05-02,286.009796
1997-05-03,285.030579
1997-05-04,291.162048
1997-05-05,289.053345
1997-05-06,289.441406
1997-05-07,291.795959
1997-05-08,292.236359
1997-05-09,293.751221
1997-05-10,292.624634
1997-05-11,291.446106
1997-05-12,293.643433
1997-05-13,293.588348
1997-05-14,293.701996
1997-05-15,293.159943
1997-05-16,293.392120
1997-05-17,291.466644
1997-05-18,292.472412
1997-05-19,292.507935
1997-05-20,293.302032
1997-05-21,293.745300
1997-05-22,295.709290
1997-05-23,292.234528
1997-05-24,292.428192
1997-05-25,295.510223
1997-05-26,295.431702
1997-05-27,291.270264
1997-05-28,295.729645
1997-05-29,294.550934
1997-05-30,294.359253
1997-05-31,296.571198
1997-06-01,296.029175
1997-06-02,296.101044
1997-06-03,295.612183
1997-06-04,295.497711
1997-06-05,295.557770
1997-06-06,295.342285
1997-06-07,295.896088
1997-06-08,295.556366
1997-06-09,296.333252
1997-06-10,295.094940
1997-06-11,295.820221
1997-06-12,296.716217
1997-06-13,297.004211
1997-06-14,296.685181
1997-06-15,296.863373
1997-06-16,295.300262
1997-06-17,297.764252
1997-06-18,299.082214
1997-06-19,296.649780
1997-06-20,294.841095
1997-06-21,295.099030
1997-06-22,298.840759
1997-06-23,295.140472
1997-06-24,294.452911
