#Variables:
#tasmin_HadGEM2-ES365_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_HadGEM2-ES365_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_HadGEM2-ES365_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-ES365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_HadGEM2-ES365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_HadGEM2-ES365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_HadGEM2-ES365_historical(K),tasmax_HadGEM2-ES365_historical(K),pr_HadGEM2-ES365_historical(mm)"
""
yyyy-mm-dd,tasmin_HadGEM2-ES365_historical(K),tasmax_HadGEM2-ES365_historical(K),pr_HadGEM2-ES365_historical(mm)
1997-06-12,296.570190,312.923584,0.000000
1997-06-13,295.764648,312.192139,0.000000
1997-06-14,294.796967,312.024261,0.000000
1997-06-15,294.545166,311.186707,0.000000
1997-06-16,296.153381,309.514709,0.000000
1997-06-17,296.006287,309.043274,0.000000
1997-06-18,296.419861,309.348755,0.000000
1997-06-19,296.943695,310.409180,0.000000
1997-06-20,297.113312,312.488129,0.000000
1997-06-21,296.342957,313.807648,0.000000
1997-06-22,296.691101,313.969086,0.000000
1997-06-23,298.574646,313.453857,0.000000
1997-06-24,297.254486,311.377228,0.000000
1997-06-25,296.348083,311.865906,0.000000
1997-06-26,297.461029,313.008209,0.000000
1997-06-27,297.565399,313.502808,0.000000
1997-06-28,297.065552,312.926880,0.000000
1997-06-29,295.842560,312.323517,0.000000
1997-06-30,296.627472,312.230621,0.000000
1997-07-01,298.950806,313.656677,0.000000
1997-07-02,298.826996,313.879578,0.000000
1997-07-03,298.716675,314.059235,0.000000
1997-07-04,300.131622,313.763306,0.000000
1997-07-05,298.482544,311.871307,0.000000
1997-07-06,297.468781,309.027863,0.000000
1997-07-07,296.998901,308.199402,0.000000
1997-07-08,296.763184,308.794037,0.000000
1997-07-09,296.756592,309.298859,0.000000
1997-07-10,296.573578,309.089325,0.000000
1997-07-11,296.712189,309.039673,0.000000
1997-07-12,296.924347,309.083801,0.690882
1997-07-13,296.196808,310.193329,0.000000
1997-07-14,296.237885,310.383759,0.000000
1997-07-15,296.366394,310.963226,0.000000
1997-07-16,296.538269,311.232269,0.000000
1997-07-17,296.995087,311.577728,0.000000
1997-07-18,298.415405,311.608582,0.000000
1997-07-19,297.830719,311.639587,0.000000
1997-07-20,297.784424,311.045380,0.000000
1997-07-21,297.608398,311.120880,0.000000
1997-07-22,297.637573,312.687714,0.000000
1997-07-23,296.752472,313.061340,0.000000
1997-07-24,296.921631,312.986298,0.000000
1997-07-25,297.460480,312.571472,0.000000
1997-07-26,298.123810,311.290039,0.000000
1997-07-27,297.201416,308.768524,0.000000
1997-07-28,296.016327,307.169678,2.440375
1997-07-29,296.539001,307.186157,13.030844
1997-07-30,296.299194,308.143097,6.635479
1997-07-31,297.036926,307.391968,5.594112
1997-08-01,296.545502,306.901306,0.764805
1997-08-02,297.057800,308.533600,0.000000
1997-08-03,296.595551,308.337921,0.000000
1997-08-04,297.067505,308.367157,0.389106
1997-08-05,296.631714,308.234772,0.296352
1997-08-06,295.948792,309.575500,0.000000
1997-08-07,295.024597,310.243011,0.000000
1997-08-08,295.611145,310.206726,0.859557
1997-08-09,296.295837,310.348267,0.000000
1997-08-10,296.051056,311.205109,0.000000
1997-08-11,296.099243,311.960876,0.000000
1997-08-12,296.101624,313.254700,0.000000
1997-08-13,297.871429,312.205261,0.293696
1997-08-14,299.079437,311.682343,1.903590
1997-08-15,298.544678,309.900085,0.000000
1997-08-16,298.297638,310.273743,0.000000
1997-08-17,297.621368,310.334045,0.000000
1997-08-18,296.741180,310.666962,0.000000
1997-08-19,296.052368,311.348175,0.000000
1997-08-20,296.426422,310.364838,0.000000
1997-08-21,298.350281,310.015991,0.000000
1997-08-22,297.489014,310.655334,0.000000
1997-08-23,298.057709,309.806854,0.000000
1997-08-24,297.601776,308.759338,0.000000
1997-08-25,296.647827,309.457642,0.000000
1997-08-26,296.192810,310.221283,0.000000
1997-08-27,295.664795,310.455627,0.000000
1997-08-28,295.399506,310.664856,0.430861
1997-08-29,295.714142,310.916534,0.307780
1997-08-30,296.006317,310.019653,0.531256
1997-08-31,296.065887,307.907104,0.737864
1997-09-01,295.581696,306.973816,7.794712
1997-09-02,295.604767,307.282745,4.975021
1997-09-03,296.372009,306.449371,1.320718
1997-09-04,295.074097,307.541260,0.000000
1997-09-05,292.530548,308.147614,0.000000
1997-09-06,293.652069,306.902222,0.000000
1997-09-07,293.992767,307.396759,0.000000
1997-09-08,292.728424,308.102295,0.000000
1997-09-09,291.859375,307.739014,0.000000
1997-09-10,291.068634,307.403870,0.000000
1997-09-11,291.889984,307.215668,0.000000
1997-09-12,293.066772,306.111603,1.328026
1997-09-13,293.625183,305.363342,11.425003
1997-09-14,291.317291,304.774323,9.871739
1997-09-15,292.064484,305.551178,8.183611
1997-09-16,293.966217,304.081848,16.901058
1997-09-17,293.183655,303.417023,21.729496
1997-09-18,290.992584,300.279938,7.200085
1997-09-19,293.523651,300.986145,1.991809
1997-09-20,294.370270,303.818268,1.701651
1997-09-21,295.401428,303.138153,0.324474
1997-09-22,293.525635,302.333893,2.866143
1997-09-23,291.088257,303.532562,0.000000
1997-09-24,290.967896,303.896454,0.000000
1997-09-25,292.087250,303.313934,0.526829
1997-09-26,292.894562,302.927002,1.477485
1997-09-27,292.084839,303.641144,4.221609
1997-09-28,291.966187,302.997009,5.851207
1997-09-29,291.241180,303.195221,3.207989
1997-09-30,291.040497,303.994659,0.993963
1997-10-01,290.783600,304.433075,0.000000
1997-10-02,290.379700,305.079559,0.000000
1997-10-03,290.060120,306.071991,0.000000
1997-10-04,292.007904,305.863342,0.000000
1997-10-05,293.340393,302.924377,1.016485
1997-10-06,288.653381,299.145813,13.774090
1997-10-07,287.781433,293.822906,0.833553
1997-10-08,283.341919,288.138245,0.000000
1997-10-09,284.541626,290.162140,0.000000
1997-10-10,286.600189,299.011078,0.000000
1997-10-11,292.696136,302.492889,1.490937
1997-10-12,295.036194,304.219482,1.750655
1997-10-13,292.467163,304.968933,4.996617
1997-10-14,289.841614,299.138580,45.805016
1997-10-15,285.698059,294.860504,19.525503
1997-10-16,284.683594,294.882996,0.000000
1997-10-17,283.681976,297.262360,0.000000
1997-10-18,284.316589,297.975555,0.000000
1997-10-19,284.524841,298.649536,0.000000
1997-10-20,287.577362,297.607605,1.362875
1997-10-21,292.128693,298.590515,0.957568
1997-10-22,292.007324,300.695312,0.000000
1997-10-23,291.937561,302.403839,0.000000
1997-10-24,291.378906,301.580841,6.833083
1997-10-25,291.840607,299.324158,0.514154
1997-10-26,288.714142,299.921967,0.000000
1997-10-27,286.548065,299.527161,0.000000
1997-10-28,286.154449,300.466797,0.000000
1997-10-29,286.943298,300.482208,0.000000
1997-10-30,287.201965,300.976227,0.000000
1997-10-31,287.746765,301.500183,0.000000
1997-11-01,285.840210,300.037262,0.000000
1997-11-02,284.440247,299.466003,0.000000
1997-11-03,286.674652,299.898712,0.000000
1997-11-04,289.683838,300.314880,0.000000
1997-11-05,291.040863,299.610840,0.000000
1997-11-06,284.874695,297.138885,0.000000
1997-11-07,278.696716,295.397888,0.000000
1997-11-08,278.175354,295.306732,0.000000
1997-11-09,278.882599,293.416779,0.000000
1997-11-10,279.816986,289.011292,0.426342
1997-11-11,282.421051,294.254852,4.559246
1997-11-12,282.991577,294.273499,33.737370
1997-11-13,279.893036,289.621490,5.039813
1997-11-14,275.199249,289.472290,0.000000
1997-11-15,273.588196,293.607971,0.000000
1997-11-16,276.424469,297.537567,0.000000
1997-11-17,279.054779,294.979767,0.000000
1997-11-18,277.178375,292.714905,0.000000
1997-11-19,275.015686,293.717560,0.000000
1997-11-20,274.971436,296.318665,0.000000
1997-11-21,276.766266,296.451416,0.000000
1997-11-22,279.195129,295.941864,0.000000
1997-11-23,281.195618,292.096741,0.455768
1997-11-24,281.669556,289.882935,0.000000
1997-11-25,285.655792,294.606689,0.000000
1997-11-26,287.719940,297.578766,1.768850
1997-11-27,288.677277,299.165649,5.237736
1997-11-28,286.764557,297.228241,7.689761
1997-11-29,284.384003,296.312408,2.468598
1997-11-30,280.628967,296.580383,0.000000
1997-12-01,280.922424,297.780334,0.000000
1997-12-02,285.560089,297.622955,0.000000
1997-12-03,286.065643,296.321655,0.827956
1997-12-04,279.487091,291.662933,7.103104
1997-12-05,278.049988,286.909485,12.850132
1997-12-06,277.186859,286.933533,0.281904
1997-12-07,276.759430,283.514374,0.000000
1997-12-08,272.260162,285.702026,0.000000
1997-12-09,270.997894,289.803314,0.000000
1997-12-10,278.044647,293.936218,0.000000
1997-12-11,282.775024,295.816986,0.000000
1997-12-12,278.309540,292.499542,0.000000
1997-12-13,274.746826,287.710968,0.000000
1997-12-14,273.120605,287.135071,0.000000
1997-12-15,278.725739,290.236237,1.087066
1997-12-16,280.599274,292.969818,0.000000
1997-12-17,274.047333,286.061584,0.000000
1997-12-18,273.366516,281.622955,0.000000
1997-12-19,272.420105,281.336212,13.187422
1997-12-20,265.627930,278.128845,0.000000
1997-12-21,265.805267,280.754120,0.000000
1997-12-22,270.344055,284.460144,0.000000
1997-12-23,274.491211,287.040833,0.000000
1997-12-24,274.531799,290.975159,0.000000
1997-12-25,276.901794,290.714813,0.000000
1997-12-26,272.543457,287.756714,0.000000
1997-12-27,276.509949,292.109222,0.000000
1997-12-28,279.402924,290.605133,0.000000
1997-12-29,278.552307,294.376892,0.000000
1997-12-30,283.086212,295.762665,0.500021
1997-12-31,281.786224,298.215820,0.000000
1998-01-01,280.983612,300.086182,0.000000
1998-01-02,287.371887,300.942780,1.854488
1998-01-03,284.186005,295.537750,0.000000
1998-01-04,282.829132,293.662994,0.000000
1998-01-05,286.520813,299.134888,0.000000
1998-01-06,287.157928,299.480560,0.000000
1998-01-07,288.030762,301.108673,0.000000
1998-01-08,282.940399,297.647888,0.000000
1998-01-09,281.517853,291.411469,0.000000
1998-01-10,284.264435,293.392639,0.000000
1998-01-11,286.758118,299.126831,0.000000
1998-01-12,288.418060,302.907593,0.675242
1998-01-13,279.942688,299.919891,0.000000
1998-01-14,274.086060,283.937775,0.000000
1998-01-15,271.916534,278.945679,0.000000
1998-01-16,272.787933,279.218262,0.000000
1998-01-17,269.260132,281.556244,0.000000
1998-01-18,269.767303,285.961273,0.000000
1998-01-19,271.831909,289.835876,0.000000
1998-01-20,275.362518,293.444733,0.000000
1998-01-21,276.322662,296.676605,0.000000
1998-01-22,277.648438,297.985901,0.000000
1998-01-23,281.714081,294.004333,0.000000
1998-01-24,282.047119,291.478302,0.000000
1998-01-25,285.050629,294.972565,1.561805
1998-01-26,286.530762,297.146820,0.000000
1998-01-27,284.920654,296.166321,0.000000
1998-01-28,285.907043,296.226349,0.000000
1998-01-29,283.866333,295.590790,0.000000
1998-01-30,279.195099,289.249725,0.000000
1998-01-31,274.668213,279.218689,3.922181
1998-02-01,274.667847,280.007782,12.371043
1998-02-02,272.944489,279.080811,4.105438
1998-02-03,266.450897,270.859711,0.000000
1998-02-04,270.693024,275.022339,0.703546
1998-02-05,271.487091,279.757629,0.000000
1998-02-06,269.319763,277.856445,0.000000
1998-02-07,270.362427,278.065521,0.000000
1998-02-08,270.756592,282.161407,0.000000
1998-02-09,271.634094,288.318390,0.000000
1998-02-10,274.333893,290.622192,0.000000
1998-02-11,278.272522,291.943756,0.000000
1998-02-12,282.595154,293.610779,0.420550
1998-02-13,285.087708,294.759491,0.000000
1998-02-14,288.516724,295.291260,0.000000
1998-02-15,287.417450,295.975342,12.941607
1998-02-16,285.384705,298.925171,10.637955
1998-02-17,282.326599,299.821564,0.000000
1998-02-18,283.601685,297.126556,1.178685
1998-02-19,283.874634,296.366333,3.354786
1998-02-20,283.684570,298.374695,2.721478
1998-02-21,281.163239,295.522644,0.000000
1998-02-22,282.630646,295.195435,0.000000
1998-02-23,284.715454,298.364716,0.000000
1998-02-24,282.473053,297.350586,0.000000
1998-02-25,278.492828,299.832275,0.000000
1998-02-26,281.054779,300.597351,0.000000
1998-02-27,278.902832,294.895508,0.000000
1998-02-28,279.575958,294.066284,0.000000
1998-03-01,283.857239,296.011017,7.435393
1998-03-02,286.115906,300.763489,0.388904
1998-03-03,288.071106,300.598053,2.135097
1998-03-04,289.682831,296.174408,7.335793
1998-03-05,287.116455,297.897491,1.502788
1998-03-06,283.236847,299.075745,0.000000
1998-03-07,282.075806,302.707214,0.000000
1998-03-08,284.519897,302.044128,0.000000
1998-03-09,288.034088,300.066223,0.412569
1998-03-10,289.655731,303.754456,3.969411
1998-03-11,284.333801,300.290375,0.479717
1998-03-12,279.778412,292.196991,0.957223
1998-03-13,279.601685,288.077271,0.000000
1998-03-14,279.489105,283.074707,4.265766
1998-03-15,279.689606,284.936951,0.000000
1998-03-16,284.792297,294.663788,3.683830
1998-03-17,287.391785,302.533813,1.167178
1998-03-18,284.477692,297.895020,0.000000
1998-03-19,276.832306,290.796783,0.000000
1998-03-20,279.105560,294.324554,0.000000
1998-03-21,286.045837,300.881683,0.000000
1998-03-22,287.385834,302.261749,0.000000
1998-03-23,289.558228,301.721191,9.718206
1998-03-24,283.616516,299.484650,0.774919
1998-03-25,279.231934,297.248779,0.000000
1998-03-26,278.886932,300.970490,0.000000
1998-03-27,282.479919,300.877777,0.000000
1998-03-28,283.993530,299.034851,0.000000
1998-03-29,286.570099,296.949036,0.000000
1998-03-30,288.562042,299.193970,1.722416
1998-03-31,281.279724,303.691772,0.000000
1998-04-01,280.163971,303.905853,0.000000
1998-04-02,284.453949,303.037872,0.000000
1998-04-03,287.919708,300.347778,2.298988
1998-04-04,288.412354,300.310394,2.075810
1998-04-05,285.408356,300.208405,0.000000
1998-04-06,285.485687,298.494843,0.000000
1998-04-07,283.809753,296.377625,0.000000
1998-04-08,282.734711,294.657501,0.000000
1998-04-09,285.088043,291.183899,0.000000
1998-04-10,283.149078,295.071808,0.000000
1998-04-11,281.311462,300.922180,0.000000
1998-04-12,283.739838,303.592194,0.000000
1998-04-13,286.880371,303.995026,0.000000
1998-04-14,289.062134,304.482452,0.000000
1998-04-15,289.840698,305.166382,0.000000
1998-04-16,290.094208,306.143982,0.000000
1998-04-17,290.291382,305.489258,0.000000
1998-04-18,291.490387,305.071564,0.000000
1998-04-19,292.311035,305.929962,0.000000
1998-04-20,290.967010,306.238983,0.000000
1998-04-21,286.599854,305.343445,0.000000
1998-04-22,286.104034,306.812469,0.000000
1998-04-23,289.998169,308.914001,0.000000
1998-04-24,292.368500,308.763336,0.000000
1998-04-25,293.673676,307.037903,0.000000
1998-04-26,295.967834,306.674194,0.000000
1998-04-27,295.430237,306.298523,0.000000
1998-04-28,293.883179,306.900360,0.000000
1998-04-29,293.043518,307.329987,0.000000
1998-04-30,291.771729,308.735229,0.000000
1998-05-01,290.574677,305.181274,0.000000
1998-05-02,292.509735,305.514862,0.000000
1998-05-03,293.057098,307.994324,0.000000
1998-05-04,288.049744,305.652435,0.000000
1998-05-05,285.140625,306.909271,0.000000
1998-05-06,289.469116,310.162537,0.000000
1998-05-07,291.961578,310.842621,0.000000
1998-05-08,291.399445,309.827576,0.000000
1998-05-09,290.379608,308.110168,0.000000
1998-05-10,291.373688,305.751129,0.000000
1998-05-11,291.909546,304.414368,0.000000
1998-05-12,292.445068,307.498535,0.000000
1998-05-13,294.723175,309.107483,2.492140
1998-05-14,295.104370,308.739380,0.000000
1998-05-15,296.558411,307.498413,0.984560
1998-05-16,295.451904,304.305023,29.489630
1998-05-17,294.654480,305.593018,22.957802
1998-05-18,292.860352,307.753296,0.000000
1998-05-19,294.456482,310.187225,3.734908
1998-05-20,296.057770,309.734161,0.522462
1998-05-21,295.686554,309.534027,0.404315
1998-05-22,296.644226,309.887299,3.369603
1998-05-23,296.164642,309.610321,0.000000
1998-05-24,295.674561,309.071014,0.000000
1998-05-25,295.794556,309.538055,0.000000
1998-05-26,295.694519,310.595978,0.000000
1998-05-27,296.103729,310.955963,0.000000
1998-05-28,296.150879,312.915161,0.000000
1998-05-29,295.053711,312.833710,0.000000
1998-05-30,294.901062,312.069092,0.000000
1998-05-31,295.810699,313.139435,0.000000
1998-06-01,295.460968,312.816498,0.000000
1998-06-02,297.188721,313.726746,0.000000
1998-06-03,298.364899,313.559601,0.000000
1998-06-04,299.506927,312.757935,0.000000
1998-06-05,298.014099,311.879883,0.000000
1998-06-06,296.030365,311.014465,0.000000
1998-06-07,294.479218,310.001770,0.000000
1998-06-08,294.874115,309.379272,0.000000
1998-06-09,293.592865,309.465881,0.000000
1998-06-10,291.568726,309.681824,0.000000
1998-06-11,292.711395,309.464020,0.000000
1998-06-12,295.326508,308.459564,0.544526
1998-06-13,297.092255,307.329132,0.435052
1998-06-14,297.457947,309.162964,0.000000
1998-06-15,297.714081,309.841156,0.000000
1998-06-16,296.038818,309.319244,0.000000
1998-06-17,294.509979,309.652557,0.000000
1998-06-18,294.873138,311.614777,0.000000
1998-06-19,297.769501,311.281647,0.000000
1998-06-20,297.370361,309.215851,2.234707
1998-06-21,297.604828,309.999451,4.474397
1998-06-22,298.814789,310.546814,1.429470
1998-06-23,298.887512,310.476776,0.000000
1998-06-24,299.281311,309.935486,0.000000
1998-06-25,298.336456,309.948364,0.000000
1998-06-26,297.351318,310.442963,0.000000
1998-06-27,297.119049,310.322449,0.000000
1998-06-28,297.415649,310.693726,0.000000
1998-06-29,297.484192,311.239166,0.000000
1998-06-30,297.443054,311.151093,0.000000
1998-07-01,297.976318,310.925903,0.000000
1998-07-02,298.717499,310.441284,0.000000
1998-07-03,299.463470,311.099213,0.000000
1998-07-04,299.128387,310.988007,0.000000
1998-07-05,297.866302,310.896179,0.000000
1998-07-06,296.391876,311.586334,0.000000
1998-07-07,296.464661,312.240997,0.000000
1998-07-08,297.498535,312.319733,0.000000
1998-07-09,297.836914,311.501617,0.000000
1998-07-10,297.771301,311.617523,0.000000
1998-07-11,297.297882,311.681610,0.000000
1998-07-12,297.191803,312.775848,0.000000
1998-07-13,297.457794,313.894318,0.000000
1998-07-14,300.931427,314.979218,0.000000
1998-07-15,302.179871,314.130157,0.000000
1998-07-16,300.164886,313.888306,0.000000
1998-07-17,298.979248,313.697388,0.000000
1998-07-18,300.123657,313.091980,0.000000
1998-07-19,299.273895,312.063141,0.000000
1998-07-20,298.642181,312.323578,0.000000
1998-07-21,298.601929,312.754303,0.000000
1998-07-22,298.079254,311.634003,0.000000
1998-07-23,298.187347,311.596375,0.000000
1998-07-24,297.569366,311.013641,0.000000
1998-07-25,297.496429,311.594788,0.000000
1998-07-26,296.700531,311.322968,0.000000
1998-07-27,297.049438,310.535156,0.000000
1998-07-28,297.803040,311.438141,0.000000
1998-07-29,297.155243,312.215790,0.000000
1998-07-30,296.536774,312.632111,0.000000
1998-07-31,297.115417,312.462372,0.285730
1998-08-01,297.684906,312.894623,0.320776
1998-08-02,297.472229,312.296051,0.818637
1998-08-03,296.878113,311.633514,0.000000
1998-08-04,297.029083,311.263733,0.000000
1998-08-05,298.686493,309.803589,5.506374
1998-08-06,298.461945,308.882111,4.868497
1998-08-07,297.076324,308.542206,6.865475
1998-08-08,298.092468,308.492554,14.131688
1998-08-09,298.614532,309.711700,0.000000
1998-08-10,299.096985,310.283600,0.000000
1998-08-11,299.005310,309.708221,0.000000
1998-08-12,297.924469,310.670563,0.000000
1998-08-13,296.874969,311.234161,0.000000
1998-08-14,297.113464,311.593597,0.000000
1998-08-15,296.841614,311.671692,0.000000
1998-08-16,296.798859,312.520569,0.000000
1998-08-17,296.594116,313.547729,0.000000
1998-08-18,298.137756,315.907898,0.000000
