#Variables:
#tasmin_NorESM1-M_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_NorESM1-M_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_NorESM1-M_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_NorESM1-M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_NorESM1-M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_NorESM1-M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_NorESM1-M_historical(K),tasmax_NorESM1-M_historical(K),pr_NorESM1-M_historical(mm)"
""
yyyy-mm-dd,tasmin_NorESM1-M_historical(K),tasmax_NorESM1-M_historical(K),pr_NorESM1-M_historical(mm)
2002-08-14,297.612701,312.243286,0.000000
2002-08-15,298.079163,306.663055,22.022890
2002-08-16,297.186249,303.338043,46.699661
2002-08-17,294.675781,301.489471,91.676476
2002-08-18,295.700439,302.173492,14.941347
2002-08-19,295.898651,303.968384,1.855248
2002-08-20,295.511932,306.765625,0.000000
2002-08-21,296.868958,309.314301,0.000000
2002-08-22,296.790497,310.367218,0.000000
2002-08-23,296.984894,310.314270,0.000000
2002-08-24,296.623138,309.452484,0.000000
2002-08-25,295.969757,309.772858,0.000000
2002-08-26,295.108002,309.549286,0.440868
2002-08-27,296.657562,306.755280,13.080141
2002-08-28,293.125854,304.089142,2.903600
2002-08-29,292.103821,303.969879,2.512672
2002-08-30,293.680420,304.526245,2.576390
2002-08-31,294.481293,305.574463,0.556791
2002-09-01,294.618561,307.788422,0.529709
2002-09-02,295.609863,308.546387,0.000000
2002-09-03,294.721558,308.323822,0.000000
2002-09-04,294.406982,308.886078,0.000000
2002-09-05,294.693726,308.924805,0.000000
2002-09-06,295.471771,307.201630,1.118896
2002-09-07,295.198090,305.758820,1.220189
2002-09-08,296.055084,305.949646,1.371262
2002-09-09,295.007324,306.185699,0.468326
2002-09-10,294.706726,307.381012,0.000000
2002-09-11,294.658630,309.206146,0.000000
2002-09-12,295.388641,309.792694,0.000000
2002-09-13,295.337341,310.855133,0.696092
2002-09-14,295.967712,310.214691,0.000000
2002-09-15,296.164062,308.274597,0.000000
2002-09-16,294.571869,306.752136,2.604083
2002-09-17,295.860535,306.264435,13.656417
2002-09-18,295.276184,300.885223,10.565342
2002-09-19,294.800415,302.794373,5.327957
2002-09-20,294.185516,304.225250,0.473994
2002-09-21,294.773224,304.704376,3.816335
2002-09-22,294.462128,304.265686,4.299888
2002-09-23,295.146759,303.936859,15.334355
2002-09-24,296.057007,306.145935,11.475958
2002-09-25,292.696472,304.314240,5.040110
2002-09-26,293.076935,304.251526,11.866045
2002-09-27,290.695862,304.203735,0.000000
2002-09-28,294.206238,306.392456,0.000000
2002-09-29,289.686584,302.295654,0.000000
2002-09-30,286.613403,301.507477,0.000000
2002-10-01,288.159882,299.988068,0.000000
2002-10-02,287.722717,299.881836,0.000000
2002-10-03,283.043060,298.123718,0.000000
2002-10-04,284.217316,300.879883,0.000000
2002-10-05,284.867401,301.478882,0.000000
2002-10-06,286.028351,302.184998,0.000000
2002-10-07,287.158142,302.423645,0.000000
2002-10-08,288.995697,301.886292,0.000000
2002-10-09,291.099091,299.521484,0.000000
2002-10-10,292.004150,299.219238,1.691100
2002-10-11,289.714539,301.465088,0.000000
2002-10-12,288.658539,300.669830,0.000000
2002-10-13,288.658203,302.270081,0.000000
2002-10-14,291.397278,303.774750,0.000000
2002-10-15,290.797302,305.337280,0.000000
2002-10-16,290.729126,305.554321,0.000000
2002-10-17,291.805298,302.889618,0.000000
2002-10-18,288.579895,300.164856,0.000000
2002-10-19,288.740967,303.771454,0.000000
2002-10-20,289.668427,306.193451,0.000000
2002-10-21,290.884399,306.977448,0.000000
2002-10-22,291.224457,307.260010,0.000000
2002-10-23,290.824371,305.698700,0.000000
2002-10-24,293.164764,306.554718,0.000000
2002-10-25,290.699402,302.946716,7.813384
2002-10-26,286.660522,294.125366,44.131611
2002-10-27,285.065247,292.828644,55.120193
2002-10-28,278.091461,288.073730,2.755286
2002-10-29,276.938385,291.282379,0.000000
2002-10-30,278.275970,294.950897,0.000000
2002-10-31,282.969208,297.769043,0.000000
2002-11-01,286.053375,298.927063,0.000000
2002-11-02,286.971039,297.380219,0.000000
2002-11-03,288.301849,299.677338,0.000000
2002-11-04,291.206360,301.238098,0.613822
2002-11-05,285.275543,299.006927,0.000000
2002-11-06,281.667450,296.375366,0.000000
2002-11-07,284.055878,300.094360,0.000000
2002-11-08,285.987732,302.043884,0.000000
2002-11-09,288.725677,300.482208,0.000000
2002-11-10,283.532349,297.870941,0.000000
2002-11-11,288.267456,301.389709,0.000000
2002-11-12,288.963867,301.723267,0.806609
2002-11-13,284.040558,300.642792,0.000000
2002-11-14,285.440308,302.152863,0.675549
2002-11-15,282.408295,295.175720,0.000000
2002-11-16,281.907959,300.006592,0.000000
2002-11-17,288.056519,296.623932,0.429875
2002-11-18,275.559235,290.060516,0.000000
2002-11-19,277.248535,295.357483,0.000000
2002-11-20,286.483673,300.987000,0.000000
2002-11-21,287.227509,302.266418,0.000000
2002-11-22,287.891998,301.101379,0.000000
2002-11-23,285.096466,295.931641,0.000000
2002-11-24,277.447784,296.407867,0.000000
2002-11-25,281.555298,299.892090,0.344615
2002-11-26,287.705536,296.439880,0.000000
2002-11-27,281.875763,295.086945,0.000000
2002-11-28,280.950592,295.121368,0.000000
2002-11-29,282.868439,298.933319,0.000000
2002-11-30,287.593445,298.749878,1.927101
2002-12-01,287.209290,293.936218,28.160460
2002-12-02,282.932159,291.851044,10.504157
2002-12-03,287.686981,293.168060,5.083546
2002-12-04,288.206787,293.507507,1.462147
2002-12-05,287.220001,292.444061,0.000000
2002-12-06,286.301270,292.524048,0.387737
2002-12-07,284.161438,298.278076,7.418073
2002-12-08,288.239136,300.552673,3.848578
2002-12-09,284.512939,297.518036,0.000000
2002-12-10,284.924835,299.426300,0.000000
2002-12-11,275.158569,293.945618,0.457919
2002-12-12,265.374908,275.412018,0.000000
2002-12-13,263.687866,283.528015,0.000000
2002-12-14,276.313995,289.518311,0.938652
2002-12-15,287.497284,292.679871,72.683296
2002-12-16,273.581696,286.158966,0.000000
2002-12-17,276.923187,284.026154,0.406345
2002-12-18,279.402924,286.779419,23.065474
2002-12-19,280.536865,296.206329,6.159650
2002-12-20,279.714691,291.875214,0.000000
2002-12-21,272.982239,283.670746,0.000000
2002-12-22,277.071106,284.512817,0.000000
2002-12-23,281.457275,289.452606,4.434262
2002-12-24,274.716858,289.551819,0.618164
2002-12-25,270.879639,285.494049,0.000000
2002-12-26,275.218872,283.679321,0.000000
2002-12-27,268.556610,282.416412,0.000000
2002-12-28,269.118073,282.458893,0.000000
2002-12-29,274.476105,282.142029,0.793799
2002-12-30,274.093689,278.876526,0.000000
2002-12-31,270.058350,282.615631,0.000000
2003-01-01,273.834839,279.774963,0.000000
2003-01-02,275.467468,280.938812,3.317240
2003-01-03,276.636200,281.096313,6.929592
2003-01-04,276.384857,285.339050,15.576447
2003-01-05,279.199371,288.520020,0.538559
2003-01-06,277.210724,290.664795,0.000000
2003-01-07,278.095367,290.845001,0.000000
2003-01-08,278.959442,289.739655,0.000000
2003-01-09,280.198578,292.704926,0.000000
2003-01-10,277.457001,291.460541,0.000000
2003-01-11,276.463837,292.868347,0.000000
2003-01-12,276.766022,290.897522,0.000000
2003-01-13,275.291260,290.872253,0.000000
2003-01-14,275.668060,290.577118,0.000000
2003-01-15,277.856689,290.935883,0.000000
2003-01-16,276.909332,292.457733,0.000000
2003-01-17,281.464783,288.913879,7.900267
2003-01-18,284.472931,292.175873,5.233508
2003-01-19,282.286682,292.016907,0.361411
2003-01-20,282.372986,289.426483,7.730788
2003-01-21,282.749634,297.221680,0.000000
2003-01-22,281.867310,294.004333,0.000000
2003-01-23,277.956329,288.685669,0.000000
2003-01-24,272.724640,283.277222,0.000000
2003-01-25,267.877991,277.234680,0.000000
2003-01-26,269.585236,278.006165,1.286522
2003-01-27,266.768372,277.148865,0.000000
2003-01-28,269.099091,280.614838,0.000000
2003-01-29,269.277924,278.714722,0.000000
2003-01-30,268.357758,282.196716,0.000000
2003-01-31,271.018585,284.592957,0.000000
2003-02-01,278.576172,296.643555,0.000000
2003-02-02,283.873199,300.807678,0.436666
2003-02-03,275.634399,291.677124,0.000000
2003-02-04,272.065796,287.117035,0.000000
2003-02-05,278.107880,297.832336,0.419063
2003-02-06,281.804657,294.119446,0.000000
2003-02-07,280.204987,297.395660,0.000000
2003-02-08,266.133728,292.063416,2.635590
2003-02-09,267.033264,279.383331,0.000000
2003-02-10,273.359070,287.924255,0.000000
2003-02-11,280.202728,294.288635,0.000000
2003-02-12,282.357819,294.895813,5.655085
2003-02-13,280.877869,287.130951,11.792320
2003-02-14,280.178284,286.681458,8.340676
2003-02-15,282.866608,287.497437,7.156352
2003-02-16,283.463043,289.754578,0.472428
2003-02-17,283.410919,294.256195,0.000000
2003-02-18,284.689209,299.493683,0.000000
2003-02-19,286.629333,301.922241,0.000000
2003-02-20,284.886139,302.551422,1.162830
2003-02-21,285.087067,298.124695,3.041723
2003-02-22,279.452484,291.895660,7.435393
2003-02-23,274.317993,282.081604,6.078692
2003-02-24,272.680023,279.331970,3.008937
2003-02-25,271.346771,277.006195,1.791106
2003-02-26,272.619537,278.265839,0.000000
2003-02-27,274.965027,280.705231,1.363237
2003-02-28,277.628510,280.305145,4.904874
2003-03-01,277.556976,284.197601,2.721478
2003-03-02,280.408691,285.433289,0.000000
2003-03-03,280.858643,286.859131,0.000000
2003-03-04,283.056335,294.713684,0.000000
2003-03-05,286.155365,301.362823,0.376621
2003-03-06,286.361481,302.190582,0.000000
2003-03-07,284.757507,298.215088,2.113060
2003-03-08,287.261719,292.994110,6.160786
2003-03-09,286.156464,294.899689,0.456607
2003-03-10,286.391541,294.821625,6.211240
2003-03-11,287.680786,303.931091,4.268004
2003-03-12,284.455933,297.047241,0.000000
2003-03-13,282.320709,291.550140,0.000000
2003-03-14,287.405090,293.558319,57.645111
2003-03-15,285.005737,292.370667,30.078426
2003-03-16,282.894287,290.615723,0.000000
2003-03-17,285.913879,291.356018,3.315313
2003-03-18,285.952576,301.169678,4.126650
2003-03-19,287.485931,296.099823,0.335048
2003-03-20,285.871826,300.581909,6.861178
2003-03-21,283.394592,295.796173,0.000000
2003-03-22,283.803772,298.241486,0.000000
2003-03-23,285.143036,303.716919,0.000000
2003-03-24,286.834900,299.583862,0.000000
2003-03-25,284.490417,300.090820,0.000000
2003-03-26,286.969604,297.678162,0.000000
2003-03-27,288.172852,295.927704,1.422588
2003-03-28,277.162903,289.509613,0.000000
2003-03-29,279.152954,290.618317,0.000000
2003-03-30,279.872040,294.161041,0.000000
2003-03-31,282.827209,298.950012,0.000000
2003-04-01,284.179138,304.769653,0.000000
2003-04-02,288.080292,301.971924,1.607477
2003-04-03,282.633179,297.723083,0.900998
2003-04-04,282.225525,297.063599,0.000000
2003-04-05,285.944489,302.755646,15.752505
2003-04-06,286.399017,304.129517,1.500193
2003-04-07,287.536621,303.855164,0.000000
2003-04-08,287.165588,302.793091,1.354841
2003-04-09,284.301910,304.297333,0.823915
2003-04-10,283.620789,304.462891,0.000000
2003-04-11,283.856506,301.092834,0.000000
2003-04-12,286.786469,296.111969,0.000000
2003-04-13,284.568481,288.957794,0.342162
2003-04-14,283.162964,287.511047,0.000000
2003-04-15,285.357025,291.379761,0.000000
2003-04-16,289.456146,296.909576,0.000000
2003-04-17,290.081299,304.137115,0.000000
2003-04-18,288.017181,304.573120,0.000000
2003-04-19,285.482727,304.178955,0.000000
2003-04-20,287.232971,302.975220,0.000000
2003-04-21,289.735840,300.537842,0.000000
2003-04-22,292.175201,303.530273,0.000000
2003-04-23,290.664856,306.122192,0.000000
2003-04-24,291.398529,306.073090,0.000000
2003-04-25,291.315735,306.326691,0.000000
2003-04-26,292.096558,302.438721,0.000000
2003-04-27,292.205109,306.908142,6.305966
2003-04-28,293.076874,307.324768,0.000000
2003-04-29,290.765839,307.077087,0.000000
2003-04-30,292.791077,305.052185,0.000000
2003-05-01,294.669495,306.687012,6.624459
2003-05-02,293.834900,306.242493,0.000000
2003-05-03,295.643921,307.559113,0.000000
2003-05-04,294.029510,307.084167,0.000000
2003-05-05,292.044464,303.957794,0.000000
2003-05-06,291.728760,301.819733,0.000000
2003-05-07,291.951477,301.346802,0.000000
2003-05-08,291.753265,298.885376,0.000000
2003-05-09,292.102325,296.718964,0.000000
2003-05-10,292.003265,298.869476,4.567530
2003-05-11,291.953491,300.960693,8.281582
2003-05-12,292.540466,299.235809,16.266579
2003-05-13,291.150970,303.274170,0.000000
2003-05-14,290.907349,302.623413,0.000000
2003-05-15,293.365875,301.368652,0.676900
2003-05-16,293.920410,302.406616,13.633386
2003-05-17,293.921997,304.143494,2.690842
2003-05-18,295.048187,299.916077,1.233643
2003-05-19,294.999756,298.606903,2.686008
2003-05-20,294.135742,300.735748,2.298734
2003-05-21,294.292175,302.984528,0.000000
2003-05-22,293.368622,303.148499,0.000000
2003-05-23,293.771606,305.516602,0.000000
2003-05-24,295.550354,306.463837,0.000000
2003-05-25,296.077362,305.747650,2.920689
2003-05-26,294.751495,302.406555,19.262152
2003-05-27,295.611145,303.669128,6.466323
2003-05-28,296.377197,305.015839,6.035552
2003-05-29,294.585358,302.287628,10.448917
2003-05-30,292.348724,304.299500,0.000000
2003-05-31,288.918457,303.970795,0.000000
2003-06-01,291.088837,304.448822,0.000000
2003-06-02,291.702454,304.788940,0.000000
2003-06-03,292.534668,306.446289,0.000000
2003-06-04,292.787781,308.462524,0.000000
2003-06-05,294.903900,308.327728,2.032491
2003-06-06,296.336273,307.843414,2.093619
2003-06-07,296.609802,306.631134,0.000000
2003-06-08,296.716217,303.542389,5.296036
2003-06-09,296.889618,302.406616,10.044248
2003-06-10,296.790222,304.841003,10.170918
2003-06-11,297.980164,306.435242,3.845830
2003-06-12,297.943390,307.927948,1.597175
2003-06-13,298.589417,306.839417,0.886034
2003-06-14,297.390350,307.204224,2.332807
2003-06-15,296.861115,302.669342,32.725021
2003-06-16,296.870575,301.246552,33.373165
2003-06-17,296.221985,301.184845,0.000000
2003-06-18,296.281860,303.229279,0.000000
2003-06-19,297.348907,305.870026,0.000000
2003-06-20,298.955353,307.033966,0.000000
2003-06-21,299.226746,309.008728,0.419651
2003-06-22,299.148224,307.285736,5.977065
2003-06-23,299.789612,306.268463,1.030232
2003-06-24,297.159058,307.843109,0.000000
2003-06-25,297.829865,310.555481,0.000000
2003-06-26,299.188171,311.224884,0.000000
2003-06-27,297.645508,308.436554,2.573556
2003-06-28,297.726715,305.932556,0.000000
2003-06-29,296.954956,303.577148,0.000000
2003-06-30,295.777435,303.577118,0.741418
2003-07-01,295.644379,304.362366,1.153377
2003-07-02,295.321808,305.937225,0.617380
2003-07-03,296.814728,305.844543,0.000000
2003-07-04,296.561554,305.322754,0.000000
2003-07-05,296.085541,306.794830,0.000000
2003-07-06,295.736938,307.296600,1.310334
2003-07-07,296.269440,306.266418,1.569506
2003-07-08,295.589020,304.066742,17.055735
2003-07-09,296.156982,302.204712,17.212080
2003-07-10,295.075653,300.684052,18.381924
2003-07-11,297.371582,303.333527,11.670447
2003-07-12,297.720428,304.934601,0.361871
2003-07-13,297.700562,306.180695,0.000000
2003-07-14,298.499420,308.806580,0.000000
2003-07-15,298.756409,308.116699,0.000000
2003-07-16,298.614990,306.132263,3.610872
2003-07-17,297.286774,306.486847,0.792194
2003-07-18,297.843353,308.019775,0.000000
2003-07-19,297.249420,309.513947,0.000000
2003-07-20,296.751434,311.323669,0.000000
2003-07-21,297.202789,312.295898,1.227568
2003-07-22,297.584869,310.520294,0.286630
2003-07-23,296.632843,308.228363,0.000000
2003-07-24,296.580505,305.604675,1.479202
2003-07-25,296.903625,304.722778,1.724583
2003-07-26,296.728363,305.079712,2.401938
2003-07-27,296.296814,306.262024,1.141640
2003-07-28,296.616119,308.634949,0.000000
2003-07-29,297.090668,310.006409,0.000000
2003-07-30,297.774597,308.524017,0.000000
2003-07-31,296.247131,306.694183,6.865475
2003-08-01,297.135071,306.901947,9.435862
2003-08-02,296.876556,305.567505,14.624646
2003-08-03,296.640350,304.541565,18.810070
2003-08-04,297.379059,305.398499,8.783590
2003-08-05,295.394318,303.316833,0.296352
2003-08-06,294.631378,304.166779,0.000000
2003-08-07,294.715515,305.880798,1.056026
2003-08-08,295.843323,306.110077,0.000000
2003-08-09,295.247772,306.726318,0.291572
2003-08-10,294.758118,306.972534,0.000000
2003-08-11,294.444824,308.112610,0.000000
2003-08-12,294.697998,307.716095,1.538227
2003-08-13,296.471710,307.679108,5.150011
2003-08-14,294.849030,301.583527,3.028238
2003-08-15,292.894531,305.434357,0.389953
2003-08-16,294.640228,307.028198,0.000000
2003-08-17,295.193207,308.685303,0.000000
2003-08-18,297.050720,309.973022,0.000000
2003-08-19,297.237457,310.598236,0.000000
2003-08-20,298.092529,308.467407,0.000000
2003-08-21,295.433258,306.644775,5.917005
2003-08-22,295.427795,304.967651,5.607219
2003-08-23,295.052826,305.100586,2.491183
2003-08-24,295.449341,305.546631,3.356503
2003-08-25,296.193512,305.260834,0.861693
2003-08-26,295.371338,304.825409,0.000000
2003-08-27,294.658447,305.411469,1.979713
2003-08-28,294.668793,307.547974,0.000000
2003-08-29,295.078888,309.153442,0.000000
2003-08-30,295.527374,309.106201,0.000000
2003-08-31,295.490692,306.616974,2.414878
2003-09-01,294.362640,303.638550,7.204828
2003-09-02,293.538086,304.799561,6.801476
2003-09-03,293.468414,306.081360,1.409549
2003-09-04,294.085022,307.465790,0.997763
2003-09-05,294.562775,308.647522,0.000000
2003-09-06,294.225372,307.266632,9.458521
2003-09-07,291.533386,302.007538,0.519333
2003-09-08,290.610718,305.312714,0.000000
2003-09-09,293.122070,306.334564,0.000000
2003-09-10,295.892517,306.695038,2.432371
2003-09-11,291.723999,303.145325,16.322819
2003-09-12,287.635712,302.785431,0.000000
2003-09-13,286.576355,304.941406,0.000000
2003-09-14,289.221313,306.332245,0.000000
2003-09-15,292.789917,305.619354,0.000000
2003-09-16,290.019104,306.592987,0.000000
2003-09-17,290.676208,306.978851,0.000000
2003-09-18,293.596161,305.728668,1.657885
2003-09-19,293.183655,302.087860,16.750217
2003-09-20,291.097290,300.224304,30.957870
2003-09-21,290.823944,296.300720,10.635406
2003-09-22,290.060730,301.277466,0.000000
2003-09-23,290.036194,301.496979,0.000000
2003-09-24,288.735596,303.319611,0.000000
2003-09-25,290.146912,302.205048,0.000000
2003-09-26,291.108459,298.771088,2.530180
2003-09-27,291.577454,300.749359,13.431478
2003-09-28,293.129395,300.682159,1.914690
2003-09-29,294.110168,302.810638,0.000000
2003-09-30,293.118011,301.054352,0.000000
2003-10-01,293.882202,303.265808,0.000000
2003-10-02,293.244751,305.159485,0.000000
2003-10-03,291.947388,304.531311,0.000000
2003-10-04,291.158966,304.936371,0.000000
2003-10-05,290.051147,305.408478,0.000000
2003-10-06,290.679413,304.188141,0.000000
2003-10-07,291.072937,302.793274,0.000000
2003-10-08,291.699646,299.683746,0.000000
2003-10-09,288.320129,298.704865,0.000000
2003-10-10,286.143372,301.167725,0.000000
2003-10-11,285.037659,303.099030,0.000000
2003-10-12,287.052338,302.304291,0.000000
2003-10-13,287.912201,300.289856,0.000000
2003-10-14,282.654144,298.139587,0.000000
2003-10-15,283.470551,301.366058,0.000000
2003-10-16,287.724792,298.662476,0.000000
2003-10-17,281.035156,299.077423,0.000000
2003-10-18,282.732452,303.518799,0.000000
