#Variables:
#rhsmin_bcc-csm1-1_historical(%):Surface Daily Minimum Relative Humidity
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_rhsmin_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,rhsmin_bcc-csm1-1_historical(%)"
2002-03-06,46.854843
2002-03-07,48.272499
2002-03-08,54.357681
2002-03-09,32.210552
2002-03-10,29.916143
2002-03-11,30.699612
2002-03-12,32.141163
2002-03-13,40.291740
2002-03-14,58.360767
2002-03-15,77.041367
2002-03-16,58.568802
2002-03-17,51.137096
2002-03-18,51.581680
2002-03-19,42.579132
2002-03-20,39.276459
2002-03-21,40.396885
2002-03-22,40.180115
2002-03-23,38.873287
2002-03-24,39.281303
2002-03-25,39.247017
2002-03-26,39.778919
2002-03-27,39.410679
2002-03-28,36.642067
2002-03-29,37.381855
2002-03-30,35.455723
2002-03-31,36.066372
2002-04-01,31.888069
2002-04-02,31.498796
2002-04-03,47.600464
2002-04-04,52.457401
2002-04-05,65.248886
2002-04-06,58.772301
2002-04-07,51.345192
2002-04-08,52.825111
2002-04-09,42.893337
2002-04-10,32.828453
2002-04-11,31.901756
2002-04-12,31.343374
2002-04-13,36.508018
2002-04-14,46.819016
2002-04-15,72.021698
2002-04-16,71.305656
2002-04-17,69.534454
2002-04-18,69.238831
2002-04-19,58.923992
2002-04-20,58.008656
2002-04-21,44.195667
2002-04-22,47.365021
2002-04-23,48.928001
2002-04-24,50.701817
2002-04-25,61.083767
2002-04-26,53.987213
2002-04-27,47.486244
2002-04-28,47.423943
2002-04-29,47.184219
2002-04-30,36.483097
2002-05-01,36.918201
2002-05-02,39.097904
2002-05-03,43.760872
2002-05-04,54.868824
2002-05-05,50.016243
2002-05-06,39.549309
2002-05-07,41.116764
2002-05-08,43.429848
2002-05-09,44.570137
2002-05-10,39.057003
2002-05-11,38.529861
2002-05-12,38.058998
2002-05-13,37.552341
2002-05-14,50.717846
2002-05-15,49.585976
2002-05-16,47.573612
2002-05-17,49.347492
2002-05-18,53.700657
2002-05-19,44.875435
2002-05-20,41.051357
2002-05-21,37.989265
2002-05-22,46.076767
2002-05-23,47.685852
2002-05-24,45.728657
2002-05-25,48.935562
2002-05-26,42.902290
2002-05-27,40.946743
2002-05-28,40.389217
2002-05-29,36.575386
2002-05-30,33.125954
2002-05-31,36.920494
2002-06-01,47.451778
2002-06-02,48.599247
2002-06-03,48.726074
2002-06-04,39.530308
2002-06-05,34.563412
2002-06-06,32.812260
2002-06-07,33.513397
2002-06-08,35.324795
2002-06-09,37.384998
2002-06-10,39.055759
2002-06-11,37.717831
2002-06-12,38.444874
2002-06-13,42.938107
2002-06-14,44.691536
2002-06-15,48.974434
2002-06-16,57.571888
2002-06-17,59.303726
2002-06-18,58.269543
2002-06-19,51.187035
2002-06-20,46.238327
2002-06-21,34.634739
2002-06-22,28.024149
2002-06-23,26.802233
2002-06-24,27.653076
2002-06-25,32.063465
2002-06-26,37.100101
2002-06-27,40.817711
2002-06-28,38.549938
2002-06-29,26.859581
2002-06-30,23.416924
2002-07-01,23.809494
2002-07-02,31.839037
2002-07-03,37.950096
2002-07-04,42.578518
2002-07-05,43.685570
2002-07-06,43.761227
2002-07-07,43.474182
2002-07-08,42.582951
2002-07-09,46.259789
2002-07-10,52.057549
2002-07-11,47.807198
2002-07-12,32.453041
2002-07-13,27.121521
2002-07-14,29.262999
2002-07-15,27.824802
2002-07-16,28.259079
2002-07-17,29.189161
2002-07-18,30.934160
2002-07-19,34.410007
2002-07-20,29.735247
2002-07-21,28.048328
2002-07-22,28.758047
2002-07-23,30.024445
2002-07-24,32.476295
2002-07-25,34.955223
2002-07-26,37.770744
2002-07-27,46.763401
2002-07-28,47.495144
2002-07-29,44.286983
2002-07-30,35.079571
2002-07-31,35.145386
2002-08-01,38.021671
2002-08-02,36.879940
2002-08-03,35.366421
2002-08-04,29.634899
2002-08-05,25.561562
2002-08-06,25.920107
2002-08-07,28.225115
2002-08-08,34.618988
2002-08-09,36.534733
2002-08-10,32.605190
2002-08-11,31.792212
2002-08-12,32.135445
2002-08-13,29.984175
2002-08-14,23.794476
2002-08-15,24.028778
2002-08-16,24.019434
2002-08-17,23.157219
2002-08-18,23.937689
2002-08-19,28.466236
2002-08-20,32.286701
2002-08-21,30.408531
2002-08-22,39.628624
2002-08-23,51.435188
2002-08-24,43.896580
2002-08-25,41.106884
2002-08-26,39.993607
2002-08-27,40.363441
2002-08-28,41.888012
2002-08-29,45.576363
2002-08-30,43.329632
2002-08-31,42.883625
2002-09-01,43.088623
2002-09-02,42.998356
2002-09-03,46.129299
2002-09-04,48.589279
2002-09-05,54.232784
2002-09-06,51.004543
2002-09-07,45.277168
2002-09-08,39.189827
2002-09-09,38.697392
2002-09-10,42.338535
2002-09-11,43.489307
2002-09-12,41.290051
2002-09-13,39.084732
2002-09-14,36.414089
2002-09-15,36.891987
2002-09-16,38.068806
2002-09-17,36.886147
2002-09-18,32.751678
2002-09-19,36.080086
2002-09-20,40.996910
2002-09-21,48.081470
2002-09-22,45.192150
2002-09-23,39.869205
2002-09-24,28.883863
2002-09-25,22.256958
2002-09-26,19.293940
2002-09-27,17.246340
2002-09-28,19.195625
2002-09-29,15.271031
2002-09-30,15.063101
2002-10-01,17.918764
2002-10-02,30.443216
2002-10-03,24.349083
2002-10-04,22.740089
2002-10-05,24.318495
2002-10-06,22.734287
2002-10-07,21.480230
2002-10-08,24.468481
2002-10-09,25.724199
2002-10-10,22.201811
2002-10-11,21.760597
2002-10-12,16.889578
2002-10-13,14.562192
2002-10-14,23.379608
2002-10-15,31.227053
2002-10-16,30.221926
2002-10-17,30.839375
2002-10-18,32.582306
2002-10-19,41.710743
2002-10-20,42.011196
2002-10-21,42.912846
2002-10-22,45.365021
2002-10-23,41.509247
2002-10-24,35.489811
2002-10-25,29.465889
2002-10-26,30.533968
2002-10-27,33.202888
2002-10-28,31.276781
2002-10-29,11.011557
2002-10-30,7.034252
2002-10-31,8.225075
2002-11-01,12.066373
2002-11-02,11.555454
2002-11-03,11.089922
2002-11-04,14.632561
2002-11-05,16.930367
2002-11-06,12.870720
2002-11-07,13.658042
2002-11-08,22.629391
2002-11-09,43.582355
2002-11-10,38.897900
2002-11-11,33.264355
2002-11-12,19.274837
2002-11-13,14.473893
2002-11-14,13.939892
2002-11-15,16.454929
2002-11-16,20.479511
2002-11-17,23.240250
2002-11-18,25.417770
2002-11-19,17.304935
2002-11-20,14.293161
2002-11-21,15.496776
2002-11-22,18.435312
2002-11-23,19.681248
2002-11-24,15.831544
2002-11-25,16.633446
2002-11-26,20.153069
2002-11-27,33.778053
2002-11-28,36.774471
2002-11-29,42.307255
2002-11-30,47.448280
2002-12-01,31.998800
2002-12-02,35.359249
2002-12-03,38.332256
2002-12-04,30.208265
2002-12-05,28.725445
2002-12-06,22.978231
2002-12-07,18.631136
2002-12-08,21.900297
2002-12-09,25.679827
2002-12-10,40.345455
2002-12-11,43.797962
2002-12-12,48.999432
2002-12-13,49.346653
2002-12-14,50.331158
2002-12-15,37.699093
2002-12-16,47.120049
2002-12-17,38.441307
2002-12-18,31.206194
2002-12-19,33.406940
2002-12-20,24.059093
2002-12-21,24.210804
2002-12-22,18.139708
2002-12-23,15.801558
2002-12-24,20.830013
2002-12-25,26.325346
2002-12-26,17.710821
2002-12-27,14.992925
2002-12-28,17.919788
2002-12-29,15.741241
2002-12-30,13.920278
2002-12-31,19.019527
2003-01-01,19.575865
2003-01-02,21.155033
2003-01-03,24.541187
2003-01-04,27.470671
2003-01-05,23.677099
2003-01-06,21.348049
2003-01-07,19.168207
2003-01-08,29.844563
2003-01-09,26.357195
2003-01-10,20.851021
2003-01-11,17.152718
2003-01-12,18.654470
2003-01-13,18.554577
2003-01-14,16.314871
2003-01-15,15.792216
2003-01-16,10.414915
2003-01-17,7.772643
2003-01-18,10.998843
2003-01-19,27.019777
2003-01-20,26.905499
2003-01-21,37.647106
2003-01-22,34.366261
2003-01-23,24.480309
2003-01-24,18.660007
2003-01-25,19.647186
2003-01-26,26.379742
2003-01-27,21.992149
2003-01-28,12.159876
2003-01-29,10.594584
2003-01-30,9.564413
2003-01-31,13.662550
2003-02-01,23.127762
2003-02-02,22.329653
2003-02-03,20.032742
2003-02-04,18.642056
2003-02-05,20.100323
2003-02-06,20.789875
2003-02-07,21.005222
2003-02-08,24.673187
2003-02-09,61.693069
2003-02-10,45.737968
2003-02-11,42.389656
2003-02-12,49.856873
2003-02-13,53.125450
2003-02-14,54.384979
2003-02-15,56.449036
2003-02-16,52.436069
2003-02-17,32.571083
2003-02-18,48.069584
2003-02-19,61.050636
2003-02-20,48.602013
2003-02-21,42.371391
2003-02-22,31.562538
2003-02-23,29.387083
2003-02-24,23.903326
2003-02-25,24.158701
2003-02-26,13.213120
2003-02-27,13.320825
2003-02-28,12.553709
2003-03-01,10.519628
2003-03-02,16.418694
2003-03-03,21.235367
2003-03-04,17.732727
2003-03-05,16.089630
2003-03-06,20.555117
2003-03-07,25.507061
2003-03-08,34.769970
2003-03-09,25.193745
2003-03-10,22.652578
2003-03-11,23.095634
2003-03-12,26.045965
2003-03-13,27.143478
2003-03-14,53.299446
2003-03-15,63.450768
2003-03-16,56.872623
2003-03-17,62.644558
2003-03-18,50.506226
2003-03-19,51.228382
2003-03-20,44.979282
2003-03-21,45.564545
2003-03-22,42.576511
2003-03-23,38.923466
2003-03-24,34.800385
2003-03-25,35.638832
2003-03-26,52.275627
2003-03-27,47.629475
2003-03-28,37.933735
2003-03-29,38.379715
2003-03-30,28.641912
2003-03-31,21.891245
2003-04-01,27.123562
2003-04-02,28.829103
2003-04-03,36.003830
2003-04-04,24.131474
2003-04-05,21.541319
2003-04-06,25.645964
2003-04-07,36.687263
2003-04-08,34.178677
2003-04-09,29.506163
2003-04-10,27.018421
2003-04-11,28.372477
2003-04-12,35.186604
2003-04-13,29.414558
2003-04-14,18.530930
2003-04-15,14.098169
2003-04-16,17.107704
2003-04-17,18.520426
2003-04-18,18.756712
2003-04-19,20.035357
2003-04-20,23.938540
2003-04-21,43.865711
2003-04-22,53.518631
2003-04-23,61.023167
2003-04-24,48.103401
2003-04-25,48.203102
2003-04-26,61.653603
2003-04-27,51.514378
2003-04-28,54.801170
2003-04-29,63.318539
2003-04-30,73.719971
2003-05-01,53.838547
2003-05-02,50.509682
2003-05-03,51.508278
2003-05-04,52.752911
2003-05-05,48.553982
2003-05-06,36.997551
2003-05-07,43.733715
2003-05-08,37.500828
2003-05-09,27.710760
2003-05-10,31.917130
2003-05-11,35.700768
2003-05-12,33.507580
2003-05-13,36.564243
2003-05-14,37.316563
2003-05-15,30.042454
2003-05-16,25.771128
2003-05-17,25.888508
2003-05-18,39.146267
2003-05-19,33.891262
2003-05-20,27.414764
2003-05-21,23.220791
2003-05-22,23.451366
2003-05-23,26.585842
2003-05-24,35.415199
2003-05-25,41.289085
2003-05-26,44.602051
2003-05-27,44.987743
2003-05-28,43.107502
2003-05-29,40.383450
2003-05-30,38.606018
2003-05-31,38.124844
2003-06-01,39.153885
2003-06-02,62.486546
2003-06-03,60.208103
2003-06-04,54.031414
2003-06-05,43.078102
2003-06-06,31.235497
2003-06-07,31.655491
2003-06-08,33.894043
2003-06-09,34.236328
2003-06-10,35.470448
2003-06-11,43.370369
2003-06-12,45.893856
2003-06-13,43.453915
2003-06-14,39.161617
2003-06-15,36.331951
2003-06-16,38.031864
2003-06-17,39.985409
2003-06-18,40.472027
2003-06-19,43.119335
2003-06-20,47.049847
2003-06-21,37.979164
2003-06-22,36.699848
2003-06-23,32.948631
2003-06-24,30.090925
2003-06-25,30.253538
2003-06-26,30.028202
2003-06-27,28.923954
2003-06-28,30.562313
2003-06-29,36.082321
2003-06-30,44.079967
2003-07-01,50.620197
2003-07-02,46.312210
2003-07-03,36.862572
2003-07-04,38.561199
2003-07-05,42.270531
2003-07-06,50.927689
2003-07-07,55.924595
2003-07-08,56.434429
2003-07-09,52.729008
2003-07-10,48.838863
2003-07-11,45.340317
2003-07-12,47.211033
2003-07-13,48.072845
2003-07-14,43.722744
2003-07-15,32.815952
2003-07-16,32.919048
2003-07-17,34.646793
2003-07-18,32.943604
2003-07-19,32.393799
2003-07-20,31.173912
2003-07-21,29.105572
2003-07-22,29.773769
2003-07-23,29.621130
2003-07-24,27.978180
2003-07-25,25.396690
2003-07-26,25.895998
2003-07-27,29.197348
2003-07-28,34.098633
2003-07-29,32.235764
2003-07-30,31.024803
2003-07-31,30.833742
2003-08-01,32.253746
2003-08-02,33.191479
2003-08-03,26.435024
2003-08-04,26.111519
2003-08-05,26.354191
2003-08-06,28.076664
2003-08-07,29.902761
2003-08-08,29.102882
2003-08-09,29.727785
2003-08-10,34.244923
2003-08-11,36.817657
2003-08-12,34.476036
2003-08-13,28.855957
2003-08-14,25.968390
2003-08-15,26.661745
2003-08-16,27.557007
2003-08-17,27.145502
2003-08-18,27.385801
2003-08-19,28.704941
2003-08-20,32.572823
2003-08-21,34.914898
2003-08-22,34.101719
2003-08-23,36.071342
2003-08-24,32.227802
2003-08-25,31.725321
2003-08-26,35.940029
2003-08-27,37.336700
2003-08-28,49.324871
2003-08-29,45.199142
2003-08-30,40.302551
2003-08-31,37.522408
2003-09-01,38.064754
2003-09-02,39.319695
2003-09-03,40.935352
2003-09-04,39.329430
2003-09-05,41.307220
2003-09-06,52.762753
2003-09-07,51.687466
2003-09-08,47.699947
2003-09-09,45.011467
2003-09-10,41.075695
2003-09-11,41.974316
2003-09-12,41.876373
2003-09-13,42.893063
2003-09-14,41.588627
2003-09-15,39.678810
2003-09-16,37.134747
2003-09-17,38.694134
2003-09-18,38.711834
2003-09-19,35.911694
2003-09-20,36.192944
2003-09-21,39.152626
2003-09-22,40.280380
2003-09-23,36.583549
2003-09-24,35.666782
2003-09-25,35.764984
2003-09-26,41.911579
2003-09-27,45.897240
2003-09-28,53.934155
2003-09-29,48.180592
2003-09-30,43.132992
2003-10-01,42.881542
2003-10-02,38.634018
2003-10-03,34.756611
2003-10-04,30.290375
2003-10-05,25.650295
2003-10-06,29.481861
2003-10-07,30.809128
2003-10-08,33.733994
2003-10-09,51.410683
2003-10-10,75.133492
2003-10-11,80.333038
2003-10-12,61.725082
2003-10-13,52.842911
2003-10-14,54.910419
2003-10-15,52.778156
2003-10-16,51.120388
2003-10-17,52.693802
2003-10-18,49.917137
2003-10-19,51.642208
2003-10-20,39.078465
2003-10-21,36.351086
2003-10-22,37.733219
2003-10-23,40.979298
2003-10-24,45.047466
2003-10-25,44.556515
2003-10-26,54.515812
2003-10-27,42.764965
2003-10-28,36.773262
2003-10-29,40.878899
2003-10-30,42.516567
2003-10-31,34.321064
2003-11-01,35.802105
2003-11-02,36.096199
2003-11-03,21.591738
2003-11-04,21.735106
2003-11-05,14.865107
2003-11-06,15.389565
2003-11-07,18.964951
2003-11-08,17.256628
2003-11-09,20.903669
2003-11-10,37.042675
2003-11-11,40.140404
2003-11-12,36.137032
2003-11-13,44.013817
2003-11-14,40.550541
2003-11-15,38.250648
2003-11-16,41.331024
2003-11-17,45.275745
2003-11-18,46.414341
2003-11-19,46.675301
2003-11-20,39.833302
2003-11-21,38.433685
2003-11-22,30.162716
2003-11-23,30.077463
2003-11-24,38.484734
2003-11-25,59.809284
2003-11-26,45.223316
2003-11-27,33.212421
2003-11-28,23.542271
2003-11-29,18.721340
2003-11-30,24.178305
2003-12-01,23.563120
2003-12-02,17.321447
2003-12-03,18.306749
2003-12-04,24.198156
2003-12-05,22.488251
2003-12-06,24.657183
2003-12-07,28.275566
2003-12-08,20.337866
2003-12-09,20.469244
2003-12-10,19.021063
2003-12-11,22.824762
2003-12-12,32.950336
2003-12-13,31.761396
2003-12-14,20.637976
2003-12-15,26.053596
2003-12-16,42.067131
2003-12-17,48.280415
2003-12-18,53.891743
2003-12-19,40.992409
2003-12-20,33.340427
2003-12-21,27.108875
2003-12-22,28.428896
2003-12-23,23.352669
2003-12-24,21.072897
2003-12-25,26.297504
2003-12-26,35.483719
2003-12-27,32.664169
2003-12-28,20.075598
2003-12-29,11.152992
2003-12-30,16.454168
2003-12-31,43.133648
2004-01-01,40.766933
2004-01-02,41.281078
2004-01-03,58.194622
2004-01-04,57.519577
2004-01-05,46.312309
2004-01-06,29.826485
2004-01-07,36.425819
2004-01-08,34.506386
2004-01-09,47.160954
2004-01-10,32.038879
2004-01-11,27.831894
2004-01-12,29.420612
2004-01-13,32.621628
2004-01-14,25.297903
2004-01-15,28.338844
2004-01-16,35.228127
2004-01-17,36.455070
2004-01-18,38.709129
2004-01-19,40.090023
2004-01-20,19.782089
2004-01-21,11.133640
2004-01-22,8.714573
2004-01-23,17.111834
2004-01-24,24.419857
2004-01-25,24.629971
2004-01-26,32.331749
2004-01-27,32.050312
2004-01-28,32.708450
2004-01-29,28.283075
2004-01-30,34.405899
2004-01-31,26.802689
2004-02-01,28.703482
2004-02-02,20.521935
2004-02-03,21.710852
2004-02-04,26.070156
2004-02-05,29.931120
2004-02-06,40.888500
2004-02-07,46.397411
2004-02-08,38.321648
2004-02-09,29.969339
2004-02-10,28.463640
2004-02-11,14.933710
2004-02-12,20.817329
2004-02-13,23.953224
2004-02-14,27.392452
2004-02-15,49.031052
2004-02-16,55.830166
2004-02-17,52.875156
2004-02-18,50.730881
2004-02-19,43.514259
2004-02-20,48.767223
2004-02-21,48.431999
2004-02-22,55.011528
2004-02-23,52.889889
2004-02-24,44.489662
2004-02-25,46.341759
2004-02-26,40.358482
2004-02-27,48.667984
2004-02-28,59.101028
2004-02-29,59.498077
2004-03-01,59.895123
2004-03-02,55.593094
2004-03-03,43.272732
2004-03-04,35.330395
2004-03-05,40.357025
2004-03-06,43.978188
2004-03-07,42.187782
2004-03-08,45.830997
2004-03-09,48.444073
2004-03-10,49.961624
2004-03-11,48.373699
2004-03-12,50.853020
2004-03-13,52.458450
2004-03-14,50.340199
2004-03-15,51.504650
2004-03-16,52.929688
2004-03-17,58.107361
2004-03-18,66.755424
2004-03-19,49.444958
2004-03-20,46.854843
2004-03-21,44.637875
2004-03-22,47.307590
2004-03-23,47.368046
2004-03-24,47.481953
2004-03-25,40.313087
2004-03-26,34.449806
2004-03-27,34.135757
2004-03-28,28.142202
2004-03-29,25.599463
2004-03-30,31.906021
2004-03-31,30.599823
2004-04-01,29.698345
2004-04-02,30.806288
2004-04-03,31.900309
2004-04-04,36.427544
2004-04-05,23.941618
2004-04-06,20.734850
2004-04-07,18.505671
2004-04-08,22.606026
2004-04-09,24.361963
2004-04-10,26.079308
2004-04-11,20.750256
2004-04-12,19.627998
2004-04-13,28.224121
2004-04-14,25.714481
2004-04-15,26.511070
2004-04-16,14.981208
2004-04-17,13.974669
2004-04-18,16.615746
2004-04-19,21.581673
2004-04-20,25.788958
2004-04-21,14.441111
2004-04-22,11.726227
2004-04-23,17.174767
2004-04-24,17.821859
2004-04-25,18.033682
2004-04-26,20.350433
2004-04-27,19.608999
2004-04-28,18.695337
2004-04-29,38.357544
2004-04-30,20.629414
2004-05-01,14.634851
2004-05-02,14.156099
2004-05-03,15.045449
2004-05-04,8.971566
2004-05-05,4.187403
2004-05-06,17.037256
2004-05-07,16.013569
2004-05-08,19.221865
2004-05-09,29.323122
2004-05-10,31.369759
2004-05-11,47.244217
2004-05-12,46.679157
2004-05-13,45.945610
2004-05-14,48.455364
2004-05-15,50.975655
2004-05-16,51.376045
2004-05-17,45.963860
2004-05-18,37.962566
2004-05-19,38.185963
2004-05-20,36.141750
2004-05-21,49.349991
2004-05-22,47.415653
2004-05-23,44.943497
2004-05-24,45.193623
2004-05-25,47.665619
2004-05-26,39.205242
2004-05-27,35.789135
2004-05-28,35.834019
2004-05-29,33.378681
2004-05-30,31.115049
2004-05-31,33.017960
2004-06-01,33.752911
2004-06-02,28.296553
2004-06-03,28.347952
2004-06-04,40.385651
2004-06-05,41.276417
2004-06-06,40.063168
2004-06-07,37.690765
2004-06-08,35.796886
2004-06-09,35.186684
2004-06-10,33.177567
2004-06-11,28.837214
2004-06-12,28.255054
2004-06-13,29.174786
2004-06-14,28.481041
2004-06-15,38.647369
2004-06-16,30.480871
2004-06-17,32.555939
2004-06-18,31.875238
2004-06-19,32.936497
2004-06-20,38.756733
2004-06-21,36.622845
2004-06-22,42.754353
2004-06-23,43.765652
2004-06-24,39.293201
2004-06-25,40.488609
2004-06-26,52.642002
2004-06-27,51.386673
2004-06-28,48.441002
2004-06-29,49.681046
2004-06-30,49.155117
2004-07-01,43.200001
2004-07-02,34.351498
2004-07-03,35.389675
2004-07-04,36.377758
2004-07-05,40.160698
2004-07-06,42.262619
2004-07-07,44.192368
2004-07-08,46.939880
2004-07-09,40.838383
2004-07-10,40.860500
2004-07-11,41.495754
2004-07-12,44.116203
2004-07-13,47.194603
2004-07-14,45.424042
2004-07-15,36.102497
2004-07-16,31.850542
2004-07-17,34.063713
2004-07-18,46.968197
2004-07-19,49.405575
2004-07-20,48.171547
2004-07-21,48.883400
2004-07-22,51.424782
2004-07-23,51.994652
2004-07-24,40.899803
2004-07-25,37.973190
2004-07-26,39.320343
2004-07-27,35.964024
2004-07-28,34.037781
2004-07-29,34.419762
2004-07-30,32.330746
2004-07-31,28.595425
2004-08-01,24.074747
2004-08-02,22.526356
2004-08-03,22.847063
2004-08-04,25.530989
2004-08-05,25.604361
2004-08-06,25.963938
2004-08-07,28.418751
2004-08-08,26.956568
2004-08-09,23.395367
2004-08-10,20.504202
2004-08-11,19.027861
2004-08-12,21.494087
2004-08-13,24.331078
2004-08-14,23.956507
2004-08-15,17.892378
2004-08-16,15.133904
2004-08-17,13.272080
2004-08-18,13.728426
2004-08-19,14.411603
