#Variables:
#vas_bcc-csm1-1_historical(ms-1):Northward Wind
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_vas_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,vas_bcc-csm1-1_historical(ms-1)"
1995-12-05,-4.306198
1995-12-06,-0.126692
1995-12-07,4.726213
1995-12-08,5.072436
1995-12-09,0.559613
1995-12-10,-0.352935
1995-12-11,4.211384
1995-12-12,-2.351759
1995-12-13,1.713690
1995-12-14,2.956706
1995-12-15,-3.218988
1995-12-16,-4.815176
1995-12-17,-3.189907
1995-12-18,-0.726619
1995-12-19,-0.396093
1995-12-20,-3.020254
1995-12-21,0.069229
1995-12-22,-4.657891
1995-12-23,-3.305600
1995-12-24,-1.169779
1995-12-25,-1.479653
1995-12-26,-2.492092
1995-12-27,-0.195362
1995-12-28,-3.052801
1995-12-29,-0.832083
1995-12-30,3.884926
1995-12-31,4.671950
1996-01-01,3.866542
1996-01-02,0.508818
1996-01-03,2.041126
1996-01-04,-5.749982
1996-01-05,-3.716029
1996-01-06,1.875117
1996-01-07,3.970967
1996-01-08,1.746185
1996-01-09,2.272637
1996-01-10,4.526437
1996-01-11,3.061408
1996-01-12,4.004212
1996-01-13,4.076322
1996-01-14,4.282843
1996-01-15,8.407182
1996-01-16,-0.804148
1996-01-17,-5.749684
1996-01-18,-6.551907
1996-01-19,-5.054357
1996-01-20,-1.696334
1996-01-21,1.141531
1996-01-22,-5.395715
1996-01-23,-5.904793
1996-01-24,0.592810
1996-01-25,-2.168530
1996-01-26,-0.278445
1996-01-27,2.038786
1996-01-28,-2.640073
1996-01-29,-2.573727
1996-01-30,-2.812712
1996-01-31,2.235734
1996-02-01,2.980628
1996-02-02,2.510399
1996-02-03,2.924010
1996-02-04,-4.269782
1996-02-05,2.801564
1996-02-06,7.084394
1996-02-07,4.671248
1996-02-08,-7.231598
1996-02-09,-3.377932
1996-02-10,2.529413
1996-02-11,-1.907021
1996-02-12,-4.585603
1996-02-13,2.511002
1996-02-14,-4.658872
1996-02-15,-3.370796
1996-02-16,-2.222114
1996-02-17,-0.512035
1996-02-18,4.274281
1996-02-19,3.887369
1996-02-20,2.496260
1996-02-21,-1.364787
1996-02-22,4.549758
1996-02-23,6.305996
1996-02-24,5.120776
1996-02-25,-2.540446
1996-02-26,-4.092782
1996-02-27,4.568180
1996-02-28,4.692740
1996-02-29,4.513394
1996-03-01,4.334049
1996-03-02,2.002389
1996-03-03,1.102044
1996-03-04,-2.153345
1996-03-05,3.642322
1996-03-06,2.663598
1996-03-07,3.212285
1996-03-08,0.308465
1996-03-09,-2.141231
1996-03-10,6.930654
1996-03-11,4.491151
1996-03-12,-3.861099
1996-03-13,4.488956
1996-03-14,6.232260
1996-03-15,6.110551
1996-03-16,8.027905
1996-03-17,0.139563
1996-03-18,-1.582293
1996-03-19,5.368993
1996-03-20,7.206967
1996-03-21,5.467164
1996-03-22,3.523290
1996-03-23,4.207310
1996-03-24,4.502141
1996-03-25,1.820564
1996-03-26,2.444723
1996-03-27,-1.571372
1996-03-28,-2.348871
1996-03-29,4.600856
1996-03-30,4.149731
1996-03-31,3.664324
1996-04-01,4.695172
1996-04-02,-2.600439
1996-04-03,2.794207
1996-04-04,1.232021
1996-04-05,-4.371064
1996-04-06,4.945294
1996-04-07,6.641768
1996-04-08,2.097838
1996-04-09,0.050189
1996-04-10,-1.505960
1996-04-11,2.713798
1996-04-12,5.951500
1996-04-13,5.262228
1996-04-14,-1.575122
1996-04-15,-3.044285
1996-04-16,3.737576
1996-04-17,5.019845
1996-04-18,2.439963
1996-04-19,-4.108080
1996-04-20,-3.079156
1996-04-21,2.564235
1996-04-22,3.912055
1996-04-23,-1.226187
1996-04-24,3.354402
1996-04-25,2.880522
1996-04-26,1.933747
1996-04-27,0.462656
1996-04-28,4.966434
1996-04-29,4.713070
1996-04-30,-5.718216
1996-05-01,-4.129223
1996-05-02,3.624369
1996-05-03,6.642462
1996-05-04,1.714048
1996-05-05,-2.831945
1996-05-06,-0.299447
1996-05-07,5.787655
1996-05-08,6.719897
1996-05-09,3.741867
1996-05-10,2.824646
1996-05-11,5.562560
1996-05-12,5.030195
1996-05-13,5.028914
1996-05-14,5.714548
1996-05-15,5.037409
1996-05-16,2.218047
1996-05-17,3.491817
1996-05-18,4.672413
1996-05-19,3.681703
1996-05-20,3.746823
1996-05-21,3.056338
1996-05-22,0.356419
1996-05-23,2.170084
1996-05-24,4.306216
1996-05-25,5.213659
1996-05-26,3.759160
1996-05-27,0.649487
1996-05-28,-1.674770
1996-05-29,-2.006313
1996-05-30,-1.777216
1996-05-31,3.817337
1996-06-01,4.169223
1996-06-02,3.863965
1996-06-03,3.253186
1996-06-04,-2.724635
1996-06-05,1.229520
1996-06-06,4.042637
1996-06-07,2.571658
1996-06-08,1.302891
1996-06-09,2.004172
1996-06-10,-4.154532
1996-06-11,-1.445235
1996-06-12,2.785321
1996-06-13,7.185651
1996-06-14,5.665312
1996-06-15,-0.877864
1996-06-16,2.389468
1996-06-17,3.597594
1996-06-18,5.585470
1996-06-19,5.910531
1996-06-20,5.148526
1996-06-21,5.056706
1996-06-22,5.501686
1996-06-23,3.324912
1996-06-24,3.725937
1996-06-25,5.832797
1996-06-26,6.435623
1996-06-27,7.306417
1996-06-28,7.289464
1996-06-29,6.492683
1996-06-30,5.591456
1996-07-01,5.743890
1996-07-02,5.763317
1996-07-03,6.004970
1996-07-04,6.236451
1996-07-05,5.139880
1996-07-06,5.860810
1996-07-07,6.211117
1996-07-08,5.622098
1996-07-09,5.053780
1996-07-10,4.138134
1996-07-11,4.778585
1996-07-12,5.077454
1996-07-13,6.783725
1996-07-14,6.222503
1996-07-15,6.275543
1996-07-16,5.397884
1996-07-17,4.028897
1996-07-18,5.639524
1996-07-19,5.969557
1996-07-20,5.491765
1996-07-21,3.028906
1996-07-22,2.492988
1996-07-23,2.644662
1996-07-24,2.406250
1996-07-25,3.558803
1996-07-26,4.311813
1996-07-27,5.709137
1996-07-28,4.964144
1996-07-29,4.428358
1996-07-30,4.108818
1996-07-31,4.062424
1996-08-01,4.531258
1996-08-02,4.519198
1996-08-03,4.757968
1996-08-04,4.914650
1996-08-05,4.826844
1996-08-06,5.024968
1996-08-07,5.251102
1996-08-08,5.458632
1996-08-09,5.145959
1996-08-10,5.554575
1996-08-11,5.417161
1996-08-12,3.831333
1996-08-13,2.284397
1996-08-14,4.064269
1996-08-15,3.643268
1996-08-16,3.092373
1996-08-17,3.006703
1996-08-18,4.432302
1996-08-19,5.339166
1996-08-20,2.713019
1996-08-21,1.805101
1996-08-22,1.209613
1996-08-23,-0.566776
1996-08-24,1.110250
1996-08-25,1.972156
1996-08-26,1.065994
1996-08-27,0.418269
1996-08-28,-0.527310
1996-08-29,-0.504129
1996-08-30,-1.559957
1996-08-31,-1.172071
1996-09-01,-1.565322
1996-09-02,-4.077513
1996-09-03,-4.341044
1996-09-04,-3.738595
1996-09-05,-2.445263
1996-09-06,-3.536983
1996-09-07,-3.098592
1996-09-08,-1.777577
1996-09-09,-1.265553
1996-09-10,-1.580996
1996-09-11,0.367156
1996-09-12,-1.230308
1996-09-13,-0.372296
1996-09-14,1.589930
1996-09-15,2.021332
1996-09-16,2.119795
1996-09-17,1.742859
1996-09-18,1.708804
1996-09-19,2.257927
1996-09-20,2.926772
1996-09-21,5.080864
1996-09-22,5.238104
1996-09-23,4.714911
1996-09-24,3.739704
1996-09-25,4.241823
1996-09-26,5.560020
1996-09-27,5.500210
1996-09-28,4.973108
1996-09-29,2.763797
1996-09-30,-3.800368
1996-10-01,-4.386089
1996-10-02,-1.843320
1996-10-03,2.278821
1996-10-04,5.013217
1996-10-05,5.367092
1996-10-06,2.692648
1996-10-07,-0.513734
1996-10-08,3.224046
1996-10-09,4.463059
1996-10-10,4.346095
1996-10-11,-4.301536
1996-10-12,2.600739
1996-10-13,6.900148
1996-10-14,6.873600
1996-10-15,6.253544
1996-10-16,2.716249
1996-10-17,-2.853603
1996-10-18,0.132256
1996-10-19,2.011232
1996-10-20,-2.556760
1996-10-21,-1.185781
1996-10-22,-1.670807
1996-10-23,2.106869
1996-10-24,2.273481
1996-10-25,-0.049886
1996-10-26,1.886447
1996-10-27,-5.502136
1996-10-28,-4.173612
1996-10-29,-2.086969
1996-10-30,2.392930
1996-10-31,3.478969
1996-11-01,3.748807
1996-11-02,4.002031
1996-11-03,3.417365
1996-11-04,2.248020
1996-11-05,-1.621621
1996-11-06,-3.572838
1996-11-07,3.291426
1996-11-08,-5.088770
1996-11-09,-3.016870
1996-11-10,2.494849
1996-11-11,4.024035
1996-11-12,5.558445
1996-11-13,6.903921
1996-11-14,5.590727
1996-11-15,3.977740
1996-11-16,2.899746
1996-11-17,4.084337
1996-11-18,5.819510
1996-11-19,3.266710
1996-11-20,-3.312405
1996-11-21,-6.962266
1996-11-22,-4.623630
1996-11-23,2.829931
1996-11-24,4.199006
1996-11-25,-1.821510
1996-11-26,4.223142
1996-11-27,6.902817
1996-11-28,3.118470
1996-11-29,-4.520193
1996-11-30,0.346950
1996-12-01,3.034561
1996-12-02,2.957425
1996-12-03,-1.941766
1996-12-04,-5.288608
1996-12-05,-3.671271
1996-12-06,-2.995667
1996-12-07,-1.054831
1996-12-08,3.426818
1996-12-09,-1.777610
1996-12-10,-6.123099
1996-12-11,0.990826
1996-12-12,-2.314246
1996-12-13,0.680683
1996-12-14,-2.534898
1996-12-15,1.921703
1996-12-16,4.604197
1996-12-17,1.653976
1996-12-18,0.259095
1996-12-19,4.606271
1996-12-20,5.272857
1996-12-21,1.435197
1996-12-22,1.983431
1996-12-23,-0.876777
1996-12-24,-4.507663
1996-12-25,-4.803267
1996-12-26,-2.859729
1996-12-27,-6.888051
1996-12-28,0.586816
1996-12-29,5.224252
1996-12-30,2.466757
1996-12-31,-2.735010
1997-01-01,-3.867023
1997-01-02,3.038133
1997-01-03,-2.767426
1997-01-04,-2.334971
1997-01-05,2.574492
1997-01-06,2.602331
1997-01-07,-0.299142
1997-01-08,5.484254
1997-01-09,-1.725907
1997-01-10,2.132899
1997-01-11,6.252576
1997-01-12,-1.568210
1997-01-13,-2.297616
1997-01-14,-3.692128
1997-01-15,-3.625413
1997-01-16,-4.167795
1997-01-17,1.983249
1997-01-18,0.823652
1997-01-19,4.486222
1997-01-20,1.245505
1997-01-21,-3.584857
1997-01-22,3.685949
1997-01-23,5.496875
1997-01-24,4.158636
1997-01-25,-0.510178
1997-01-26,2.558207
1997-01-27,4.530638
1997-01-28,4.920752
1997-01-29,5.417410
1997-01-30,3.973222
1997-01-31,-1.605554
1997-02-01,-2.625976
1997-02-02,-2.933341
1997-02-03,3.135224
1997-02-04,4.647065
1997-02-05,0.895505
1997-02-06,2.039120
1997-02-07,4.781663
1997-02-08,-2.058154
1997-02-09,4.376711
1997-02-10,2.815821
1997-02-11,-5.660256
1997-02-12,-5.899909
1997-02-13,2.514130
1997-02-14,2.949821
1997-02-15,5.907364
1997-02-16,5.375409
1997-02-17,-0.321015
1997-02-18,-4.654915
1997-02-19,3.385796
1997-02-20,5.157217
1997-02-21,2.151452
1997-02-22,1.522308
1997-02-23,5.800246
1997-02-24,0.594883
1997-02-25,-1.087299
1997-02-26,-2.316210
1997-02-27,4.847239
1997-02-28,2.985139
1997-03-01,1.145456
1997-03-02,4.991662
1997-03-03,2.489350
1997-03-04,-8.097927
1997-03-05,2.299540
1997-03-06,-1.655391
1997-03-07,-3.265510
1997-03-08,-1.210894
1997-03-09,6.365436
1997-03-10,0.895191
1997-03-11,2.846997
1997-03-12,6.762375
1997-03-13,1.576420
1997-03-14,2.885004
1997-03-15,-3.489975
1997-03-16,-5.025316
1997-03-17,-2.876802
1997-03-18,4.499296
1997-03-19,6.731515
1997-03-20,8.148607
1997-03-21,7.085345
1997-03-22,3.903696
1997-03-23,4.936522
1997-03-24,2.042804
1997-03-25,3.693114
1997-03-26,-0.093151
1997-03-27,-2.158483
1997-03-28,-1.932891
1997-03-29,4.255100
1997-03-30,3.920247
1997-03-31,-5.950092
1997-04-01,-5.923058
1997-04-02,2.559793
1997-04-03,5.615079
1997-04-04,6.290931
1997-04-05,5.445700
1997-04-06,6.173524
1997-04-07,6.467944
1997-04-08,0.816672
1997-04-09,4.020851
1997-04-10,5.342190
1997-04-11,-0.829103
1997-04-12,-4.977187
1997-04-13,2.427292
1997-04-14,8.650271
1997-04-15,5.331761
1997-04-16,-1.550491
1997-04-17,4.764840
1997-04-18,5.068457
1997-04-19,3.435262
1997-04-20,3.021336
1997-04-21,-5.711981
1997-04-22,-1.034214
1997-04-23,3.425988
1997-04-24,5.649013
1997-04-25,6.477201
1997-04-26,5.545151
1997-04-27,6.468336
1997-04-28,8.008669
1997-04-29,6.971693
1997-04-30,-3.354370
1997-05-01,-5.487875
1997-05-02,-4.296611
1997-05-03,2.423032
1997-05-04,4.377284
1997-05-05,-0.777494
1997-05-06,1.880037
1997-05-07,4.505648
1997-05-08,5.724758
1997-05-09,5.947641
1997-05-10,5.406751
1997-05-11,6.542869
1997-05-12,5.530835
1997-05-13,5.293339
1997-05-14,6.111998
1997-05-15,5.477677
1997-05-16,5.613303
1997-05-17,6.229320
1997-05-18,6.717115
1997-05-19,6.081503
1997-05-20,5.038910
1997-05-21,5.216341
1997-05-22,2.439737
1997-05-23,-1.945655
1997-05-24,1.643414
1997-05-25,3.494345
1997-05-26,2.097156
1997-05-27,2.355162
1997-05-28,3.411016
1997-05-29,5.553186
1997-05-30,7.767671
1997-05-31,3.370532
1997-06-01,3.376529
1997-06-02,3.030141
1997-06-03,0.558105
1997-06-04,1.909863
1997-06-05,4.766920
1997-06-06,4.995518
1997-06-07,3.325897
1997-06-08,2.814621
1997-06-09,1.722302
1997-06-10,2.716776
1997-06-11,4.493921
1997-06-12,4.355602
1997-06-13,3.392316
1997-06-14,-0.205208
1997-06-15,-3.348605
1997-06-16,1.988964
1997-06-17,3.026365
1997-06-18,3.493561
1997-06-19,1.652709
1997-06-20,-1.334223
1997-06-21,3.460535
1997-06-22,3.381475
1997-06-23,-2.241111
1997-06-24,-2.844788
1997-06-25,0.357103
1997-06-26,4.127273
1997-06-27,7.194269
1997-06-28,7.399958
1997-06-29,6.491261
1997-06-30,5.830689
1997-07-01,6.211796
1997-07-02,4.180135
1997-07-03,2.830339
1997-07-04,2.727896
1997-07-05,3.050369
1997-07-06,2.985404
1997-07-07,3.321766
1997-07-08,3.768813
1997-07-09,4.321222
1997-07-10,4.306129
1997-07-11,3.235434
1997-07-12,-0.000005
1997-07-13,1.765910
1997-07-14,2.974691
1997-07-15,5.793618
1997-07-16,6.100233
1997-07-17,5.335887
1997-07-18,4.740137
1997-07-19,4.676539
1997-07-20,2.817840
1997-07-21,3.512815
1997-07-22,3.150009
1997-07-23,2.309295
1997-07-24,2.505630
1997-07-25,4.271679
1997-07-26,4.075962
1997-07-27,3.609123
1997-07-28,2.202940
1997-07-29,1.301264
1997-07-30,1.382303
1997-07-31,2.280586
1997-08-01,3.175444
1997-08-02,3.379642
1997-08-03,1.750504
1997-08-04,0.062934
1997-08-05,-0.494961
1997-08-06,-0.526700
1997-08-07,0.784834
1997-08-08,2.469305
1997-08-09,3.073709
1997-08-10,2.336975
1997-08-11,2.462888
1997-08-12,1.778313
1997-08-13,2.580763
1997-08-14,3.111876
1997-08-15,2.664969
1997-08-16,3.197062
1997-08-17,3.759303
1997-08-18,4.630653
1997-08-19,4.216838
1997-08-20,3.310421
1997-08-21,3.667951
1997-08-22,1.944446
1997-08-23,2.165689
1997-08-24,3.936570
1997-08-25,4.982161
1997-08-26,5.768389
1997-08-27,3.316576
1997-08-28,4.258089
1997-08-29,2.384055
1997-08-30,0.904666
1997-08-31,0.172242
1997-09-01,1.535907
1997-09-02,1.933541
1997-09-03,3.517543
1997-09-04,4.376201
1997-09-05,3.651216
1997-09-06,3.676402
1997-09-07,2.841686
1997-09-08,0.402864
1997-09-09,-2.237898
1997-09-10,-0.882225
1997-09-11,3.008202
1997-09-12,4.845540
1997-09-13,5.454047
1997-09-14,-0.482028
1997-09-15,-4.785385
1997-09-16,-1.906792
1997-09-17,0.051049
1997-09-18,-2.354025
1997-09-19,-5.180603
1997-09-20,-5.545658
1997-09-21,-3.682158
1997-09-22,1.871147
1997-09-23,2.025785
1997-09-24,-2.077516
1997-09-25,-3.329707
1997-09-26,0.751494
1997-09-27,0.896117
1997-09-28,3.717439
1997-09-29,3.608695
1997-09-30,4.519847
1997-10-01,6.489029
1997-10-02,5.159832
1997-10-03,4.170826
1997-10-04,2.189748
1997-10-05,3.843928
1997-10-06,4.567254
1997-10-07,5.216084
1997-10-08,5.823108
1997-10-09,4.767870
1997-10-10,3.326464
1997-10-11,-0.273350
1997-10-12,2.318049
1997-10-13,4.221997
1997-10-14,4.144496
1997-10-15,4.626834
1997-10-16,4.380994
1997-10-17,2.450678
1997-10-18,-1.222955
1997-10-19,-4.527656
1997-10-20,-4.920532
1997-10-21,-3.216252
1997-10-22,-0.943752
1997-10-23,2.470516
1997-10-24,4.900139
1997-10-25,3.003640
1997-10-26,0.997199
1997-10-27,1.951317
1997-10-28,5.847227
1997-10-29,5.511273
1997-10-30,5.531296
1997-10-31,4.710541
1997-11-01,-3.776041
1997-11-02,-6.428235
1997-11-03,-6.278158
1997-11-04,-5.266906
1997-11-05,-2.237847
1997-11-06,3.462726
1997-11-07,3.467037
1997-11-08,3.582999
1997-11-09,3.333829
1997-11-10,1.566942
1997-11-11,-4.070370
1997-11-12,-3.937362
1997-11-13,-1.724660
1997-11-14,2.910514
1997-11-15,5.409592
1997-11-16,6.405569
1997-11-17,-3.132034
1997-11-18,2.328216
1997-11-19,-5.946863
1997-11-20,-1.253278
1997-11-21,-4.392800
1997-11-22,-5.549377
1997-11-23,-5.003869
1997-11-24,-3.426520
1997-11-25,-0.991737
1997-11-26,1.546952
1997-11-27,-2.736122
1997-11-28,-0.974594
1997-11-29,2.332633
1997-11-30,2.738031
1997-12-01,-3.533138
1997-12-02,3.058283
1997-12-03,3.788895
1997-12-04,3.615450
1997-12-05,1.773693
1997-12-06,2.047665
1997-12-07,-7.814094
1997-12-08,-3.347766
1997-12-09,-1.704469
1997-12-10,-2.028625
1997-12-11,-3.534160
1997-12-12,4.088788
1997-12-13,1.039221
1997-12-14,-7.586764
1997-12-15,-5.524970
1997-12-16,-2.180068
1997-12-17,-0.789605
1997-12-18,-2.463799
1997-12-19,-1.126141
1997-12-20,0.993688
1997-12-21,-5.615769
1997-12-22,-2.557042
1997-12-23,-3.084800
1997-12-24,3.125727
1997-12-25,2.798955
1997-12-26,3.401661
1997-12-27,3.950157
1997-12-28,1.078275
1997-12-29,2.503364
1997-12-30,2.979023
1997-12-31,4.182158
1998-01-01,2.687886
1998-01-02,4.890745
1998-01-03,3.510352
1998-01-04,1.998910
1998-01-05,2.365890
1998-01-06,5.724544
1998-01-07,6.070076
1998-01-08,6.471006
1998-01-09,7.007045
1998-01-10,3.186008
1998-01-11,1.580635
1998-01-12,1.510433
1998-01-13,4.078269
1998-01-14,2.182826
1998-01-15,-1.099043
1998-01-16,1.894186
1998-01-17,3.470874
1998-01-18,4.229537
1998-01-19,-3.398821
1998-01-20,1.436826
1998-01-21,1.887260
1998-01-22,2.798371
1998-01-23,4.230867
1998-01-24,-1.360639
1998-01-25,1.698591
1998-01-26,3.754471
1998-01-27,2.664527
1998-01-28,-2.365165
1998-01-29,1.784288
1998-01-30,3.009858
1998-01-31,4.995788
1998-02-01,5.906743
1998-02-02,5.920665
1998-02-03,2.766493
1998-02-04,-3.347292
1998-02-05,2.894225
1998-02-06,1.890244
1998-02-07,2.007109
1998-02-08,2.447245
1998-02-09,-3.026254
1998-02-10,2.123254
1998-02-11,-6.079888
1998-02-12,-4.032504
1998-02-13,-0.893878
1998-02-14,-6.836952
1998-02-15,-3.713249
1998-02-16,-1.874034
1998-02-17,-2.331778
1998-02-18,1.946699
1998-02-19,4.241165
1998-02-20,-0.084877
1998-02-21,-4.575191
1998-02-22,-1.710204
1998-02-23,-0.615736
1998-02-24,-4.316025
1998-02-25,-4.130102
1998-02-26,-3.740643
1998-02-27,2.890183
1998-02-28,1.498456
1998-03-01,3.639273
1998-03-02,5.197151
1998-03-03,2.095047
1998-03-04,-1.909564
1998-03-05,-3.094691
1998-03-06,4.983255
1998-03-07,5.496237
1998-03-08,-7.726174
1998-03-09,-1.969882
1998-03-10,1.890334
1998-03-11,1.206746
1998-03-12,-2.532456
1998-03-13,-0.460548
1998-03-14,4.697795
1998-03-15,5.534520
1998-03-16,6.950215
1998-03-17,5.961201
1998-03-18,1.772475
1998-03-19,-2.068042
1998-03-20,-5.933779
1998-03-21,-6.270490
1998-03-22,-4.395609
1998-03-23,2.906629
1998-03-24,3.651438
1998-03-25,2.315865
1998-03-26,5.726446
1998-03-27,5.187927
1998-03-28,5.508766
1998-03-29,-6.266132
1998-03-30,-8.200639
1998-03-31,3.780715
1998-04-01,5.499651
1998-04-02,3.200313
1998-04-03,3.061582
1998-04-04,3.529857
1998-04-05,-1.214130
1998-04-06,2.206581
1998-04-07,2.880386
1998-04-08,4.381707
1998-04-09,7.102214
1998-04-10,5.915287
1998-04-11,5.261712
1998-04-12,2.913883
1998-04-13,4.811465
1998-04-14,2.594886
1998-04-15,4.557233
1998-04-16,-1.914795
1998-04-17,-4.451028
1998-04-18,-2.550481
1998-04-19,2.665890
1998-04-20,-1.124570
1998-04-21,-2.804085
1998-04-22,5.086659
1998-04-23,4.790122
1998-04-24,-2.346599
1998-04-25,-3.131660
1998-04-26,-0.569277
1998-04-27,2.612419
1998-04-28,6.835585
1998-04-29,7.130671
1998-04-30,5.215093
1998-05-01,3.799608
1998-05-02,2.738581
1998-05-03,5.803244
1998-05-04,6.536951
1998-05-05,2.420036
1998-05-06,3.910285
1998-05-07,4.370183
1998-05-08,4.941308
1998-05-09,2.651163
1998-05-10,-2.644356
1998-05-11,-0.067753
1998-05-12,3.931796
1998-05-13,7.062404
1998-05-14,6.212749
1998-05-15,7.125854
1998-05-16,6.341053
1998-05-17,2.934546
1998-05-18,-2.380976
1998-05-19,-3.621119
1998-05-20,-3.489843
1998-05-21,-2.684673
1998-05-22,-3.242222
1998-05-23,-0.851911
1998-05-24,3.846523
1998-05-25,6.260796
1998-05-26,5.364059
1998-05-27,4.124753
1998-05-28,4.994299
1998-05-29,6.539308
1998-05-30,5.470747
1998-05-31,4.120125
1998-06-01,4.366438
1998-06-02,5.232005
1998-06-03,1.575971
1998-06-04,0.127717
1998-06-05,3.780906
1998-06-06,5.289960
1998-06-07,5.907051
1998-06-08,6.084853
1998-06-09,6.799955
1998-06-10,4.872793
1998-06-11,5.282715
1998-06-12,5.774234
1998-06-13,6.446719
1998-06-14,6.188570
1998-06-15,1.582280
1998-06-16,2.788189
1998-06-17,1.801498
1998-06-18,-3.014523
1998-06-19,-1.022212
1998-06-20,3.498735
1998-06-21,4.539410
1998-06-22,6.274122
1998-06-23,6.998774
1998-06-24,5.979023
1998-06-25,3.373536
1998-06-26,1.826384
1998-06-27,3.328959
1998-06-28,2.485247
1998-06-29,3.563930
1998-06-30,4.763066
1998-07-01,4.671057
1998-07-02,3.740869
1998-07-03,3.171769
1998-07-04,2.566823
1998-07-05,3.305003
1998-07-06,1.258042
1998-07-07,-2.446534
1998-07-08,-3.455999
1998-07-09,-0.445944
1998-07-10,0.997881
1998-07-11,2.048808
1998-07-12,2.057064
1998-07-13,3.373683
1998-07-14,3.933432
1998-07-15,4.423489
1998-07-16,4.637771
1998-07-17,4.717102
1998-07-18,4.578382
1998-07-19,3.477290
1998-07-20,2.296872
1998-07-21,1.898764
1998-07-22,2.224925
1998-07-23,2.656447
1998-07-24,3.352989
1998-07-25,3.549680
1998-07-26,3.119893
1998-07-27,3.530551
1998-07-28,3.763040
1998-07-29,3.736272
1998-07-30,3.800564
1998-07-31,3.968896
1998-08-01,3.808411
1998-08-02,3.493118
1998-08-03,3.948020
1998-08-04,3.586139
1998-08-05,4.295387
1998-08-06,5.835619
1998-08-07,5.936621
1998-08-08,6.332733
1998-08-09,5.786725
1998-08-10,4.708183
1998-08-11,2.799646
1998-08-12,3.825171
1998-08-13,4.744922
1998-08-14,5.248998
1998-08-15,4.853511
1998-08-16,4.495924
1998-08-17,3.241910
1998-08-18,3.517338
1998-08-19,3.791340
1998-08-20,4.382033
1998-08-21,3.155933
