#Variables:
#tasmin_IPSL-CM5A-LR_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-LR_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5A-LR_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5A-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5A-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5A-LR_historical(K),tasmax_IPSL-CM5A-LR_historical(K),pr_IPSL-CM5A-LR_historical(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5A-LR_historical(K),tasmax_IPSL-CM5A-LR_historical(K),pr_IPSL-CM5A-LR_historical(mm)
1998-07-12,297.988068,311.506012,0.000000
1998-07-13,298.451416,311.382050,0.000000
1998-07-14,298.272614,311.855164,0.000000
1998-07-15,299.169067,312.995117,0.000000
1998-07-16,299.526337,312.754303,0.000000
1998-07-17,299.593872,312.710938,0.000000
1998-07-18,299.706635,312.319336,0.000000
1998-07-19,299.644775,312.298615,0.000000
1998-07-20,299.127350,311.844757,0.000000
1998-07-21,298.923676,312.302765,0.000000
1998-07-22,299.001160,312.993500,0.000000
1998-07-23,298.979248,313.451721,0.000000
1998-07-24,299.821899,313.873566,0.000000
1998-07-25,300.298737,314.036530,0.000000
1998-07-26,300.246979,313.762665,0.000000
1998-07-27,299.876373,313.697388,0.000000
1998-07-28,300.123657,313.563751,0.000000
1998-07-29,299.906067,313.564941,0.000000
1998-07-30,301.035645,314.478058,0.000000
1998-07-31,300.053619,314.461670,0.000000
1998-08-01,300.883362,311.691650,0.000000
1998-08-02,299.123169,310.177246,0.337625
1998-08-03,298.215149,310.276886,3.273634
1998-08-04,298.633392,311.753510,2.244445
1998-08-05,298.414093,312.099701,0.000000
1998-08-06,299.032837,312.566833,0.560784
1998-08-07,299.961334,311.652069,0.000000
1998-08-08,299.749573,312.233154,0.000000
1998-08-09,298.877197,313.299316,0.000000
1998-08-10,301.162292,313.593109,0.284137
1998-08-11,300.132660,311.769592,0.289979
1998-08-12,297.134521,310.890900,0.000000
1998-08-13,298.111755,312.332672,0.738625
1998-08-14,299.752563,313.274048,0.000000
1998-08-15,299.305511,312.464478,0.000000
1998-08-16,299.812500,314.477692,0.419628
1998-08-17,300.538544,313.613556,0.000000
1998-08-18,299.732880,311.511505,1.098199
1998-08-19,299.241364,311.117249,0.672806
1998-08-20,298.673676,312.249817,0.000000
1998-08-21,298.656097,308.815552,5.970790
1998-08-22,293.649048,308.980377,1.518671
1998-08-23,292.947540,310.017456,0.000000
1998-08-24,296.481171,311.163910,0.000000
1998-08-25,294.404572,311.140076,0.000000
1998-08-26,294.627136,311.157318,0.298435
1998-08-27,296.405182,311.871277,0.000000
1998-08-28,298.117615,312.376526,0.000000
1998-08-29,298.130280,313.179443,0.000000
1998-08-30,298.054108,312.252380,1.994028
1998-08-31,297.718536,310.901093,0.000000
1998-09-01,296.855316,308.346130,4.246841
1998-09-02,296.548828,307.835205,0.868298
1998-09-03,295.987518,307.590240,0.000000
1998-09-04,295.399445,308.666748,2.089909
1998-09-05,295.496002,309.384186,0.000000
1998-09-06,295.999298,310.650299,0.000000
1998-09-07,297.081024,311.523438,0.000000
1998-09-08,297.382080,313.640533,0.000000
1998-09-09,297.582611,315.580353,0.000000
1998-09-10,297.697296,315.907898,0.000000
1998-09-11,298.597076,316.192322,0.000000
1998-09-12,299.033539,316.453339,0.000000
1998-09-13,298.929779,314.256561,0.000000
1998-09-14,297.374603,314.092743,0.000000
1998-09-15,297.921082,312.078217,0.000000
1998-09-16,297.480652,311.417358,0.000000
1998-09-17,297.372803,311.829681,0.000000
1998-09-18,298.040375,312.758423,0.000000
1998-09-19,298.955109,314.466187,0.000000
1998-09-20,298.729889,312.251556,0.000000
1998-09-21,298.678955,309.199402,0.000000
1998-09-22,296.779968,308.954742,0.000000
1998-09-23,297.327667,310.061096,0.000000
1998-09-24,297.801453,309.711853,0.000000
1998-09-25,297.334229,311.145508,0.000000
1998-09-26,298.536591,309.007050,0.000000
1998-09-27,294.770416,304.719269,0.000000
1998-09-28,289.672150,306.435120,0.000000
1998-09-29,294.343903,304.009094,0.000000
1998-09-30,290.710449,305.087982,0.000000
1998-10-01,291.007141,306.983368,0.000000
1998-10-02,295.212555,306.758972,0.000000
1998-10-03,296.253876,308.405823,0.000000
1998-10-04,297.241333,307.964417,0.000000
1998-10-05,296.689514,307.891785,0.000000
1998-10-06,296.736267,308.313721,0.000000
1998-10-07,296.165771,307.279175,0.000000
1998-10-08,294.869385,303.855865,6.507637
1998-10-09,294.817841,305.992310,0.000000
1998-10-10,293.126251,307.809540,0.000000
1998-10-11,293.412750,308.391876,0.000000
1998-10-12,294.459290,307.888855,0.000000
1998-10-13,295.310822,306.490967,0.000000
1998-10-14,294.591797,304.252960,0.000000
1998-10-15,294.671570,302.403839,12.685707
1998-10-16,288.692963,304.391876,2.641792
1998-10-17,288.481079,300.987396,0.581461
1998-10-18,288.684723,298.798859,4.428937
1998-10-19,293.115692,299.373596,9.777752
1998-10-20,293.530182,301.603668,11.853681
1998-10-21,294.722076,304.030579,1.473527
1998-10-22,289.987610,303.857697,0.000000
1998-10-23,284.616180,298.509552,0.000000
1998-10-24,281.369537,295.770569,0.000000
1998-10-25,280.878815,296.295868,0.000000
1998-10-26,281.749756,297.383545,0.000000
1998-10-27,283.561401,300.977905,0.000000
1998-10-28,288.742706,304.834045,0.000000
1998-10-29,287.502502,300.166199,0.000000
1998-10-30,278.882599,289.988068,0.000000
1998-10-31,280.403198,283.481537,5.082720
1998-11-01,273.214508,290.590454,0.000000
1998-11-02,275.497894,294.443481,0.000000
1998-11-03,279.994415,298.584015,0.000000
1998-11-04,281.668579,295.265442,0.000000
1998-11-05,280.965149,290.452576,1.030420
1998-11-06,277.931854,284.953552,6.215067
1998-11-07,273.870392,281.682739,0.000000
1998-11-08,278.282959,290.923706,0.000000
1998-11-09,280.095367,295.284302,0.000000
1998-11-10,284.233337,299.437500,0.000000
1998-11-11,283.532349,297.090820,0.000000
1998-11-12,278.841705,292.422485,0.000000
1998-11-13,285.060028,299.356873,0.000000
1998-11-14,286.961395,303.681671,0.000000
1998-11-15,286.561554,303.013824,0.000000
1998-11-16,282.965759,297.954346,0.000000
1998-11-17,284.901794,301.128662,0.000000
1998-11-18,289.038025,300.904144,2.875510
1998-11-19,285.743561,301.517059,1.863812
1998-11-20,285.165436,304.264526,0.000000
1998-11-21,282.102325,298.676849,0.000000
1998-11-22,280.359100,298.005066,0.435791
1998-11-23,281.483215,294.249939,0.000000
1998-11-24,271.733856,288.406372,0.000000
1998-11-25,276.899200,293.584229,0.000000
1998-11-26,279.563141,298.652954,0.000000
1998-11-27,286.677155,301.871704,0.000000
1998-11-28,286.078674,300.891510,0.000000
1998-11-29,286.661926,296.565918,0.000000
1998-11-30,285.610413,295.901215,0.000000
1998-12-01,284.527649,298.133423,0.000000
1998-12-02,282.922485,299.161896,0.318608
1998-12-03,283.744080,299.953979,0.000000
1998-12-04,282.402405,298.364227,0.000000
1998-12-05,282.984222,297.003784,0.000000
1998-12-06,281.698914,293.478821,0.000000
1998-12-07,282.695190,296.737640,0.000000
1998-12-08,280.513397,294.378571,0.000000
1998-12-09,275.295868,290.512329,0.000000
1998-12-10,272.396118,287.204071,0.000000
1998-12-11,282.686493,300.304260,0.000000
1998-12-12,286.593445,298.123016,1.627199
1998-12-13,271.841431,290.756714,1.720809
1998-12-14,271.241150,283.014832,0.754883
1998-12-15,277.313965,292.037781,0.000000
1998-12-16,282.824097,299.692200,0.000000
1998-12-17,281.000977,294.596558,0.938652
1998-12-18,275.014099,286.390442,0.000000
1998-12-19,279.018677,288.860016,0.000000
1998-12-20,282.243622,292.176483,0.000000
1998-12-21,286.083771,295.969391,0.000000
1998-12-22,288.902771,296.741089,0.400143
1998-12-23,287.497192,296.860138,11.726237
1998-12-24,287.414490,292.537018,70.515427
1998-12-25,280.212158,290.104431,2.574804
1998-12-26,279.050018,289.603638,0.000000
1998-12-27,281.715851,293.247223,0.000000
1998-12-28,278.404175,290.599121,0.000000
1998-12-29,275.173706,290.439667,0.000000
1998-12-30,276.517395,288.913605,0.000000
1998-12-31,277.116058,289.688568,0.000000
1999-01-01,275.035797,291.077148,0.000000
1999-01-02,280.192108,292.680634,0.000000
1999-01-03,282.778717,291.078888,1.823877
1999-01-04,275.506287,289.542236,1.028551
1999-01-05,275.942963,290.948425,0.000000
1999-01-06,279.356720,290.840271,0.336502
1999-01-07,281.986908,292.536926,5.808750
1999-01-08,284.571594,292.819061,2.265298
1999-01-09,278.711700,287.852448,1.496531
1999-01-10,278.309906,291.328278,0.000000
1999-01-11,283.008911,295.625214,0.000000
1999-01-12,283.057587,296.142609,0.000000
1999-01-13,284.547394,297.995697,0.000000
1999-01-14,275.944336,294.154083,2.269662
1999-01-15,268.322815,278.155640,3.631458
1999-01-16,270.185272,278.268829,6.130701
1999-01-17,273.575806,284.050446,1.709285
1999-01-18,274.503540,286.214294,0.000000
1999-01-19,273.724854,290.291687,0.000000
1999-01-20,275.364014,288.748810,0.000000
1999-01-21,275.291901,289.055908,0.000000
1999-01-22,270.529297,285.308777,0.000000
1999-01-23,278.746857,294.649109,0.000000
1999-01-24,282.948700,295.945465,0.000000
1999-01-25,279.410553,292.300415,0.000000
1999-01-26,282.407471,297.688324,0.000000
1999-01-27,282.284821,294.456360,0.000000
1999-01-28,278.475739,288.247284,0.000000
1999-01-29,279.973938,295.154053,0.000000
1999-01-30,283.416809,298.635651,0.000000
1999-01-31,285.764404,298.920624,2.924908
1999-02-01,282.385834,294.344543,0.350549
1999-02-02,274.952881,286.834473,0.574968
1999-02-03,269.797760,283.940918,0.000000
1999-02-04,273.212799,291.194458,0.000000
1999-02-05,275.634399,295.193481,0.000000
1999-02-06,277.181641,289.011108,0.000000
1999-02-07,272.204193,282.679077,0.000000
1999-02-08,279.689514,291.397125,0.000000
1999-02-09,279.793060,288.095001,0.781105
1999-02-10,276.274933,289.905243,0.000000
1999-02-11,279.608521,295.143677,0.000000
1999-02-12,279.761322,299.725189,0.000000
1999-02-13,285.855682,300.500000,0.000000
1999-02-14,285.716675,296.049866,0.000000
1999-02-15,282.843903,292.624969,2.831810
1999-02-16,280.068909,290.790466,21.095234
1999-02-17,275.708496,289.377899,2.704952
1999-02-18,277.183655,286.869751,5.362279
1999-02-19,278.486603,292.856659,3.640548
1999-02-20,278.929840,300.288971,0.000000
1999-02-21,283.051178,302.045502,0.000000
1999-02-22,280.203735,299.747681,0.000000
1999-02-23,283.970184,305.633636,0.000000
1999-02-24,285.406006,303.823792,0.000000
1999-02-25,286.229980,306.442444,0.000000
1999-02-26,288.673828,306.304504,0.000000
1999-02-27,285.377655,298.912811,0.000000
1999-02-28,276.046875,292.999512,0.000000
1999-03-01,280.198730,295.100830,0.000000
1999-03-02,287.815277,300.298462,31.436090
1999-03-03,282.973328,295.861511,11.726667
1999-03-04,269.270142,290.931488,0.000000
1999-03-05,278.801514,296.903503,0.000000
1999-03-06,283.681885,300.556763,0.000000
1999-03-07,285.140381,303.231018,0.000000
1999-03-08,287.492645,304.198395,0.000000
1999-03-09,287.721924,301.451172,0.000000
1999-03-10,286.400543,298.963409,1.373534
1999-03-11,286.785431,305.424774,0.000000
1999-03-12,287.799744,298.878754,0.000000
1999-03-13,283.249878,292.986053,1.502788
1999-03-14,284.703705,301.843781,0.000000
1999-03-15,288.001221,303.268433,0.000000
1999-03-16,287.830383,299.492523,0.000000
1999-03-17,284.462402,300.306244,1.573886
1999-03-18,286.959717,303.473816,0.000000
1999-03-19,289.680756,304.808197,1.646887
1999-03-20,286.446289,298.718018,0.000000
1999-03-21,281.852814,295.939880,0.000000
1999-03-22,283.506073,302.365356,0.000000
1999-03-23,283.681061,304.607056,0.000000
1999-03-24,288.058563,307.779663,0.000000
1999-03-25,290.881927,306.896149,0.000000
1999-03-26,292.039612,305.084320,0.000000
1999-03-27,285.389435,300.293610,0.000000
1999-03-28,287.366669,304.349213,0.000000
1999-03-29,287.658203,300.927368,0.000000
1999-03-30,284.186279,296.114227,0.000000
1999-03-31,281.588562,294.185211,0.000000
1999-04-01,280.905792,292.659851,0.000000
1999-04-02,284.284241,297.285156,0.000000
1999-04-03,287.784943,299.709625,0.000000
1999-04-04,282.328339,295.264252,0.000000
1999-04-05,279.717896,294.209198,0.000000
1999-04-06,281.855255,298.982758,0.000000
1999-04-07,286.441254,298.299377,0.000000
1999-04-08,289.025879,303.253571,0.334614
1999-04-09,287.851410,302.930023,0.000000
1999-04-10,287.057159,300.783966,0.000000
1999-04-11,286.461609,302.026459,0.000000
1999-04-12,291.071259,305.976685,0.000000
1999-04-13,293.340454,305.474792,0.000000
1999-04-14,288.496338,301.127167,0.000000
1999-04-15,283.139252,295.877563,0.000000
1999-04-16,285.978271,303.229401,0.000000
1999-04-17,290.855865,305.953613,0.000000
1999-04-18,294.542999,307.401978,0.000000
1999-04-19,290.866058,304.393372,0.000000
1999-04-20,288.571655,298.268860,0.000000
1999-04-21,289.622040,304.966858,0.000000
1999-04-22,293.148132,305.987030,0.000000
1999-04-23,293.620972,307.036499,2.380320
1999-04-24,291.444763,305.713654,0.000000
1999-04-25,289.646057,303.077515,0.000000
1999-04-26,287.475067,303.251282,0.000000
1999-04-27,290.878784,307.891541,0.738189
1999-04-28,292.351959,309.060394,0.579848
1999-04-29,291.241943,306.061615,0.000000
1999-04-30,286.439941,303.182678,0.000000
1999-05-01,293.159149,306.687012,0.000000
1999-05-02,294.080963,308.689392,0.000000
1999-05-03,294.128479,306.157013,0.284863
1999-05-04,292.836121,302.976685,0.000000
1999-05-05,287.602570,296.111938,0.000000
1999-05-06,287.284912,302.559082,0.000000
1999-05-07,294.039398,305.843964,13.185040
1999-05-08,294.931152,301.740387,33.995026
1999-05-09,292.003265,299.113373,26.680851
1999-05-10,290.841248,303.113678,0.921257
1999-05-11,292.100220,305.123352,4.439653
1999-05-12,291.723999,308.702087,8.112049
1999-05-13,291.961578,307.145508,0.299759
1999-05-14,285.875854,301.216278,0.000000
1999-05-15,288.107391,300.273407,0.679091
1999-05-16,286.464661,297.739777,0.000000
1999-05-17,292.450256,305.942932,0.000000
1999-05-18,293.888184,309.006866,1.029945
1999-05-19,295.896515,308.454285,0.000000
1999-05-20,294.917328,307.686310,0.000000
1999-05-21,291.293610,306.234924,0.000000
1999-05-22,291.775787,308.662689,0.000000
1999-05-23,292.733673,311.796143,0.000000
1999-05-24,294.654480,311.821472,0.000000
1999-05-25,296.945343,311.332855,0.334598
1999-05-26,299.471466,307.717316,0.000000
1999-05-27,296.719360,310.247528,0.000000
1999-05-28,296.501862,310.595978,6.035552
1999-05-29,295.510223,306.704651,8.616343
1999-05-30,295.386322,302.376160,4.146557
1999-05-31,293.731384,305.517303,2.038253
1999-06-01,293.799255,304.811401,0.000000
1999-06-02,294.238708,304.138428,0.000000
1999-06-03,292.940308,301.128967,6.845651
1999-06-04,292.746155,301.649689,10.527341
1999-06-05,292.281586,304.159302,1.691192
1999-06-06,293.696198,305.968567,0.384240
1999-06-07,294.659729,307.841309,0.000000
1999-06-08,294.480377,307.594391,0.000000
1999-06-09,295.326691,306.828156,0.419251
1999-06-10,294.496979,307.421997,0.434966
1999-06-11,295.201050,306.466125,2.077017
1999-06-12,295.791321,306.541840,12.212473
1999-06-13,294.526276,308.254395,12.424230
1999-06-14,295.863678,309.869751,8.641216
1999-06-15,296.213776,311.000916,0.000000
1999-06-16,296.438843,312.125854,0.000000
1999-06-17,296.190369,313.166168,0.697320
1999-06-18,296.999878,313.001251,0.000000
1999-06-19,298.142944,312.066284,0.000000
1999-06-20,297.562775,312.228851,0.000000
1999-06-21,298.332275,310.823425,0.000000
1999-06-22,298.638641,309.728882,0.000000
1999-06-23,298.283752,311.741821,0.547776
1999-06-24,297.320374,312.540375,0.000000
1999-06-25,297.253754,312.020569,0.000000
1999-06-26,296.628265,311.276917,0.000000
1999-06-27,296.817719,311.488007,0.000000
1999-06-28,297.104065,311.618774,0.000000
1999-06-29,297.502625,312.152588,0.000000
1999-06-30,297.962769,312.855988,0.000000
1999-07-01,298.250214,311.471161,0.000000
1999-07-02,297.529053,312.296753,0.000000
1999-07-03,297.825165,312.410553,0.000000
1999-07-04,298.628479,313.006622,0.000000
1999-07-05,299.095551,313.794403,0.000000
1999-07-06,299.463470,313.656677,0.000000
1999-07-07,299.068024,313.024017,0.000000
1999-07-08,299.367432,312.070374,0.000000
1999-07-09,299.128387,310.830902,0.494369
1999-07-10,298.206940,309.349670,0.000000
1999-07-11,298.036774,309.272705,0.000000
1999-07-12,297.376160,309.259216,0.000000
1999-07-13,297.487183,308.328827,0.000000
1999-07-14,297.360626,309.999573,0.000000
1999-07-15,298.134277,311.502014,0.000000
1999-07-16,298.390747,312.333984,0.000000
1999-07-17,298.384552,312.793488,0.000000
1999-07-18,298.122559,311.555084,0.000000
1999-07-19,298.062256,311.590790,0.000000
1999-07-20,298.225433,311.514954,0.000000
1999-07-21,298.064148,309.500763,9.459527
1999-07-22,296.871613,305.737823,1.725253
1999-07-23,296.037659,304.267120,1.084642
1999-07-24,295.798676,306.925476,0.000000
1999-07-25,296.689087,310.461823,0.000000
1999-07-26,296.538269,311.113007,0.000000
1999-07-27,295.843231,311.258942,0.000000
1999-07-28,296.473267,312.161835,0.000000
1999-07-29,297.088501,312.780609,0.792194
1999-07-30,297.080383,313.562347,0.000000
1999-07-31,297.417725,313.264648,0.000000
1999-08-01,297.527100,312.464508,0.366240
1999-08-02,297.763214,312.082520,0.000000
1999-08-03,297.865906,312.251312,0.000000
1999-08-04,298.122406,312.287659,0.000000
1999-08-05,298.998993,311.757782,0.000000
1999-08-06,299.205414,311.832581,0.000000
1999-08-07,299.096985,311.240143,0.000000
1999-08-08,297.882019,310.468903,4.532662
1999-08-09,297.333038,309.451477,0.000000
1999-08-10,297.187958,310.592926,0.735004
1999-08-11,297.364014,310.838623,0.000000
1999-08-12,297.614594,311.574341,0.000000
1999-08-13,297.474182,312.653870,0.000000
1999-08-14,297.701447,314.264557,0.000000
1999-08-15,297.519287,314.461548,0.000000
1999-08-16,298.743591,314.471466,0.000000
1999-08-17,298.917358,314.355804,0.000000
1999-08-18,298.449615,313.925446,0.000000
1999-08-19,296.697235,313.764465,0.000000
1999-08-20,295.752777,312.898041,0.000000
1999-08-21,296.670776,312.596375,0.000000
1999-08-22,297.495697,312.700165,0.000000
1999-08-23,299.052277,311.854401,0.000000
1999-08-24,299.015717,313.676575,0.000000
1999-08-25,298.424591,313.911804,0.000000
1999-08-26,298.455200,311.176300,0.000000
1999-08-27,298.633820,310.871704,0.000000
1999-08-28,299.156860,312.261505,0.000000
1999-08-29,299.076111,313.270081,0.000000
1999-08-30,299.294678,311.693481,0.000000
1999-08-31,300.025208,309.595734,0.329370
1999-09-01,299.309082,310.670410,0.000000
1999-09-02,298.382935,310.151276,0.000000
1999-09-03,297.377106,308.708221,2.453835
1999-09-04,296.741852,306.776611,2.636029
1999-09-05,294.811737,308.581055,0.000000
1999-09-06,296.403168,308.129303,3.218985
1999-09-07,297.906555,307.941010,4.324425
1999-09-08,296.052032,307.249481,6.677155
1999-09-09,296.866669,308.816620,7.573677
1999-09-10,295.793823,307.041138,6.897371
1999-09-11,296.424866,307.042694,7.794712
1999-09-12,294.252594,303.119659,8.261544
1999-09-13,293.759613,304.142059,6.026310
1999-09-14,294.333466,303.451843,8.973416
1999-09-15,292.003082,303.319611,8.669370
1999-09-16,293.616028,299.110840,1.981071
1999-09-17,288.269318,298.798309,0.000000
1999-09-18,286.755829,296.214417,0.000000
1999-09-19,286.817688,301.261444,0.000000
