#Variables:
#tasmin_CanESM2_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CanESM2_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_CanESM2_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CanESM2_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CanESM2_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CanESM2_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CanESM2_historical(K),tasmax_CanESM2_historical(K),pr_CanESM2_historical(mm)"
""
yyyy-mm-dd,tasmin_CanESM2_historical(K),tasmax_CanESM2_historical(K),pr_CanESM2_historical(mm)
1990-04-18,286.702240,298.721558,0.000000
1990-04-19,291.212799,302.114868,0.619117
1990-04-20,284.558258,301.584534,1.176829
1990-04-21,285.139191,300.398743,0.000000
1990-04-22,285.464172,298.428955,0.000000
1990-04-23,286.059570,301.683990,0.000000
1990-04-24,290.332794,303.077972,0.000000
1990-04-25,293.462952,301.960144,6.872036
1990-04-26,293.720490,298.772644,0.712645
1990-04-27,293.927368,304.648102,2.314048
1990-04-28,292.971802,306.717804,0.000000
1990-04-29,294.045624,307.309174,0.000000
1990-04-30,295.645996,311.269714,1.898535
1990-05-01,294.635651,307.902710,0.000000
1990-05-02,293.839722,305.179840,0.000000
1990-05-03,294.470642,306.811829,0.000000
1990-05-04,295.019470,306.290955,0.000000
1990-05-05,296.468597,306.357391,0.000000
1990-05-06,293.064026,301.885376,0.559875
1990-05-07,293.778351,299.564209,0.000000
1990-05-08,293.978363,305.564697,6.224681
1990-05-09,293.992462,303.728485,16.392576
1990-05-10,293.612671,303.148468,0.372470
1990-05-11,289.436676,305.801117,0.000000
1990-05-12,292.939789,304.386841,0.000000
1990-05-13,293.902710,303.663055,0.000000
1990-05-14,294.119781,302.181458,4.065494
1990-05-15,295.127441,305.012421,14.104210
1990-05-16,293.631409,301.777740,24.940298
1990-05-17,292.813782,296.938446,4.137435
1990-05-18,291.760712,301.130981,10.069858
1990-05-19,294.447357,298.833954,36.795948
1990-05-20,295.357788,300.255829,20.133989
1990-05-21,294.546021,299.341431,43.573601
1990-05-22,294.021271,299.371643,39.635376
1990-05-23,291.969452,295.890961,13.356864
1990-05-24,292.338379,297.234985,29.201139
1990-05-25,294.077393,297.178955,22.957802
1990-05-26,293.414032,297.066467,0.000000
1990-05-27,291.197784,297.491547,9.960523
1990-05-28,292.536469,298.353180,19.262152
1990-05-29,294.814301,298.375977,31.592770
1990-05-30,294.265381,299.323914,49.881683
1990-05-31,292.857849,299.098236,21.602390
1990-06-01,293.755646,297.173859,41.159023
1990-06-02,293.633423,301.071594,21.280479
1990-06-03,292.346832,299.744293,22.320488
1990-06-04,294.201538,299.469269,39.220150
1990-06-05,295.519409,297.721863,30.978043
1990-06-06,294.174744,296.018036,23.810886
1990-06-07,291.350037,296.044586,31.461071
1990-06-08,290.562714,299.655792,1.424782
1990-06-09,287.978271,300.450562,0.000000
1990-06-10,294.853363,299.860138,0.000000
1990-06-11,295.693329,300.164612,0.000000
1990-06-12,295.892700,302.397369,5.214706
1990-06-13,295.695129,303.909454,7.617608
1990-06-14,295.138153,302.981476,13.028177
1990-06-15,295.276550,304.837433,0.000000
1990-06-16,295.404541,305.041168,1.618162
1990-06-17,294.975464,304.146973,14.391256
1990-06-18,295.306519,302.846771,13.963078
1990-06-19,293.783386,303.354431,30.402786
1990-06-20,294.951843,301.203491,20.374443
1990-06-21,294.505188,301.000275,18.751614
1990-06-22,296.628662,302.097687,42.582893
1990-06-23,294.335632,301.550018,27.695040
1990-06-24,295.135986,300.569641,27.210352
1990-06-25,296.617279,298.652496,33.373165
1990-06-26,295.190826,303.452911,0.000000
1990-06-27,295.226654,303.979095,0.000000
1990-06-28,295.284058,304.276917,0.000000
1990-06-29,295.368042,304.574249,0.000000
1990-06-30,295.370026,304.255402,0.000000
1990-07-01,295.879395,304.543335,0.000000
1990-07-02,296.017609,305.986786,0.000000
1990-07-03,295.412506,307.055542,0.000000
1990-07-04,295.156494,307.371368,0.000000
1990-07-05,295.393951,307.167908,0.000000
1990-07-06,295.644653,306.742065,1.205336
1990-07-07,296.495392,306.815826,0.000000
1990-07-08,294.827576,309.855042,0.000000
1990-07-09,294.759552,310.692505,0.000000
1990-07-10,296.136902,309.998169,0.000000
1990-07-11,296.457275,308.849121,4.183232
1990-07-12,296.736542,307.395386,0.000000
1990-07-13,297.381775,304.901947,12.980786
1990-07-14,297.142090,307.323181,0.000000
1990-07-15,296.913879,308.271240,0.000000
1990-07-16,297.501495,310.264954,0.000000
1990-07-17,298.117920,310.233734,0.000000
1990-07-18,297.365570,310.291626,0.000000
1990-07-19,297.795532,311.051971,0.000000
1990-07-20,296.874390,311.013641,0.000000
1990-07-21,296.509308,311.396881,0.493978
1990-07-22,298.273743,310.897095,0.000000
1990-07-23,297.563904,308.310394,0.792194
1990-07-24,295.498688,309.559998,0.000000
1990-07-25,295.015381,312.206879,0.000000
1990-07-26,299.408539,313.603546,0.000000
1990-07-27,298.224304,313.580566,0.000000
1990-07-28,297.496429,311.649567,0.000000
1990-07-29,297.757263,310.885590,0.000000
1990-07-30,297.862244,311.373566,0.000000
1990-07-31,298.446960,311.322083,0.000000
1990-08-01,298.121674,310.866852,0.000000
1990-08-02,297.719177,308.533600,0.000000
1990-08-03,296.952515,306.775330,0.301663
1990-08-04,296.059845,307.879211,0.000000
1990-08-05,297.326874,308.140961,0.000000
1990-08-06,297.849945,309.320465,0.000000
1990-08-07,298.699432,311.066681,0.000000
1990-08-08,298.101227,310.059601,0.000000
1990-08-09,297.143982,310.658020,0.000000
1990-08-10,298.457611,311.487732,0.000000
1990-08-11,298.034576,311.344238,0.000000
1990-08-12,296.817566,310.292084,0.000000
1990-08-13,296.717804,310.394135,0.000000
1990-08-14,296.160858,312.533783,0.000000
1990-08-15,298.096619,313.747284,0.000000
1990-08-16,298.717712,311.295990,0.000000
1990-08-17,298.458893,307.381378,2.752780
1990-08-18,297.582916,308.827545,0.000000
1990-08-19,296.692078,310.863220,0.000000
1990-08-20,295.573486,311.647095,0.000000
1990-08-21,296.414581,312.868561,0.000000
1990-08-22,298.227661,310.664856,0.000000
1990-08-23,295.857971,311.963257,0.000000
1990-08-24,297.377167,310.696777,1.654695
1990-08-25,296.531586,307.102112,6.570637
1990-08-26,295.433258,306.756378,13.405793
1990-08-27,295.089081,306.695068,1.612509
1990-08-28,295.604645,308.249054,0.000000
1990-08-29,295.443756,307.843628,0.512277
1990-08-30,296.476685,310.200287,0.630086
1990-08-31,298.204834,311.411041,0.676468
1990-09-01,297.756256,310.696808,1.359128
1990-09-02,297.355377,308.285156,5.493471
1990-09-03,296.148773,307.660339,6.566692
1990-09-04,296.540680,306.113495,13.117571
1990-09-05,297.314880,304.709290,6.861803
1990-09-06,297.748199,305.471375,0.000000
1990-09-07,296.038940,306.374298,0.000000
1990-09-08,294.960114,306.516144,0.000000
1990-09-09,296.511719,306.185699,0.000000
1990-09-10,295.210388,306.672424,0.000000
1990-09-11,294.001526,307.253418,0.000000
1990-09-12,295.657654,307.232758,0.650048
1990-09-13,295.190582,307.156342,0.000000
1990-09-14,295.966187,308.106934,0.000000
1990-09-15,296.278381,306.689056,0.000000
1990-09-16,296.212524,304.201477,8.469748
1990-09-17,295.421295,304.803497,0.000000
1990-09-18,294.239380,305.409698,0.000000
1990-09-19,292.728638,304.981384,0.000000
1990-09-20,293.850250,304.968353,0.000000
1990-09-21,289.604858,306.015442,0.000000
1990-09-22,294.619507,303.454376,0.000000
1990-09-23,285.165863,305.926697,0.000000
1990-09-24,286.850220,306.181641,0.000000
1990-09-25,289.454651,308.613556,0.000000
1990-09-26,293.445526,309.027405,0.000000
1990-09-27,294.253052,308.059143,0.000000
1990-09-28,292.348053,307.855560,0.000000
1990-09-29,296.079041,306.697449,0.614240
1990-09-30,292.716827,304.101990,22.355589
1990-10-01,290.190613,304.735443,2.149079
1990-10-02,286.547607,298.522980,0.000000
1990-10-03,284.784729,303.912994,0.000000
1990-10-04,287.518066,302.210938,0.000000
1990-10-05,290.357666,303.049652,0.000000
1990-10-06,295.091431,305.329315,0.000000
1990-10-07,294.952057,306.042694,0.000000
1990-10-08,294.739471,305.838135,0.000000
1990-10-09,293.367767,306.274597,0.000000
1990-10-10,292.454315,304.044678,0.359545
1990-10-11,294.885071,304.009094,0.000000
1990-10-12,295.212555,303.864655,0.000000
1990-10-13,293.809052,303.710815,0.000000
1990-10-14,292.851013,304.896667,0.000000
1990-10-15,293.365997,306.038879,0.000000
1990-10-16,292.929230,306.438629,0.000000
1990-10-17,292.609497,306.231140,0.000000
1990-10-18,292.291412,302.177185,4.972213
1990-10-19,283.217468,292.500122,0.000000
1990-10-20,280.004456,292.622589,0.000000
1990-10-21,284.887329,297.356232,0.397092
1990-10-22,288.223297,299.808136,0.000000
1990-10-23,289.462646,297.955994,0.000000
1990-10-24,290.052704,303.361786,0.000000
1990-10-25,286.619293,300.171356,0.000000
1990-10-26,287.408112,295.514984,0.000000
1990-10-27,281.674438,294.278931,0.000000
1990-10-28,278.570068,297.775757,0.000000
1990-10-29,279.935730,298.203064,0.000000
1990-10-30,281.824524,297.218353,0.000000
1990-10-31,280.654846,301.000824,0.000000
1990-11-01,280.776550,301.448395,0.000000
1990-11-02,282.956573,300.519379,0.000000
1990-11-03,283.355530,300.344757,0.000000
1990-11-04,281.280365,299.617554,0.000000
1990-11-05,283.382843,300.166199,0.000000
1990-11-06,285.433990,301.054169,0.000000
1990-11-07,283.084717,298.939240,0.000000
1990-11-08,285.301880,296.491699,0.000000
1990-11-09,285.582825,299.015228,0.000000
1990-11-10,290.224243,299.952820,3.595306
1990-11-11,278.615021,294.443481,0.000000
1990-11-12,271.557159,293.005859,0.000000
1990-11-13,273.416565,295.733215,0.000000
1990-11-14,279.240021,297.955017,0.000000
1990-11-15,283.546448,298.234283,0.000000
1990-11-16,284.970734,298.474152,0.000000
1990-11-17,285.623047,298.484497,0.000000
1990-11-18,283.034698,299.469147,0.000000
1990-11-19,281.259705,293.382660,0.000000
1990-11-20,281.181549,300.713348,0.000000
1990-11-21,286.150085,303.886566,0.000000
1990-11-22,285.567108,304.902496,0.000000
1990-11-23,288.005188,298.005066,0.000000
1990-11-24,288.587616,295.931641,4.176149
1990-11-25,275.913605,292.259827,2.657297
1990-11-26,274.640350,281.565643,0.000000
1990-11-27,276.570190,291.417145,0.000000
1990-11-28,280.215363,290.706055,0.000000
1990-11-29,279.050476,287.958496,31.398941
1990-11-30,280.806061,288.217041,1.384261
1990-12-01,277.069885,288.631134,0.000000
1990-12-02,275.864594,289.263916,0.000000
1990-12-03,272.623688,290.922180,0.000000
1990-12-04,276.766205,289.606354,0.000000
1990-12-05,277.755798,289.229828,0.284261
1990-12-06,283.765900,290.926483,0.000000
1990-12-07,288.226715,294.721527,4.770656
1990-12-08,280.635590,290.884216,0.000000
1990-12-09,275.094360,286.742065,0.000000
1990-12-10,273.147278,287.961792,0.000000
1990-12-11,274.152313,295.564209,0.000000
1990-12-12,279.374176,293.330109,0.000000
1990-12-13,278.431091,289.200714,0.000000
1990-12-14,281.696899,294.674561,0.000000
1990-12-15,287.400696,297.735565,0.000000
1990-12-16,280.542511,296.245087,12.013722
1990-12-17,275.536285,290.468262,1.693543
1990-12-18,278.515106,292.273163,0.000000
1990-12-19,277.180573,291.292267,0.000000
1990-12-20,280.885956,290.991058,0.000000
1990-12-21,279.310883,288.777435,0.000000
1990-12-22,270.286804,290.001190,0.000000
1990-12-23,274.223358,292.118530,0.000000
1990-12-24,275.447388,290.892059,0.000000
1990-12-25,272.563049,285.335205,0.000000
1990-12-26,259.074249,286.009521,0.000000
1990-12-27,268.580139,290.043213,0.000000
1990-12-28,275.490753,284.985840,0.000000
1990-12-29,278.429840,286.487366,0.000000
1990-12-30,281.191925,290.918518,0.000000
1990-12-31,284.625061,292.267456,0.000000
1991-01-01,286.294525,296.899933,2.243402
1991-01-02,277.095032,295.155945,0.000000
1991-01-03,277.281433,289.679718,0.000000
1991-01-04,275.492920,293.528107,0.000000
1991-01-05,281.275208,290.162231,0.000000
1991-01-06,276.770844,294.001434,0.000000
1991-01-07,274.138580,294.387482,0.000000
1991-01-08,279.638885,293.587677,2.397099
1991-01-09,273.272797,287.238159,0.000000
1991-01-10,271.492432,283.873505,0.000000
1991-01-11,275.894806,282.416565,0.794245
1991-01-12,280.015533,292.919373,0.000000
1991-01-13,281.824127,295.240631,0.000000
1991-01-14,280.010742,294.957733,0.000000
1991-01-15,286.676910,292.190826,2.197668
1991-01-16,283.024261,295.232574,0.000000
1991-01-17,274.831757,288.909332,0.000000
1991-01-18,274.900360,296.071808,0.000000
1991-01-19,278.975830,299.437012,0.000000
1991-01-20,280.192078,301.537384,0.000000
1991-01-21,282.479248,298.918457,0.000000
1991-01-22,281.406189,299.237396,0.000000
1991-01-23,278.562256,301.637421,0.000000
1991-01-24,284.898712,302.666504,0.000000
1991-01-25,283.560181,301.984161,0.000000
1991-01-26,282.548737,300.180725,0.000000
1991-01-27,284.872559,295.377106,0.000000
1991-01-28,285.766724,295.659790,1.698384
1991-01-29,284.891113,290.877716,24.389299
1991-01-30,285.609833,291.087006,39.572304
1991-01-31,282.711060,289.705933,2.089449
1991-02-01,281.748993,288.923370,4.262529
1991-02-02,278.885681,293.389008,0.000000
1991-02-03,277.559601,294.065918,0.000000
1991-02-04,279.503174,296.400696,0.000000
1991-02-05,283.511566,300.158325,0.000000
1991-02-06,285.376099,293.909271,0.000000
1991-02-07,280.192383,293.777039,0.000000
1991-02-08,275.514038,295.193481,0.000000
1991-02-09,277.860168,293.968994,0.000000
1991-02-10,283.654816,295.263641,0.000000
1991-02-11,284.667816,297.539368,0.000000
1991-02-12,286.754272,293.498627,3.627059
1991-02-13,287.994507,295.859314,7.717060
1991-02-14,281.365753,294.895813,0.000000
1991-02-15,279.096771,298.181152,0.000000
1991-02-16,280.336243,296.096558,0.000000
1991-02-17,278.667908,291.199951,0.000000
1991-02-18,281.570740,287.942963,0.000000
1991-02-19,278.686829,284.899475,2.643134
1991-02-20,283.096558,288.675873,26.369411
1991-02-21,282.747406,291.534119,26.304874
1991-02-22,284.739624,290.743622,10.702502
1991-02-23,279.796661,291.698456,12.543463
1991-02-24,275.128387,278.172638,3.210010
1991-02-25,272.982544,284.002380,0.000000
1991-02-26,276.062195,286.680847,0.000000
1991-02-27,280.394714,291.857117,0.000000
1991-02-28,284.605499,294.785400,0.569068
1991-03-01,282.327789,292.619415,0.000000
1991-03-02,279.948181,292.658905,0.000000
1991-03-03,281.871185,290.045776,0.000000
1991-03-04,283.268585,294.304993,0.000000
1991-03-05,277.575073,288.664368,0.000000
1991-03-06,277.644104,285.340546,0.000000
1991-03-07,281.105652,295.530365,0.280427
1991-03-08,282.967743,292.548859,0.483911
1991-03-09,277.744598,287.132141,0.000000
1991-03-10,277.168335,286.315857,0.000000
1991-03-11,278.048401,288.326416,0.000000
1991-03-12,282.847534,288.814026,1.174764
1991-03-13,268.422974,287.362793,0.000000
1991-03-14,277.487091,298.957947,0.000000
1991-03-15,278.466309,294.847870,0.000000
1991-03-16,277.123260,300.603912,0.000000
1991-03-17,281.966003,299.235016,0.000000
1991-03-18,286.800568,300.306244,0.000000
1991-03-19,288.733459,302.492798,0.000000
1991-03-20,289.834167,299.799713,2.960454
1991-03-21,288.632965,302.764771,1.900736
1991-03-22,284.203094,302.782318,0.000000
1991-03-23,285.682098,299.803711,0.000000
1991-03-24,290.989532,301.323181,0.414697
1991-03-25,287.025391,303.647949,0.963406
1991-03-26,285.639069,300.548859,0.000000
1991-03-27,281.775452,301.950165,0.000000
1991-03-28,283.681793,301.583099,0.000000
1991-03-29,286.828003,303.733826,0.000000
1991-03-30,283.367249,304.466522,0.000000
1991-03-31,289.359955,304.247437,0.303154
1991-04-01,288.922638,302.433319,0.426444
1991-04-02,283.941010,304.847839,0.000000
1991-04-03,291.260040,304.785278,0.000000
1991-04-04,292.461853,304.563019,0.000000
1991-04-05,292.609283,306.101257,0.000000
1991-04-06,293.036194,305.568115,0.000000
1991-04-07,291.950806,301.294983,4.019526
1991-04-08,289.105957,300.227112,5.786412
1991-04-09,288.889618,300.776886,1.015061
1991-04-10,290.484070,298.107971,0.894721
1991-04-11,291.795624,297.598480,0.000000
1991-04-12,290.478363,300.495972,0.000000
1991-04-13,290.658691,301.401459,0.000000
1991-04-14,291.050842,303.979736,0.000000
1991-04-15,290.739014,302.741974,0.000000
1991-04-16,290.465118,302.206421,0.895033
1991-04-17,288.058960,299.937805,0.000000
1991-04-18,291.191315,304.789978,0.000000
1991-04-19,290.882019,305.097229,0.579848
1991-04-20,287.696259,301.559937,0.000000
1991-04-21,285.978271,304.577240,0.000000
1991-04-22,292.214996,301.802429,0.000000
1991-04-23,293.052246,304.046112,3.553657
1991-04-24,292.563599,307.898468,0.000000
1991-04-25,289.051849,309.609894,0.000000
1991-04-26,295.359894,311.174744,0.000000
1991-04-27,294.488861,311.338867,0.000000
1991-04-28,295.159088,307.786316,0.000000
1991-04-29,292.815399,305.218079,2.115722
1991-04-30,293.357300,301.256714,52.850155
1991-05-01,294.057159,303.928314,0.508746
1991-05-02,293.281952,301.429413,0.829145
1991-05-03,292.964630,301.490326,0.473093
1991-05-04,293.034607,302.892761,0.000000
1991-05-05,290.003113,304.742340,0.000000
1991-05-06,291.884094,304.964783,0.000000
1991-05-07,293.415466,306.242493,0.000000
1991-05-08,293.047821,306.451416,0.000000
1991-05-09,294.642273,312.892120,0.000000
1991-05-10,291.456757,309.383789,0.000000
1991-05-11,295.893951,307.466553,2.688219
1991-05-12,295.895172,311.039062,12.887179
1991-05-13,291.731415,305.921661,0.000000
1991-05-14,286.744568,306.883331,1.509435
1991-05-15,287.529144,304.454376,0.000000
1991-05-16,287.180603,303.633636,0.000000
1991-05-17,288.771423,306.342346,0.000000
1991-05-18,292.495605,307.683563,0.000000
1991-05-19,293.837463,305.354218,0.000000
1991-05-20,292.581757,305.751099,0.000000
1991-05-21,294.823517,305.982056,3.329144
1991-05-22,293.570953,307.226227,0.000000
1991-05-23,293.655609,308.238220,0.000000
1991-05-24,295.131226,307.572174,0.000000
1991-05-25,295.753235,308.678192,0.000000
1991-05-26,294.452850,309.639313,0.000000
1991-05-27,295.841156,309.622986,0.000000
1991-05-28,296.187836,306.822571,0.000000
1991-05-29,295.538086,307.938019,0.000000
1991-05-30,294.643005,308.471375,0.000000
1991-05-31,292.468842,308.555023,0.000000
1991-06-01,295.426666,307.472931,0.000000
1991-06-02,297.614502,309.947479,0.935540
1991-06-03,297.580963,310.616791,1.247188
1991-06-04,296.716217,308.679565,0.900849
1991-06-05,296.632050,309.883942,1.385029
1991-06-06,297.083771,307.418701,7.433370
1991-06-07,295.632935,306.925629,0.000000
1991-06-08,296.353577,307.659332,3.070000
1991-06-09,296.244812,309.939240,0.292213
1991-06-10,297.305084,310.996246,0.000000
1991-06-11,297.426697,311.691101,0.000000
1991-06-12,295.839020,309.675598,0.000000
1991-06-13,295.135864,308.033417,0.290606
1991-06-14,296.160980,303.549774,0.000000
1991-06-15,297.135498,305.960297,5.481866
1991-06-16,297.098602,306.536407,0.449289
1991-06-17,297.036560,307.503387,0.744802
1991-06-18,296.174225,307.129059,0.000000
1991-06-19,294.864594,307.146759,0.000000
1991-06-20,295.421692,306.049438,0.747893
1991-06-21,295.696411,305.820953,1.659177
