#Variables:
#tasmin_CCSM4_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CCSM4_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_CCSM4_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CCSM4_historical(K),tasmax_CCSM4_historical(K),pr_CCSM4_historical(mm)"
""
yyyy-mm-dd,tasmin_CCSM4_historical(K),tasmax_CCSM4_historical(K),pr_CCSM4_historical(mm)
1993-01-21,269.844788,286.769073,0.000000
1993-01-22,276.648438,293.294281,0.000000
1993-01-23,269.417542,285.846527,0.000000
1993-01-24,265.121979,274.938385,2.686013
1993-01-25,264.205536,272.971252,0.875521
1993-01-26,264.956970,272.965179,7.458490
1993-01-27,267.789215,274.430298,5.163314
1993-01-28,265.888153,278.940247,0.000000
1993-01-29,269.099091,278.714722,0.000000
1993-01-30,269.802551,278.197052,1.688707
1993-01-31,268.878540,276.614563,0.000000
1993-02-01,266.111481,277.731537,0.000000
1993-02-02,267.448425,282.369324,0.000000
1993-02-03,269.913330,282.679077,0.000000
1993-02-04,270.535919,279.466217,0.000000
1993-02-05,265.754486,278.406311,0.000000
1993-02-06,265.170013,279.455444,0.000000
1993-02-07,269.949432,284.614807,0.000000
1993-02-08,278.393005,285.746857,14.843981
1993-02-09,279.232239,286.863861,27.911169
1993-02-10,279.982483,283.953400,47.022743
1993-02-11,279.901367,286.518494,13.932083
1993-02-12,271.246582,279.162964,0.893699
1993-02-13,266.770294,280.076721,0.000000
1993-02-14,273.112427,291.827209,0.000000
1993-02-15,273.105621,288.416962,0.000000
1993-02-16,271.475983,283.454956,0.000000
1993-02-17,273.121368,287.897400,0.000000
1993-02-18,273.626709,284.686768,0.000000
1993-02-19,269.742920,278.727997,0.000000
1993-02-20,268.735565,285.516815,0.472428
1993-02-21,273.250519,288.266083,0.000000
1993-02-22,267.934113,284.500366,0.000000
1993-02-23,269.422852,278.554810,0.000000
1993-02-24,271.635742,287.603485,0.000000
1993-02-25,273.694000,286.649353,0.000000
1993-02-26,276.728149,285.059174,1.716240
1993-02-27,278.291504,287.126923,0.000000
1993-02-28,277.204712,292.186676,0.000000
1993-03-01,275.652313,291.941956,0.000000
1993-03-02,279.352203,294.414093,0.000000
1993-03-03,282.414307,293.550690,4.358554
1993-03-04,278.167419,290.283966,0.000000
1993-03-05,277.545776,292.641205,0.000000
1993-03-06,281.303040,297.732147,0.000000
1993-03-07,281.704468,295.934998,0.000000
1993-03-08,279.882141,299.732788,0.000000
1993-03-09,282.898193,304.606171,0.000000
1993-03-10,287.590332,300.926575,3.881629
1993-03-11,283.316101,293.949219,0.000000
1993-03-12,278.219543,293.976349,0.000000
1993-03-13,280.938171,291.115936,2.492667
1993-03-14,285.169006,292.406982,3.990341
1993-03-15,286.490906,296.815796,0.000000
1993-03-16,284.657440,300.492004,0.000000
1993-03-17,285.643494,295.724854,0.000000
1993-03-18,285.764343,292.665253,0.000000
1993-03-19,279.705353,293.155548,0.000000
1993-03-20,278.621002,292.348236,0.000000
1993-03-21,278.022461,291.515167,0.000000
1993-03-22,278.895844,292.114594,0.000000
1993-03-23,278.724579,294.253479,0.000000
1993-03-24,278.420471,291.882111,0.000000
1993-03-25,282.689667,292.152649,0.324547
1993-03-26,285.967285,294.666962,2.278793
1993-03-27,286.772705,300.737518,19.488447
1993-03-28,286.304047,297.856293,2.960454
1993-03-29,284.771820,295.775696,0.000000
1993-03-30,283.649811,297.386322,0.000000
1993-03-31,287.968994,297.743744,2.885085
1993-04-01,286.839325,302.260315,0.897635
1993-04-02,284.819183,303.473053,0.000000
1993-04-03,286.032806,300.362946,0.000000
1993-04-04,285.168060,299.642212,0.000000
1993-04-05,281.987335,299.854095,0.000000
1993-04-06,281.801514,301.305359,0.000000
1993-04-07,283.398407,304.400299,0.000000
1993-04-08,287.869507,303.836761,0.000000
1993-04-09,287.865112,303.285614,0.407533
1993-04-10,290.240387,307.111938,0.000000
1993-04-11,288.238770,303.493774,0.000000
1993-04-12,281.591522,298.562500,0.000000
1993-04-13,280.848877,299.314392,0.000000
1993-04-14,283.695557,300.776886,0.000000
1993-04-15,287.402344,297.409332,0.430462
1993-04-16,289.836792,299.314331,6.944100
1993-04-17,291.006226,299.950745,13.906916
1993-04-18,290.195526,303.568604,25.451059
1993-04-19,287.005035,304.667816,3.717012
1993-04-20,286.634644,298.552307,0.000000
1993-04-21,282.825653,294.780945,0.000000
1993-04-22,280.824707,297.359497,0.000000
1993-04-23,284.068604,298.847290,0.000000
1993-04-24,283.425018,300.141449,0.000000
1993-04-25,285.278961,303.518311,0.000000
1993-04-26,286.391357,303.850250,0.000000
1993-04-27,286.702240,304.450989,0.000000
1993-04-28,287.478119,305.663086,0.000000
1993-04-29,290.081299,303.562073,0.000000
1993-04-30,290.337738,302.920166,0.000000
1993-05-01,290.478149,305.138367,0.310738
1993-05-02,292.506958,306.821747,7.046924
1993-05-03,292.030731,304.504120,1.934721
1993-05-04,289.320007,299.690430,16.513502
1993-05-05,291.314789,303.996887,3.089710
1993-05-06,287.955872,300.716614,0.000000
1993-05-07,284.610382,302.377258,0.000000
1993-05-08,286.390381,306.453613,0.000000
1993-05-09,287.510468,304.613678,0.000000
1993-05-10,289.587189,303.865845,0.000000
1993-05-11,288.742523,299.448517,0.000000
1993-05-12,290.342590,297.190155,0.422998
1993-05-13,291.909546,300.951813,1.816701
1993-05-14,291.858063,302.793579,5.479553
1993-05-15,292.581543,305.037628,0.000000
1993-05-16,291.966248,303.566803,0.000000
1993-05-17,291.767273,301.823364,1.834344
1993-05-18,291.380920,300.656708,17.883532
1993-05-19,292.081146,303.565125,18.941149
1993-05-20,292.380646,309.900421,0.000000
1993-05-21,291.954193,309.945831,0.000000
1993-05-22,293.991119,309.893097,0.000000
1993-05-23,296.212494,308.329529,0.000000
1993-05-24,294.074432,305.594757,1.788307
1993-05-25,294.079651,303.665344,0.000000
1993-05-26,293.383575,302.180786,2.847189
1993-05-27,292.811127,303.004761,0.000000
1993-05-28,293.023254,304.285522,0.000000
1993-05-29,295.426758,303.337433,0.000000
1993-05-30,295.538086,305.124146,0.000000
1993-05-31,294.760834,304.045868,5.196895
1993-06-01,293.123413,305.658569,1.264029
1993-06-02,290.924072,308.214386,0.000000
1993-06-03,293.975311,309.428955,0.000000
1993-06-04,294.860840,307.556335,0.000000
1993-06-05,295.625641,305.437408,9.485441
1993-06-06,291.717468,300.500214,1.378329
1993-06-07,288.434875,305.101562,0.000000
1993-06-08,291.270264,305.388397,0.000000
1993-06-09,289.183533,305.595551,0.000000
1993-06-10,290.710205,305.909729,0.000000
1993-06-11,292.289276,305.981903,0.570056
1993-06-12,291.350037,305.179047,0.000000
1993-06-13,292.696899,305.898376,0.000000
1993-06-14,293.310852,306.255829,0.000000
1993-06-15,295.354126,303.824463,12.110445
1993-06-16,294.843842,302.148560,4.407877
1993-06-17,295.753632,301.119415,20.901127
1993-06-18,295.339508,300.771271,4.693666
1993-06-19,294.867523,297.694916,8.518558
1993-06-20,295.048096,302.205170,5.385472
1993-06-21,293.986847,300.508545,2.716306
1993-06-22,293.982422,299.762970,7.615006
1993-06-23,293.729370,302.206696,34.343582
1993-06-24,295.124207,306.814545,5.977065
1993-06-25,296.542755,307.285736,2.482515
1993-06-26,297.021790,306.920166,5.367978
1993-06-27,296.539948,306.614227,3.256968
1993-06-28,296.591827,304.198486,18.751614
1993-06-29,297.228821,302.204041,31.815855
1993-06-30,296.934906,302.893524,14.697646
1993-07-01,296.363708,304.284515,1.235110
1993-07-02,296.468292,304.449799,4.190260
1993-07-03,296.364532,303.919769,3.137859
1993-07-04,296.713745,305.772156,1.153377
1993-07-05,296.157532,306.098419,0.000000
1993-07-06,295.148468,307.386322,0.000000
1993-07-07,295.429962,307.454254,0.000000
1993-07-08,296.173279,308.657349,0.486097
1993-07-09,296.818726,308.542145,0.000000
1993-07-10,296.287781,309.797821,0.000000
1993-07-11,296.793945,308.482452,1.560270
1993-07-12,296.390717,307.131226,0.000000
1993-07-13,296.292358,306.819427,1.998822
1993-07-14,296.413483,307.380615,0.348598
1993-07-15,296.571228,303.973328,14.945519
1993-07-16,297.089325,303.329224,37.376427
1993-07-17,295.731506,301.380554,15.817797
1993-07-18,296.071228,302.885132,11.229247
1993-07-19,295.986725,303.929626,1.012468
1993-07-20,297.119446,305.020477,4.042958
1993-07-21,297.610168,302.492676,5.192167
1993-07-22,296.934387,305.727325,3.540958
1993-07-23,297.700531,302.866791,32.042320
1993-07-24,295.858887,302.824860,28.543459
1993-07-25,296.952057,303.539398,1.362373
1993-07-26,295.454498,304.893494,0.000000
1993-07-27,294.909882,307.495880,0.000000
1993-07-28,295.940552,309.180328,0.000000
1993-07-29,297.242767,309.155792,0.000000
1993-07-30,298.717438,308.989410,0.303256
1993-07-31,299.021057,309.496368,0.000000
1993-08-01,297.892548,310.861694,0.318125
1993-08-02,298.111755,311.298096,0.000000
1993-08-03,298.115662,311.553467,0.000000
1993-08-04,295.873596,309.961639,0.000000
1993-08-05,296.256805,308.432922,0.000000
1993-08-06,295.887177,309.083771,0.000000
1993-08-07,296.305206,310.094238,0.283606
1993-08-08,297.346252,311.344849,0.000000
1993-08-09,296.794098,312.052032,0.000000
1993-08-10,295.944550,311.396912,1.201824
1993-08-11,295.934052,308.310455,0.887894
1993-08-12,296.551331,305.032104,14.131688
1993-08-13,295.400055,301.132416,11.872551
1993-08-14,296.111542,301.496948,7.716421
1993-08-15,295.286652,305.101105,0.301922
1993-08-16,295.868134,305.279266,0.312059
1993-08-17,296.070770,307.325867,1.701641
1993-08-18,295.638580,306.975098,5.640461
1993-08-19,296.800262,306.257507,1.911689
1993-08-20,296.058289,305.918976,0.599191
1993-08-21,294.798798,304.981781,0.589164
1993-08-22,295.280273,305.597504,1.156804
1993-08-23,294.892639,303.976715,13.699397
1993-08-24,295.586823,303.458557,2.410949
1993-08-25,294.005127,300.508575,1.284816
1993-08-26,291.101196,300.443237,2.755916
1993-08-27,294.409027,299.668457,122.647949
1993-08-28,294.645142,304.791901,23.061998
1993-08-29,295.518890,306.135254,1.802471
1993-08-30,296.103424,310.894348,0.000000
1993-08-31,297.304016,308.669434,8.222589
1993-09-01,297.210846,309.752655,0.000000
1993-09-02,296.768219,308.223358,0.000000
1993-09-03,296.291718,306.594421,0.000000
1993-09-04,295.258270,307.707062,0.000000
1993-09-05,294.242432,305.773102,9.498503
1993-09-06,292.994568,303.733582,6.982502
1993-09-07,289.214935,303.556305,0.000000
1993-09-08,288.014313,304.339905,0.000000
1993-09-09,289.309937,304.833130,0.000000
1993-09-10,292.125244,302.735779,0.000000
1993-09-11,291.723999,303.321289,0.000000
1993-09-12,292.791595,303.845276,12.603455
1993-09-13,292.071533,304.291962,0.000000
1993-09-14,292.388611,305.534363,0.519368
1993-09-15,292.425934,305.150421,0.000000
1993-09-16,292.178040,303.956329,0.000000
1993-09-17,294.288513,301.488800,2.866143
1993-09-18,293.689148,301.655334,11.866045
1993-09-19,293.960449,302.287994,0.000000
1993-09-20,294.047394,302.945374,0.000000
1993-09-21,294.879059,302.777588,4.192815
1993-09-22,293.989685,302.494751,2.142965
1993-09-23,287.519379,302.074188,0.000000
1993-09-24,284.629578,301.902222,0.000000
1993-09-25,284.124359,304.203735,0.000000
1993-09-26,286.091919,305.103851,0.000000
1993-09-27,287.347870,305.835541,0.000000
1993-09-28,288.511230,305.260559,0.000000
1993-09-29,288.604767,306.360596,0.000000
1993-09-30,288.717712,304.975586,0.000000
1993-10-01,290.145966,305.031494,0.000000
1993-10-02,291.007141,303.562378,0.000000
1993-10-03,287.232513,302.656525,0.000000
1993-10-04,287.874054,307.134491,0.000000
1993-10-05,290.739899,308.326416,0.000000
1993-10-06,290.937988,307.382568,0.000000
1993-10-07,290.165253,306.435120,0.000000
1993-10-08,288.411407,305.911163,0.000000
1993-10-09,290.012695,306.687225,0.000000
1993-10-10,290.057434,306.758972,0.000000
1993-10-11,292.890411,306.486420,0.000000
1993-10-12,293.930664,305.282318,0.000000
1993-10-13,294.831085,305.373871,0.000000
1993-10-14,292.585815,303.677917,5.001307
1993-10-15,293.856476,305.652496,1.562200
1993-10-16,293.828949,304.228546,1.383411
1993-10-17,285.755646,295.148804,0.508900
1993-10-18,289.968079,297.397430,0.000000
1993-10-19,293.741730,299.316589,13.999391
1993-10-20,293.771027,303.577606,2.006902
1993-10-21,291.937561,300.876434,0.975946
1993-10-22,294.133850,304.610718,8.877389
1993-10-23,285.418243,299.411926,21.342253
1993-10-24,284.068207,291.366394,9.814416
1993-10-25,280.783813,297.513489,0.000000
1993-10-26,281.962097,291.629486,0.000000
1993-10-27,276.600220,288.661530,0.000000
1993-10-28,275.733124,291.380432,0.000000
1993-10-29,277.604156,293.593079,0.000000
1993-10-30,280.064270,297.015900,0.000000
1993-10-31,284.511444,302.266876,0.000000
1993-11-01,282.510193,297.518250,0.000000
1993-11-02,283.096222,301.572418,0.000000
1993-11-03,284.803528,298.476379,0.000000
1993-11-04,282.880463,299.670288,0.000000
1993-11-05,282.571747,298.456604,0.000000
1993-11-06,284.043213,301.233795,0.000000
1993-11-07,284.205322,296.714142,0.000000
1993-11-08,286.652802,299.709625,0.000000
1993-11-09,289.872620,303.054382,0.000000
1993-11-10,280.869019,297.088867,0.000000
1993-11-11,281.709473,294.780365,0.000000
1993-11-12,287.386139,304.383057,1.489599
1993-11-13,288.650269,302.779480,0.000000
1993-11-14,280.004669,298.117493,0.000000
1993-11-15,285.905823,293.202759,0.959239
1993-11-16,285.115143,293.894653,0.000000
1993-11-17,285.710693,295.923828,16.571762
1993-11-18,279.917297,294.933655,4.681010
1993-11-19,278.584991,283.738922,1.167249
1993-11-20,276.418579,283.225067,0.000000
1993-11-21,276.972504,287.149902,0.000000
1993-11-22,274.199585,290.445282,0.000000
1993-11-23,276.628754,293.650330,0.000000
1993-11-24,278.047119,293.630035,0.000000
1993-11-25,284.651764,294.951263,0.360508
1993-11-26,285.322968,297.578766,0.000000
1993-11-27,285.236298,295.117767,0.000000
1993-11-28,279.044342,291.857391,0.000000
1993-11-29,277.218170,290.884216,0.000000
1993-11-30,280.146027,295.329010,0.000000
1993-12-01,286.528381,296.233002,0.000000
1993-12-02,287.780487,294.473450,0.887028
1993-12-03,286.643494,296.068481,0.000000
1993-12-04,284.246857,295.564209,0.000000
1993-12-05,282.716827,291.660980,10.042583
1993-12-06,277.286743,292.683105,1.434373
1993-12-07,272.052002,287.864319,0.000000
1993-12-08,273.491730,287.917389,0.000000
1993-12-09,273.376190,284.401398,0.000000
1993-12-10,271.728821,288.325562,0.000000
1993-12-11,277.097809,295.320953,0.000000
1993-12-12,278.569275,295.660156,0.000000
1993-12-13,279.148102,288.792786,0.000000
1993-12-14,273.421692,284.264404,0.000000
1993-12-15,270.889099,283.960388,0.000000
1993-12-16,274.970123,291.597717,0.000000
1993-12-17,275.576294,285.544067,0.000000
1993-12-18,272.749207,286.171722,0.000000
1993-12-19,282.532562,299.440857,0.000000
1993-12-20,268.142456,288.056305,1.680034
1993-12-21,273.575562,278.554840,6.621552
1993-12-22,271.675049,281.113983,0.807640
1993-12-23,275.292664,284.207123,0.000000
1993-12-24,277.782288,288.346191,0.000000
1993-12-25,280.761292,289.283966,0.000000
1993-12-26,278.294128,291.585571,0.000000
1993-12-27,275.759644,289.307922,0.000000
1993-12-28,276.441040,291.527740,0.000000
1993-12-29,282.633240,294.863617,0.000000
1993-12-30,284.791809,293.939117,0.000000
1993-12-31,285.645386,293.695740,0.418057
1994-01-01,286.754669,296.909393,0.821609
1994-01-02,278.989685,291.980042,0.000000
1994-01-03,276.838043,290.447235,0.000000
1994-01-04,277.330933,291.933929,0.000000
1994-01-05,284.422852,296.631531,2.243402
1994-01-06,287.574249,297.786011,0.000000
1994-01-07,288.548065,297.448486,0.409166
1994-01-08,285.401337,294.157593,1.044020
1994-01-09,280.577820,287.409210,0.000000
1994-01-10,280.680389,288.051117,0.374003
1994-01-11,284.966553,297.049774,4.040714
1994-01-12,287.166138,300.532440,4.490745
1994-01-13,271.089752,292.529327,3.266040
1994-01-14,269.314209,274.096344,2.294185
1994-01-15,272.486786,277.576691,3.126120
1994-01-16,275.353973,280.189392,3.535730
1994-01-17,275.122345,281.110138,2.992534
1994-01-18,277.510864,294.904510,0.923762
1994-01-19,285.341339,292.764069,7.730788
1994-01-20,281.451752,293.823547,22.453026
1994-01-21,286.306000,295.888214,5.412063
1994-01-22,288.968628,297.716522,1.243304
1994-01-23,283.043243,296.328827,0.854492
1994-01-24,280.975891,288.186310,0.000000
1994-01-25,282.992432,289.774780,0.000000
1994-01-26,283.967560,292.019653,0.000000
1994-01-27,284.755951,296.107178,0.000000
1994-01-28,285.687164,296.626373,0.000000
1994-01-29,284.519287,297.350098,0.000000
1994-01-30,283.810516,297.048523,0.000000
1994-01-31,282.282715,294.458832,0.000000
1994-02-01,284.322205,297.784424,0.000000
1994-02-02,286.223907,297.836578,0.000000
1994-02-03,286.664062,297.723480,0.000000
1994-02-04,287.316101,296.325958,0.000000
1994-02-05,284.794800,295.871918,0.000000
1994-02-06,283.294342,297.565460,0.000000
1994-02-07,283.120178,298.552094,0.000000
1994-02-08,286.087128,300.072540,0.000000
1994-02-09,287.141968,298.991516,0.401438
1994-02-10,287.384033,297.653595,0.000000
1994-02-11,287.508789,300.642975,0.000000
1994-02-12,287.242065,299.126892,0.423622
1994-02-13,287.362183,297.838287,3.638654
1994-02-14,280.519562,295.467072,0.000000
1994-02-15,282.326599,294.335663,0.000000
1994-02-16,278.799805,289.920380,0.000000
1994-02-17,277.730225,295.290253,0.000000
1994-02-18,282.565186,298.407471,0.000000
1994-02-19,284.693848,299.725647,0.000000
1994-02-20,288.043793,299.749573,0.000000
1994-02-21,285.858765,294.891907,26.304874
1994-02-22,286.073273,293.789185,32.976101
1994-02-23,286.589539,293.227661,31.706804
1994-02-24,285.109131,290.856323,6.289180
1994-02-25,284.148926,295.588623,0.000000
1994-02-26,285.578827,294.992157,0.000000
1994-02-27,287.033478,294.708099,0.000000
1994-02-28,284.819305,295.106445,0.000000
1994-03-01,283.867615,294.256195,0.000000
1994-03-02,288.679596,298.961121,0.848157
1994-03-03,286.391541,301.842285,6.975529
1994-03-04,284.587219,300.445709,0.382367
1994-03-05,288.015686,299.485168,2.135097
1994-03-06,286.928680,300.515015,0.000000
1994-03-07,288.792999,297.784821,1.060789
1994-03-08,287.493011,296.721069,12.639518
1994-03-09,284.319580,296.903503,13.694610
1994-03-10,281.248932,293.617340,0.000000
1994-03-11,283.841583,297.569824,0.600907
1994-03-12,286.821625,292.994110,57.645111
1994-03-13,285.589874,293.775940,4.565177
1994-03-14,283.278656,299.906555,0.000000
1994-03-15,285.595825,301.308777,0.000000
1994-03-16,285.181488,292.485535,14.865388
1994-03-17,288.811310,300.881683,7.201170
1994-03-18,284.914581,297.709625,0.000000
1994-03-19,276.164154,285.070648,0.000000
1994-03-20,275.118561,291.378937,0.000000
1994-03-21,279.179901,298.412262,0.000000
1994-03-22,284.418823,294.017822,0.000000
1994-03-23,279.105560,289.344940,5.681130
1994-03-24,277.512268,287.318542,36.756824
1994-03-25,271.362549,281.751617,4.240354
1994-03-26,277.072327,285.144287,4.971220
