#Variables:
#tasmin_CSIRO-Mk3-6-0_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CSIRO-Mk3-6-0_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_CSIRO-Mk3-6-0_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CSIRO-Mk3-6-0_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CSIRO-Mk3-6-0_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CSIRO-Mk3-6-0_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CSIRO-Mk3-6-0_historical(K),tasmax_CSIRO-Mk3-6-0_historical(K),pr_CSIRO-Mk3-6-0_historical(mm)"
""
yyyy-mm-dd,tasmin_CSIRO-Mk3-6-0_historical(K),tasmax_CSIRO-Mk3-6-0_historical(K),pr_CSIRO-Mk3-6-0_historical(mm)
1990-03-27,289.536926,297.564209,2.566496
1990-03-28,283.164093,301.329315,2.515994
1990-03-29,281.090851,301.112488,0.000000
1990-03-30,283.975311,299.025238,0.000000
1990-03-31,282.045319,298.467255,0.000000
1990-04-01,287.601929,294.946259,0.833605
1990-04-02,290.017792,297.376862,2.957878
1990-04-03,284.794830,295.927917,0.000000
1990-04-04,280.858582,290.409332,0.000000
1990-04-05,274.941681,291.564178,0.000000
1990-04-06,280.109772,300.772644,0.000000
1990-04-07,283.899597,297.190948,0.000000
1990-04-08,282.670074,293.450653,0.000000
1990-04-09,288.901733,301.980438,0.000000
1990-04-10,288.500427,302.082642,0.000000
1990-04-11,282.298859,303.007141,0.000000
1990-04-12,286.864777,304.214661,0.000000
1990-04-13,288.629883,303.402924,0.000000
1990-04-14,287.461578,304.401062,0.000000
1990-04-15,288.880371,303.979736,0.000000
1990-04-16,287.013794,302.663666,0.000000
1990-04-17,279.107941,296.945282,0.000000
1990-04-18,280.677765,296.748993,0.000000
1990-04-19,286.506958,293.731689,0.000000
1990-04-20,287.966400,292.099396,3.432557
1990-04-21,288.744873,297.861115,6.394315
1990-04-22,288.307404,299.344513,0.579848
1990-04-23,289.657898,300.469452,0.000000
1990-04-24,292.254456,302.072845,0.610581
1990-04-25,283.525482,302.595367,0.394126
1990-04-26,288.273651,301.447479,0.000000
1990-04-27,290.387756,301.674866,0.559386
1990-04-28,293.237671,299.318298,27.681976
1990-04-29,290.651581,297.524750,26.501862
1990-04-30,288.662231,301.299286,0.317766
1990-05-01,289.752441,301.314880,0.000000
1990-05-02,289.529480,301.473267,0.000000
1990-05-03,290.031097,300.381805,0.000000
1990-05-04,291.733002,298.131897,0.000000
1990-05-05,292.914185,297.832581,0.000000
1990-05-06,292.552338,298.247467,0.000000
1990-05-07,292.448639,296.989838,0.000000
1990-05-08,291.846344,299.120636,0.000000
1990-05-09,293.358215,300.828217,0.000000
1990-05-10,291.871216,301.740387,0.000000
1990-05-11,291.069061,303.416290,0.000000
1990-05-12,289.805176,302.641296,0.000000
1990-05-13,291.169678,304.472290,0.000000
1990-05-14,291.295135,303.707367,0.000000
1990-05-15,293.118286,302.918945,0.000000
1990-05-16,292.758759,300.151947,0.000000
1990-05-17,292.834229,302.340027,1.316630
1990-05-18,292.871887,304.919220,0.000000
1990-05-19,295.503998,307.442932,0.000000
1990-05-20,295.386047,307.747375,0.000000
1990-05-21,295.965515,307.975067,0.000000
1990-05-22,295.896667,309.132721,0.000000
1990-05-23,295.731415,308.471375,0.000000
1990-05-24,295.791534,307.064331,3.544682
1990-05-25,294.259644,304.251221,10.642826
1990-05-26,293.247742,304.195862,0.439730
1990-05-27,294.135742,304.361603,0.594962
1990-05-28,294.998596,305.477081,11.941747
1990-05-29,295.676666,308.316498,0.000000
1990-05-30,296.177429,308.802094,0.000000
1990-05-31,295.022644,309.057129,1.078035
1990-06-01,295.526093,310.088745,0.000000
1990-06-02,296.129700,310.133423,0.000000
1990-06-03,295.326752,306.359497,0.554325
1990-06-04,294.025909,308.033417,0.000000
1990-06-05,294.240631,307.371002,0.000000
1990-06-06,295.118225,305.770966,0.000000
1990-06-07,294.541229,306.479248,0.000000
1990-06-08,295.675568,304.811401,0.000000
1990-06-09,295.722473,306.441315,0.000000
1990-06-10,296.397675,307.064117,0.000000
1990-06-11,297.023529,308.164673,0.000000
1990-06-12,297.818207,309.162079,0.000000
1990-06-13,297.407990,308.470398,0.000000
1990-06-14,297.035645,308.050140,0.000000
1990-06-15,295.943024,307.908386,0.000000
1990-06-16,295.602509,308.445618,0.000000
1990-06-17,296.076080,309.484436,0.000000
1990-06-18,295.751282,308.615295,0.000000
1990-06-19,294.543518,308.067139,0.000000
1990-06-20,294.846039,307.360901,0.000000
1990-06-21,296.879456,307.953247,2.362611
1990-06-22,295.684845,306.725189,3.383110
1990-06-23,295.394287,305.477539,0.000000
1990-06-24,296.508850,306.267212,0.000000
1990-06-25,296.584076,307.772614,0.360408
1990-06-26,296.043793,307.359894,0.000000
1990-06-27,296.851501,306.437225,0.000000
1990-06-28,296.693787,307.503387,0.000000
1990-06-29,296.357300,306.777374,0.000000
1990-06-30,295.420410,306.144287,0.576752
1990-07-01,295.914581,305.947083,0.000000
1990-07-02,296.293793,305.861786,3.136788
1990-07-03,296.692352,307.881531,0.000000
1990-07-04,295.603973,309.071930,0.000000
1990-07-05,295.802612,307.417572,0.000000
1990-07-06,295.796478,307.657410,1.569506
1990-07-07,295.572662,306.799622,0.000000
1990-07-08,294.871429,307.227203,0.000000
1990-07-09,296.014008,307.330322,5.628500
1990-07-10,297.373932,304.091797,13.940484
1990-07-11,296.685669,303.802612,0.811027
1990-07-12,295.458252,305.562012,0.000000
1990-07-13,294.845276,305.815033,0.000000
1990-07-14,295.417664,307.682251,0.000000
1990-07-15,295.174469,306.996399,0.000000
1990-07-16,296.364227,308.437988,0.405129
1990-07-17,298.170197,310.873505,1.209028
1990-07-18,298.106384,311.649567,1.724583
1990-07-19,298.231201,308.117950,5.329594
1990-07-20,297.077911,307.527527,4.803335
1990-07-21,296.546844,307.296143,2.082866
1990-07-22,296.625458,308.290863,0.000000
1990-07-23,296.725037,308.569489,0.913631
1990-07-24,295.995239,308.058990,0.000000
1990-07-25,296.640228,308.049469,0.000000
1990-07-26,296.442474,308.806519,0.000000
1990-07-27,296.560059,309.630157,0.000000
1990-07-28,297.009613,311.311951,0.000000
1990-07-29,297.678467,310.885590,0.000000
1990-07-30,296.372162,309.537872,0.000000
1990-07-31,296.264465,307.926788,0.000000
1990-08-01,296.921204,309.438293,0.000000
1990-08-02,296.156372,309.414459,0.000000
1990-08-03,295.990540,309.609161,0.000000
1990-08-04,295.419983,309.442596,0.000000
1990-08-05,294.710602,309.447266,0.000000
1990-08-06,295.838501,311.264343,0.000000
1990-08-07,297.034668,311.948456,0.000000
1990-08-08,297.707123,312.296051,0.000000
1990-08-09,297.130219,311.846466,0.000000
1990-08-10,297.451263,312.190765,0.000000
1990-08-11,298.220642,312.743500,0.000000
1990-08-12,299.159332,313.276520,0.000000
1990-08-13,299.423950,313.018646,0.000000
1990-08-14,298.464783,311.715118,0.000000
1990-08-15,298.043640,310.107758,0.000000
1990-08-16,296.415131,309.665649,0.000000
1990-08-17,295.174591,309.055542,0.000000
1990-08-18,295.736969,310.084473,0.000000
1990-08-19,296.793488,310.335419,0.000000
1990-08-20,297.295349,311.001312,0.000000
1990-08-21,297.865295,311.765869,0.531980
1990-08-22,297.105682,310.667328,0.000000
1990-08-23,296.361328,310.870178,0.000000
1990-08-24,296.317932,310.920624,0.000000
1990-08-25,298.122559,310.467163,0.000000
1990-08-26,298.005615,308.734924,0.000000
1990-08-27,297.559174,309.254272,1.149817
1990-08-28,297.026062,310.791504,0.446286
1990-08-29,296.619324,310.587646,0.524911
1990-08-30,298.093353,308.478973,0.000000
1990-08-31,297.158600,306.086304,0.618884
1990-09-01,295.951569,307.192963,1.257536
1990-09-02,296.115112,308.696503,6.677155
1990-09-03,297.688660,307.600708,0.849728
1990-09-04,296.033417,304.838379,27.327990
1990-09-05,295.631042,303.582520,6.747284
1990-09-06,295.068237,301.916321,1.619126
1990-09-07,294.868835,304.356537,2.432371
1990-09-08,292.481506,301.989349,7.213114
1990-09-09,289.443146,299.804749,0.000000
1990-09-10,289.309937,302.982330,0.000000
1990-09-11,289.544922,303.138550,0.000000
1990-09-12,290.793213,303.338013,0.000000
1990-09-13,290.771667,304.620636,0.000000
1990-09-14,294.717651,302.074188,0.000000
1990-09-15,294.773224,302.862061,3.262628
1990-09-16,294.747314,303.541718,11.866045
1990-09-17,295.613007,301.207703,5.752066
1990-09-18,295.662659,301.160522,6.722929
1990-09-19,295.597870,301.050262,10.424545
1990-09-20,294.906067,304.149811,1.413775
1990-09-21,295.043793,305.583160,0.000000
1990-09-22,292.673218,305.460236,0.000000
1990-09-23,291.729492,303.373077,0.000000
1990-09-24,288.579559,299.514526,0.000000
1990-09-25,283.231018,296.045135,0.000000
1990-09-26,282.544922,297.853210,0.000000
1990-09-27,284.498260,299.944092,0.000000
1990-09-28,289.244049,303.195221,0.000000
1990-09-29,289.778320,304.964203,0.000000
1990-09-30,292.108093,304.269592,0.000000
1990-10-01,293.335815,305.737061,0.000000
1990-10-02,293.726532,303.922211,2.730859
1990-10-03,293.888367,302.331299,11.029061
1990-10-04,295.901215,304.428680,0.000000
1990-10-05,294.469696,304.784485,0.000000
1990-10-06,294.375519,304.674622,1.480148
1990-10-07,290.589844,302.717590,0.000000
1990-10-08,291.316864,305.349152,0.000000
1990-10-09,293.250732,305.006073,6.507637
1990-10-10,286.807068,300.750092,37.926811
1990-10-11,283.936951,295.072571,0.000000
1990-10-12,285.284424,297.164734,0.000000
1990-10-13,282.439758,297.584930,0.000000
1990-10-14,283.076813,298.197937,0.000000
1990-10-15,284.192413,298.590485,0.000000
1990-10-16,285.213257,299.347687,0.000000
1990-10-17,287.703125,300.319702,0.000000
1990-10-18,290.096741,300.827026,0.000000
1990-10-19,290.903351,299.405731,0.000000
1990-10-20,288.252808,300.029816,0.000000
1990-10-21,286.961548,301.139740,0.000000
1990-10-22,286.283630,301.496216,0.000000
1990-10-23,289.509338,302.971375,0.000000
1990-10-24,289.687286,298.854065,7.278142
1990-10-25,288.487732,299.762390,1.075463
1990-10-26,291.397278,304.564636,0.000000
1990-10-27,291.722534,302.957977,0.683107
1990-10-28,293.666809,304.289337,1.046899
1990-10-29,290.853088,302.686829,0.000000
1990-10-30,286.597168,299.729034,0.000000
1990-10-31,282.163635,293.541687,19.260220
1990-11-01,282.084747,291.355652,40.889557
1990-11-02,287.155487,295.206848,6.862077
1990-11-03,287.485748,295.280731,4.751976
1990-11-04,286.253235,291.768097,3.192484
1990-11-05,287.284393,294.379211,0.000000
1990-11-06,288.752350,298.503571,0.503424
1990-11-07,286.053375,296.884338,0.565159
1990-11-08,281.275848,291.468109,0.000000
1990-11-09,286.327789,295.219604,1.740268
1990-11-10,281.824524,293.601105,0.000000
1990-11-11,275.342896,282.670654,0.000000
1990-11-12,278.700592,288.022797,0.000000
1990-11-13,278.774719,295.496216,0.000000
1990-11-14,286.464142,297.783264,0.362432
1990-11-15,289.985443,299.178619,1.165047
1990-11-16,284.979370,296.953583,0.000000
1990-11-17,276.769287,290.670441,0.000000
1990-11-18,281.535767,291.867828,0.000000
1990-11-19,283.314362,292.259827,53.761173
1990-11-20,278.549164,285.795990,30.128990
1990-11-21,274.130188,280.659790,0.000000
1990-11-22,279.739594,291.233490,2.779897
1990-11-23,277.128662,291.956177,0.000000
1990-11-24,275.158875,292.936279,0.000000
1990-11-25,278.877472,293.447052,0.000000
1990-11-26,277.442383,287.876892,0.000000
1990-11-27,279.927246,284.848389,0.000000
1990-11-28,281.140869,283.934601,0.348090
1990-11-29,281.481384,286.591583,0.000000
1990-11-30,283.891083,289.481659,1.452153
1990-12-01,278.904236,290.466919,0.000000
1990-12-02,283.778534,291.740295,0.588018
1990-12-03,288.130676,298.596375,4.099879
1990-12-04,285.030365,299.738098,0.284261
1990-12-05,287.686981,297.721069,2.364680
1990-12-06,286.687347,293.356567,1.840357
1990-12-07,282.381531,290.509247,0.000000
1990-12-08,282.402405,294.944519,0.000000
1990-12-09,274.711334,289.398773,0.000000
1990-12-10,271.727020,280.219208,0.000000
1990-12-11,273.077942,283.545898,0.000000
1990-12-12,274.193115,281.393341,0.000000
1990-12-13,278.758057,283.969147,0.403474
1990-12-14,280.481659,287.323242,0.359168
1990-12-15,277.270782,292.091553,0.000000
1990-12-16,277.404205,286.106201,0.000000
1990-12-17,283.434875,290.540222,0.000000
1990-12-18,268.004059,284.792938,0.000000
1990-12-19,270.349670,287.446350,0.000000
1990-12-20,280.782715,287.711639,2.074700
1990-12-21,281.918640,286.377502,11.403765
1990-12-22,277.679932,286.660400,4.158574
1990-12-23,277.063141,284.492035,0.000000
1990-12-24,273.187958,288.256866,0.000000
1990-12-25,273.739563,285.905823,0.000000
1990-12-26,270.214081,280.962769,0.000000
1990-12-27,270.199799,274.872925,0.000000
1990-12-28,275.218872,285.698120,0.000000
1990-12-29,279.845947,285.855743,1.226062
1990-12-30,283.405792,291.146179,0.938652
1990-12-31,276.417053,286.935059,0.000000
1991-01-01,269.832947,279.804077,0.415648
1991-01-02,272.024841,275.139893,4.450654
1991-01-03,271.296906,283.273285,0.000000
1991-01-04,275.389648,282.156830,0.000000
1991-01-05,276.102936,282.596893,0.000000
1991-01-06,274.345154,282.468170,0.000000
1991-01-07,270.885406,288.363403,0.000000
1991-01-08,274.760864,289.739655,0.315076
1991-01-09,276.473083,291.145142,0.000000
1991-01-10,277.569122,292.832458,0.000000
1991-01-11,282.320740,293.289734,0.000000
1991-01-12,286.747742,294.581451,1.964382
1991-01-13,286.992249,295.688202,3.631458
1991-01-14,282.587830,293.476196,0.000000
1991-01-15,287.395691,297.986237,0.000000
1991-01-16,284.764862,296.328827,1.561805
1991-01-17,277.782471,294.055267,0.000000
1991-01-18,277.704376,292.539673,0.000000
1991-01-19,277.565216,290.298645,0.000000
1991-01-20,277.021912,290.886322,0.000000
1991-01-21,276.276550,289.857361,0.000000
1991-01-22,278.810883,288.091736,2.175504
1991-01-23,280.521942,286.289459,9.150728
1991-01-24,277.688171,288.983490,0.000000
1991-01-25,275.346680,289.903168,0.000000
1991-01-26,275.644623,293.345520,0.000000
1991-01-27,280.847076,295.981598,0.000000
1991-01-28,284.872284,297.654541,0.000000
1991-01-29,281.498291,295.888214,0.000000
1991-01-30,281.605072,294.187744,0.000000
1991-01-31,287.242065,298.529419,1.072056
1991-02-01,278.054199,293.243500,0.000000
1991-02-02,279.882996,290.056427,0.000000
1991-02-03,278.034027,298.718201,0.000000
1991-02-04,277.892090,293.623016,0.000000
1991-02-05,272.403473,285.839478,0.000000
1991-02-06,272.742920,285.246368,0.000000
1991-02-07,274.393921,286.378967,0.000000
1991-02-08,278.460846,290.501373,0.000000
1991-02-09,277.657288,294.766876,0.000000
1991-02-10,282.841156,299.209686,0.000000
1991-02-11,286.359070,300.821136,0.000000
1991-02-12,280.743683,299.465088,0.000000
1991-02-13,283.827271,296.106384,0.000000
1991-02-14,288.655945,299.489471,1.451324
1991-02-15,281.738586,300.296570,2.553150
1991-02-16,287.779175,299.240845,3.521973
1991-02-17,282.766235,298.919830,0.000000
1991-02-18,283.249237,298.669434,0.000000
1991-02-19,284.446228,295.804596,0.395592
1991-02-20,283.284119,293.550903,0.000000
1991-02-21,280.572784,293.215912,0.000000
1991-02-22,280.935455,292.866089,0.000000
1991-02-23,282.305908,291.937897,0.000000
1991-02-24,285.315094,295.100830,5.518583
1991-02-25,280.450836,299.087402,0.000000
1991-02-26,279.793823,297.480682,0.000000
1991-02-27,282.226501,294.508057,0.000000
1991-02-28,283.616302,292.447174,31.706804
1991-03-01,283.314911,291.703247,25.186565
1991-03-02,284.319244,288.369476,0.000000
1991-03-03,280.626465,287.956573,0.000000
1991-03-04,278.270050,287.019379,0.000000
1991-03-05,277.824097,286.986908,0.000000
1991-03-06,282.890900,294.181183,0.000000
1991-03-07,286.200226,297.965393,0.000000
1991-03-08,279.619354,295.249542,0.000000
1991-03-09,279.871460,292.785614,0.000000
1991-03-10,281.154083,292.503326,0.000000
1991-03-11,287.774841,298.514832,0.000000
1991-03-12,287.585602,299.788574,2.418814
1991-03-13,289.534180,300.591827,0.000000
1991-03-14,285.849243,300.630890,0.000000
1991-03-15,283.323975,298.400665,0.000000
1991-03-16,281.105652,297.580261,0.000000
1991-03-17,282.110107,295.639191,0.000000
1991-03-18,281.146545,295.465057,0.000000
1991-03-19,284.819305,292.870300,1.453821
1991-03-20,288.610229,297.932709,1.614123
1991-03-21,287.315674,298.636719,0.000000
1991-03-22,288.994995,297.145966,0.000000
1991-03-23,288.496521,297.261871,0.000000
1991-03-24,276.136749,299.799713,0.000000
1991-03-25,281.215546,299.779236,0.000000
1991-03-26,285.244690,296.931244,0.000000
1991-03-27,280.740448,295.106323,0.000000
1991-03-28,282.377197,297.553986,0.000000
1991-03-29,284.750122,295.518585,0.000000
1991-03-30,289.380707,294.832458,5.563695
1991-03-31,291.904968,296.885162,6.861178
1991-04-01,289.700378,292.677612,26.396460
1991-04-02,288.858124,294.582275,2.403901
1991-04-03,286.238647,296.114441,11.228049
1991-04-04,277.502777,290.493134,0.000000
1991-04-05,278.552368,295.854797,0.000000
1991-04-06,283.168030,298.336823,0.000000
1991-04-07,286.039581,299.898254,0.000000
1991-04-08,289.209198,300.877014,0.000000
1991-04-09,288.210114,301.040131,0.000000
1991-04-10,285.080017,301.285431,0.000000
1991-04-11,284.688263,298.602844,0.000000
1991-04-12,280.574127,295.979736,0.000000
1991-04-13,284.119263,296.071808,0.000000
1991-04-14,288.130585,299.633881,0.000000
1991-04-15,288.080292,298.724426,0.661641
1991-04-16,290.726105,303.088989,19.680759
1991-04-17,290.267883,302.239990,4.128823
1991-04-18,287.206726,300.148712,0.000000
1991-04-19,286.835968,299.581970,0.000000
1991-04-20,287.781250,299.286499,0.000000
1991-04-21,289.756042,300.876068,0.000000
1991-04-22,289.908997,300.569366,0.000000
1991-04-23,287.665222,301.948273,0.000000
1991-04-24,287.492218,302.206421,0.000000
1991-04-25,286.947205,303.116211,0.000000
1991-04-26,287.717346,302.007477,0.000000
1991-04-27,291.391205,302.597900,0.000000
1991-04-28,291.871429,301.913269,0.000000
1991-04-29,291.214172,297.141571,0.438415
1991-04-30,288.250244,295.711304,5.085658
1991-05-01,292.706940,296.453735,37.165867
1991-05-02,293.167938,299.195496,56.483654
1991-05-03,288.911072,302.228638,9.078564
1991-05-04,294.631775,302.793060,7.613790
1991-05-05,294.008881,301.445312,0.000000
1991-05-06,291.230927,301.522308,0.428621
1991-05-07,290.879700,300.468781,2.622545
1991-05-08,290.771271,298.985260,4.637696
1991-05-09,290.758026,299.806732,0.502442
1991-05-10,290.889008,299.094360,0.000000
1991-05-11,291.835327,300.427124,0.000000
1991-05-12,290.760040,300.031891,0.000000
1991-05-13,289.911224,299.085907,0.000000
1991-05-14,290.753876,299.102478,6.512239
1991-05-15,291.753265,298.355469,31.300188
1991-05-16,291.317993,297.121338,9.601333
1991-05-17,287.990204,298.109283,0.000000
1991-05-18,288.554016,297.337250,0.000000
1991-05-19,289.852264,297.605103,0.000000
1991-05-20,289.126526,300.020599,0.000000
1991-05-21,287.666534,301.408630,0.000000
1991-05-22,288.419952,301.568726,0.000000
1991-05-23,290.092285,302.983215,0.000000
1991-05-24,291.940552,303.588165,3.191058
1991-05-25,292.713257,305.562286,4.525687
1991-05-26,294.517883,305.547089,1.653009
1991-05-27,295.510223,305.534515,0.000000
1991-05-28,295.266113,305.751190,0.000000
1991-05-29,293.569031,304.234955,0.000000
1991-05-30,293.278534,304.975128,0.000000
1991-05-31,292.472015,304.183228,0.000000
1991-06-01,292.281586,303.632812,0.000000
1991-06-02,292.464111,303.648163,0.000000
1991-06-03,293.699127,305.213196,0.000000
1991-06-04,294.223114,307.259216,0.779989
1991-06-05,294.730011,306.532135,0.000000
