#Variables:
#tasmin_GFDL-ESM2G_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_GFDL-ESM2G_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_GFDL-ESM2G_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2G_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_GFDL-ESM2G_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_GFDL-ESM2G_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_GFDL-ESM2G_historical(K),tasmax_GFDL-ESM2G_historical(K),pr_GFDL-ESM2G_historical(mm)"
""
yyyy-mm-dd,tasmin_GFDL-ESM2G_historical(K),tasmax_GFDL-ESM2G_historical(K),pr_GFDL-ESM2G_historical(mm)
1998-01-28,270.159332,274.834686,11.545677
1998-01-29,271.491791,274.788544,10.935367
1998-01-30,270.845245,277.943512,5.275690
1998-01-31,273.113678,281.561005,7.717060
1998-02-01,272.992523,279.025269,3.853540
1998-02-02,271.634094,279.466217,0.000000
1998-02-03,273.451233,283.013641,0.000000
1998-02-04,271.267944,281.748291,0.000000
1998-02-05,273.756622,280.376007,0.615708
1998-02-06,273.996521,280.333282,12.371043
1998-02-07,271.779358,277.621735,0.575407
1998-02-08,271.946716,282.862885,0.000000
1998-02-09,273.125244,283.276703,0.000000
1998-02-10,272.557434,283.492004,0.000000
1998-02-11,273.783569,286.841003,0.000000
1998-02-12,280.841095,289.834839,0.000000
1998-02-13,280.795502,289.579437,0.898861
1998-02-14,281.093445,289.608521,40.006767
1998-02-15,276.551178,288.802948,14.739418
1998-02-16,277.183655,287.257385,0.000000
1998-02-17,274.288361,284.212677,1.408387
1998-02-18,272.957428,283.820129,0.000000
1998-02-19,277.952728,288.889984,0.387194
1998-02-20,283.440094,297.464600,1.187223
1998-02-21,284.485718,297.580475,0.472428
1998-02-22,285.377655,297.836060,0.000000
1998-02-23,282.811737,297.084991,1.808244
1998-02-24,273.159882,288.369904,0.000000
1998-02-25,273.169403,283.056183,0.000000
1998-02-26,272.258026,284.583557,0.000000
1998-02-27,277.347961,285.819427,0.000000
1998-02-28,277.488037,287.549835,0.000000
1998-03-01,280.250305,290.299133,1.791106
1998-03-02,282.252563,290.574707,13.621336
1998-03-03,279.020813,286.739197,7.217168
1998-03-04,280.364777,293.251099,0.000000
1998-03-05,282.821136,294.016541,0.000000
1998-03-06,284.528351,296.965973,0.000000
1998-03-07,286.384613,297.482391,0.000000
1998-03-08,287.867004,296.947083,10.834617
1998-03-09,288.386810,300.010254,4.358554
1998-03-10,272.942474,297.657654,0.752376
1998-03-11,275.158234,281.614624,0.000000
1998-03-12,277.734863,283.074707,0.000000
1998-03-13,279.326569,287.779846,0.000000
1998-03-14,283.218719,299.928345,0.608885
1998-03-15,287.429108,301.996155,0.342048
1998-03-16,288.269287,302.793488,0.000000
1998-03-17,288.793640,305.237183,0.000000
1998-03-18,290.255493,304.893768,0.000000
1998-03-19,286.552185,301.360840,0.000000
1998-03-20,282.179810,295.069946,0.000000
1998-03-21,280.393829,296.099823,0.000000
1998-03-22,285.235840,301.850891,0.000000
1998-03-23,287.292358,304.099792,0.000000
1998-03-24,288.852264,304.023499,0.000000
1998-03-25,289.082428,303.747498,0.000000
1998-03-26,289.059357,300.921387,0.873036
1998-03-27,288.185150,300.765289,0.000000
1998-03-28,289.244751,301.960327,3.063289
1998-03-29,289.671021,303.921021,6.511389
1998-03-30,290.746674,306.896149,0.000000
1998-03-31,291.775421,305.451752,0.000000
1998-04-01,290.019714,304.968384,0.000000
1998-04-02,283.182495,298.551849,0.000000
1998-04-03,284.490509,299.100586,0.000000
1998-04-04,288.490997,303.563721,0.000000
1998-04-05,292.483521,303.114258,0.000000
1998-04-06,285.829224,299.672516,0.000000
1998-04-07,283.371216,298.588440,0.000000
1998-04-08,287.068573,302.428497,0.000000
1998-04-09,290.546448,304.558472,0.000000
1998-04-10,292.381653,304.027405,0.000000
1998-04-11,289.081696,302.471130,0.000000
1998-04-12,281.716705,295.854797,0.000000
1998-04-13,280.256622,296.945038,0.000000
1998-04-14,280.645813,300.737518,0.000000
1998-04-15,287.206482,304.568054,0.000000
1998-04-16,291.457184,305.962341,0.000000
1998-04-17,291.624786,303.278320,0.000000
1998-04-18,290.373962,296.933716,12.276455
1998-04-19,289.118256,299.240906,0.000000
1998-04-20,290.036346,300.250092,2.248887
1998-04-21,289.436798,300.849579,0.000000
1998-04-22,289.027069,301.813873,0.000000
1998-04-23,289.629822,301.870178,0.000000
1998-04-24,290.837097,301.224457,6.305966
1998-04-25,291.838623,301.751221,0.000000
1998-04-26,290.405426,303.941559,0.493735
1998-04-27,292.479919,305.541962,0.303401
1998-04-28,288.562378,307.243256,0.000000
1998-04-29,294.205994,305.865112,3.661306
1998-04-30,287.528534,300.715790,1.705941
1998-05-01,284.568817,297.067444,0.000000
1998-05-02,284.474884,300.678802,0.000000
1998-05-03,287.426636,303.501953,0.000000
1998-05-04,288.749481,305.181274,0.000000
1998-05-05,290.632874,305.286530,0.000000
1998-05-06,290.434113,306.604614,0.000000
1998-05-07,291.662323,306.170166,0.000000
1998-05-08,292.700012,308.459320,0.000000
1998-05-09,294.657104,308.322571,0.000000
1998-05-10,295.201080,308.143585,0.000000
1998-05-11,292.548706,301.803070,67.301666
1998-05-12,285.140625,295.328857,0.000000
1998-05-13,283.152130,296.947113,0.000000
1998-05-14,284.502838,299.383026,0.000000
1998-05-15,288.255676,303.573608,0.000000
1998-05-16,291.611267,300.969940,0.000000
1998-05-17,292.184082,299.890289,1.709476
1998-05-18,291.112122,299.464355,2.690842
1998-05-19,292.121735,301.821106,0.000000
1998-05-20,294.327118,305.006744,0.000000
1998-05-21,294.587524,305.696381,0.000000
1998-05-22,293.156708,304.650757,0.633487
1998-05-23,288.124817,303.728333,0.000000
1998-05-24,290.700623,303.940186,0.000000
1998-05-25,289.547089,305.733337,0.000000
1998-05-26,291.737091,306.764221,0.000000
1998-05-27,293.837463,307.559753,0.000000
1998-05-28,294.479431,305.967560,1.142101
1998-05-29,295.108490,297.641510,19.262152
1998-05-30,293.283722,302.298920,2.979894
1998-05-31,295.714935,305.535797,2.580618
1998-06-01,295.401581,305.962189,1.247188
1998-06-02,294.008575,306.648529,0.000000
1998-06-03,292.673248,306.705139,0.000000
1998-06-04,293.366394,306.257385,1.769945
1998-06-05,292.711395,304.153259,4.889469
1998-06-06,292.699524,301.325409,2.573628
1998-06-07,293.592865,305.352692,0.782395
1998-06-08,293.514313,305.900940,0.747095
1998-06-09,294.952423,306.493500,1.424782
1998-06-10,295.303436,302.063690,27.207039
1998-06-11,294.840485,300.202576,18.345676
1998-06-12,293.991302,302.799866,4.970261
1998-06-13,294.497650,304.694641,9.696940
1998-06-14,295.801910,304.817474,5.065337
1998-06-15,295.484375,302.683075,13.963078
1998-06-16,296.117920,303.220795,1.496921
1998-06-17,295.734100,303.118530,0.000000
1998-06-18,294.451385,303.047821,0.000000
1998-06-19,293.573792,303.591736,0.000000
1998-06-20,293.786255,305.536285,0.000000
1998-06-21,294.685486,306.821960,0.000000
1998-06-22,295.351471,306.878174,0.000000
1998-06-23,295.614563,306.740662,0.000000
1998-06-24,295.502014,306.945618,0.000000
1998-06-25,295.729889,307.054382,0.000000
1998-06-26,296.023224,307.319611,0.000000
1998-06-27,296.028076,307.396088,0.000000
1998-06-28,296.146362,307.146759,0.000000
1998-06-29,296.013428,307.677307,0.000000
1998-06-30,295.944611,308.942657,0.000000
1998-07-01,296.069550,309.650696,0.000000
1998-07-02,296.294739,309.414703,0.000000
1998-07-03,296.173279,309.454834,0.000000
1998-07-04,296.089661,309.786530,0.000000
1998-07-05,297.046844,310.289917,0.000000
1998-07-06,296.498993,310.300903,0.000000
1998-07-07,295.933685,308.991180,0.000000
1998-07-08,296.056580,308.319580,0.000000
1998-07-09,296.648804,307.247314,0.000000
1998-07-10,296.571838,307.488770,1.323334
1998-07-11,296.382660,307.464874,0.000000
1998-07-12,296.861267,307.731659,0.000000
1998-07-13,296.667236,308.790100,0.000000
1998-07-14,296.870209,308.503113,0.000000
1998-07-15,296.410156,307.459076,0.000000
1998-07-16,296.302124,308.028717,0.000000
1998-07-17,296.569031,308.049774,0.000000
1998-07-18,296.356598,308.719330,0.000000
1998-07-19,296.543579,309.217743,0.000000
1998-07-20,296.627228,309.506378,0.000000
1998-07-21,297.135162,309.878082,0.000000
1998-07-22,297.365570,310.251526,0.000000
1998-07-23,297.399933,310.665314,0.000000
1998-07-24,297.511871,310.798798,0.000000
1998-07-25,297.976990,310.818359,0.000000
1998-07-26,297.967255,310.849548,0.000000
1998-07-27,297.332855,310.233734,0.000000
1998-07-28,297.616486,309.072449,0.000000
1998-07-29,297.368561,309.791382,0.000000
1998-07-30,296.111450,309.118988,2.484564
1998-07-31,295.987305,309.188812,0.000000
1998-08-01,296.395599,310.931732,0.000000
1998-08-02,297.014526,311.493683,0.000000
1998-08-03,296.979492,310.409760,0.632523
1998-08-04,296.813904,309.085785,0.000000
1998-08-05,296.223846,310.059601,0.000000
1998-08-06,296.794098,310.813416,0.000000
1998-08-07,296.567932,310.779175,0.000000
1998-08-08,296.689117,310.802734,0.000000
1998-08-09,297.170471,309.952179,0.000000
1998-08-10,297.020050,308.844025,0.000000
1998-08-11,296.449097,308.442200,0.000000
1998-08-12,295.815552,309.415649,0.000000
1998-08-13,296.951874,308.098297,0.501560
1998-08-14,295.863464,310.549194,0.000000
1998-08-15,297.125153,312.032562,0.000000
1998-08-16,297.805237,311.619293,0.000000
1998-08-17,297.781189,310.920624,0.000000
1998-08-18,298.229950,309.570648,0.610255
1998-08-19,296.659943,309.273163,0.000000
1998-08-20,297.410614,311.688019,0.597029
1998-08-21,298.382538,312.721161,0.000000
1998-08-22,298.915283,313.274048,0.000000
1998-08-23,295.267792,311.399750,6.674868
1998-08-24,294.233826,302.406189,0.000000
1998-08-25,294.930511,304.322021,0.521965
1998-08-26,296.930969,305.358856,2.969285
1998-08-27,295.936462,304.969513,1.218309
1998-08-28,296.212006,306.027374,0.000000
1998-08-29,294.915405,306.788757,10.770005
1998-08-30,296.065887,305.189758,29.094055
1998-08-31,296.137451,301.116394,29.416098
1998-09-01,294.794769,303.444824,6.931098
1998-09-02,293.128174,303.270477,0.000000
1998-09-03,291.809418,303.470490,0.000000
1998-09-04,290.692505,303.865723,0.000000
1998-09-05,292.418884,303.957794,0.000000
1998-09-06,291.956696,303.937714,0.000000
1998-09-07,292.985413,304.184265,0.000000
1998-09-08,293.194611,305.351166,0.000000
1998-09-09,294.045532,304.226257,0.000000
1998-09-10,294.501770,305.085693,0.000000
1998-09-11,294.811737,305.607391,0.000000
1998-09-12,295.020721,306.973022,1.409549
1998-09-13,292.959290,306.136810,9.871739
1998-09-14,286.691406,301.460510,0.000000
1998-09-15,284.990723,301.842316,0.000000
1998-09-16,288.322632,304.320312,0.000000
1998-09-17,288.399872,305.409698,0.000000
1998-09-18,291.754456,305.844940,0.000000
1998-09-19,293.337769,305.900085,0.000000
1998-09-20,292.455902,306.864410,0.000000
1998-09-21,294.428802,306.814484,0.827250
1998-09-22,293.854156,307.076660,0.000000
1998-09-23,294.185516,308.747559,0.000000
1998-09-24,296.336517,313.647400,0.000000
1998-09-25,297.311890,310.270599,0.690102
1998-09-26,293.625977,306.757690,0.000000
1998-09-27,292.108643,306.432343,0.000000
1998-09-28,292.525421,309.674316,0.000000
1998-09-29,294.848114,312.433655,0.000000
1998-09-30,296.521454,311.259735,0.000000
1998-10-01,296.899780,310.584473,0.000000
1998-10-02,292.884216,308.476959,0.000000
1998-10-03,286.573425,302.304291,0.000000
1998-10-04,287.212982,305.863342,0.000000
1998-10-05,288.733490,305.337250,0.000000
1998-10-06,288.289215,305.264526,0.000000
1998-10-07,287.662628,305.349731,0.000000
1998-10-08,289.184662,305.838623,0.000000
1998-10-09,291.010956,306.968384,0.000000
1998-10-10,292.128693,307.361450,0.000000
1998-10-11,292.344025,306.616394,0.000000
1998-10-12,292.739990,305.920654,0.000000
1998-10-13,294.121002,306.001984,0.000000
1998-10-14,293.433777,304.564636,1.659071
1998-10-15,292.092316,303.372894,0.000000
1998-10-16,289.101807,305.246948,0.000000
1998-10-17,289.402832,306.172577,0.000000
1998-10-18,287.419525,306.745605,0.000000
1998-10-19,291.338898,306.042145,0.000000
1998-10-20,290.383820,304.277008,0.000000
1998-10-21,286.669128,303.815491,0.000000
1998-10-22,287.750916,304.988922,0.000000
1998-10-23,290.811584,305.483917,0.000000
1998-10-24,290.681915,304.487518,0.000000
1998-10-25,285.036652,305.554321,0.000000
1998-10-26,289.028931,306.713196,0.000000
1998-10-27,290.226654,308.667694,0.000000
1998-10-28,291.658234,305.998413,0.000000
1998-10-29,283.204132,304.126129,0.000000
1998-10-30,284.357697,304.263824,0.000000
1998-10-31,290.728088,305.226349,0.000000
1998-11-01,290.110687,304.378510,6.282712
1998-11-02,280.133972,298.905029,0.000000
1998-11-03,286.138031,304.826324,0.000000
1998-11-04,289.225769,303.390656,0.000000
1998-11-05,290.631622,302.114929,0.000000
1998-11-06,289.654633,304.280273,0.000000
1998-11-07,289.744751,305.875824,0.000000
1998-11-08,290.987457,305.014740,0.000000
1998-11-09,290.683044,302.247314,0.000000
1998-11-10,284.643280,302.627014,0.000000
1998-11-11,284.650299,302.615601,0.000000
1998-11-12,286.961395,301.143890,0.000000
1998-11-13,288.245575,299.959686,2.437732
1998-11-14,289.016602,301.122253,0.469253
1998-11-15,286.962402,302.175110,0.000000
1998-11-16,287.194061,301.385651,0.000000
1998-11-17,289.985443,301.561249,0.000000
1998-11-18,288.360260,298.025269,12.204347
1998-11-19,290.108246,300.767181,2.529074
1998-11-20,288.672668,299.328217,0.000000
1998-11-21,286.722931,296.920166,0.386887
1998-11-22,282.635468,293.356537,0.000000
1998-11-23,286.535370,294.600433,17.641769
1998-11-24,286.252319,296.413147,0.328589
1998-11-25,279.266052,294.670380,0.000000
1998-11-26,272.451630,288.805420,0.000000
1998-11-27,276.075775,292.012299,0.000000
1998-11-28,275.869232,292.959717,0.000000
1998-11-29,276.559174,295.761841,0.000000
1998-11-30,278.603546,298.063202,0.000000
1998-12-01,277.037262,296.920624,0.000000
1998-12-02,282.140656,296.600769,0.000000
1998-12-03,284.527649,297.749268,0.000000
1998-12-04,284.698120,295.348846,0.000000
1998-12-05,274.741211,288.654907,0.000000
1998-12-06,269.759979,285.106598,0.000000
1998-12-07,277.185394,293.689819,0.000000
1998-12-08,282.832397,295.218262,0.000000
1998-12-09,280.537720,296.161011,0.000000
1998-12-10,283.142303,298.621094,0.000000
1998-12-11,284.512939,301.759491,0.000000
1998-12-12,288.249359,300.390839,0.000000
1998-12-13,287.992828,300.821777,0.000000
1998-12-14,285.618835,298.456665,0.000000
1998-12-15,281.957703,291.901001,0.000000
1998-12-16,283.973297,299.676178,1.377831
1998-12-17,288.427460,299.871307,1.402141
1998-12-18,284.582855,298.849335,0.446704
1998-12-19,282.427673,300.875732,0.000000
1998-12-20,288.453308,300.468964,0.000000
1998-12-21,282.224670,298.294128,0.000000
1998-12-22,278.672791,289.370697,0.000000
1998-12-23,283.722687,299.918549,0.000000
1998-12-24,286.762146,300.986694,0.000000
1998-12-25,288.676178,301.648529,0.660542
1998-12-26,289.400757,302.779968,0.000000
1998-12-27,289.734070,303.536255,1.070292
1998-12-28,289.995697,303.255493,0.000000
1998-12-29,288.657104,301.129303,0.000000
1998-12-30,288.941528,299.755768,1.350157
1998-12-31,280.062256,298.032684,1.774386
1999-01-01,272.685150,289.408234,0.000000
1999-01-02,275.487396,288.574738,0.000000
1999-01-03,282.290649,292.541595,0.000000
1999-01-04,285.011017,298.003632,4.490745
1999-01-05,278.717743,297.850952,0.000000
1999-01-06,272.986725,285.696381,0.000000
1999-01-07,273.016907,280.100616,2.747569
1999-01-08,278.892609,280.684662,27.388409
1999-01-09,277.538666,281.556244,36.852158
1999-01-10,273.397339,284.349579,1.964382
1999-01-11,271.447601,285.581055,0.000000
1999-01-12,272.297729,286.487244,0.351933
1999-01-13,277.764374,288.875519,1.469341
1999-01-14,282.605194,298.718719,0.000000
1999-01-15,276.409302,294.974182,0.000000
1999-01-16,270.063385,284.296661,0.000000
1999-01-17,271.949768,286.473694,0.000000
1999-01-18,279.230255,292.252899,1.062533
1999-01-19,282.649200,292.242523,0.000000
1999-01-20,276.768951,291.090790,0.000000
1999-01-21,277.585632,289.160065,0.000000
1999-01-22,271.208893,286.109283,0.000000
1999-01-23,269.617249,285.837433,0.000000
1999-01-24,274.004822,289.055908,0.000000
1999-01-25,281.050568,292.075500,0.871973
1999-01-26,284.542725,296.446075,2.895490
1999-01-27,288.271729,299.556763,0.000000
1999-01-28,289.101166,300.246155,0.000000
1999-01-29,288.933655,300.599304,0.000000
1999-01-30,287.639679,298.735077,0.000000
1999-01-31,283.877594,294.716644,0.624704
1999-02-01,283.823486,293.828888,5.075693
1999-02-02,286.335083,299.716888,0.482141
1999-02-03,288.007904,302.831512,0.560192
1999-02-04,288.649689,303.901764,0.000000
1999-02-05,288.626129,303.536652,0.000000
1999-02-06,289.409790,303.422546,0.000000
1999-02-07,290.240448,303.123413,0.000000
1999-02-08,290.369812,303.404877,0.000000
1999-02-09,289.976898,302.551117,0.000000
1999-02-10,288.493622,301.855286,0.000000
1999-02-11,288.528717,302.608978,0.000000
1999-02-12,289.038849,303.404602,0.000000
1999-02-13,288.667969,302.225433,0.387137
1999-02-14,288.260315,303.388794,0.000000
1999-02-15,290.082184,307.651550,0.000000
1999-02-16,290.137238,306.900055,0.000000
1999-02-17,289.729340,302.540527,7.156352
1999-02-18,281.037750,299.560181,3.354786
1999-02-19,271.013245,281.881439,5.835078
1999-02-20,270.890533,278.614136,1.300472
1999-02-21,273.273590,281.577667,0.000000
1999-02-22,273.680969,283.099396,1.596083
1999-02-23,276.546936,284.863220,1.679286
1999-02-24,278.392029,287.098328,1.579139
1999-02-25,274.315918,286.015411,0.000000
1999-02-26,274.874664,289.594849,0.575797
1999-02-27,280.486725,299.862671,0.000000
1999-02-28,283.886139,299.205902,0.000000
1999-03-01,275.627075,292.205841,0.000000
1999-03-02,279.635620,288.642090,3.683830
1999-03-03,283.165009,295.638153,31.436090
1999-03-04,281.303040,293.957581,5.362047
1999-03-05,275.426300,289.602417,0.000000
1999-03-06,273.629425,291.264587,1.014380
1999-03-07,279.227325,292.633301,0.000000
1999-03-08,285.646545,297.556946,0.392479
1999-03-09,281.910492,295.299072,0.000000
1999-03-10,278.153503,291.895721,0.000000
1999-03-11,277.453888,285.561401,0.000000
1999-03-12,278.875977,290.650391,0.000000
1999-03-13,283.622620,291.753418,0.000000
1999-03-14,286.497192,295.058990,34.121998
1999-03-15,277.313354,292.720154,0.000000
1999-03-16,277.175568,291.825165,0.000000
1999-03-17,272.251434,289.710236,0.000000
1999-03-18,278.099396,292.200806,0.000000
1999-03-19,282.738556,294.013672,0.000000
1999-03-20,287.355255,297.152527,10.368650
1999-03-21,284.581024,296.319763,7.229138
1999-03-22,274.874512,287.441132,0.000000
1999-03-23,277.512268,287.248230,0.000000
1999-03-24,282.675323,297.857178,19.851093
1999-03-25,283.148987,296.788818,0.000000
1999-03-26,282.938385,295.101715,0.000000
1999-03-27,279.411224,292.125702,0.000000
1999-03-28,284.534454,295.350159,0.000000
1999-03-29,285.676971,298.326721,0.000000
1999-03-30,278.517609,294.115692,0.000000
1999-03-31,283.835571,298.078644,0.000000
1999-04-01,286.804810,298.486450,0.000000
1999-04-02,279.817963,296.807526,0.000000
1999-04-03,283.898132,301.087524,0.000000
1999-04-04,289.699677,305.528534,0.000000
1999-04-05,290.369415,304.309448,0.000000
1999-04-06,282.137085,300.951538,1.581934
