#Variables:
#tasmin_inmcm4_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_inmcm4_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_inmcm4_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_inmcm4_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_inmcm4_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_inmcm4_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_inmcm4_historical(K),tasmax_inmcm4_historical(K),pr_inmcm4_historical(mm)"
""
yyyy-mm-dd,tasmin_inmcm4_historical(K),tasmax_inmcm4_historical(K),pr_inmcm4_historical(mm)
1995-07-17,295.964783,307.295288,0.000000
1995-07-18,295.344788,307.609558,0.000000
1995-07-19,295.699036,307.359192,0.000000
1995-07-20,296.705048,307.251556,0.000000
1995-07-21,296.134430,307.708099,0.000000
1995-07-22,296.229248,308.814941,0.000000
1995-07-23,295.344482,310.976349,0.000000
1995-07-24,296.944611,313.044495,0.000000
1995-07-25,299.753204,312.990448,0.000000
1995-07-26,296.752563,311.133453,0.000000
1995-07-27,298.102692,312.710938,0.000000
1995-07-28,299.100250,311.695587,5.260456
1995-07-29,297.931793,305.877319,13.030844
1995-07-30,296.479828,307.490509,0.000000
1995-07-31,296.823120,307.984039,0.000000
1995-08-01,297.362793,308.885559,0.000000
1995-08-02,297.080383,309.249878,0.000000
1995-08-03,295.344635,310.195740,0.000000
1995-08-04,296.756836,310.841309,0.000000
1995-08-05,296.568970,311.025818,0.000000
1995-08-06,297.434875,311.000336,0.000000
1995-08-07,297.584381,310.153564,0.000000
1995-08-08,297.814972,309.573364,0.000000
1995-08-09,297.034668,309.260315,0.000000
1995-08-10,296.071594,310.090240,0.000000
1995-08-11,295.931671,309.727234,0.000000
1995-08-12,296.590424,310.676086,0.000000
1995-08-13,295.840424,311.185730,0.000000
1995-08-14,296.386719,311.399750,0.000000
1995-08-15,298.163177,311.599396,0.000000
1995-08-16,295.910736,313.577026,0.000000
1995-08-17,299.985138,313.378723,0.468493
1995-08-18,300.181152,313.156311,0.000000
1995-08-19,297.682312,312.637024,0.000000
1995-08-20,299.091217,312.898041,1.426388
1995-08-21,298.600616,312.559387,0.000000
1995-08-22,299.180298,312.700165,0.000000
1995-08-23,299.715820,312.106323,0.000000
1995-08-24,298.604767,310.915741,0.000000
1995-08-25,297.346741,309.699921,0.000000
1995-08-26,296.619415,308.972290,0.000000
1995-08-27,297.013824,308.989990,0.000000
1995-08-28,298.005615,308.984833,0.000000
1995-08-29,297.304016,306.212891,0.000000
1995-08-30,296.569153,306.514252,0.000000
1995-08-31,293.943420,309.206329,0.000000
1995-09-01,296.455231,310.373383,8.050916
1995-09-02,297.460297,308.129303,28.537302
1995-09-03,294.541595,301.046875,109.698692
1995-09-04,290.138794,299.002655,62.841675
1995-09-05,295.385590,303.270477,2.479023
1995-09-06,295.511810,303.245148,0.000000
1995-09-07,294.623932,303.632996,0.000000
1995-09-08,295.042358,304.393982,0.000000
1995-09-09,295.970886,305.011505,0.000000
1995-09-10,297.296051,306.264130,0.386584
1995-09-11,297.392090,306.990570,0.000000
1995-09-12,295.857300,307.386810,0.000000
1995-09-13,294.632263,306.339905,0.000000
1995-09-14,291.912201,307.488647,0.000000
1995-09-15,292.084839,307.496246,0.000000
1995-09-16,292.212128,307.161896,0.000000
1995-09-17,293.687897,307.988983,0.000000
1995-09-18,290.000854,308.580597,0.000000
1995-09-19,290.610748,309.698242,0.000000
1995-09-20,295.625641,309.595551,0.000000
1995-09-21,294.377075,307.475769,0.000000
1995-09-22,293.337769,307.089325,0.397502
1995-09-23,289.712555,304.531311,0.000000
1995-09-24,286.696960,304.984497,0.000000
1995-09-25,290.283417,305.308777,0.000000
1995-09-26,289.446014,304.236542,0.000000
1995-09-27,287.229462,297.853210,0.000000
1995-09-28,282.362549,300.737183,0.000000
1995-09-29,284.639923,304.655792,0.000000
1995-09-30,285.633423,305.045044,0.000000
1995-10-01,283.711334,300.816528,0.000000
1995-10-02,283.189331,304.962463,0.000000
1995-10-03,286.475311,306.459320,0.957821
1995-10-04,291.943726,307.022644,0.000000
1995-10-05,288.653381,306.324310,0.000000
1995-10-06,284.313141,304.930115,0.000000
1995-10-07,287.318329,306.336517,0.000000
1995-10-08,296.291290,306.253418,4.590260
1995-10-09,281.722565,302.471527,30.488670
1995-10-10,283.266876,289.699524,34.037033
1995-10-11,287.290558,290.649567,24.869879
1995-10-12,289.451050,294.317169,0.327678
1995-10-13,290.304596,297.684753,14.399692
1995-10-14,289.389954,299.352448,19.525503
1995-10-15,284.616180,292.069702,0.000000
1995-10-16,284.053223,290.024384,0.000000
1995-10-17,284.350159,288.902222,0.000000
1995-10-18,284.937225,290.430817,0.000000
1995-10-19,286.368958,291.395538,1.880602
1995-10-20,288.630371,289.594513,0.743923
1995-10-21,283.843903,291.629486,0.000000
1995-10-22,281.557953,295.837891,0.000000
1995-10-23,284.190491,296.766083,0.000000
1995-10-24,285.303802,295.534058,0.000000
1995-10-25,284.453156,298.073029,0.000000
1995-10-26,287.347412,299.692719,0.000000
1995-10-27,289.712219,300.020325,0.000000
1995-10-28,288.971130,300.770599,0.000000
1995-10-29,290.801361,301.468231,0.000000
1995-10-30,290.728088,301.517548,0.000000
1995-10-31,291.240784,300.879242,0.000000
1995-11-01,290.600433,300.652893,0.000000
1995-11-02,289.603394,301.054169,0.000000
1995-11-03,289.713501,301.545776,0.000000
1995-11-04,289.029480,301.646210,0.000000
1995-11-05,288.852264,302.298065,0.000000
1995-11-06,286.487122,302.457947,0.000000
1995-11-07,286.564270,301.197449,0.000000
1995-11-08,285.524597,300.904083,0.000000
1995-11-09,285.968475,302.200806,0.000000
1995-11-10,285.010529,302.578644,0.000000
1995-11-11,287.373901,303.165619,0.000000
1995-11-12,285.326508,303.642365,0.000000
1995-11-13,284.795807,303.751556,0.000000
1995-11-14,283.424011,303.471558,0.000000
1995-11-15,280.056000,303.886566,0.000000
1995-11-16,285.278229,303.827667,0.000000
1995-11-17,276.965820,300.548889,0.000000
1995-11-18,279.732574,302.040009,0.000000
1995-11-19,288.826660,302.221710,0.000000
1995-11-20,280.377289,298.108826,0.000000
1995-11-21,279.401367,299.692505,4.489757
1995-11-22,271.137726,290.572266,0.000000
1995-11-23,274.910522,296.019714,0.000000
1995-11-24,278.429901,296.814178,0.000000
1995-11-25,274.101135,290.702606,0.000000
1995-11-26,274.971436,298.687408,0.000000
1995-11-27,274.128326,299.396210,0.000000
1995-11-28,276.446533,298.960815,0.000000
1995-11-29,285.710693,299.597473,0.000000
1995-11-30,288.797058,300.246246,0.000000
1995-12-01,283.788849,301.871704,0.000000
1995-12-02,274.253174,301.869843,0.000000
1995-12-03,280.432068,301.882111,0.000000
1995-12-04,286.218109,300.717804,0.000000
1995-12-05,281.656525,292.187012,0.000000
1995-12-06,284.246857,289.220917,1.979101
1995-12-07,284.963379,287.144440,2.289630
1995-12-08,285.227844,288.798218,0.385048
1995-12-09,287.702698,295.387146,0.000000
1995-12-10,287.353394,297.467773,0.543279
1995-12-11,290.989227,298.454041,0.580525
1995-12-12,283.036438,295.728424,8.799845
1995-12-13,285.559296,293.071564,3.049530
1995-12-14,282.626343,289.452698,0.500021
1995-12-15,280.233734,285.693787,0.000000
1995-12-16,276.514160,286.311249,0.000000
1995-12-17,279.413696,289.178589,0.000000
1995-12-18,277.939697,288.885376,0.000000
1995-12-19,285.184082,293.821075,0.000000
1995-12-20,273.788391,294.426422,3.192767
1995-12-21,268.527405,268.904877,0.000000
1995-12-22,273.187958,274.303009,2.094790
1995-12-23,275.652039,280.068512,11.458701
1995-12-24,276.901794,279.543304,0.784125
1995-12-25,281.282318,285.076263,0.000000
1995-12-26,283.918671,292.324982,0.000000
1995-12-27,282.440491,292.112610,0.000000
1995-12-28,284.820648,291.332977,0.000000
1995-12-29,273.919342,289.831329,0.000000
1995-12-30,276.928436,290.931946,0.000000
1995-12-31,274.747894,289.578247,0.000000
1996-01-01,274.047485,289.158783,0.000000
1996-01-02,283.777039,294.001434,0.000000
1996-01-03,288.597778,298.075806,3.243792
1996-01-04,270.969025,295.089233,0.000000
1996-01-05,275.506287,277.944458,0.000000
1996-01-06,268.676208,279.729492,0.000000
1996-01-07,270.359528,281.093201,0.000000
1996-01-08,271.975830,284.678314,0.000000
1996-01-09,277.536652,285.300110,4.696473
1996-01-10,279.225494,283.092102,3.317240
1996-01-11,276.035431,279.360596,3.833868
1996-01-12,274.952423,282.616760,8.714236
1996-01-13,282.053711,290.605835,2.137095
1996-01-14,277.782379,289.264740,0.000000
1996-01-15,275.361053,288.098816,0.000000
1996-01-16,276.677521,288.265808,0.000000
1996-01-17,283.889160,290.219604,8.889004
1996-01-18,281.002960,291.295319,6.197310
1996-01-19,282.408691,293.867340,1.220585
1996-01-20,279.815826,287.612579,1.411495
1996-01-21,278.939880,288.792053,0.000000
1996-01-22,284.884094,293.298920,5.324051
1996-01-23,284.319458,292.016907,12.293220
1996-01-24,281.364990,289.293823,24.620556
1996-01-25,281.611572,288.934082,23.439920
1996-01-26,285.864929,295.403015,9.150728
1996-01-27,283.653870,296.416138,5.067835
1996-01-28,282.431580,291.088409,0.000000
1996-01-29,281.050568,291.087311,0.000000
1996-01-30,274.974365,282.824158,0.000000
1996-01-31,279.337677,285.595886,0.000000
1996-02-01,284.789825,289.257141,13.193293
1996-02-02,284.714783,287.886139,6.367635
1996-02-03,280.754700,286.045959,40.006767
1996-02-04,282.948029,285.306396,3.363323
1996-02-05,279.995850,284.597626,0.000000
1996-02-06,279.714966,285.123230,0.560192
1996-02-07,282.717773,286.434601,2.962424
1996-02-08,279.632751,291.293671,0.000000
1996-02-09,279.611938,290.838379,0.000000
1996-02-10,281.425323,290.298248,0.000000
1996-02-11,283.694580,294.416595,0.000000
1996-02-12,282.330933,295.581635,0.000000
1996-02-13,279.036102,294.320709,0.000000
1996-02-14,280.955597,291.921204,0.000000
1996-02-15,284.456787,293.021393,1.171681
1996-02-16,282.869934,293.390442,27.602209
1996-02-17,281.188934,286.043762,1.646299
1996-02-18,277.393951,287.683777,0.000000
1996-02-19,278.648224,287.897400,0.000000
1996-02-20,279.806335,288.484833,0.000000
1996-02-21,282.817657,293.257019,0.000000
1996-02-22,283.693909,296.983826,0.000000
1996-02-23,284.458679,298.912811,0.000000
1996-02-24,287.219757,298.428192,4.173569
1996-02-25,285.207611,290.749298,11.398924
1996-02-26,286.172333,295.981598,10.564449
1996-02-27,286.058350,299.902954,0.000000
1996-02-28,284.494507,300.622528,0.000000
1996-02-29,284.487701,299.615875,0.000000
1996-03-01,284.480896,298.609222,0.000000
1996-03-02,285.128906,291.205780,1.060789
1996-03-03,285.514862,291.936310,23.738791
1996-03-04,288.701019,298.103271,15.852619
1996-03-05,285.147522,295.063385,3.975060
1996-03-06,284.803894,294.815460,0.000000
1996-03-07,286.099304,294.875305,0.000000
1996-03-08,286.040314,291.532288,0.000000
1996-03-09,284.949463,287.437744,0.933648
1996-03-10,276.673279,282.506592,0.000000
1996-03-11,277.824097,279.442322,0.000000
1996-03-12,280.948181,281.924072,0.817553
1996-03-13,283.212921,292.115875,0.000000
1996-03-14,283.684692,297.733917,0.000000
1996-03-15,283.350647,299.458008,0.000000
1996-03-16,282.226349,299.474548,0.000000
1996-03-17,279.672913,296.692535,0.000000
1996-03-18,283.438660,295.236847,0.000000
1996-03-19,289.243469,295.163666,5.681130
1996-03-20,289.051788,297.066193,2.566496
1996-03-21,285.508789,298.241486,0.000000
1996-03-22,288.506622,297.030701,7.764433
1996-03-23,286.628876,295.063904,13.192898
1996-03-24,282.938385,296.983307,0.000000
1996-03-25,290.076538,296.004242,0.000000
1996-03-26,280.046509,293.194702,0.000000
1996-03-27,287.474243,295.059113,0.372830
1996-03-28,282.096130,293.223114,0.000000
1996-03-29,280.928345,288.129364,0.000000
1996-03-30,286.514771,299.467499,0.803830
1996-03-31,286.112244,299.034851,0.000000
1996-04-01,287.230591,298.298615,0.000000
1996-04-02,290.160950,297.751709,0.288087
1996-04-03,287.075226,294.822144,0.000000
1996-04-04,279.954285,289.438690,0.000000
1996-04-05,287.747437,291.503448,1.260606
1996-04-06,285.857483,291.401123,5.615082
1996-04-07,279.754669,289.608490,0.000000
1996-04-08,279.481842,295.362366,0.000000
1996-04-09,288.786804,300.097443,0.000000
1996-04-10,289.820251,301.160034,0.000000
1996-04-11,289.699677,300.467255,0.000000
1996-04-12,290.435913,299.496887,0.000000
1996-04-13,289.341553,300.148621,7.928264
1996-04-14,288.526123,300.355957,0.000000
1996-04-15,288.482300,298.690613,0.000000
1996-04-16,291.950012,298.226898,7.821259
1996-04-17,286.807983,286.807983,6.703577
1996-04-18,288.443085,294.575195,6.322337
1996-04-19,288.786194,296.420135,6.944100
1996-04-20,287.959564,297.359497,2.753490
1996-04-21,288.815247,299.868347,0.000000
1996-04-22,289.991150,302.022247,0.000000
1996-04-23,294.527679,302.741028,2.035233
1996-04-24,290.096069,302.083221,13.906916
1996-04-25,290.043365,298.887268,1.054244
1996-04-26,287.964905,290.121033,0.000000
1996-04-27,282.233246,282.233246,0.000000
1996-04-28,288.881500,292.536804,0.000000
1996-04-29,292.095703,299.692169,2.875402
1996-04-30,290.294556,300.579803,1.176829
1996-05-01,290.548340,299.564209,4.637696
1996-05-02,292.160767,298.607910,19.415310
1996-05-03,293.358215,298.575928,37.374775
1996-05-04,292.962433,297.458466,32.507679
1996-05-05,293.147247,298.436371,31.300188
1996-05-06,289.912079,298.949432,0.461404
1996-05-07,290.254486,301.009155,0.000000
1996-05-08,293.153473,301.803070,0.000000
1996-05-09,292.121948,303.097290,0.000000
1996-05-10,293.391785,302.595886,0.738382
1996-05-11,292.834564,300.668488,26.680851
1996-05-12,291.087219,298.458099,9.896819
1996-05-13,291.900177,295.328857,18.058613
1996-05-14,288.939606,293.891541,0.530181
1996-05-15,290.816833,296.754517,0.000000
1996-05-16,289.892944,296.761566,0.000000
1996-05-17,289.676300,296.474396,2.298734
1996-05-18,290.284943,296.947021,8.665296
1996-05-19,291.199310,298.558228,5.437256
1996-05-20,291.718994,299.895874,4.214508
1996-05-21,293.149323,300.499969,5.311848
1996-05-22,292.467896,300.967346,1.748851
1996-05-23,295.325928,301.447968,2.690842
1996-05-24,289.278442,301.381134,0.000000
1996-05-25,289.400146,297.042450,0.000000
1996-05-26,290.919373,300.508209,0.561866
1996-05-27,293.072388,298.602539,15.419665
1996-05-28,295.243622,300.995209,21.717932
1996-05-29,294.998901,303.918030,12.219407
1996-05-30,293.128937,302.710754,10.399241
1996-05-31,295.286285,301.889801,4.889469
1996-06-01,296.116730,302.153839,4.103600
1996-06-02,297.110870,303.651245,0.000000
1996-06-03,297.726471,303.811584,9.786844
1996-06-04,294.756989,303.732178,7.617608
1996-06-05,294.739716,303.121887,0.543045
1996-06-06,293.604431,302.668335,0.000000
1996-06-07,292.438568,301.704712,4.430603
1996-06-08,291.952271,299.361206,25.930908
1996-06-09,291.750580,298.261475,37.338963
1996-06-10,292.776031,300.661224,2.987236
1996-06-11,294.125824,302.720398,0.000000
1996-06-12,293.698242,302.831299,1.247188
1996-06-13,294.061340,302.834564,0.000000
1996-06-14,294.086914,302.934509,4.009702
1996-06-15,295.395905,302.965302,1.467567
1996-06-16,295.462128,304.164917,0.795029
1996-06-17,294.547913,304.288574,1.048911
1996-06-18,294.610229,302.553925,0.000000
1996-06-19,291.572693,303.591736,0.000000
1996-06-20,293.654510,305.525482,0.000000
1996-06-21,294.230316,307.765259,0.000000
1996-06-22,297.123718,307.982910,0.000000
1996-06-23,297.142151,309.046051,0.000000
1996-06-24,297.231873,309.370972,0.000000
1996-06-25,298.605530,309.604187,0.000000
1996-06-26,298.052673,308.554474,0.000000
1996-06-27,297.609558,308.822540,0.000000
1996-06-28,297.857849,307.758667,0.000000
1996-06-29,296.463287,308.310211,0.000000
1996-06-30,296.561554,309.157288,0.000000
1996-07-01,296.478851,309.105621,0.000000
1996-07-02,297.483582,308.805756,0.000000
1996-07-03,296.596527,309.034485,0.000000
1996-07-04,296.109467,308.794037,0.000000
1996-07-05,296.569489,308.405212,0.000000
1996-07-06,296.886993,308.311951,0.000000
1996-07-07,297.135437,307.621368,0.000000
1996-07-08,296.334717,305.562012,0.000000
1996-07-09,295.753998,305.598450,3.553277
1996-07-10,296.246826,305.890411,1.499155
1996-07-11,297.316559,307.037170,0.000000
1996-07-12,298.451416,307.475922,1.981304
1996-07-13,297.972717,304.819489,11.486116
1996-07-14,295.192017,304.718994,4.350790
1996-07-15,295.574524,305.736206,0.000000
1996-07-16,295.955505,306.363861,0.000000
1996-07-17,296.685669,307.706360,0.671707
1996-07-18,296.599579,308.082428,6.307343
1996-07-19,298.412903,306.519470,15.163049
1996-07-20,297.621582,306.066711,0.526800
1996-07-21,297.780914,308.481079,2.314368
1996-07-22,297.487976,309.633850,0.000000
1996-07-23,296.785889,309.967773,0.000000
1996-07-24,297.792175,310.174103,0.000000
1996-07-25,297.207733,310.385132,0.560976
1996-07-26,296.627594,310.516632,0.000000
1996-07-27,296.902557,307.071838,14.544631
1996-07-28,297.155304,308.450714,0.000000
1996-07-29,296.878906,308.724274,0.000000
1996-07-30,297.315186,308.078094,0.000000
1996-07-31,296.887451,307.440613,2.779184
1996-08-01,296.055115,306.515381,2.922161
1996-08-02,295.489441,304.979523,6.080630
1996-08-03,296.054535,305.032104,5.243856
1996-08-04,296.128448,306.342957,0.368802
1996-08-05,296.572052,307.230591,0.000000
1996-08-06,297.159241,308.357361,0.000000
1996-08-07,297.437347,309.085785,0.000000
1996-08-08,297.900543,309.626892,0.000000
1996-08-09,297.472229,309.346191,0.000000
1996-08-10,297.136597,308.527405,0.000000
1996-08-11,295.839691,307.892761,0.000000
1996-08-12,295.757874,308.002930,1.354057
1996-08-13,296.050751,307.330933,1.210859
1996-08-14,296.450989,307.472198,0.000000
1996-08-15,297.594269,308.562317,0.000000
1996-08-16,297.385254,309.793732,0.000000
1996-08-17,296.444489,311.384460,0.000000
1996-08-18,297.171082,312.038788,0.000000
1996-08-19,300.294312,312.465576,0.000000
1996-08-20,298.231934,311.921631,0.000000
1996-08-21,297.291168,310.267029,0.000000
1996-08-22,296.780273,308.589081,1.085269
1996-08-23,297.364746,306.189819,2.469398
1996-08-24,296.680115,306.640839,0.000000
1996-08-25,297.070557,308.269775,0.000000
1996-08-26,297.451111,310.737427,0.000000
1996-08-27,299.023102,311.106018,0.000000
1996-08-28,298.896332,311.349731,0.000000
1996-08-29,298.460785,310.257019,0.000000
1996-08-30,295.768860,308.715240,0.000000
1996-08-31,296.246155,307.612274,0.000000
1996-09-01,295.151123,307.746674,0.000000
1996-09-02,295.152954,307.843628,0.000000
1996-09-03,296.125732,307.847809,0.000000
1996-09-04,299.013000,308.102295,0.000000
1996-09-05,297.568665,307.241333,0.000000
1996-09-06,296.853058,306.474518,0.769393
1996-09-07,295.210388,305.430298,7.213114
1996-09-08,295.283752,305.179474,3.112461
1996-09-09,296.272461,304.824890,3.004768
1996-09-10,296.115112,306.241760,0.000000
1996-09-11,297.960632,308.969299,0.000000
1996-09-12,299.399231,310.134979,0.000000
1996-09-13,297.374603,309.403473,0.000000
1996-09-14,298.403046,308.768860,0.690102
1996-09-15,298.536591,307.202118,0.000000
1996-09-16,297.620850,306.563751,0.000000
1996-09-17,296.283234,306.148407,0.000000
1996-09-18,294.978546,306.994293,30.341234
