#Variables:,
#tasmin_bcc-csm1-1_rcp85(K):Daily Minimum Near-Surface Air Temperature,
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) ",
#Original Data File(s):,
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc ,
#===============================================,
"yyyy-mm-dd,tasmin_bcc-csm1-1_rcp85(K)",
9/23/2080,299.335114
9/24/2080,298.723053
9/25/2080,298.863434
9/26/2080,300.423401
9/27/2080,294.106415
9/28/2080,292.356384
9/29/2080,292.736816
9/30/2080,291.503784
10/1/2080,296.104248
10/2/2080,293.864166
10/3/2080,288.229034
10/4/2080,293.146698
10/5/2080,296.531311
10/6/2080,296.494659
10/7/2080,295.188904
10/8/2080,294.816772
10/9/2080,296.887665
10/10/2080,284.798767
10/11/2080,288.117065
10/12/2080,282.906067
10/13/2080,282.402161
10/14/2080,284.467255
10/15/2080,288.957092
10/16/2080,290.559723
10/17/2080,287.78009
10/18/2080,286.965454
10/19/2080,289.177124
10/20/2080,291.474274
10/21/2080,289.958405
10/22/2080,290.832184
10/23/2080,293.046875
10/24/2080,290.969086
10/25/2080,286.074463
10/26/2080,278.533234
10/27/2080,277.886597
10/28/2080,277.153992
10/29/2080,281.770721
10/30/2080,282.264954
10/31/2080,283.275879
11/1/2080,281.322968
11/2/2080,279.804321
11/3/2080,278.892273
11/4/2080,280.969727
11/5/2080,289.021912
11/6/2080,291.468872
11/7/2080,293.630035
11/8/2080,294.878693
11/9/2080,292.840668
11/10/2080,297.863739
11/11/2080,291.288635
11/12/2080,292.141785
11/13/2080,288.361053
11/14/2080,286.886169
11/15/2080,288.495392
11/16/2080,290.020905
11/17/2080,287.975342
11/18/2080,287.077209
11/19/2080,288.48584
11/20/2080,290.884613
11/21/2080,290.240387
11/22/2080,290.228638
11/23/2080,290.905823
11/24/2080,292.042297
11/25/2080,294.409454
11/26/2080,293.601868
11/27/2080,289.262726
11/28/2080,284.749329
11/29/2080,285.759613
11/30/2080,280.35025
12/1/2080,282.218781
12/2/2080,282.757874
12/3/2080,284.787628
12/4/2080,277.492249
12/5/2080,279.134033
12/6/2080,281.327911
12/7/2080,280.536652
12/8/2080,276.323578
12/9/2080,278.77063
12/10/2080,286.861481
12/11/2080,289.760681
12/12/2080,289.724701
12/13/2080,289.374115
12/14/2080,288.327942
12/15/2080,288.507019
12/16/2080,289.66095
12/17/2080,284.308746
12/18/2080,286.435089
12/19/2080,287.623718
12/20/2080,286.062134
12/21/2080,284.786987
12/22/2080,287.907837
12/23/2080,283.261871
12/24/2080,283.056244
12/25/2080,279.291473
12/26/2080,273.868652
12/27/2080,277.396881
12/28/2080,277.123688
12/29/2080,272.492462
12/30/2080,275.722656
12/31/2080,275.686096
1/1/2081,279.258179
1/2/2081,280.622467
1/3/2081,284.739288
1/4/2081,281.515625
1/5/2081,283.308319
1/6/2081,277.572968
1/7/2081,278.085541
1/8/2081,281.671997
1/9/2081,284.263611
1/10/2081,289.21344
1/11/2081,288.253967
1/12/2081,289.176727
1/13/2081,285.569183
1/14/2081,279.959595
1/15/2081,283.737183
1/16/2081,284.462311
1/17/2081,283.324554
1/18/2081,275.002289
1/19/2081,276.311737
1/20/2081,280.588898
1/21/2081,279.910736
1/22/2081,281.785797
1/23/2081,284.990112
1/24/2081,288.684845
1/25/2081,285.936371
1/26/2081,281.377014
1/27/2081,279.029388
1/28/2081,281.00415
1/29/2081,280.512695
1/30/2081,282.482452
1/31/2081,283.411407
2/1/2081,285.773346
2/2/2081,285.286102
2/3/2081,286.931305
2/4/2081,284.656738
2/5/2081,284.70752
2/6/2081,279.41333
2/7/2081,279.073944
2/8/2081,282.417267
2/9/2081,279.060974
2/10/2081,275.419556
2/11/2081,278.414032
2/12/2081,275.874573
2/13/2081,277.846619
2/14/2081,281.167969
2/15/2081,286.014587
2/16/2081,283.214325
2/17/2081,286.407745
2/18/2081,284.390594
2/19/2081,283.310944
2/20/2081,285.880219
2/21/2081,285.463409
2/22/2081,287.436676
2/23/2081,291.448273
2/24/2081,291.882843
2/25/2081,290.403473
2/26/2081,286.286682
2/27/2081,285.262726
2/28/2081,284.810638
3/1/2081,286.204346
3/2/2081,282.518402
3/3/2081,277.918091
3/4/2081,283.188873
3/5/2081,289.090179
3/6/2081,288.889099
3/7/2081,284.990662
3/8/2081,283.606262
3/9/2081,288.533813
3/10/2081,291.337891
3/11/2081,289.795441
3/12/2081,287.323975
3/13/2081,286.912689
3/14/2081,287.310516
3/15/2081,290.46524
3/16/2081,290.292297
3/17/2081,283.538361
3/18/2081,284.114624
3/19/2081,285.599182
3/20/2081,287.187256
3/21/2081,290.523895
3/22/2081,287.899506
3/23/2081,282.603455
3/24/2081,283.292206
3/25/2081,284.541351
3/26/2081,288.193726
3/27/2081,292.247498
3/28/2081,291.275452
3/29/2081,294.920471
3/30/2081,292.472137
3/31/2081,290.80072
4/1/2081,293.914673
4/2/2081,295.398163
4/3/2081,291.636505
4/4/2081,290.582336
4/5/2081,293.192383
4/6/2081,293.289459
4/7/2081,294.036041
4/8/2081,293.653015
4/9/2081,292.909454
4/10/2081,293.168854
4/11/2081,290.567139
4/12/2081,283.779388
4/13/2081,283.511841
4/14/2081,284.768188
4/15/2081,288.921234
4/16/2081,282.852417
4/17/2081,282.068787
4/18/2081,283.720062
4/19/2081,284.880066
4/20/2081,289.941132
4/21/2081,292.420959
4/22/2081,292.207794
4/23/2081,293.078369
4/24/2081,292.887939
4/25/2081,294.100494
4/26/2081,294.988434
4/27/2081,294.10788
4/28/2081,292.678741
4/29/2081,292.941437
4/30/2081,295.348297
5/1/2081,294.879547
5/2/2081,291.332642
5/3/2081,285.163696
5/4/2081,289.877686
5/5/2081,288.947693
5/6/2081,290.83905
5/7/2081,294.686646
5/8/2081,294.985138
5/9/2081,295.440033
5/10/2081,296.647339
5/11/2081,297.800323
5/12/2081,297.22287
5/13/2081,297.3927
5/14/2081,296.850525
5/15/2081,295.676514
5/16/2081,294.112976
5/17/2081,292.8526
5/18/2081,294.997803
5/19/2081,294.492645
5/20/2081,295.011108
5/21/2081,294.538208
5/22/2081,293.804474
5/23/2081,296.360229
5/24/2081,297.31369
5/25/2081,298.447754
5/26/2081,298.346497
5/27/2081,297.814758
5/28/2081,297.900177
5/29/2081,297.800201
5/30/2081,296.818176
5/31/2081,293.846497
6/1/2081,296.928162
6/2/2081,296.733307
6/3/2081,295.722168
6/4/2081,296.138031
6/5/2081,297.099091
6/6/2081,297.323486
6/7/2081,297.281647
6/8/2081,297.615753
6/9/2081,296.872406
6/10/2081,296.873505
6/11/2081,298.067474
6/12/2081,298.841492
6/13/2081,298.846191
6/14/2081,298.321533
6/15/2081,298.903595
6/16/2081,298.1987
6/17/2081,299.448608
6/18/2081,297.432556
6/19/2081,297.661377
6/20/2081,298.96048
6/21/2081,298.006287
6/22/2081,298.55307
6/23/2081,298.061432
6/24/2081,299.267456
6/25/2081,299.282867
6/26/2081,298.128052
6/27/2081,299.233429
6/28/2081,299.482269
6/29/2081,298.826416
6/30/2081,298.835724
7/1/2081,297.642609
7/2/2081,298.02243
7/3/2081,297.617554
7/4/2081,297.872589
7/5/2081,298.358307
7/6/2081,297.960754
7/7/2081,297.667236
7/8/2081,296.951843
7/9/2081,297.86734
7/10/2081,298.336151
7/11/2081,298.724518
7/12/2081,299.984375
7/13/2081,299.403717
7/14/2081,299.649811
7/15/2081,297.787811
7/16/2081,297.71344
7/17/2081,297.592865
7/18/2081,298.253326
7/19/2081,299.730804
7/20/2081,299.777039
7/21/2081,299.714752
7/22/2081,298.576752
7/23/2081,298.456726
7/24/2081,299.269745
7/25/2081,297.633789
7/26/2081,298.901917
7/27/2081,299.020416
7/28/2081,298.926514
7/29/2081,298.883698
7/30/2081,297.273193
7/31/2081,298.575562
8/1/2081,299.287354
8/2/2081,299.762909
8/3/2081,298.94577
8/4/2081,298.061981
8/5/2081,297.891754
8/6/2081,298.917572
8/7/2081,300.450378
8/8/2081,300.206299
8/9/2081,301.599518
8/10/2081,300.936127
8/11/2081,299.750092
8/12/2081,299.059906
8/13/2081,298.47049
8/14/2081,298.863983
8/15/2081,298.919922
8/16/2081,299.909058
8/17/2081,301.23468
8/18/2081,300.84375
8/19/2081,301.080994
8/20/2081,299.476318
8/21/2081,299.095154
8/22/2081,299.743744
8/23/2081,300.344696
8/24/2081,301.741028
8/25/2081,299.791992
8/26/2081,300.062988
8/27/2081,299.92334
8/28/2081,298.924591
8/29/2081,297.875488
8/30/2081,297.085815
8/31/2081,296.541534
9/1/2081,297.260834
9/2/2081,298.449402
9/3/2081,298.824921
9/4/2081,297.934021
9/5/2081,297.748566
9/6/2081,296.76474
9/7/2081,297.522919
9/8/2081,297.524353
9/9/2081,299.298462
9/10/2081,299.478302
9/11/2081,299.134491
9/12/2081,299.084015
9/13/2081,298.552155
9/14/2081,297.978485
9/15/2081,296.853088
9/16/2081,296.791534
9/17/2081,297.261322
9/18/2081,297.310608
9/19/2081,295.285095
9/20/2081,294.970184
9/21/2081,295.812256
9/22/2081,294.45871
9/23/2081,293.773407
9/24/2081,294.253601
9/25/2081,294.674133
9/26/2081,294.25531
9/27/2081,294.164581
9/28/2081,294.433563
9/29/2081,294.543304
9/30/2081,295.110199
10/1/2081,295.619446
10/2/2081,294.832581
10/3/2081,294.486359
10/4/2081,292.683685
10/5/2081,292.268005
10/6/2081,291.066193
10/7/2081,292.168304
10/8/2081,292.072662
10/9/2081,292.060089
10/10/2081,294.406738
10/11/2081,295.663818
10/12/2081,296.233429
10/13/2081,297.239105
10/14/2081,297.386871
10/15/2081,293.829742
10/16/2081,284.959961
10/17/2081,285.175018
10/18/2081,282.736145
10/19/2081,283.542389
10/20/2081,284.468262
10/21/2081,285.027527
10/22/2081,287.774231
10/23/2081,290.001282
10/24/2081,291.797302
10/25/2081,292.884918
10/26/2081,292.663208
10/27/2081,293.044342
10/28/2081,290.735352
10/29/2081,291.654175
10/30/2081,291.784943
10/31/2081,292.806763
11/1/2081,288.581146
11/2/2081,286.770508
11/3/2081,289.842651
11/4/2081,287.645844
11/5/2081,286.837708
11/6/2081,284.115356
11/7/2081,277.642181
11/8/2081,273.423859
11/9/2081,277.602203
11/10/2081,276.612274
11/11/2081,282.296906
11/12/2081,283.459625
11/13/2081,283.3797
11/14/2081,286.507019
11/15/2081,289.176453
11/16/2081,290.380432
11/17/2081,290.737732
11/18/2081,290.2659
11/19/2081,281.572998
11/20/2081,279.958466
11/21/2081,281.779266
11/22/2081,280.745911
11/23/2081,280.200165
11/24/2081,287.509308
11/25/2081,290.148987
11/26/2081,281.170685
11/27/2081,277.813843
11/28/2081,276.442841
11/29/2081,279.386475
11/30/2081,275.913666
12/1/2081,277.722626
12/2/2081,279.773895
12/3/2081,279.927704
12/4/2081,275.742218
12/5/2081,277.197998
12/6/2081,279.816162
12/7/2081,281.07547
12/8/2081,285.444031
12/9/2081,283.491486
12/10/2081,278.948181
12/11/2081,277.68515
12/12/2081,283.438751
12/13/2081,286.072968
12/14/2081,287.591248
12/15/2081,285.115845
12/16/2081,285.841614
12/17/2081,288.180054
12/18/2081,280.727753
12/19/2081,277.609528
12/20/2081,282.610809
12/21/2081,285.104309
12/22/2081,284.588043
12/23/2081,280.911774
12/24/2081,281.668823
12/25/2081,273.562164
12/26/2081,272.294312
12/27/2081,277.788147
12/28/2081,273.719482
12/29/2081,276.15387
12/30/2081,276.552521
12/31/2081,271.082123
1/1/2082,270.670105
1/2/2082,272.5
1/3/2082,278.500916
1/4/2082,288.172852
1/5/2082,282.331696
1/6/2082,273.034637
1/7/2082,272.315704
1/8/2082,280.329407
1/9/2082,277.866394
1/10/2082,279.322235
1/11/2082,283.532593
1/12/2082,280.703064
1/13/2082,282.809235
1/14/2082,288.834351
1/15/2082,286.662506
1/16/2082,286.262329
1/17/2082,292.203644
1/18/2082,285.700958
1/19/2082,284.204193
1/20/2082,288.567657
1/21/2082,287.626831
1/22/2082,287.056305
1/23/2082,285.503265
1/24/2082,287.030945
1/25/2082,284.745544
1/26/2082,285.800842
1/27/2082,278.487701
1/28/2082,276.09436
1/29/2082,273.965088
1/30/2082,275.623871
1/31/2082,275.404114
2/1/2082,275.27179
2/2/2082,275.105743
2/3/2082,272.690918
2/4/2082,273.559662
2/5/2082,275.161469
2/6/2082,278.750061
2/7/2082,281.251709
2/8/2082,273.940826
2/9/2082,275.848083
2/10/2082,276.503143
2/11/2082,277.69342
2/12/2082,280.661896
2/13/2082,283.712219
2/14/2082,284.875397
2/15/2082,289.762787
2/16/2082,288.639862
2/17/2082,288.562866
2/18/2082,289.653992
2/19/2082,290.722656
2/20/2082,290.776672
2/21/2082,288.420593
2/22/2082,286.796173
2/23/2082,282.826752
2/24/2082,282.79361
2/25/2082,285.619141
2/26/2082,284.668274
2/27/2082,287.408508
2/28/2082,291.0242
3/1/2082,282.321472
3/2/2082,280.964569
3/3/2082,278.286957
3/4/2082,283.785767
3/5/2082,289.178894
3/6/2082,291.183014
3/7/2082,292.712189
3/8/2082,293.301178
3/9/2082,291.628845
3/10/2082,290.735046
3/11/2082,294.362549
3/12/2082,290.367584
3/13/2082,289.519592
3/14/2082,293.249298
3/15/2082,293.810669
3/16/2082,293.963989
3/17/2082,292.997437
3/18/2082,293.371857
3/19/2082,293.587677
3/20/2082,290.201721
3/21/2082,291.093048
3/22/2082,293.108398
3/23/2082,294.013062
3/24/2082,292.012909
3/25/2082,291.998383
3/26/2082,291.7435
3/27/2082,292.272095
3/28/2082,291.993683
3/29/2082,293.781372
3/30/2082,290.690033
3/31/2082,283.140656
4/1/2082,280.873352
4/2/2082,287.058899
4/3/2082,285.706909
4/4/2082,281.869781
4/5/2082,284.837677
4/6/2082,291.295776
4/7/2082,287.858795
4/8/2082,290.343445
4/9/2082,285.299835
4/10/2082,285.533112
4/11/2082,290.523651
4/12/2082,293.771118
4/13/2082,291.108704
4/14/2082,289.254303
4/15/2082,286.084747
4/16/2082,287.294617
4/17/2082,292.38269
4/18/2082,288.27002
4/19/2082,291.743896
4/20/2082,292.826508
4/21/2082,291.980713
4/22/2082,288.606659
4/23/2082,289.699463
4/24/2082,290.322327
4/25/2082,293.774567
4/26/2082,294.258728
4/27/2082,296.791229
4/28/2082,297.918549
4/29/2082,298.822937
4/30/2082,297.104889
5/1/2082,296.794891
5/2/2082,297.192078
5/3/2082,295.967529
5/4/2082,296.331421
5/5/2082,296.889679
5/6/2082,295.997131
5/7/2082,296.523712
5/8/2082,295.771973
5/9/2082,295.621796
5/10/2082,295.99353
5/11/2082,296.795624
5/12/2082,298.216888
5/13/2082,294.050873
5/14/2082,293.356171
5/15/2082,294.091064
5/16/2082,294.276093
5/17/2082,293.938019
5/18/2082,297.117645
5/19/2082,297.818573
5/20/2082,298.520813
5/21/2082,298.46225
5/22/2082,296.971375
5/23/2082,297.016022
5/24/2082,296.977417
5/25/2082,297.008728
5/26/2082,297.730896
5/27/2082,299.116547
5/28/2082,299.874359
5/29/2082,297.14032
5/30/2082,297.332947
5/31/2082,297.966125
6/1/2082,298.006134
6/2/2082,296.370514
6/3/2082,295.678772
6/4/2082,293.504486
6/5/2082,294.704132
6/6/2082,294.197418
6/7/2082,296.368347
6/8/2082,296.0224
6/9/2082,298.623932
6/10/2082,298.778992
6/11/2082,299.225494
6/12/2082,299.855286
6/13/2082,299.301971
6/14/2082,296.929779
6/15/2082,296.742767
6/16/2082,297.066803
6/17/2082,296.108917
6/18/2082,295.697998
6/19/2082,297.444183
6/20/2082,297.785828
6/21/2082,296.851593
6/22/2082,299.259399
6/23/2082,299.450745
6/24/2082,298.916687
6/25/2082,298.317108
6/26/2082,297.436157
6/27/2082,298.47699
6/28/2082,297.336853
6/29/2082,298.130005
6/30/2082,297.927032
7/1/2082,298.00238
7/2/2082,299.216614
7/3/2082,300.701508
7/4/2082,300.508423
7/5/2082,301.066742
7/6/2082,302.26416
7/7/2082,301.064392
7/8/2082,300.04425
7/9/2082,298.509186
7/10/2082,299.107605
7/11/2082,297.941956
7/12/2082,297.864502
7/13/2082,298.453674
7/14/2082,299.280426
7/15/2082,299.172455
7/16/2082,298.881287
7/17/2082,299.284058
7/18/2082,300.511292
7/19/2082,300.401764
7/20/2082,299.949615
7/21/2082,300.25235
7/22/2082,300.682861
7/23/2082,300.582672
7/24/2082,299.360504
7/25/2082,299.599091
7/26/2082,299.630432
7/27/2082,304.137665
7/28/2082,300.92569
7/29/2082,299.369537
7/30/2082,298.657501
7/31/2082,299.602386
8/1/2082,303.142639
8/2/2082,300.848633
8/3/2082,298.164429
8/4/2082,298.628265
8/5/2082,298.492371
8/6/2082,299.047913
8/7/2082,299.623322
8/8/2082,300.446838
8/9/2082,300.327332
8/10/2082,301.095398
8/11/2082,298.956146
8/12/2082,299.33963
8/13/2082,299.014496
8/14/2082,300.905396
8/15/2082,300.260376
8/16/2082,300.922546
8/17/2082,300.001038
8/18/2082,300.952179
8/19/2082,301.668121
8/20/2082,301.588745
8/21/2082,300.905273
8/22/2082,299.874542
8/23/2082,298.294586
8/24/2082,299.80722
8/25/2082,299.707825
8/26/2082,299.90036
8/27/2082,300.133179
8/28/2082,300.827179
8/29/2082,299.796814
8/30/2082,299.678528
8/31/2082,300.954315
9/1/2082,303.327606
9/2/2082,302.764496
9/3/2082,300.033691
9/4/2082,299.160034
9/5/2082,297.979523
9/6/2082,297.754883
9/7/2082,298.092865
9/8/2082,297.725128
9/9/2082,297.450928
9/10/2082,298.264526
9/11/2082,298.691193
9/12/2082,299.348328
9/13/2082,300.841675
9/14/2082,300.0896
9/15/2082,299.893585
9/16/2082,300.062866
9/17/2082,300.597565
9/18/2082,299.803558
9/19/2082,299.456512
9/20/2082,300.000122
9/21/2082,299.074585
9/22/2082,298.838074
9/23/2082,298.46106
9/24/2082,296.087372
9/25/2082,297.688904
9/26/2082,297.776123
9/27/2082,299.256897
9/28/2082,300.486908
9/29/2082,300.461426
9/30/2082,298.563354
10/1/2082,298.022278
10/2/2082,296.760437
10/3/2082,295.99646
10/4/2082,297.167145
10/5/2082,298.338257
10/6/2082,297.4021
10/7/2082,296.513611
10/8/2082,292.749268
10/9/2082,292.180145
10/10/2082,295.074463
10/11/2082,296.136688
10/12/2082,296.150848
10/13/2082,295.798004
10/14/2082,295.910431
10/15/2082,295.116882
10/16/2082,294.413086
10/17/2082,295.386871
10/18/2082,295.696869
10/19/2082,296.550232
10/20/2082,293.660767
10/21/2082,285.321106
10/22/2082,283.095428
10/23/2082,285.964355
10/24/2082,285.919952
10/25/2082,287.588593
10/26/2082,287.64444
10/27/2082,283.467712
10/28/2082,283.383911
10/29/2082,284.111481
10/30/2082,283.186615
10/31/2082,284.549011
11/1/2082,289.410034
11/2/2082,288.639191
11/3/2082,280.483612
11/4/2082,283.19278
11/5/2082,285.325989
11/6/2082,286.272339
11/7/2082,290.536194
11/8/2082,291.982788
11/9/2082,290.438538
11/10/2082,289.199677
11/11/2082,283.254791
11/12/2082,279.454926
11/13/2082,277.521881
11/14/2082,279.072723
11/15/2082,282.925934
11/16/2082,286.028351
11/17/2082,287.703522
11/18/2082,287.199097
11/19/2082,289.962952
11/20/2082,283.968689
11/21/2082,282.690857
11/22/2082,280.396454
11/23/2082,280.196594
11/24/2082,277.838348
11/25/2082,282.899994
11/26/2082,280.829224
11/27/2082,279.151215
11/28/2082,281.170929
11/29/2082,279.170868
11/30/2082,280.340515
12/1/2082,280.66925
12/2/2082,278.509583
12/3/2082,281.331635
12/4/2082,285.869141
12/5/2082,281.08316
12/6/2082,277.212738
12/7/2082,275.093933
12/8/2082,275.886993
12/9/2082,277.568115
12/10/2082,281.089081
12/11/2082,285.27359
12/12/2082,281.493347
12/13/2082,289.350677
12/14/2082,286.655823
12/15/2082,283.148346
12/16/2082,282.625458
12/17/2082,283.838745
12/18/2082,289.187531
12/19/2082,289.197449
12/20/2082,288.336853
12/21/2082,287.612976
12/22/2082,276.185303
12/23/2082,277.602112
12/24/2082,278.001099
12/25/2082,282.997253
12/26/2082,288.639435
12/27/2082,289.328949
12/28/2082,284.632019
12/29/2082,284.028168
12/30/2082,287.742249
12/31/2082,285.571411
1/1/2083,275.033173
1/2/2083,279.909698
1/3/2083,280.323029
1/4/2083,282.822845
1/5/2083,278.036102
1/6/2083,277.574188
1/7/2083,274.260681
1/8/2083,269.835175
1/9/2083,268.7052
1/10/2083,273.424438
1/11/2083,279.411377
1/12/2083,284.030609
1/13/2083,282.751709
1/14/2083,278.846741
1/15/2083,279.497437
1/16/2083,279.391388
1/17/2083,282.47702
1/18/2083,287.659119
1/19/2083,285.454224
1/20/2083,274.798157
1/21/2083,274.039825
1/22/2083,274.101471
1/23/2083,275.555786
1/24/2083,273.831299
1/25/2083,275.517853
1/26/2083,282.447968
1/27/2083,280.061859
1/28/2083,284.069611
1/29/2083,288.268341
1/30/2083,286.202484
1/31/2083,270.798126
2/1/2083,272.624634
2/2/2083,267.984406
2/3/2083,269.855072
2/4/2083,276.184814
2/5/2083,281.53363
2/6/2083,286.648743
2/7/2083,282.059113
2/8/2083,279.728424
2/9/2083,278.465424
2/10/2083,281.86499
2/11/2083,285.280487
2/12/2083,281.33963
2/13/2083,282.644531
2/14/2083,274.220032
2/15/2083,274.342529
2/16/2083,278.909485
2/17/2083,281.746613
2/18/2083,289.112518
2/19/2083,291.528717
2/20/2083,294.444611
2/21/2083,292.146729
2/22/2083,292.173157
2/23/2083,287.300201
2/24/2083,281.197052
2/25/2083,279.377747
2/26/2083,279.386536
2/27/2083,281.609222
2/28/2083,286.176361
3/1/2083,290.161865
3/2/2083,287.045135
3/3/2083,282.457397
3/4/2083,283.496216
3/5/2083,283.773254
3/6/2083,287.379883
3/7/2083,291.655579
3/8/2083,287.733765
3/9/2083,284.004547
3/10/2083,284.456055
3/11/2083,284.124573
3/12/2083,287.340424
3/13/2083,289.444885
3/14/2083,291.443512
3/15/2083,290.669617
3/16/2083,293.894135
3/17/2083,285.881531
3/18/2083,284.383026
3/19/2083,290.813934
3/20/2083,286.437653
3/21/2083,290.391418
3/22/2083,293.505066
3/23/2083,293.296021
