#Variables:,,,
#tasmin_bcc-csm1-1_historical(K):Daily Minimum Near-Surface Air Temperature,,,
#tasmax_bcc-csm1-1_historical(K):Daily Maximum Near-Surface Air Temperature,,,
#pr_bcc-csm1-1_historical(mm):Precipitation,,,
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) ",,,
#Original Data File(s):,,,
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc ,,,
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc ,,,
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc ,,,
#===============================================,,,
"yyyy-mm-dd,tasmin_bcc-csm1-1_historical(K),tasmax_bcc-csm1-1_historical(K),pr_bcc-csm1-1_historical(mm)",,,
,,,
yyyy-mm-dd,tasmin_bcc-csm1-1_historical(K),tasmax_bcc-csm1-1_historical(K),pr_bcc-csm1-1_historical(mm)
4/27/1996,291.912689,302.921997,0
4/28/1996,293.833984,303.692352,12.076119
4/29/1996,292.770203,302.917847,6.703577
4/30/1996,291.208466,303.013214,0
5/1/1996,285.32489,299.052277,0
5/2/1996,284.620819,301.648499,0
5/3/1996,290.667389,302.781677,0
5/4/1996,292.416595,302.582458,0
5/5/1996,290.922546,304.322845,9.044237
5/6/1996,284.328461,297.067444,0
5/7/1996,284.247437,300.683502,0
5/8/1996,287.651459,302.337128,0
5/9/1996,288.963989,304.53064,0
5/10/1996,289.547211,306.287292,0
5/11/1996,290.758026,305.795929,0.890902
5/12/1996,292.743683,304.263733,0
5/13/1996,292.415894,307.108154,0
5/14/1996,294.039734,307.15686,0
5/15/1996,296.442749,309.470886,0
5/16/1996,292.629944,306.157135,0
5/17/1996,294.249695,304.564453,0
5/18/1996,294.483582,301.232971,1.123269
5/19/1996,295.10849,301.583496,10.38492
5/20/1996,293.769989,306.909241,3.876573
5/21/1996,293.257263,309.057159,1.748851
5/22/1996,293.995331,309.934418,0
5/23/1996,294.47287,310.524658,0
5/24/1996,295.640076,310.2052,0
5/25/1996,295.731415,308.420746,1.142101
5/26/1996,296.473297,304.971649,0
5/27/1996,293.461395,302.193756,11.559161
5/28/1996,293.741699,297.350647,43.573601
5/29/1996,293.391235,296.615692,33.649887
5/30/1996,288.676849,298.655212,0.313869
5/31/1996,288.64743,302.590546,0
6/1/1996,293.087372,305.95874,0
6/2/1996,294.869446,306.626434,0
6/3/1996,294.095734,307.464813,0
6/4/1996,292.435059,306.898132,0
6/5/1996,292.70694,307.207001,0.63507
6/6/1996,296.009369,307.053802,6.110777
6/7/1996,296.074097,309.947479,6.228128
6/8/1996,295.598663,311.049377,0
6/9/1996,296.549744,313.794403,0
6/10/1996,290.238678,309.00589,3.594944
6/11/1996,290.496613,301.256165,0
6/12/1996,289.53595,306.492859,0
6/13/1996,295.74408,311.060791,0
6/14/1996,296.092987,313.841675,0
6/15/1996,295.429962,309.806183,0
6/16/1996,297.500946,308.438293,0
6/17/1996,296.847687,308.785248,0
6/18/1996,297.190582,308.851105,0
6/19/1996,296.946716,307.911926,0.744802
6/20/1996,296.285828,307.731934,0.885913
6/21/1996,295.95166,307.99646,0
6/22/1996,296.713684,310.244934,0
6/23/1996,297.604828,309.225677,0.747893
6/24/1996,296.731415,307.852814,0
6/25/1996,297.303772,309.463562,0
6/26/1996,297.958832,310.002777,0
6/27/1996,297.870209,309.651154,0
6/28/1996,296.836823,309.346405,0
6/29/1996,296.073059,308.662018,0
6/30/1996,296.746613,310.408722,0
7/1/1996,296.860901,310.618439,0
7/2/1996,297.386658,311.65152,0
7/3/1996,297.81015,311.766907,0
7/4/1996,297.820892,312.043884,0
7/5/1996,298.216461,312.334961,0
7/6/1996,297.822876,311.816101,1.066662
7/7/1996,296.959167,312.298798,0
7/8/1996,296.698822,311.712494,0
7/9/1996,296.388214,311.203583,0
7/10/1996,296.941406,312.212128,0
7/11/1996,298.953308,313.460938,0
7/12/1996,300.006042,312.989777,0
7/13/1996,298.265564,311.119629,0
7/14/1996,296.953949,309.369507,0
7/15/1996,297.68631,311.17688,0
7/16/1996,299.906067,311.716583,0
7/17/1996,299.867493,309.389282,5.885509
7/18/1996,300.128601,311.30307,0
7/19/1996,299.753204,311.521484,0
7/20/1996,299.10025,310.798798,0
7/21/1996,296.543579,310.120728,0
7/22/1996,296.732361,308.955505,0
7/23/1996,297.393768,310.536682,2.670295
7/24/1996,298.141235,309.728821,0
7/25/1996,298.121765,308.948761,0
7/26/1996,297.151093,307.129303,0
7/27/1996,296.629059,306.551849,5.808038
7/28/1996,297.579437,303.827728,3.118011
7/29/1996,296.952057,307.21106,0
7/30/1996,296.053314,310.108795,0
7/31/1996,296.544495,311.647247,0
8/1/1996,296.979431,311.633514,0
8/2/1996,297.401276,312.071869,4.677481
8/3/1996,297.565674,311.585266,0
8/4/1996,297.416382,310.680573,0
8/5/1996,296.473785,310.816406,0
8/6/1996,296.744629,310.346313,0
8/7/1996,296.796448,310.535187,0
8/8/1996,297.475647,309.870148,0
8/9/1996,296.908905,309.493011,0.391342
8/10/1996,296.54657,308.480408,4.941274
8/11/1996,296.079529,309.623749,0.302194
8/12/1996,297.676666,310.057892,0
8/13/1996,296.700897,309.019135,0
8/14/1996,296.599579,309.714081,0
8/15/1996,296.052002,309.820862,0
8/16/1996,296.322266,309.751801,0
8/17/1996,296.384216,309.274567,0
8/18/1996,296.793488,309.063232,0
8/19/1996,297.766327,309.560242,0
8/20/1996,297.58963,310.225739,0
8/21/1996,296.803101,309.148285,0.876569
8/22/1996,297.396393,308.158203,10.752125
8/23/1996,298.774536,307.92926,5.755125
8/24/1996,299.877136,307.451172,9.161169
8/25/1996,298.111206,307.390594,6.674868
8/26/1996,298.677094,307.005402,10.208336
8/27/1996,298.384766,306.241974,10.998549
8/28/1996,293.897461,301.923553,34.927608
8/29/1996,291.513214,300.481628,44.205738
8/30/1996,293.331116,300.266174,53.199497
8/31/1996,295.098022,300.413635,35.809422
9/1/1996,292.740204,300.440765,53.312351
9/2/1996,289.855774,297.170837,109.698692
9/3/1996,289.154572,297.79538,51.86499
9/4/1996,295.124237,306.022766,9.216232
9/5/1996,295.385864,305.492889,6.677155
9/6/1996,292.849182,305.372498,0.644595
9/7/1996,291.882538,302.840851,0
9/8/1996,291.924866,303.85968,0
9/9/1996,291.693726,303.413269,0
9/10/1996,291.121582,303.114197,0
9/11/1996,290.248108,302.945923,0
9/12/1996,290.651917,302.857117,0.815588
9/13/1996,287.4599,303.034332,0
9/14/1996,286.886322,304.195099,0
9/15/1996,287.763733,304.354248,0
9/16/1996,288.654755,305.662415,0
9/17/1996,290.534302,306.90802,0
9/18/1996,291.225006,308.69339,0
9/19/1996,292.79422,309.356659,0
9/20/1996,294.469055,310.788696,0
9/21/1996,296.470734,312.316986,0
9/22/1996,295.618011,310.612427,0
9/23/1996,293.713379,309.374176,0
9/24/1996,292.10498,306.644806,0
9/25/1996,292.392548,305.735016,0
9/26/1996,294.457214,306.25528,0
9/27/1996,293.989685,306.515045,0
9/28/1996,292.691498,305.609009,0
9/29/1996,290.631927,304.784485,0.572435
9/30/1996,290.438721,303.714935,0.424285
10/1/1996,285.468903,295.183014,1.309613
10/2/1996,284.87735,292.698914,0
10/3/1996,284.212097,297.164734,0
10/4/1996,286.488953,303.067932,0
10/5/1996,290.834381,307.314911,0
10/6/1996,289.920959,306.512146,0
10/7/1996,288.693176,304.795746,0
10/8/1996,290.112946,303.53418,0
10/9/1996,289.623444,304.988922,0
10/10/1996,293.947174,306.228821,0
10/11/1996,292.928467,303.778168,0
10/12/1996,285.93692,301.12323,0
10/13/1996,292.237518,303.014648,0
10/14/1996,292.20816,303.518799,5.678652
10/15/1996,293.71933,302.610657,5.272123
10/16/1996,291.251923,299.386078,1.075463
10/17/1996,290.335846,298.257812,2.317671
10/18/1996,293.781555,300.851807,36.776012
10/19/1996,293.886505,300.549286,7.228138
10/20/1996,291.488342,298.44162,4.996617
10/21/1996,290.536438,297.370453,4.972213
10/22/1996,290.483978,297.888123,0
10/23/1996,290.499359,297.374359,3.430667
10/24/1996,292.522827,302.207123,21.342253
10/25/1996,288.846588,299.365417,0.465151
10/26/1996,285.204742,297.777527,0
10/27/1996,284.610626,295.36142,0
10/28/1996,279.234528,291.249603,0
10/29/1996,279.89624,293.821411,0
10/30/1996,282.314636,298.393524,0
10/31/1996,284.553162,300.037262,0
11/1/1996,285.279236,300.289551,0
11/2/1996,285.501984,299.91507,0
11/3/1996,284.209076,299.97818,0
11/4/1996,284.971802,298.995483,0
11/5/1996,289.807251,299.4375,28.230429
11/6/1996,286.303223,297.233032,4.525343
11/7/1996,286.140503,297.257111,0
11/8/1996,282.853577,294.607788,1.982526
11/9/1996,280.056458,290.987915,0
11/10/1996,280.166901,290.902985,0
11/11/1996,280.884583,291.640717,0
11/12/1996,286.131195,296.527252,0.351804
11/13/1996,288.464905,296.814178,2.356667
11/14/1996,290.603149,297.823181,2.963137
11/15/1996,288.190765,296.21701,0
11/16/1996,287.091309,293.001099,0
11/17/1996,286.66275,295.048431,0
11/18/1996,287.609985,296.480133,0.403542
11/19/1996,288.467651,295.696747,1.863812
11/20/1996,282.635468,293.301636,0.579236
11/21/1996,273.367706,287.648804,0
11/22/1996,270.354034,280.216064,0
11/23/1996,270.013947,281.727875,0
11/24/1996,273.579071,283.536591,0
11/25/1996,275.965729,282.669891,0.429875
11/26/1996,273.674225,287.102692,0
11/27/1996,283.920258,296.804688,0
11/28/1996,286.839966,295.624054,2.610194
11/29/1996,283.530609,293.446472,0.496291
11/30/1996,278.926849,290.102905,0
12/1/1996,277.258728,289.675781,0
12/2/1996,281.632965,290.636658,0.543279
12/3/1996,281.078735,291.814301,11.022046
12/4/1996,279.039124,287.968903,11.737814
12/5/1996,275.005798,284.191284,0
12/6/1996,276.878845,281.970673,2.200926
12/7/1996,276.305023,284.65744,2.822071
12/8/1996,277.604523,288.63736,0
12/9/1996,278.056427,288.108765,3.737997
12/10/1996,275.050079,284.232208,5.792837
12/11/1996,273.179779,280.282257,0
12/12/1996,273.482605,281.43631,0.723293
12/13/1996,274.093903,285.631866,0
12/14/1996,278.151245,286.779419,2.63246
12/15/1996,280.667297,288.069275,9.228693
12/16/1996,283.096741,293.530151,0.623046
12/17/1996,283.396912,293.37146,0
12/18/1996,280.63562,290.263367,0
12/19/1996,282.524445,295.703278,0
12/20/1996,287.41449,296.324982,0.478527
12/21/1996,282.465729,293.822327,0
12/22/1996,279.397797,292.992981,0
12/23/1996,283.313812,294.717865,0
12/24/1996,279.05069,292.433624,0
12/25/1996,280.231293,292.339569,0
12/26/1996,281.354492,296.032776,0
12/27/1996,281.064423,291.441162,0
12/28/1996,270.560822,286.001587,0
12/29/1996,274.430603,291.276306,0
12/30/1996,277.184692,292.718506,0
12/31/1996,277.827362,292.499542,0
1/1/1997,275.821259,291.021301,0
1/2/1997,275.510834,292.67981,0
1/3/1997,275.510468,290.304688,0
1/4/1997,276.320587,290.637848,0
1/5/1997,273.365814,291.58667,0
1/6/1997,280.605042,294.55368,0
1/7/1997,275.760162,291.872162,0
1/8/1997,278.665588,293.343353,0.540115
1/9/1997,281.090698,292.554871,0
1/10/1997,278.568268,286.982666,2.197668
1/11/1997,281.813385,294.878723,2.132494
1/12/1997,283.652008,294.348633,0
1/13/1997,276.683777,289.493408,0
1/14/1997,277.342163,287.016907,0.462488
1/15/1997,275.687866,283.273285,1.391361
1/16/1997,274.338409,284.271912,0
1/17/1997,272.547485,288.578979,0
1/18/1997,273.015289,286.715607,0
1/19/1997,273.785828,282.429657,2.43568
1/20/1997,275.495972,283.073364,1.499904
1/21/1997,270.687103,282.596832,0
1/22/1997,269.335266,280.03952,0
1/23/1997,277.561188,292.679688,7.702721
1/24/1997,283.3508,294.379639,0.555152
1/25/1997,275.662964,290.345551,0
1/26/1997,278.237457,289.492676,0.618309
1/27/1997,283.002014,298.406494,6.130701
1/28/1997,284.94281,297.822662,0
1/29/1997,286.758789,299.128174,0
1/30/1997,285.383362,295.843964,1.170773
1/31/1997,280.140045,294.60318,5.565407
2/1/1997,272.633087,281.783691,0
2/2/1997,272.158905,281.876221,0
2/3/1997,271.712799,287.239227,0
2/4/1997,274.327209,291.898071,0
2/5/1997,276.819489,289.620911,0
2/6/1997,278.134125,286.658997,0
2/7/1997,278.488098,291.259064,0
2/8/1997,275.407471,290.01181,0
2/9/1997,275.592499,284.304413,0
2/10/1997,279.970795,286.159485,2.90652
2/11/1997,274.285339,286.005768,3.85354
2/12/1997,270.036926,283.036804,0
2/13/1997,271.568268,284.939484,0
2/14/1997,273.177338,289.310211,0
2/15/1997,279.096771,291.265686,0
2/16/1997,285.098022,294.195679,0
2/17/1997,284.987061,295.44342,2.523997
2/18/1997,277.14267,292.128357,0
2/19/1997,280.470123,298.063171,0
2/20/1997,283.406799,300.283691,0
2/21/1997,285.685028,296.904266,0
2/22/1997,279.00296,295.10376,0.292668
2/23/1997,285.08783,300.818176,0.791516
2/24/1997,289.376038,303.244324,0.886538
2/25/1997,286.90213,301.828918,0
2/26/1997,283.667572,293.879578,0
2/27/1997,280.569794,300.386993,0
2/28/1997,286.28656,300.288971,0
3/1/1997,276.833008,297.980652,0
3/2/1997,280.396729,298.240601,0
3/3/1997,283.37323,299.744476,0
3/4/1997,282.882446,299.061615,0
3/5/1997,276.827423,297.336761,0
3/6/1997,283.13147,299.523865,0
3/7/1997,285.285645,301.95517,0
3/8/1997,285.789368,302.539215,0
3/9/1997,289.144531,306.245453,0
3/10/1997,287.261719,304.983978,0
3/11/1997,285.956665,303.571289,0
3/12/1997,290.158142,305.977844,0
3/13/1997,290.170227,304.827881,0
3/14/1997,288.687378,303.685547,0
3/15/1997,290.61264,302.279541,2.435426
3/16/1997,281.359528,296.185333,0
3/17/1997,279.770813,294.30542,0
3/18/1997,281.762207,297.139679,0
3/19/1997,283.54245,301.159546,0
3/20/1997,290.567474,300.761292,0
3/21/1997,290.213226,300.29361,0.799982
3/22/1997,287.845062,300.803436,0.414697
3/23/1997,288.26712,301.069122,0.683308
3/24/1997,286.159241,299.973022,0.336141
3/25/1997,281.405853,301.575287,0
3/26/1997,287.492767,301.136017,0
3/27/1997,283.027893,297.849457,1.22872
3/28/1997,278.334198,285.79245,1.051674
3/29/1997,282.110138,289.561859,4.97122
3/30/1997,287.591583,297.382141,5.6703
3/31/1997,279.495972,297.20285,0.335048
4/1/1997,273.037872,286.085266,0
4/2/1997,275.247131,292.368805,0
4/3/1997,278.51767,297.996155,0
4/4/1997,286.630524,296.378235,0
4/5/1997,285.815948,302.145111,1.658544
4/6/1997,285.640472,303.646423,0.299877
4/7/1997,288.266632,302.307434,0
4/8/1997,283.389252,298.551849,0.417013
4/9/1997,281.565399,302.302582,0
4/10/1997,288.800507,303.951752,0
4/11/1997,289.486969,304.520905,0
4/12/1997,290.758484,303.592194,0
4/13/1997,282.526306,297.117065,0
4/14/1997,287.859497,296.807678,0
4/15/1997,290.28833,304.207153,0
4/16/1997,289.633179,304.211548,0
4/17/1997,292.613037,300.997375,16.106607
4/18/1997,291.315735,295.794403,7.588148
4/19/1997,292.425629,295.834106,3.199466
4/20/1997,289.679779,296.430145,14.27671
4/21/1997,282.896118,291.145447,5.665691
4/22/1997,279.516815,292.811951,0
4/23/1997,281.458984,295.707916,0
4/24/1997,283.939911,296.946991,0
4/25/1997,287.967499,296.715515,1.213657
4/26/1997,289.2453,302.13269,1.025269
4/27/1997,290.010529,303.568604,0
4/28/1997,291.37384,303.04007,0.588844
4/29/1997,291.873718,305.366394,2.511925
4/30/1997,287.398407,305.035828,0
5/1/1997,286.101532,298.721924,0.575219
5/2/1997,286.009796,299.320435,0
5/3/1997,285.030579,301.858643,0
5/4/1997,291.162048,306.487671,0
5/5/1997,289.053345,305.72467,0.711078
5/6/1997,289.441406,306.671783,0
5/7/1997,291.795959,306.935425,0
5/8/1997,292.236359,306.03418,0
5/9/1997,293.751221,303.318298,0.508746
5/10/1997,292.624634,301.966919,0
5/11/1997,291.446106,303.120056,0
5/12/1997,293.643433,302.108643,0.422998
5/13/1997,293.588348,303.187286,0
5/14/1997,293.701996,304.469482,0
5/15/1997,293.159943,304.318085,0
5/16/1997,293.39212,301.404541,3.302292
5/17/1997,291.466644,299.838226,0
5/18/1997,292.472412,299.750427,0
5/19/1997,292.507935,300.424896,1.533942
5/20/1997,293.302032,302.019897,1.271996
5/21/1997,293.7453,305.480347,5.573869
5/22/1997,295.70929,303.950134,0.616843
5/23/1997,292.234528,302.467773,0
5/24/1997,292.428192,303.724274,0
5/25/1997,295.510223,304.952454,0.359507
5/26/1997,295.431702,303.710846,5.51402
5/27/1997,291.270264,305.218903,0
5/28/1997,295.729645,306.493927,17.924803
5/29/1997,294.550934,302.283752,6.191731
5/30/1997,294.359253,306.60791,0
5/31/1997,296.571198,306.409424,20.44092
6/1/1997,296.029175,307.824005,11.700254
6/2/1997,296.101044,307.102844,3.148892
6/3/1997,295.612183,307.556335,4.056308
6/4/1997,295.497711,307.418671,0
6/5/1997,295.55777,307.388153,0
6/6/1997,295.342285,306.781647,0.956228
6/7/1997,295.896088,304.90213,5.014892
6/8/1997,295.556366,302.194122,23.810886
6/9/1997,296.333252,300.164612,33.662239
6/10/1997,295.09494,305.887512,7.78178
6/11/1997,295.820221,307.021912,0
6/12/1997,296.716217,309.370117,0
6/13/1997,297.004211,308.896545,0.697861
6/14/1997,296.685181,304.902161,21.820601
6/15/1997,296.863373,305.215881,3.327532
6/16/1997,295.300262,307.712067,0
6/17/1997,297.764252,310.552765,0
6/18/1997,299.082214,309.465881,1.956676
6/19/1997,296.64978,307.978577,3.024645
6/20/1997,294.841095,302.41568,13.174155
6/21/1997,295.09903,309.213623,0
6/22/1997,298.840759,312.474365,0
6/23/1997,295.140472,312.15741,0
6/24/1997,294.452911,305.8815,0.424101
6/25/1997,295.425964,306.751556,0
6/26/1997,296.287323,307.961273,0
6/27/1997,297.76059,310.496613,0
6/28/1997,298.716797,310.592224,0
6/29/1997,298.618195,311.003143,0
6/30/1997,299.117401,311.492981,0
7/1/1997,297.241028,310.262848,0
7/2/1997,295.999359,307.180542,0
7/3/1997,296.102631,307.523315,0
7/4/1997,295.96463,308.628052,0
7/5/1997,296.873749,310.059357,0
7/6/1997,296.790741,309.578949,0
7/7/1997,296.524261,309.046326,0
7/8/1997,297.661102,308.555939,0
7/9/1997,296.934906,309.357758,0
7/10/1997,297.869171,310.918518,0
7/11/1997,298.925293,312.496704,0
7/12/1997,297.72168,311.471161,0.901274
7/13/1997,297.063995,308.064575,3.753798
7/14/1997,297.975006,308.436646,12.071384
7/15/1997,296.794128,302.82486,37.376427
7/16/1997,296.256866,305.559845,5.147141
7/17/1997,296.18222,306.276398,2.421304
7/18/1997,296.298645,305.986206,0
7/19/1997,295.843231,305.544556,2.981926
7/20/1997,296.682434,303.069397,23.106438
7/21/1997,296.303467,302.822815,34.832413
7/22/1997,297.100922,306.483948,4.100355
7/23/1997,296.027161,308.820831,1.373995
7/24/1997,296.423218,308.049469,9.641078
7/25/1997,296.532532,305.560242,1.927875
7/26/1997,296.304535,305.504791,9.276567
7/27/1997,295.582001,304.665649,6.16388
7/28/1997,295.101257,305.823334,0.899
7/29/1997,295.642578,305.495117,5.260456
7/30/1997,294.767365,305.814636,7.640592
7/31/1997,294.988373,306.197235,5.150011
8/1/1997,294.160248,305.883911,0
8/2/1997,294.356079,305.180206,0
8/3/1997,295.893341,305.136963,1.811062
8/4/1997,295.670471,303.496063,9.220116
8/5/1997,295.987305,301.089508,12.998199
8/6/1997,296.392914,304.558563,18.81007
8/7/1997,297.345032,306.40152,9.087512
8/8/1997,297.618042,303.988892,7.249596
8/9/1997,298.17038,304.765503,16.36883
8/10/1997,297.876282,305.246338,8.014939
8/11/1997,297.54248,305.614838,4.296885
8/12/1997,295.903748,304.806641,3.463389
8/13/1997,295.58078,305.254974,0.288917
8/14/1997,293.489349,306.861328,0
8/15/1997,291.44046,308.112549,0
8/16/1997,291.947449,308.55191,0.294367
8/17/1997,292.848633,308.734924,0
8/18/1997,295.547516,308.897369,1.710152
8/19/1997,295.508911,308.859344,0.897857
8/20/1997,295.962555,308.34671,2.078106
8/21/1997,294.627136,306.121704,0.389953
8/22/1997,295.760254,304.501709,3.004411
8/23/1997,296.347778,305.411469,1.88756
8/24/1997,295.885468,306.350861,0
8/25/1997,295.251007,307.219208,1.153241
8/26/1997,294.962219,306.93808,0.430861
8/27/1997,296.672516,305.483398,0.795882
8/28/1997,296.735321,302.618927,3.100566
8/29/1997,293.772308,301.661438,21.441856
8/30/1997,292.835327,300.958313,31.786036
8/31/1997,294.404724,301.631439,29.094055
9/1/1997,294.650665,301.046967,14.22735
9/2/1997,295.982391,302.141479,4.399464
9/3/1997,295.987518,304.283295,3.383248
9/4/1997,296.67981,303.628326,0.737864
9/5/1997,296.220673,303.936279,1.444516
9/6/1997,295.388641,304.08609,1.086227
9/7/1997,295.036102,304.976013,0
9/8/1997,294.617767,303.270477,5.493471
9/9/1997,295.51297,301.984528,22.496387
9/10/1997,294.214874,304.139832,55.544308
9/11/1997,295.93689,306.480865,16.476624
9/12/1997,295.907715,304.442474,9.280685
9/13/1997,295.247742,303.272858,5.04011
9/14/1997,292.284485,302.7883,16.901058
9/15/1997,293.525635,300.95752,8.854281
9/16/1997,287.71463,295.101807,0.966476
9/17/1997,290.211365,297.03714,1.811706
9/18/1997,289.355316,299.293213,0.368057
9/19/1997,289.346069,299.494324,3.262628
9/20/1997,287.23175,300.10498,2.67511
9/21/1997,285.285828,301.46051,0
9/22/1997,286.956604,304.513214,0
9/23/1997,290.926422,306.984497,0
9/24/1997,290.542908,306.163055,0
9/25/1997,287.229462,304.498505,0
9/26/1997,291.046021,306.577759,0
9/27/1997,288.313507,306.098877,0
9/28/1997,288.262299,304.6586,0
9/29/1997,290.092194,304.691833,0
9/30/1997,290.892883,305.746124,0
10/1/1997,292.765167,305.70575,0
10/2/1997,293.26001,305.924469,0
10/3/1997,292.365692,305.49884,0
10/4/1997,291.233673,304.358093,0.500402
10/5/1997,291.342834,303.906647,0
10/6/1997,290.735382,304.531281,0
10/7/1997,291.157654,305.824219,0
10/8/1997,292.35553,305.666168,0
10/9/1997,291.943726,304.964325,2.122998
10/10/1997,293.369263,302.889038,2.789892
10/11/1997,292.211151,300.881378,3.207989
10/12/1997,292.447906,299.805115,0.590219
