#Variables:
#tasmin_IPSL-CM5B-LR_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5B-LR_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5B-LR_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5B-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5B-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5B-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5B-LR_historical(K),tasmax_IPSL-CM5B-LR_historical(K),pr_IPSL-CM5B-LR_historical(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5B-LR_historical(K),tasmax_IPSL-CM5B-LR_historical(K),pr_IPSL-CM5B-LR_historical(mm)
2002-09-18,296.000031,306.421326,0.000000
2002-09-19,295.058655,305.001007,0.655886
2002-09-20,295.701202,304.696777,0.807341
2002-09-21,294.358643,304.732452,0.000000
2002-09-22,293.858521,305.153656,0.000000
2002-09-23,294.799774,308.128876,0.000000
2002-09-24,295.182068,309.078339,0.000000
2002-09-25,295.449829,307.282745,0.000000
2002-09-26,295.440521,308.566193,0.000000
2002-09-27,295.789612,312.350861,0.283598
2002-09-28,296.612885,312.906830,0.000000
2002-09-29,296.070221,309.705261,0.000000
2002-09-30,292.917023,306.360596,0.000000
2002-10-01,290.162689,303.267242,0.000000
2002-10-02,292.695465,302.136047,1.309613
2002-10-03,291.698151,298.592041,29.455797
2002-10-04,288.338837,297.894470,46.107819
2002-10-05,285.018250,298.905853,0.000000
2002-10-06,283.247833,300.422943,0.000000
2002-10-07,283.011658,301.527130,0.000000
2002-10-08,286.047455,302.729645,0.000000
2002-10-09,284.613281,301.528625,0.000000
2002-10-10,286.120880,301.515686,0.000000
2002-10-11,286.063293,301.958099,0.000000
2002-10-12,286.657288,302.395630,0.000000
2002-10-13,290.425262,304.725067,0.000000
2002-10-14,291.088470,303.742615,2.141116
2002-10-15,294.995148,303.459320,8.877389
2002-10-16,290.005463,299.982788,0.498079
2002-10-17,282.654144,296.505371,0.000000
2002-10-18,285.733551,297.380310,0.000000
2002-10-19,284.974731,301.738251,0.000000
2002-10-20,288.486450,306.045929,0.000000
2002-10-21,287.881622,302.665680,0.000000
2002-10-22,284.980652,299.408142,0.000000
2002-10-23,286.538879,304.169678,0.000000
2002-10-24,291.151031,306.088257,0.000000
2002-10-25,291.557404,306.760681,0.000000
2002-10-26,292.697418,305.467102,0.000000
2002-10-27,290.069397,299.644958,0.000000
2002-10-28,286.290710,300.314880,0.000000
2002-10-29,289.333588,301.386749,0.000000
2002-10-30,292.230804,301.215027,0.461905
2002-10-31,287.273438,295.877289,1.579275
2002-11-01,281.595428,294.326294,0.000000
2002-11-02,279.970367,296.960083,0.000000
2002-11-03,285.009949,295.691193,0.000000
2002-11-04,284.812103,296.218414,0.000000
2002-11-05,287.303650,303.214905,0.000000
2002-11-06,288.590088,301.268677,0.000000
2002-11-07,290.788940,301.841431,1.299229
2002-11-08,289.309540,301.227875,0.000000
2002-11-09,281.955109,295.956207,0.000000
2002-11-10,283.151398,293.308807,0.000000
2002-11-11,287.742615,300.023438,0.000000
2002-11-12,289.103943,300.052338,1.100621
2002-11-13,286.700195,296.301147,1.388788
2002-11-14,285.605560,289.080872,90.898712
2002-11-15,283.074890,293.372559,41.451115
2002-11-16,285.553741,291.511292,2.657297
2002-11-17,276.677917,294.109039,0.000000
2002-11-18,277.591949,298.353912,0.000000
2002-11-19,285.174683,295.672852,0.000000
2002-11-20,282.616791,297.872986,0.000000
2002-11-21,284.155701,296.910950,0.945011
2002-11-22,285.623047,296.659119,1.156085
2002-11-23,277.493561,297.802124,0.000000
2002-11-24,281.181549,300.135925,0.000000
2002-11-25,287.798828,298.538483,14.302340
2002-11-26,282.773224,297.720306,13.922806
2002-11-27,273.476624,286.744598,0.000000
2002-11-28,272.428802,292.979340,0.000000
2002-11-29,284.384766,296.295959,1.384261
2002-11-30,272.595306,290.728149,2.702574
2002-12-01,269.369873,281.631927,0.000000
2002-12-02,268.847870,287.016357,0.000000
2002-12-03,274.400909,290.706055,0.000000
2002-12-04,279.004211,295.739655,0.000000
2002-12-05,285.014893,296.312408,8.819623
2002-12-06,276.610229,288.798218,1.691670
2002-12-07,275.836365,291.762024,0.000000
2002-12-08,281.242401,290.851929,0.000000
2002-12-09,273.368713,289.447449,0.000000
2002-12-10,274.972992,294.256927,0.000000
2002-12-11,275.158569,298.398743,0.000000
2002-12-12,279.186035,298.277893,0.000000
2002-12-13,281.146759,298.927399,0.000000
2002-12-14,281.007782,294.179657,0.000000
2002-12-15,273.415405,290.834442,0.000000
2002-12-16,279.161011,296.069214,0.000000
2002-12-17,279.710358,290.236237,0.000000
2002-12-18,280.112610,289.374390,0.780659
2002-12-19,282.824097,288.110260,0.000000
2002-12-20,287.496582,295.431335,18.204729
2002-12-21,281.476410,295.093109,0.000000
2002-12-22,277.626312,288.913605,0.000000
2002-12-23,273.418915,286.500397,0.000000
2002-12-24,274.997681,290.519806,0.000000
2002-12-25,274.531250,293.371460,0.000000
2002-12-26,276.408813,292.960999,0.000000
2002-12-27,279.483948,293.508209,0.000000
2002-12-28,284.384857,295.351196,0.000000
2002-12-29,283.935516,292.175934,10.991803
2002-12-30,278.512085,290.043213,0.000000
2002-12-31,278.239288,291.510803,0.000000
2003-01-01,282.400452,287.016907,0.000000
2003-01-02,277.692047,284.787598,15.838817
2003-01-03,278.873413,289.788239,0.886395
2003-01-04,279.855560,291.857910,0.000000
2003-01-05,279.278687,293.705475,0.000000
2003-01-06,282.057465,294.424622,0.000000
2003-01-07,283.239136,297.561310,0.000000
2003-01-08,285.407471,300.572418,0.000000
2003-01-09,285.308655,300.300323,0.000000
2003-01-10,285.462494,298.099182,0.000000
2003-01-11,282.999420,300.108124,0.000000
2003-01-12,286.604004,301.619934,0.000000
2003-01-13,287.543610,300.990051,0.000000
2003-01-14,287.319397,299.573730,0.000000
2003-01-15,285.183624,293.701935,0.000000
2003-01-16,282.145721,291.084625,0.000000
2003-01-17,282.786346,291.507202,0.726228
2003-01-18,286.396484,297.012970,4.760807
2003-01-19,284.420471,295.850983,0.000000
2003-01-20,285.723328,296.449982,0.000000
2003-01-21,286.758789,295.843964,0.000000
2003-01-22,286.264465,299.920929,0.000000
2003-01-23,288.541504,302.184357,1.467829
2003-01-24,289.494049,301.637421,0.658155
2003-01-25,289.176636,300.599304,0.000000
2003-01-26,289.170105,298.263458,0.000000
2003-01-27,282.718811,292.218292,0.000000
2003-01-28,286.774963,295.932739,2.312667
2003-01-29,283.656219,292.946930,0.000000
2003-01-30,281.005920,290.561951,0.000000
2003-01-31,279.127625,285.776093,0.000000
2003-02-01,279.317993,282.875519,1.613558
2003-02-02,277.875977,284.724304,2.277765
2003-02-03,277.280304,282.872925,1.357842
2003-02-04,275.117798,278.656403,0.387137
2003-02-05,276.316681,282.846893,0.000000
2003-02-06,273.098206,286.421875,0.000000
2003-02-07,275.264038,291.091400,0.000000
2003-02-08,277.820496,292.023468,0.000000
2003-02-09,281.585907,294.766876,0.000000
2003-02-10,283.652466,297.871429,0.000000
2003-02-11,287.320831,295.955078,0.000000
2003-02-12,287.529022,294.770477,4.395634
2003-02-13,284.164185,292.185730,0.442156
2003-02-14,275.582153,286.159485,2.524205
2003-02-15,279.329102,284.070129,16.778732
2003-02-16,279.820984,286.744202,13.697692
2003-02-17,276.897095,283.255951,4.593958
2003-02-18,277.651581,281.773865,6.493748
2003-02-19,279.801758,287.117920,3.436648
2003-02-20,273.834961,281.616333,0.475748
2003-02-21,273.694000,278.781952,2.762497
2003-02-22,276.998199,283.902527,4.529006
2003-02-23,272.200287,286.715393,0.000000
2003-02-24,272.386841,291.844910,0.000000
2003-02-25,278.884064,293.729401,0.000000
2003-02-26,280.054108,295.138184,0.000000
2003-02-27,282.512665,296.539337,0.000000
2003-02-28,282.996155,295.040466,0.000000
2003-03-01,284.377380,296.938538,8.322954
2003-03-02,288.237335,302.760437,0.000000
2003-03-03,288.238007,300.881439,0.000000
2003-03-04,282.014679,296.174408,0.000000
2003-03-05,281.415741,300.420776,0.000000
2003-03-06,282.264740,299.443939,0.000000
2003-03-07,285.480194,302.442963,0.000000
2003-03-08,289.033508,301.358276,0.000000
2003-03-09,291.087646,300.540314,1.424343
2003-03-10,290.831665,299.131744,15.852619
2003-03-11,286.839203,299.203522,10.199181
2003-03-12,280.712189,292.606628,0.000000
2003-03-13,284.483398,298.640930,0.000000
2003-03-14,289.072968,303.545227,0.000000
2003-03-15,290.589996,304.418915,0.000000
2003-03-16,291.453491,303.955383,0.000000
2003-03-17,288.256134,299.803711,0.000000
2003-03-18,288.249329,296.193176,2.824378
2003-03-19,289.477936,299.034851,0.000000
2003-03-20,292.125427,299.896301,0.000000
2003-03-21,290.884277,300.064026,10.368650
2003-03-22,291.238861,299.043213,10.048745
2003-03-23,285.443176,297.773102,14.537622
2003-03-24,278.510559,291.509338,0.000000
2003-03-25,279.971191,293.194702,0.753813
2003-03-26,286.776520,301.198975,1.298318
2003-03-27,286.815918,295.379364,0.000000
2003-03-28,277.867340,290.262360,0.000000
2003-03-29,284.315369,289.714874,6.597658
2003-03-30,280.574890,289.906860,7.229138
2003-03-31,272.997131,287.369263,0.000000
2003-04-01,275.607849,289.273895,0.000000
2003-04-02,281.768280,293.155090,13.226797
2003-04-03,286.627319,297.733063,9.249665
2003-04-04,284.705841,300.734619,0.000000
2003-04-05,285.675476,297.570435,0.000000
2003-04-06,282.344208,299.955261,0.000000
2003-04-07,286.263062,306.101257,0.000000
2003-04-08,289.355377,309.175110,0.000000
2003-04-09,292.461853,304.563019,0.000000
2003-04-10,289.349670,299.408691,0.000000
2003-04-11,291.493134,300.367401,0.000000
2003-04-12,291.104614,299.347839,0.000000
2003-04-13,292.577942,303.876923,0.000000
2003-04-14,288.806885,300.641571,1.212852
2003-04-15,287.193970,298.632294,0.000000
2003-04-16,287.348938,297.261841,0.000000
2003-04-17,287.454651,295.146820,0.000000
2003-04-18,285.482727,287.389679,2.071855
2003-04-19,288.730927,294.145538,16.738117
2003-04-20,279.634644,292.620117,0.000000
2003-04-21,284.567535,298.495605,0.000000
2003-04-22,288.269623,296.754608,0.000000
2003-04-23,291.329254,304.541870,1.773420
2003-04-24,292.931763,303.301483,1.309458
2003-04-25,289.678131,304.349518,0.000000
2003-04-26,290.013702,302.227142,0.000000
2003-04-27,290.566315,299.240906,13.906916
2003-04-28,288.234802,301.493622,12.276455
2003-04-29,289.417053,304.187927,2.776253
2003-04-30,289.837555,305.120453,0.000000
2003-05-01,293.459351,303.276642,0.292801
2003-05-02,292.315491,301.076324,0.000000
2003-05-03,288.719421,296.781677,0.000000
2003-05-04,286.656006,296.866364,0.000000
2003-05-05,289.675323,295.366364,1.832397
2003-05-06,290.464020,296.433929,0.000000
2003-05-07,292.506958,299.222046,0.709420
2003-05-08,292.666138,300.148651,19.031260
2003-05-09,294.020081,298.178314,19.096216
2003-05-10,293.149475,302.937103,17.413486
2003-05-11,290.302094,303.241364,4.517458
2003-05-12,289.699280,299.891785,0.000000
2003-05-13,286.391205,299.516937,0.000000
2003-05-14,290.289948,303.476074,0.000000
2003-05-15,291.491425,306.481537,0.000000
2003-05-16,293.782135,302.974823,0.000000
2003-05-17,292.789520,299.888184,1.738739
2003-05-18,294.091614,297.864777,6.205187
2003-05-19,294.093414,302.266998,15.922894
2003-05-20,291.270264,305.924438,0.000000
2003-05-21,289.824219,306.862610,0.620402
2003-05-22,293.853577,302.556152,0.398820
2003-05-23,291.940552,300.859406,0.000000
2003-05-24,292.536621,303.768677,0.000000
2003-05-25,293.156708,302.841919,1.311691
2003-05-26,291.398712,297.056885,8.480819
2003-05-27,288.676849,299.237518,0.000000
2003-05-28,289.027496,299.898102,0.000000
2003-05-29,292.066742,300.309113,0.937923
2003-05-30,293.522034,300.879059,9.960523
2003-05-31,291.572144,298.001709,65.837479
2003-06-01,291.635773,296.759094,32.499252
2003-06-02,292.423706,302.493469,4.934856
2003-06-03,293.123413,306.087250,1.385029
2003-06-04,294.027130,305.484894,0.000000
2003-06-05,294.764740,305.555450,0.000000
2003-06-06,295.428467,306.532135,0.000000
2003-06-07,296.188843,307.892639,0.000000
2003-06-08,296.172089,308.624146,0.000000
2003-06-09,297.224640,309.617493,0.000000
2003-06-10,298.137421,309.697571,0.000000
2003-06-11,298.471680,310.932251,0.000000
2003-06-12,297.709442,311.001038,0.000000
2003-06-13,296.337799,310.794922,0.000000
2003-06-14,296.854126,307.758392,0.000000
2003-06-15,296.388184,306.127747,0.000000
2003-06-16,297.233795,307.935425,0.000000
2003-06-17,297.487610,308.729126,0.000000
2003-06-18,298.448029,308.898987,0.000000
2003-06-19,298.176239,308.462036,0.000000
2003-06-20,298.313507,308.828033,0.000000
2003-06-21,298.599091,309.458252,0.000000
2003-06-22,299.008514,309.526276,0.000000
2003-06-23,299.357727,309.348663,0.000000
2003-06-24,299.789612,309.574158,0.000000
2003-06-25,300.390656,308.612671,0.000000
2003-06-26,299.102325,308.331543,8.921537
2003-06-27,297.727539,307.394165,6.590411
2003-06-28,296.732880,305.211670,8.839924
2003-06-29,296.254547,302.959625,5.318528
2003-06-30,295.968964,304.819489,0.000000
2003-07-01,296.074646,305.370239,0.000000
2003-07-02,296.260742,305.120148,0.492044
2003-07-03,296.756592,303.653046,1.326173
2003-07-04,293.525360,305.855957,0.000000
2003-07-05,292.859833,306.589539,0.000000
2003-07-06,295.303314,307.113800,0.000000
2003-07-07,296.193207,307.069061,0.000000
2003-07-08,296.412689,307.489655,0.000000
2003-07-09,296.985168,308.308868,0.000000
2003-07-10,297.386780,309.152130,0.000000
2003-07-11,297.852661,310.245422,0.000000
2003-07-12,298.826996,310.790100,0.000000
2003-07-13,298.523224,310.325043,0.000000
2003-07-14,298.705505,309.899536,0.000000
2003-07-15,298.933258,310.050232,0.000000
2003-07-16,298.346588,309.451233,0.000000
2003-07-17,298.375183,309.362244,0.000000
2003-07-18,297.949982,308.814941,0.000000
2003-07-19,298.125458,308.719299,0.820673
2003-07-20,298.261078,307.718353,5.808038
2003-07-21,298.062256,308.249207,0.881080
2003-07-22,297.199310,309.967773,0.000000
2003-07-23,297.231781,309.626648,0.000000
2003-07-24,295.700592,310.911896,0.000000
2003-07-25,297.326965,312.754303,0.000000
2003-07-26,298.201904,312.442963,0.000000
2003-07-27,298.560059,311.889404,0.464619
2003-07-28,298.296051,312.578094,0.000000
2003-07-29,298.227142,312.537140,0.000000
2003-07-30,297.569672,313.285553,0.000000
2003-07-31,297.801453,312.398254,0.000000
2003-08-01,297.079041,308.580017,1.939080
2003-08-02,295.201843,307.309082,0.000000
2003-08-03,295.504425,307.881927,0.000000
2003-08-04,295.794373,308.010101,0.000000
2003-08-05,296.653137,308.017639,0.000000
2003-08-06,296.750793,307.466217,0.000000
2003-08-07,296.501404,306.789734,0.000000
2003-08-08,296.272583,306.860840,0.000000
2003-08-09,296.769836,307.391968,0.000000
2003-08-10,296.934937,308.188049,0.000000
2003-08-11,295.945007,307.690002,0.000000
2003-08-12,296.872742,306.184814,1.002630
2003-08-13,297.040222,305.950897,0.318290
2003-08-14,296.259003,308.106018,0.000000
2003-08-15,295.989807,309.638733,0.000000
2003-08-16,296.446838,309.811188,0.000000
2003-08-17,296.854340,309.844208,0.000000
2003-08-18,296.415131,307.090790,0.000000
2003-08-19,295.960724,306.697937,0.000000
2003-08-20,296.053284,307.028198,0.000000
2003-08-21,296.068909,307.559448,1.632609
2003-08-22,296.522156,307.590363,0.406699
2003-08-23,297.000977,307.923248,2.055133
2003-08-24,297.371765,306.038391,6.215821
2003-08-25,297.811462,307.093964,9.161169
2003-08-26,297.362213,308.145050,3.310766
2003-08-27,297.065521,309.731110,0.610255
2003-08-28,296.333801,310.975281,0.000000
2003-08-29,295.450287,310.654144,0.000000
2003-08-30,295.823792,310.857056,9.280685
2003-08-31,296.900421,310.565979,0.903293
2003-09-01,295.550110,308.765106,9.310825
2003-09-02,294.638611,306.081360,9.378305
2003-09-03,293.915741,307.272095,2.675646
2003-09-04,292.878448,306.229431,0.587425
2003-09-05,292.580475,305.458435,0.000000
2003-09-06,293.301178,304.851929,0.000000
2003-09-07,292.674713,305.218384,0.000000
2003-09-08,293.547546,308.546387,0.000000
2003-09-09,295.010742,309.293945,0.000000
2003-09-10,296.252747,309.048950,0.000000
2003-09-11,296.737762,310.086151,0.000000
2003-09-12,298.431122,310.469269,0.546237
2003-09-13,296.308502,309.752625,0.000000
2003-09-14,297.472137,310.047638,0.000000
2003-09-15,298.868744,310.508820,0.000000
2003-09-16,296.449524,306.330780,3.981001
2003-09-17,295.773773,306.307068,20.526434
2003-09-18,290.062958,298.471680,0.815311
2003-09-19,289.301147,306.035126,0.000000
2003-09-20,293.980408,309.013031,0.000000
2003-09-21,291.940369,307.261444,0.506684
2003-09-22,293.782104,308.473511,0.402510
2003-09-23,296.180023,309.199402,0.000000
2003-09-24,296.256714,308.414398,0.000000
2003-09-25,295.650909,307.433441,0.000000
2003-09-26,297.157715,308.613556,8.854281
2003-09-27,295.128845,307.844910,9.718214
2003-09-28,293.816833,304.748566,16.264713
2003-09-29,294.668518,305.269592,7.274777
2003-09-30,294.910645,302.948425,5.339797
2003-10-01,293.226654,301.162445,41.965591
2003-10-02,293.368683,303.198669,30.488670
2003-10-03,288.736725,305.031494,0.000000
2003-10-04,289.712494,305.844818,0.000000
2003-10-05,289.339203,306.760559,0.000000
2003-10-06,290.059937,307.158203,0.000000
2003-10-07,290.631927,306.488892,0.000000
2003-10-08,292.212433,305.157227,0.000000
2003-10-09,288.693176,303.196442,1.836911
2003-10-10,290.560516,305.313416,2.537584
2003-10-11,290.679413,304.871552,0.569975
2003-10-12,287.718597,301.461090,0.000000
2003-10-13,288.472351,302.166962,0.000000
2003-10-14,289.383972,302.809387,0.000000
2003-10-15,291.222534,301.550507,0.000000
2003-10-16,292.790680,300.071259,55.120193
2003-10-17,292.788971,302.198120,5.001307
2003-10-18,285.215607,299.211700,0.000000
2003-10-19,287.909149,304.677460,0.000000
2003-10-20,288.557037,303.307159,0.000000
2003-10-21,282.955414,298.155304,0.000000
2003-10-22,283.286987,291.414703,0.000000
2003-10-23,285.206818,298.072937,0.000000
2003-10-24,285.745544,295.495300,7.997424
2003-10-25,284.899445,292.698883,45.805016
2003-10-26,281.210785,290.730194,0.000000
2003-10-27,282.893311,299.861450,0.000000
2003-10-28,287.468933,300.356781,2.199660
2003-10-29,279.161743,294.170746,0.000000
2003-10-30,279.058624,298.107697,0.000000
2003-10-31,288.654602,303.224640,0.000000
2003-11-01,285.658875,302.503479,0.000000
2003-11-02,285.298279,298.535370,0.000000
2003-11-03,285.072388,300.074646,0.000000
2003-11-04,287.525604,300.983490,0.000000
2003-11-05,287.423157,302.441345,0.000000
2003-11-06,288.607330,300.783478,0.000000
2003-11-07,282.736115,295.938812,0.000000
2003-11-08,281.029938,297.957458,0.000000
2003-11-09,286.016052,299.333740,0.000000
2003-11-10,289.640259,300.717072,0.503424
2003-11-11,291.367676,300.291321,6.422310
2003-11-12,286.183929,296.144318,11.913356
2003-11-13,277.037323,290.445282,0.000000
2003-11-14,276.505737,288.790558,0.000000
2003-11-15,276.630035,293.719574,0.000000
2003-11-16,278.853516,288.897308,0.000000
2003-11-17,280.590240,287.203522,0.512791
2003-11-18,276.611755,293.727081,0.000000
2003-11-19,282.025330,299.128845,0.000000
2003-11-20,284.184357,301.647491,0.000000
2003-11-21,273.307495,296.407867,0.000000
2003-11-22,272.513641,289.004974,0.000000
2003-11-23,275.685669,295.926270,0.000000
2003-11-24,287.147888,299.680878,0.000000
2003-11-25,289.372833,301.445557,0.000000
