#Variables:
#tasmax_bcc-csm1-1_historical(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) "
#Original Data File(s):
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax_bcc-csm1-1_historical(K)"
2003-03-22,294.161041
2003-03-23,298.070587
2003-03-24,301.246643
2003-03-25,300.868988
2003-03-26,297.682678
2003-03-27,300.724640
2003-03-28,303.537781
2003-03-29,303.302155
2003-03-30,302.070404
2003-03-31,301.678070
2003-04-01,302.386322
2003-04-02,301.980438
2003-04-03,300.966492
2003-04-04,303.056915
2003-04-05,303.125793
2003-04-06,302.193878
2003-04-07,299.878937
2003-04-08,299.381348
2003-04-09,295.235718
2003-04-10,300.641571
2003-04-11,301.204254
2003-04-12,301.219238
2003-04-13,300.675446
2003-04-14,303.596924
2003-04-15,306.101257
2003-04-16,306.706909
2003-04-17,304.757629
2003-04-18,304.966858
2003-04-19,304.961639
2003-04-20,303.896423
2003-04-21,301.221497
2003-04-22,295.779663
2003-04-23,291.204437
2003-04-24,298.590851
2003-04-25,300.353729
2003-04-26,296.946228
2003-04-27,295.733185
2003-04-28,292.343994
2003-04-29,288.225037
2003-04-30,296.434235
2003-05-01,299.687256
2003-05-02,301.357330
2003-05-03,301.149414
2003-05-04,299.448364
2003-05-05,301.199677
2003-05-06,304.615326
2003-05-07,302.120636
2003-05-08,304.293457
2003-05-09,305.473236
2003-05-10,304.504120
2003-05-11,302.494598
2003-05-12,303.584625
2003-05-13,303.481415
2003-05-14,302.676422
2003-05-15,306.909271
2003-05-16,305.375488
2003-05-17,304.591644
2003-05-18,299.200623
2003-05-19,304.139801
2003-05-20,306.895752
2003-05-21,310.273376
2003-05-22,311.738007
2003-05-23,310.600098
2003-05-24,309.347687
2003-05-25,307.582306
2003-05-26,305.988556
2003-05-27,307.091248
2003-05-28,307.276978
2003-05-29,308.996887
2003-05-30,306.630341
2003-05-31,310.538818
2003-06-01,310.501312
2003-06-02,299.762695
2003-06-03,300.811096
2003-06-04,303.951263
2003-06-05,307.800690
2003-06-06,309.808746
2003-06-07,309.869751
2003-06-08,309.704620
2003-06-09,309.203278
2003-06-10,308.217773
2003-06-11,306.313385
2003-06-12,305.392792
2003-06-13,305.694672
2003-06-14,307.384003
2003-06-15,308.198517
2003-06-16,308.233826
2003-06-17,307.926056
2003-06-18,308.617401
2003-06-19,308.034882
2003-06-20,307.589752
2003-06-21,308.445618
2003-06-22,309.514709
2003-06-23,310.521240
2003-06-24,311.305084
2003-06-25,310.599792
2003-06-26,310.226837
2003-06-27,310.785980
2003-06-28,310.283295
2003-06-29,308.554474
2003-06-30,308.222015
2003-07-01,306.410553
2003-07-02,307.361511
2003-07-03,308.373810
2003-07-04,309.560516
2003-07-05,308.909393
2003-07-06,307.601349
2003-07-07,305.058319
2003-07-08,303.231598
2003-07-09,305.370239
2003-07-10,307.581757
2003-07-11,308.233429
2003-07-12,307.727142
2003-07-13,306.699005
2003-07-14,306.429565
2003-07-15,307.683289
2003-07-16,309.102600
2003-07-17,309.564636
2003-07-18,310.199615
2003-07-19,309.851288
2003-07-20,310.324310
2003-07-21,309.682343
2003-07-22,309.277893
2003-07-23,309.180145
2003-07-24,309.915161
2003-07-25,310.626312
2003-07-26,310.271301
2003-07-27,309.363556
2003-07-28,310.427338
2003-07-29,311.367188
2003-07-30,311.840302
2003-07-31,311.392975
2003-08-01,310.574402
2003-08-02,310.726746
2003-08-03,311.571991
2003-08-04,312.543091
2003-08-05,312.296051
2003-08-06,311.512238
2003-08-07,311.469910
2003-08-08,310.535095
2003-08-09,310.017456
2003-08-10,308.165680
2003-08-11,308.426453
2003-08-12,308.804169
2003-08-13,310.666351
2003-08-14,311.688019
2003-08-15,311.871277
2003-08-16,311.449524
2003-08-17,311.136444
2003-08-18,309.804169
2003-08-19,308.772888
2003-08-20,308.330261
2003-08-21,308.737244
2003-08-22,308.498169
2003-08-23,307.615417
2003-08-24,308.252319
2003-08-25,308.565155
2003-08-26,307.749268
2003-08-27,307.648315
2003-08-28,303.943451
2003-08-29,307.021698
2003-08-30,307.106049
2003-08-31,307.382080
2003-09-01,307.285675
2003-09-02,307.260712
2003-09-03,306.524841
2003-09-04,305.824371
2003-09-05,304.262970
2003-09-06,303.553558
2003-09-07,304.271332
2003-09-08,306.264740
2003-09-09,306.661621
2003-09-10,306.973816
2003-09-11,306.792267
2003-09-12,306.433746
2003-09-13,306.277832
2003-09-14,308.192596
2003-09-15,308.322845
2003-09-16,307.558105
2003-09-17,306.099976
2003-09-18,306.113678
2003-09-19,306.859924
2003-09-20,306.687042
2003-09-21,305.420593
2003-09-22,305.415894
2003-09-23,306.275513
2003-09-24,307.445557
2003-09-25,308.640686
2003-09-26,308.414398
2003-09-27,306.741302
2003-09-28,305.682526
2003-09-29,302.847443
2003-09-30,304.760986
2003-10-01,305.692413
2003-10-02,306.693939
2003-10-03,307.878754
2003-10-04,308.428925
2003-10-05,309.848846
2003-10-06,309.442474
2003-10-07,307.540253
2003-10-08,303.347290
2003-10-09,301.330200
2003-10-10,293.861450
2003-10-11,299.219238
2003-10-12,301.655243
2003-10-13,301.583130
2003-10-14,301.222229
2003-10-15,301.833740
2003-10-16,301.510437
2003-10-17,301.295990
2003-10-18,301.879425
2003-10-19,300.951324
2003-10-20,294.112030
2003-10-21,296.818115
2003-10-22,302.819550
2003-10-23,302.226105
2003-10-24,302.482361
2003-10-25,303.483154
2003-10-26,294.312531
2003-10-27,293.897797
2003-10-28,295.037659
2003-10-29,294.975189
2003-10-30,299.924438
2003-10-31,299.423553
2003-11-01,301.598206
2003-11-02,300.931030
2003-11-03,295.626099
2003-11-04,290.851868
2003-11-05,293.573059
2003-11-06,297.957855
2003-11-07,295.541138
2003-11-08,296.443024
2003-11-09,300.643372
2003-11-10,300.484589
2003-11-11,299.855011
2003-11-12,299.935608
2003-11-13,298.894989
2003-11-14,297.617584
2003-11-15,294.975677
2003-11-16,290.985321
2003-11-17,294.318970
2003-11-18,298.458771
2003-11-19,300.612183
2003-11-20,301.064026
2003-11-21,299.752502
2003-11-22,296.701019
2003-11-23,287.599579
2003-11-24,288.945343
2003-11-25,290.754120
2003-11-26,291.630402
2003-11-27,298.504456
2003-11-28,297.306976
2003-11-29,293.834198
2003-11-30,299.220886
2003-12-01,298.816589
2003-12-02,290.742340
2003-12-03,285.977936
2003-12-04,294.065277
2003-12-05,297.593781
2003-12-06,298.110474
2003-12-07,298.537689
2003-12-08,298.538849
2003-12-09,296.321655
2003-12-10,291.142456
2003-12-11,296.943268
2003-12-12,292.932800
2003-12-13,286.590759
2003-12-14,287.838074
2003-12-15,285.489380
2003-12-16,282.307281
2003-12-17,280.185638
2003-12-18,282.656708
2003-12-19,287.961700
2003-12-20,285.755188
2003-12-21,283.735962
2003-12-22,287.238251
2003-12-23,286.816711
2003-12-24,289.126038
2003-12-25,290.062927
2003-12-26,290.999268
2003-12-27,295.115540
2003-12-28,294.258972
2003-12-29,289.750580
2003-12-30,285.657837
2003-12-31,289.471039
2004-01-01,286.158478
2004-01-02,292.427063
2004-01-03,293.417419
2004-01-04,293.031860
2004-01-05,280.085358
2004-01-06,282.752014
2004-01-07,287.710815
2004-01-08,284.111755
2004-01-09,283.335907
2004-01-10,296.396362
2004-01-11,295.878326
2004-01-12,293.528107
2004-01-13,295.696411
2004-01-14,292.495789
2004-01-15,290.243561
2004-01-16,289.333191
2004-01-17,286.541931
2004-01-18,283.269897
2004-01-19,285.640503
2004-01-20,283.632751
2004-01-21,278.549622
2004-01-22,283.150085
2004-01-23,283.566223
2004-01-24,285.157562
2004-01-25,289.536255
2004-01-26,290.443176
2004-01-27,294.042725
2004-01-28,291.599335
2004-01-29,290.499054
2004-01-30,291.240112
2004-01-31,289.542267
2004-02-01,291.333221
2004-02-02,291.012268
2004-02-03,295.057587
2004-02-04,299.196808
2004-02-05,299.946014
2004-02-06,296.643555
2004-02-07,288.381226
2004-02-08,287.022125
2004-02-09,293.260773
2004-02-10,290.068024
2004-02-11,278.733246
2004-02-12,288.136200
2004-02-13,286.935181
2004-02-14,286.798492
2004-02-15,292.439941
2004-02-16,291.544922
2004-02-17,291.076660
2004-02-18,277.847290
2004-02-19,283.820129
2004-02-20,288.667267
2004-02-21,294.677887
2004-02-22,293.612122
2004-02-23,289.094452
2004-02-24,284.212677
2004-02-25,289.588501
2004-02-26,296.956940
2004-02-27,295.256561
2004-02-28,279.272308
2004-02-29,282.216248
2004-03-01,285.160156
2004-03-02,293.645966
2004-03-03,297.372925
2004-03-04,297.482391
2004-03-05,295.065277
2004-03-06,286.876007
2004-03-07,291.537476
2004-03-08,292.119019
2004-03-09,291.936310
2004-03-10,296.514862
2004-03-11,300.236755
2004-03-12,299.982086
2004-03-13,290.724792
2004-03-14,279.614685
2004-03-15,279.349365
2004-03-16,283.849060
2004-03-17,290.362671
2004-03-18,290.085358
2004-03-19,284.271606
2004-03-20,286.869598
2004-03-21,289.344940
2004-03-22,290.587189
2004-03-23,291.009155
2004-03-24,292.419312
2004-03-25,295.593079
2004-03-26,299.231628
2004-03-27,301.302399
2004-03-28,304.001282
2004-03-29,305.170380
2004-03-30,306.134430
2004-03-31,306.552856
2004-04-01,303.882874
2004-04-02,299.514465
2004-04-03,297.190948
2004-04-04,301.196381
2004-04-05,301.497864
2004-04-06,302.252686
2004-04-07,306.018005
2004-04-08,307.896423
2004-04-09,307.629181
2004-04-10,305.995819
2004-04-11,302.913177
2004-04-12,302.920197
2004-04-13,304.748230
2004-04-14,304.841858
2004-04-15,305.426483
2004-04-16,304.178955
2004-04-17,301.808258
2004-04-18,303.414734
2004-04-19,308.091736
2004-04-20,310.185577
2004-04-21,309.642578
2004-04-22,300.763245
2004-04-23,304.009644
2004-04-24,303.626923
2004-04-25,306.046417
2004-04-26,305.347504
2004-04-27,309.119995
2004-04-28,307.892487
2004-04-29,306.953827
2004-04-30,308.668121
2004-05-01,309.907867
2004-05-02,310.015564
2004-05-03,309.145050
2004-05-04,307.935242
2004-05-05,307.498413
2004-05-06,305.205963
2004-05-07,304.617218
2004-05-08,303.496124
2004-05-09,301.669525
2004-05-10,302.333435
2004-05-11,305.979156
2004-05-12,305.214478
2004-05-13,306.928101
2004-05-14,305.176575
2004-05-15,302.518768
2004-05-16,301.576599
2004-05-17,301.857330
2004-05-18,303.496338
2004-05-19,305.126984
2004-05-20,306.927765
2004-05-21,302.995331
2004-05-22,302.979553
2004-05-23,304.297211
2004-05-24,303.880249
2004-05-25,306.259705
2004-05-26,307.418732
2004-05-27,307.026855
2004-05-28,306.977112
2004-05-29,310.851288
2004-05-30,311.031067
2004-05-31,310.736847
2004-06-01,310.113983
2004-06-02,311.356415
2004-06-03,310.694000
2004-06-04,308.413116
2004-06-05,308.310883
2004-06-06,308.904785
2004-06-07,309.011597
2004-06-08,310.548828
2004-06-09,310.907257
2004-06-10,311.504639
2004-06-11,312.324738
2004-06-12,312.014099
2004-06-13,312.192139
2004-06-14,311.064728
2004-06-15,308.329529
2004-06-16,309.380768
2004-06-17,309.139740
2004-06-18,309.787506
2004-06-19,308.875824
2004-06-20,306.912567
2004-06-21,306.387634
2004-06-22,306.549072
2004-06-23,307.245941
2004-06-24,306.280792
2004-06-25,305.743805
2004-06-26,303.201538
2004-06-27,305.180450
2004-06-28,306.262085
2004-06-29,305.477539
2004-06-30,307.582764
2004-07-01,309.805084
2004-07-02,310.910034
2004-07-03,311.126404
2004-07-04,310.681580
2004-07-05,308.308868
2004-07-06,307.693237
2004-07-07,307.109528
2004-07-08,306.830933
2004-07-09,308.541565
2004-07-10,308.539215
2004-07-11,308.708435
2004-07-12,308.249176
2004-07-13,307.658478
2004-07-14,308.892212
2004-07-15,309.914337
2004-07-16,309.513947
2004-07-17,308.329956
2004-07-18,306.066711
2004-07-19,305.727325
2004-07-20,306.251129
2004-07-21,307.500763
2004-07-22,307.071838
2004-07-23,306.387573
2004-07-24,309.270050
2004-07-25,309.967773
2004-07-26,310.267548
2004-07-27,310.838379
2004-07-28,311.046295
2004-07-29,310.060089
2004-07-30,310.085510
2004-07-31,310.480316
2004-08-01,311.527222
2004-08-02,311.648560
2004-08-03,311.576721
2004-08-04,311.528137
2004-08-05,311.592407
2004-08-06,311.515625
2004-08-07,311.631622
2004-08-08,311.953125
2004-08-09,313.610016
2004-08-10,314.478058
2004-08-11,313.766388
2004-08-12,313.264648
2004-08-13,312.752930
2004-08-14,312.056885
2004-08-15,312.721161
2004-08-16,313.925446
2004-08-17,314.471466
2004-08-18,314.614044
2004-08-19,314.461548
2004-08-20,313.547729
2004-08-21,312.734467
2004-08-22,312.285370
2004-08-23,311.963257
2004-08-24,310.664856
2004-08-25,310.117004
2004-08-26,310.552643
2004-08-27,309.630493
2004-08-28,309.428619
2004-08-29,309.860840
2004-08-30,309.343964
2004-08-31,308.610596
2004-09-01,307.202423
2004-09-02,306.014679
2004-09-03,305.003326
2004-09-04,306.772827
2004-09-05,307.371887
2004-09-06,306.904083
2004-09-07,306.212891
2004-09-08,302.226593
2004-09-09,304.749939
2004-09-10,304.848969
2004-09-11,304.851929
2004-09-12,306.864349
2004-09-13,306.864410
2004-09-14,307.204926
2004-09-15,308.696686
2004-09-16,309.254333
2004-09-17,309.004150
2004-09-18,309.029572
2004-09-19,309.186554
2004-09-20,309.589172
2004-09-21,308.949493
2004-09-22,307.260681
2004-09-23,307.337311
2004-09-24,307.026947
2004-09-25,307.148132
2004-09-26,307.613800
2004-09-27,307.969025
2004-09-28,307.203918
2004-09-29,306.590637
2004-09-30,307.161926
2004-10-01,306.697449
2004-10-02,308.023254
2004-10-03,306.975189
2004-10-04,304.655792
2004-10-05,303.086700
2004-10-06,303.003082
2004-10-07,303.936188
2004-10-08,298.408661
2004-10-09,300.630981
2004-10-10,303.867798
2004-10-11,305.282318
2004-10-12,304.684113
2004-10-13,305.913971
2004-10-14,305.404633
2004-10-15,304.040009
2004-10-16,299.625092
2004-10-17,297.684753
2004-10-18,300.628204
2004-10-19,302.331940
2004-10-20,301.661926
2004-10-21,301.970398
2004-10-22,301.451813
2004-10-23,301.536194
2004-10-24,302.177185
2004-10-25,303.676788
2004-10-26,305.652496
2004-10-27,305.864899
2004-10-28,302.775360
2004-10-29,304.126129
2004-10-30,303.353363
2004-10-31,302.253479
2004-11-01,301.517548
2004-11-02,303.607452
2004-11-03,303.112762
2004-11-04,299.172241
2004-11-05,292.542877
2004-11-06,294.476685
2004-11-07,295.818512
2004-11-08,296.766602
2004-11-09,298.161682
2004-11-10,297.501526
2004-11-11,297.166718
2004-11-12,300.278046
2004-11-13,301.232025
2004-11-14,300.299805
2004-11-15,296.419830
2004-11-16,293.884888
2004-11-17,294.979767
2004-11-18,292.990326
2004-11-19,280.913940
2004-11-20,290.248230
2004-11-21,291.256958
2004-11-22,288.963104
2004-11-23,284.830139
2004-11-24,288.805420
2004-11-25,290.208893
2004-11-26,288.317078
2004-11-27,287.871674
2004-11-28,291.959473
2004-11-29,292.054474
2004-11-30,290.431854
2004-12-01,294.531647
2004-12-02,296.290955
2004-12-03,297.627380
2004-12-04,293.767059
2004-12-05,290.005524
2004-12-06,288.117645
2004-12-07,293.590485
2004-12-08,294.547852
2004-12-09,291.018494
2004-12-10,289.291534
2004-12-11,293.088745
2004-12-12,294.009888
2004-12-13,294.219452
2004-12-14,289.452179
2004-12-15,283.926971
2004-12-16,278.250854
2004-12-17,286.374542
2004-12-18,292.524414
2004-12-19,293.119507
2004-12-20,293.544800
2004-12-21,293.516602
2004-12-22,294.863617
2004-12-23,295.811371
2004-12-24,296.412292
2004-12-25,296.291260
2004-12-26,287.370148
2004-12-27,292.717560
2004-12-28,295.497253
2004-12-29,297.065552
2004-12-30,297.024445
2004-12-31,294.797455
2005-01-01,298.626312
2005-01-02,298.916351
2005-01-03,300.310883
2005-01-04,299.573730
2005-01-05,298.305573
2005-01-06,294.387482
2005-01-07,299.509369
2005-01-08,300.654907
2005-01-09,298.761322
2005-01-10,291.228210
2005-01-11,295.625732
2005-01-12,294.597748
2005-01-13,289.837006
2005-01-14,294.065643
2005-01-15,297.260345
2005-01-16,299.379944
2005-01-17,299.437012
2005-01-18,297.802979
2005-01-19,295.840149
2005-01-20,294.006409
2005-01-21,290.415558
2005-01-22,288.588135
2005-01-23,291.294464
2005-01-24,291.597992
2005-01-25,296.480377
2005-01-26,298.160675
2005-01-27,295.860565
2005-01-28,293.526367
2005-01-29,281.001617
2005-01-30,279.995911
2005-01-31,280.402039
2005-02-01,277.008972
2005-02-02,278.909424
2005-02-03,285.575623
2005-02-04,284.414703
2005-02-05,285.504852
2005-02-06,288.344910
2005-02-07,291.685303
2005-02-08,293.326324
2005-02-09,290.661896
2005-02-10,293.002838
2005-02-11,293.346100
2005-02-12,292.176758
2005-02-13,296.585114
2005-02-14,297.912079
2005-02-15,295.581177
2005-02-16,291.331177
2005-02-17,297.102448
2005-02-18,295.852020
2005-02-19,297.690796
2005-02-20,296.103851
2005-02-21,299.167114
2005-02-22,298.394409
2005-02-23,288.597198
2005-02-24,289.841949
2005-02-25,287.763824
2005-02-26,287.211090
2005-02-27,292.498657
2005-02-28,297.485352
2005-03-01,295.327606
2005-03-02,291.266235
2005-03-03,294.236389
2005-03-04,295.534851
2005-03-05,300.349335
2005-03-06,298.108063
2005-03-07,293.730194
2005-03-08,298.624786
2005-03-09,299.433228
2005-03-10,296.860077
2005-03-11,293.470306
2005-03-12,298.692749
2005-03-13,295.617706
2005-03-14,300.781281
2005-03-15,301.020538
2005-03-16,299.465668
2005-03-17,297.511230
2005-03-18,296.391968
2005-03-19,299.416321
2005-03-20,297.553986
2005-03-21,298.422424
2005-03-22,297.491974
2005-03-23,294.542664
2005-03-24,295.634247
2005-03-25,300.398834
2005-03-26,302.989532
2005-03-27,301.950165
2005-03-28,301.521576
2005-03-29,296.557434
2005-03-30,295.155334
2005-03-31,299.009827
2005-04-01,296.385620
2005-04-02,296.787231
2005-04-03,298.227783
2005-04-04,297.618378
2005-04-05,294.661133
2005-04-06,299.481293
2005-04-07,299.321350
2005-04-08,298.488831
2005-04-09,299.367828
2005-04-10,299.642212
2005-04-11,294.958252
2005-04-12,300.425720
2005-04-13,301.733704
2005-04-14,300.967224
2005-04-15,302.385040
2005-04-16,304.267639
2005-04-17,304.292206
2005-04-18,308.942993
2005-04-19,307.630402
2005-04-20,306.827850
2005-04-21,303.917206
2005-04-22,301.650391
2005-04-23,302.483124
2005-04-24,301.360840
2005-04-25,296.964539
2005-04-26,299.366119
2005-04-27,302.817169
2005-04-28,307.088928
2005-04-29,306.904755
2005-04-30,304.826935
2005-05-01,307.987396
2005-05-02,308.499908
2005-05-03,307.302277
2005-05-04,305.713989
2005-05-05,305.344635
2005-05-06,304.934387
2005-05-07,303.814056
2005-05-08,308.243256
2005-05-09,305.748840
2005-05-10,297.620483
2005-05-11,303.636536
2005-05-12,304.649414
2005-05-13,306.947235
2005-05-14,306.451416
2005-05-15,299.142853
2005-05-16,300.665009
2005-05-17,296.761566
2005-05-18,297.067627
2005-05-19,299.399933
2005-05-20,300.957489
2005-05-21,303.571838
2005-05-22,304.586609
2005-05-23,303.752441
2005-05-24,302.126221
2005-05-25,302.389221
2005-05-26,303.906891
2005-05-27,303.418793
2005-05-28,300.601044
2005-05-29,302.962250
2005-05-30,302.117249
2005-05-31,303.103027
2005-06-01,305.213287
2005-06-02,306.951965
2005-06-03,305.188202
2005-06-04,303.690033
2005-06-05,301.930176
2005-06-06,306.909790
2005-06-07,309.543640
