#Variables:
#tasmin_IPSL-CM5A-MR_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-MR_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5A-MR_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-MR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5A-MR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5A-MR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5A-MR_rcp45(K),tasmax_IPSL-CM5A-MR_rcp45(K),pr_IPSL-CM5A-MR_rcp45(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5A-MR_rcp45(K),tasmax_IPSL-CM5A-MR_rcp45(K),pr_IPSL-CM5A-MR_rcp45(mm)
2087-05-24,299.348785,310.967224,0.000000
2087-05-25,299.239288,312.003967,0.000000
2087-05-26,298.441040,312.077759,0.000000
2087-05-27,300.277435,309.580994,0.000000
2087-05-28,299.228699,311.671539,0.000000
2087-05-29,300.296875,313.648712,0.000000
2087-05-30,302.183685,315.341736,0.000000
2087-05-31,300.707153,315.903198,0.000000
2087-06-01,301.990601,314.239227,0.000000
2087-06-02,300.512177,312.192902,0.307447
2087-06-03,300.256775,314.138885,0.000000
2087-06-04,300.391510,315.176727,0.000000
2087-06-05,301.192017,315.388367,4.297931
2087-06-06,302.897614,314.964417,0.000000
2087-06-07,302.445435,313.281403,0.000000
2087-06-08,300.708649,310.960144,0.000000
2087-06-09,301.604401,310.701019,0.000000
2087-06-10,299.946350,313.554382,0.000000
2087-06-11,299.687408,311.810638,0.000000
2087-06-12,300.000214,312.135773,0.000000
2087-06-13,300.892273,314.504028,0.000000
2087-06-14,299.181183,313.302216,0.000000
2087-06-15,300.831970,313.037872,0.000000
2087-06-16,300.274170,313.107819,0.000000
2087-06-17,300.695068,311.681366,0.000000
2087-06-18,301.296234,312.449310,0.000000
2087-06-19,301.137970,311.912689,0.000000
2087-06-20,300.132263,309.158051,1.028041
2087-06-21,298.884369,310.486725,0.000000
2087-06-22,299.798279,310.680542,0.731797
2087-06-23,300.177612,308.495087,1.242869
2087-06-24,299.421906,308.978943,0.558085
2087-06-25,300.226013,312.152985,0.652641
2087-06-26,300.292206,312.043396,0.000000
2087-06-27,301.165192,311.641541,0.683214
2087-06-28,301.023315,313.343964,0.000000
2087-06-29,302.045197,313.617676,0.000000
2087-06-30,302.382019,314.891937,0.000000
2087-07-01,302.685577,315.691895,0.000000
2087-07-02,303.469208,316.103180,0.000000
2087-07-03,303.418365,316.821136,0.000000
2087-07-04,300.074219,314.888611,0.000000
2087-07-05,301.884369,313.834808,0.000000
2087-07-06,301.803070,314.651459,0.000000
2087-07-07,302.292389,315.589661,0.000000
2087-07-08,302.551117,314.315582,0.000000
2087-07-09,302.068420,313.115814,0.000000
2087-07-10,301.093170,311.572052,0.000000
2087-07-11,301.030548,311.411896,0.000000
2087-07-12,300.858124,310.995789,0.000000
2087-07-13,299.313171,308.644989,0.000000
2087-07-14,300.323181,305.797089,7.610518
2087-07-15,298.395813,303.276642,45.943218
2087-07-16,298.913361,304.643463,38.915363
2087-07-17,298.354034,303.379333,27.484375
2087-07-18,297.837463,304.006989,10.001432
2087-07-19,298.174652,307.126190,2.370758
2087-07-20,298.411377,310.207062,0.794723
2087-07-21,299.053162,310.703888,0.000000
2087-07-22,299.489349,309.419220,1.526281
2087-07-23,299.195679,309.047150,0.510805
2087-07-24,299.395294,310.318512,0.000000
2087-07-25,299.419952,312.994385,0.000000
2087-07-26,299.680450,314.100525,0.000000
2087-07-27,300.449371,315.497070,0.000000
2087-07-28,302.046265,315.889648,0.000000
2087-07-29,302.343140,315.489532,0.000000
2087-07-30,301.565613,314.320160,0.000000
2087-07-31,300.514893,312.675476,0.000000
2087-08-01,300.410889,311.470764,0.000000
2087-08-02,299.906738,310.877777,1.617637
2087-08-03,300.142822,312.973724,2.328991
2087-08-04,300.760071,313.078827,0.000000
2087-08-05,300.826050,310.353912,0.465570
2087-08-06,300.792603,307.027100,8.446963
2087-08-07,299.496368,306.782349,2.226533
2087-08-08,297.423157,308.052124,0.309698
2087-08-09,298.701599,309.523743,0.000000
2087-08-10,298.191589,310.768799,0.816506
2087-08-11,298.411530,311.569122,0.000000
2087-08-12,298.835388,310.362061,1.076593
2087-08-13,298.711426,310.329926,6.767874
2087-08-14,298.498749,309.425415,3.087547
2087-08-15,298.371521,308.541779,0.681786
2087-08-16,297.505768,310.157410,1.477539
2087-08-17,297.625366,311.271545,0.000000
2087-08-18,297.957336,311.560699,0.000000
2087-08-19,298.298645,311.742401,0.000000
2087-08-20,298.505737,311.562592,0.000000
2087-08-21,298.986176,310.474518,3.158369
2087-08-22,299.001587,308.050690,13.296327
2087-08-23,299.859955,306.507477,26.060734
2087-08-24,299.255432,305.515015,165.749969
2087-08-25,298.484131,308.289093,138.452133
2087-08-26,299.219757,308.681549,29.839739
2087-08-27,297.968475,308.783569,2.328172
2087-08-28,297.873047,309.948303,0.000000
2087-08-29,297.434021,310.753601,0.335072
2087-08-30,297.213959,309.313843,0.000000
2087-08-31,298.612946,309.020508,0.000000
2087-09-01,298.765656,310.844452,0.000000
2087-09-02,299.382599,311.531738,0.000000
2087-09-03,298.714111,314.082031,1.285756
2087-09-04,299.542664,314.595520,0.422352
2087-09-05,300.700623,312.402069,1.948086
2087-09-06,300.458740,309.626770,7.521163
2087-09-07,298.755707,308.383484,6.796083
2087-09-08,298.284515,308.932007,7.695697
2087-09-09,297.352417,309.147980,0.497189
2087-09-10,296.950043,309.755493,0.000000
2087-09-11,298.358826,310.324860,0.000000
2087-09-12,299.782227,309.985870,9.817739
2087-09-13,297.550934,305.951630,2.495734
2087-09-14,291.813690,300.373169,0.000000
2087-09-15,290.222687,304.297211,0.000000
2087-09-16,294.387268,308.746216,0.000000
2087-09-17,295.136719,309.008942,0.890131
2087-09-18,296.107330,308.347870,0.000000
2087-09-19,295.643738,307.029327,0.000000
2087-09-20,294.860901,308.669403,0.000000
2087-09-21,297.041473,306.856018,0.000000
2087-09-22,296.983185,308.162537,2.386133
2087-09-23,296.145294,307.137970,1.668292
2087-09-24,294.222961,306.100555,1.595297
2087-09-25,293.273590,307.851105,0.000000
2087-09-26,295.101318,309.067383,0.000000
2087-09-27,297.246399,305.140503,0.000000
2087-09-28,292.632721,303.937012,5.960588
2087-09-29,293.443115,301.776703,2.893029
2087-09-30,291.311676,301.560028,9.200336
2087-10-01,287.199097,299.610413,0.000000
2087-10-02,287.422546,301.099579,0.000000
2087-10-03,290.205658,303.920105,0.000000
2087-10-04,291.443756,306.156311,0.000000
2087-10-05,292.742462,307.518127,0.000000
2087-10-06,292.987610,305.530609,0.000000
2087-10-07,293.566833,307.701263,0.000000
2087-10-08,294.267670,306.378540,0.428988
2087-10-09,294.389221,306.083313,0.000000
2087-10-10,295.769592,309.991028,0.000000
2087-10-11,296.742767,310.020233,0.000000
2087-10-12,296.503387,309.782867,0.000000
2087-10-13,297.646606,306.833679,0.000000
2087-10-14,297.654175,306.803375,2.118760
2087-10-15,297.753448,305.600983,6.808300
2087-10-16,290.969086,302.298981,0.000000
2087-10-17,291.117401,304.298187,0.000000
2087-10-18,293.485107,306.213745,0.000000
2087-10-19,295.365265,306.453735,0.000000
2087-10-20,295.166901,307.384430,0.000000
2087-10-21,295.790314,304.568390,0.000000
2087-10-22,296.089783,303.239075,3.167864
2087-10-23,296.381531,304.834808,3.465907
2087-10-24,297.359985,305.603912,0.000000
2087-10-25,294.730347,302.327606,1.253807
2087-10-26,291.489807,301.576111,0.000000
2087-10-27,290.618866,297.869446,0.000000
2087-10-28,292.035339,304.275757,7.214355
2087-10-29,283.338715,294.657318,0.000000
2087-10-30,282.363312,292.718597,0.772180
2087-10-31,280.129181,295.335236,0.000000
2087-11-01,284.798401,297.077728,0.000000
2087-11-02,285.402893,296.060181,0.000000
2087-11-03,285.067810,298.005524,0.000000
2087-11-04,286.523651,300.555695,0.000000
2087-11-05,286.625427,301.137817,0.000000
2087-11-06,285.686615,297.506409,0.000000
2087-11-07,286.970795,300.002014,0.000000
2087-11-08,286.952484,300.143494,0.000000
2087-11-09,285.843109,299.580933,0.000000
2087-11-10,288.637299,300.949432,0.000000
2087-11-11,289.196777,301.887543,0.000000
2087-11-12,289.602783,302.567474,0.000000
2087-11-13,291.144196,304.701996,0.000000
2087-11-14,290.255707,301.381348,0.000000
2087-11-15,287.004456,298.396362,0.000000
2087-11-16,287.894012,301.418396,0.000000
2087-11-17,291.237946,300.063049,0.325741
2087-11-18,282.415894,294.616638,26.482340
2087-11-19,280.423523,291.577942,0.378481
2087-11-20,284.840881,298.012024,0.575619
2087-11-21,291.633118,303.478180,0.737144
2087-11-22,292.491302,304.200439,0.318518
2087-11-23,282.985016,300.804840,2.096120
2087-11-24,278.411621,286.986542,2.620821
2087-11-25,274.235199,290.587067,0.000000
2087-11-26,277.839478,292.374573,0.000000
2087-11-27,279.173737,295.902069,0.000000
2087-11-28,280.488892,296.616455,0.000000
2087-11-29,279.829742,293.054443,1.036352
2087-11-30,274.520294,284.249451,0.000000
2087-12-01,269.796722,287.414124,0.000000
2087-12-02,276.547028,294.861938,0.000000
2087-12-03,281.863434,299.414337,0.000000
2087-12-04,279.765930,296.936096,0.480075
2087-12-05,283.834930,301.309967,0.000000
2087-12-06,283.009644,296.185791,0.000000
2087-12-07,284.732574,301.018036,0.000000
2087-12-08,286.731384,304.292145,0.000000
2087-12-09,289.196625,300.841614,0.000000
2087-12-10,284.728699,295.666321,0.000000
2087-12-11,283.233185,296.486847,0.000000
2087-12-12,284.992249,299.281097,0.000000
2087-12-13,288.011078,300.709015,0.000000
2087-12-14,289.197418,302.403625,0.477387
2087-12-15,287.583466,296.228363,0.423597
2087-12-16,282.458954,295.944092,0.000000
2087-12-17,286.421844,296.872406,0.000000
2087-12-18,287.486603,294.595032,0.287438
2087-12-19,286.042419,296.115570,0.000000
2087-12-20,283.245239,291.983734,0.000000
2087-12-21,278.201630,287.329102,0.000000
2087-12-22,273.807709,280.731171,0.000000
2087-12-23,270.482147,285.952393,0.000000
2087-12-24,278.084381,286.449890,0.000000
2087-12-25,277.087585,290.085907,0.292065
2087-12-26,274.123535,291.815918,0.000000
2087-12-27,278.457947,293.318146,0.000000
2087-12-28,280.407043,289.741882,0.000000
2087-12-29,274.130829,288.091736,12.116804
2087-12-30,265.663635,276.883453,2.732312
2087-12-31,272.761597,282.259613,0.000000
2088-01-01,276.672668,286.381775,1.466439
2088-01-02,277.417206,285.436829,0.000000
2088-01-03,271.887817,290.724091,0.000000
2088-01-04,281.312286,294.304291,0.000000
2088-01-05,283.348755,296.836975,0.000000
2088-01-06,282.762543,293.917175,0.000000
2088-01-07,275.116333,288.709991,0.000000
2088-01-08,272.678467,287.527924,0.000000
2088-01-09,281.040894,296.402374,0.000000
2088-01-10,281.057709,293.251343,0.000000
2088-01-11,278.164337,292.553650,0.000000
2088-01-12,278.394806,294.011719,0.000000
2088-01-13,283.096649,296.470123,0.000000
2088-01-14,284.903320,295.949890,0.000000
2088-01-15,284.815765,293.371063,0.584385
2088-01-16,286.911865,295.247986,9.413790
2088-01-17,281.084015,298.770599,0.000000
2088-01-18,285.123383,302.952209,0.000000
2088-01-19,287.128418,303.184143,0.000000
2088-01-20,287.579559,305.336395,0.000000
2088-01-21,289.182465,302.478790,0.000000
2088-01-22,285.526428,295.372345,0.000000
2088-01-23,279.675720,285.761261,0.000000
2088-01-24,274.623322,288.797577,0.000000
2088-01-25,278.392120,291.393951,0.000000
2088-01-26,281.179626,295.497650,0.000000
2088-01-27,285.268188,298.210388,0.000000
2088-01-28,286.129791,301.298798,0.000000
2088-01-29,291.222748,302.839539,0.000000
2088-01-30,289.970825,305.626434,0.000000
2088-01-31,293.074097,302.119141,0.000000
2088-02-01,283.608154,299.181702,0.000000
2088-02-02,288.806763,306.563904,0.000000
2088-02-03,295.222260,305.454224,0.000000
2088-02-04,290.452026,306.710754,0.000000
2088-02-05,291.785156,301.137756,0.000000
2088-02-06,289.130219,296.489563,0.330445
2088-02-07,288.191742,299.065704,3.965571
2088-02-08,285.524994,298.406494,0.000000
2088-02-09,287.352112,303.507202,0.000000
2088-02-10,290.850952,305.921051,0.000000
2088-02-11,290.578217,300.331787,0.000000
2088-02-12,287.357727,297.475952,0.000000
2088-02-13,288.939850,300.874939,0.000000
2088-02-14,288.741455,303.023041,0.000000
2088-02-15,288.336304,301.198792,0.000000
2088-02-16,288.748901,300.846558,0.375838
2088-02-17,290.226074,297.282318,0.000000
2088-02-18,283.486603,294.126923,0.000000
2088-02-19,284.770813,297.507996,0.000000
2088-02-20,288.130402,297.757660,1.334247
2088-02-21,289.114258,296.756012,0.559723
2088-02-22,289.280487,296.344299,20.383934
2088-02-23,292.911041,300.630310,24.636381
2088-02-24,292.104553,300.734436,13.004237
2088-02-25,288.604279,300.588226,7.675097
2088-02-26,281.560913,297.480469,0.000000
2088-02-27,285.280701,302.446472,0.000000
2088-02-28,286.814392,298.656219,0.000000
2088-02-29,286.800537,297.198792,0.602665
2088-03-01,286.786713,295.741333,1.205330
2088-03-02,282.832764,293.997284,0.000000
2088-03-03,281.766205,291.894073,0.000000
2088-03-04,289.149628,298.103516,8.361885
2088-03-05,284.926086,297.522797,0.929242
2088-03-06,290.234192,294.566437,32.978378
2088-03-07,283.022308,299.472076,0.366146
2088-03-08,283.572510,300.712311,0.000000
2088-03-09,285.890747,302.565399,0.000000
2088-03-10,289.927094,302.372162,0.000000
2088-03-11,292.742645,305.644745,4.771876
2088-03-12,283.261749,295.561493,0.000000
2088-03-13,281.933228,294.245239,0.000000
2088-03-14,284.418457,304.638519,0.422707
2088-03-15,287.417267,299.204010,0.000000
2088-03-16,288.231506,297.272888,3.293979
2088-03-17,282.887756,298.931671,1.967213
2088-03-18,290.262360,305.753693,1.866756
2088-03-19,290.008118,305.371735,0.306077
2088-03-20,288.391052,301.030731,1.399863
2088-03-21,287.975403,303.783813,0.000000
2088-03-22,289.635376,304.878448,0.000000
2088-03-23,290.950592,305.401489,1.735118
2088-03-24,291.604584,303.054932,6.364315
2088-03-25,285.943481,294.529114,0.356883
2088-03-26,279.622070,293.929352,0.000000
2088-03-27,281.268921,299.340485,0.000000
2088-03-28,285.554138,299.049011,0.000000
2088-03-29,285.668915,304.859192,0.000000
2088-03-30,290.015778,306.181152,0.000000
2088-03-31,289.968719,305.922089,0.000000
2088-04-01,291.891357,306.134369,0.000000
2088-04-02,286.075348,299.109711,0.000000
2088-04-03,284.796173,299.722870,0.000000
2088-04-04,285.170959,301.169495,0.000000
2088-04-05,286.040161,296.220642,0.000000
2088-04-06,281.709595,296.385010,0.000000
2088-04-07,286.044464,301.661407,0.000000
2088-04-08,287.790466,303.979218,0.000000
2088-04-09,288.979034,303.346283,0.000000
2088-04-10,286.432037,298.905304,0.000000
2088-04-11,288.028717,296.273102,1.067623
2088-04-12,285.382660,301.775024,0.000000
2088-04-13,286.285614,297.980530,1.354185
2088-04-14,282.477936,293.368134,1.342131
2088-04-15,287.190186,297.643250,0.000000
2088-04-16,290.340973,306.433075,0.000000
2088-04-17,292.835022,308.122650,0.000000
2088-04-18,287.678894,302.438599,0.000000
2088-04-19,286.080139,304.330170,0.000000
2088-04-20,289.705078,309.796021,0.000000
2088-04-21,292.449493,311.592377,0.000000
2088-04-22,294.243286,312.969543,0.000000
2088-04-23,295.132782,309.768219,0.000000
2088-04-24,288.204773,294.870728,0.000000
2088-04-25,285.935181,299.477875,1.756508
2088-04-26,287.809296,300.940399,0.000000
2088-04-27,287.952759,302.821289,0.000000
2088-04-28,289.875763,303.157593,0.000000
2088-04-29,289.262512,300.453735,0.322466
2088-04-30,287.877960,301.136932,0.000000
2088-05-01,291.858154,303.251068,0.000000
2088-05-02,293.953491,307.013184,5.679120
2088-05-03,291.921051,301.181854,0.000000
2088-05-04,287.571106,298.154480,0.000000
2088-05-05,290.592773,301.816833,3.109493
2088-05-06,296.704193,303.576996,16.423201
2088-05-07,295.314392,303.558289,11.685030
2088-05-08,294.373810,306.476410,2.094059
2088-05-09,295.327118,307.078369,0.977921
2088-05-10,292.777710,304.154480,1.187994
2088-05-11,286.706299,294.967651,0.000000
2088-05-12,288.784973,296.172516,1.183300
2088-05-13,288.448090,299.938995,0.000000
2088-05-14,290.352020,303.602905,0.000000
2088-05-15,292.961670,307.371735,0.000000
2088-05-16,294.282501,307.455933,0.000000
2088-05-17,294.562805,307.322510,0.000000
2088-05-18,294.240082,306.627563,0.000000
2088-05-19,295.579865,306.544739,0.000000
2088-05-20,295.601135,306.204712,0.297049
2088-05-21,296.933411,307.104950,0.000000
2088-05-22,295.478821,306.498535,0.000000
2088-05-23,296.937958,309.956207,0.000000
2088-05-24,295.517365,308.534149,0.000000
2088-05-25,296.676758,311.526459,0.000000
2088-05-26,298.854370,311.109100,0.000000
2088-05-27,299.021240,307.081573,1.372741
2088-05-28,299.111847,308.445404,3.677758
2088-05-29,298.853760,308.862152,1.561440
2088-05-30,294.636383,306.243042,0.000000
2088-05-31,295.871368,305.631165,0.000000
2088-06-01,295.603943,305.429871,0.000000
2088-06-02,297.404236,310.678070,0.000000
2088-06-03,299.031342,312.732849,0.000000
2088-06-04,298.529236,311.144806,0.000000
2088-06-05,299.231567,308.989716,0.000000
2088-06-06,299.271332,308.905823,1.866103
2088-06-07,298.958862,307.845825,3.664736
2088-06-08,300.108032,309.494110,17.880041
2088-06-09,298.113892,304.308014,3.937823
2088-06-10,297.164856,304.888367,0.314244
2088-06-11,298.292877,304.950134,37.575474
2088-06-12,295.976105,301.960358,28.977991
2088-06-13,295.606354,301.268402,18.711460
2088-06-14,297.291107,303.067078,21.145863
2088-06-15,295.864197,309.156097,2.421793
2088-06-16,298.197449,311.305023,0.754900
2088-06-17,298.188904,310.794067,1.152552
2088-06-18,297.338989,308.786163,3.511356
2088-06-19,298.469360,307.790588,1.000697
2088-06-20,297.869843,310.653931,0.000000
2088-06-21,297.959534,312.494385,0.000000
2088-06-22,298.130615,312.205841,0.000000
2088-06-23,297.995819,310.619324,0.000000
2088-06-24,298.051636,310.084747,0.000000
2088-06-25,298.169861,310.541931,0.000000
2088-06-26,298.678162,310.173615,0.000000
2088-06-27,299.247009,310.598694,0.000000
2088-06-28,300.102020,312.253876,0.000000
2088-06-29,300.476349,314.884247,0.000000
2088-06-30,301.072144,316.236053,0.000000
2088-07-01,301.611176,315.246063,0.000000
2088-07-02,301.732391,313.599457,0.000000
2088-07-03,300.953979,311.476074,0.000000
2088-07-04,300.916656,312.193176,0.000000
2088-07-05,300.848145,314.661896,0.000000
2088-07-06,301.774200,314.877960,0.000000
2088-07-07,301.982269,313.343475,0.000000
2088-07-08,301.264740,312.194885,0.000000
2088-07-09,302.052917,313.352844,0.000000
2088-07-10,301.886322,312.949707,0.000000
2088-07-11,300.776733,310.765991,1.391133
2088-07-12,299.815186,308.839172,1.980943
2088-07-13,299.264832,309.407013,0.000000
2088-07-14,300.325439,309.952179,0.352214
2088-07-15,300.186432,308.680634,0.000000
2088-07-16,299.948883,309.617035,0.000000
2088-07-17,299.906219,310.986572,0.000000
2088-07-18,300.020294,311.801849,0.000000
2088-07-19,299.574493,309.745941,0.822283
2088-07-20,299.558105,310.743683,0.000000
2088-07-21,300.791168,313.389740,0.000000
2088-07-22,300.567627,313.742493,0.000000
2088-07-23,300.706024,313.754333,0.000000
2088-07-24,299.087433,310.910370,0.944931
2088-07-25,300.023407,309.758026,0.000000
2088-07-26,299.943909,311.147705,0.000000
2088-07-27,300.491699,312.080200,0.000000
2088-07-28,300.347839,312.905762,0.000000
2088-07-29,300.767975,312.540924,0.000000
2088-07-30,300.292206,312.817871,0.000000
2088-07-31,300.746521,313.613983,0.000000
2088-08-01,301.169617,314.533569,0.000000
