#Variables:
#tasmin_MRI-CGCM3_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MRI-CGCM3_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_MRI-CGCM3_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MRI-CGCM3_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MRI-CGCM3_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_MRI-CGCM3_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MRI-CGCM3_historical(K),tasmax_MRI-CGCM3_historical(K),pr_MRI-CGCM3_historical(mm)"
""
yyyy-mm-dd,tasmin_MRI-CGCM3_historical(K),tasmax_MRI-CGCM3_historical(K),pr_MRI-CGCM3_historical(mm)
1991-03-28,285.150360,296.661682,0.000000
1991-03-29,285.875549,295.018158,0.000000
1991-03-30,282.257477,292.527679,0.000000
1991-03-31,281.257568,294.587402,0.000000
1991-04-01,281.716705,296.384399,0.000000
1991-04-02,283.139648,299.964111,0.000000
1991-04-03,283.899597,297.570435,0.000000
1991-04-04,285.200684,296.520538,0.000000
1991-04-05,289.665161,302.974640,0.000000
1991-04-06,290.370911,304.216431,0.000000
1991-04-07,290.282288,302.448273,0.785983
1991-04-08,287.406097,301.428680,0.000000
1991-04-09,287.666626,298.521545,0.000000
1991-04-10,282.262360,296.017029,0.000000
1991-04-11,284.203827,300.798553,0.750166
1991-04-12,284.771179,300.169495,0.000000
1991-04-13,290.454956,298.426910,7.928264
1991-04-14,291.669586,302.928345,2.624214
1991-04-15,290.995880,300.645844,2.403901
1991-04-16,290.090271,301.913269,0.000000
1991-04-17,289.155884,300.760712,0.000000
1991-04-18,287.490662,300.999268,0.000000
1991-04-19,283.696014,303.263458,0.000000
1991-04-20,284.920227,303.402954,0.000000
1991-04-21,284.313568,302.621033,0.000000
1991-04-22,284.821411,300.160980,0.000000
1991-04-23,288.600983,296.150421,4.154074
1991-04-24,289.498657,298.981964,2.071855
1991-04-25,286.056091,304.287292,0.706685
1991-04-26,289.040497,306.614532,0.000000
1991-04-27,291.053986,309.146667,0.000000
1991-04-28,294.554230,311.338867,0.000000
1991-04-29,294.045624,311.428955,0.000000
1991-04-30,294.356964,309.609894,0.000000
1991-05-01,291.399445,297.626190,0.000000
1991-05-02,289.805176,293.891541,0.000000
1991-05-03,291.771332,293.886658,0.328142
1991-05-04,292.935211,301.876770,0.000000
1991-05-05,294.236481,301.140228,1.839515
1991-05-06,293.751221,300.105469,6.828973
1991-05-07,292.080688,307.117889,0.000000
1991-05-08,292.610657,307.719818,0.000000
1991-05-09,296.099213,305.348297,0.898565
1991-05-10,289.459930,303.913727,0.587878
1991-05-11,282.920105,299.523621,0.000000
1991-05-12,286.880676,299.326721,0.000000
1991-05-13,290.712128,301.368408,0.000000
1991-05-14,292.812317,302.173889,1.008811
1991-05-15,289.520477,303.903473,0.000000
1991-05-16,291.561615,302.407288,1.030780
1991-05-17,292.583649,303.215668,10.422023
1991-05-18,291.469910,301.582489,0.000000
1991-05-19,292.168030,304.577087,0.000000
1991-05-20,292.974792,304.303864,0.000000
1991-05-21,295.540222,305.342346,0.000000
1991-05-22,295.359772,301.165100,15.780446
1991-05-23,294.530090,304.139801,12.161847
1991-05-24,294.017456,309.489349,0.000000
1991-05-25,293.286133,307.683563,0.000000
1991-05-26,293.740601,305.770966,0.000000
1991-05-27,294.903870,302.768280,1.567356
1991-05-28,292.964325,300.967346,33.649887
1991-05-29,295.168732,305.389587,0.561866
1991-05-30,295.545715,307.302490,4.124060
1991-05-31,294.716553,308.620758,39.612053
1991-06-01,295.549652,309.056732,0.978857
1991-06-02,292.751282,310.854370,0.000000
1991-06-03,294.314575,309.574280,1.247188
1991-06-04,295.673279,306.724365,1.769945
1991-06-05,295.943756,302.794159,0.000000
1991-06-06,293.383148,302.166809,0.000000
1991-06-07,292.630646,302.861725,0.000000
1991-06-08,290.680359,305.175781,0.000000
1991-06-09,293.529449,304.502777,0.335317
1991-06-10,294.759125,304.231293,9.786844
1991-06-11,295.590088,303.304504,1.174133
1991-06-12,295.523499,304.183228,5.214706
1991-06-13,297.050873,310.924408,2.632406
1991-06-14,294.603577,308.035492,7.215110
1991-06-15,293.462982,301.386353,0.000000
1991-06-16,290.280090,302.925018,0.000000
1991-06-17,290.972809,304.957458,0.000000
1991-06-18,293.746185,306.819794,0.000000
1991-06-19,295.386200,309.607513,0.000000
1991-06-20,295.114075,305.062073,0.000000
1991-06-21,291.986725,304.161285,0.000000
1991-06-22,292.502289,306.412842,0.000000
1991-06-23,292.834106,307.264435,0.000000
1991-06-24,293.309387,306.520508,0.950796
1991-06-25,293.826813,306.016510,0.000000
1991-06-26,294.509979,307.454498,0.000000
1991-06-27,294.183899,308.082672,0.000000
1991-06-28,293.822998,307.254883,0.000000
1991-06-29,292.968933,307.612610,0.000000
1991-06-30,294.005371,308.617218,0.000000
1991-07-01,294.413788,308.665253,0.000000
1991-07-02,294.025543,308.188812,0.000000
1991-07-03,294.110840,309.572968,0.883799
1991-07-04,295.471924,309.999420,0.000000
1991-07-05,295.726440,309.677765,0.000000
1991-07-06,295.972778,307.740387,0.000000
1991-07-07,296.042267,304.817352,3.091459
1991-07-08,296.347565,307.307007,0.000000
1991-07-09,294.454102,305.058319,0.000000
1991-07-10,295.051971,305.386230,0.000000
1991-07-11,296.343506,304.559174,1.025758
1991-07-12,296.252563,303.364288,0.556434
1991-07-13,295.875397,307.193329,0.000000
1991-07-14,295.420410,306.403564,0.000000
1991-07-15,295.245209,307.962555,0.000000
1991-07-16,295.567017,308.562775,9.335202
1991-07-17,295.863037,303.993286,15.453898
1991-07-18,295.144470,308.547272,0.000000
1991-07-19,294.965607,310.087585,0.685476
1991-07-20,296.341644,310.478699,0.000000
1991-07-21,297.291443,310.858704,0.000000
1991-07-22,296.965790,311.374664,0.000000
1991-07-23,296.874390,311.715912,0.000000
1991-07-24,298.106384,309.823608,0.000000
1991-07-25,298.117920,310.763397,0.000000
1991-07-26,297.111328,308.370361,0.000000
1991-07-27,296.072388,309.437592,0.000000
1991-07-28,295.994263,311.514954,0.000000
1991-07-29,297.561157,310.971252,0.000000
1991-07-30,298.446960,310.916382,0.000000
1991-07-31,298.187622,311.370422,0.000000
1991-08-01,298.042236,310.269257,0.000000
1991-08-02,297.170471,309.678436,0.000000
1991-08-03,298.031067,307.761169,1.354057
1991-08-04,295.172516,308.941040,2.295861
1991-08-05,294.420593,308.466614,0.000000
1991-08-06,294.081512,308.937836,0.000000
1991-08-07,294.477203,310.552277,0.000000
1991-08-08,296.061462,310.981506,0.000000
1991-08-09,296.640350,311.000336,0.000000
1991-08-10,296.856995,311.443176,0.000000
1991-08-11,296.903412,310.163361,0.000000
1991-08-12,295.246796,310.726746,0.000000
1991-08-13,296.247681,310.776520,0.000000
1991-08-14,298.173676,308.150055,0.000000
1991-08-15,294.088928,307.774536,0.000000
1991-08-16,291.631561,309.055542,0.000000
1991-08-17,295.095428,309.158356,0.000000
1991-08-18,293.869812,308.551910,0.000000
1991-08-19,293.854492,308.452728,0.000000
1991-08-20,294.905243,309.058502,0.000000
1991-08-21,295.586090,309.609924,0.000000
1991-08-22,294.857666,309.380615,0.000000
1991-08-23,295.244720,310.021240,0.000000
1991-08-24,295.075928,309.981903,0.000000
1991-08-25,295.010193,310.161346,0.000000
1991-08-26,294.722717,310.012665,0.000000
1991-08-27,296.434296,309.288422,0.000000
1991-08-28,299.023102,306.545105,7.233902
1991-08-29,295.070282,302.207184,9.655457
1991-08-30,294.985931,302.861267,1.908408
1991-08-31,296.044434,306.340210,2.576390
1991-09-01,295.514832,306.428680,7.660114
1991-09-02,295.258270,305.005249,8.791943
1991-09-03,294.556274,305.197388,0.000000
1991-09-04,295.076324,305.824554,0.000000
1991-09-05,295.823792,308.111420,0.000000
1991-09-06,297.298492,309.381012,0.298531
1991-09-07,299.294678,310.857056,0.000000
1991-09-08,293.977692,307.588745,0.000000
1991-09-09,292.672821,308.007080,0.000000
1991-09-10,293.575226,307.441010,0.000000
1991-09-11,293.337616,306.391479,0.000000
1991-09-12,293.979095,307.586884,0.000000
1991-09-13,293.847595,306.758636,0.000000
1991-09-14,295.037964,307.891785,3.706566
1991-09-15,295.539917,307.914368,0.000000
1991-09-16,296.057007,307.016083,0.761929
1991-09-17,295.397980,305.756134,10.424545
1991-09-18,294.860107,305.528290,10.808908
1991-09-19,295.398560,305.003754,6.722929
1991-09-20,294.376129,302.925171,16.750217
1991-09-21,292.832397,301.851379,3.981001
1991-09-22,290.216736,303.612549,4.664475
1991-09-23,293.496948,300.528625,10.720000
1991-09-24,287.351776,301.055328,0.000000
1991-09-25,288.751923,303.232880,0.000000
1991-09-26,293.008453,305.302917,0.000000
1991-09-27,295.713776,304.803497,0.000000
1991-09-28,293.474335,302.626953,8.398912
1991-09-29,292.725861,299.768860,13.627653
1991-09-30,292.695465,298.747681,15.023511
1991-10-01,290.516693,300.400024,0.000000
1991-10-02,289.712158,302.736847,0.000000
1991-10-03,290.240173,305.104187,0.000000
1991-10-04,292.183746,305.042572,0.000000
1991-10-05,292.763916,303.860687,0.000000
1991-10-06,291.557556,301.263733,0.000000
1991-10-07,291.316864,303.341431,1.499327
1991-10-08,293.922791,304.828979,0.000000
1991-10-09,293.930664,304.964325,0.000000
1991-10-10,293.805450,304.195190,0.000000
1991-10-11,295.396851,306.333862,0.000000
1991-10-12,292.886353,304.894592,0.000000
1991-10-13,290.092590,303.014038,0.000000
1991-10-14,289.584106,305.267883,0.000000
1991-10-15,287.396240,305.366302,0.000000
1991-10-16,289.937683,304.063324,0.000000
1991-10-17,286.722656,301.550507,0.000000
1991-10-18,286.949860,303.608643,0.000000
1991-10-19,290.794983,305.850830,0.000000
1991-10-20,291.701416,303.294739,2.317671
1991-10-21,293.367096,301.293945,0.000000
1991-10-22,292.790680,300.262421,9.024351
1991-10-23,291.426239,304.034637,6.294591
1991-10-24,293.782593,301.055054,7.813384
1991-10-25,289.837524,299.197754,8.967221
1991-10-26,285.923218,298.854065,0.000000
1991-10-27,285.148926,300.879517,0.000000
1991-10-28,284.318146,300.863220,0.000000
1991-10-29,286.689087,302.000671,0.000000
1991-10-30,288.423950,297.153107,0.000000
1991-10-31,284.960419,291.663452,0.000000
1991-11-01,288.209564,296.126709,18.823393
1991-11-02,285.591553,295.696320,0.526544
1991-11-03,283.211334,294.823792,0.000000
1991-11-04,286.646545,294.074310,0.000000
1991-11-05,288.535858,294.780365,0.000000
1991-11-06,289.618530,300.743774,1.597361
1991-11-07,290.251312,299.724854,1.125891
1991-11-08,284.127869,298.050049,0.000000
1991-11-09,274.374725,289.069275,0.000000
1991-11-10,273.903107,293.656555,0.000000
1991-11-11,288.869141,300.189117,3.878578
1991-11-12,284.151764,297.091858,0.000000
1991-11-13,286.002563,298.102478,3.425713
1991-11-14,286.700195,293.720703,25.970142
1991-11-15,285.430573,294.152344,0.561485
1991-11-16,285.135498,299.076050,0.000000
1991-11-17,285.214935,293.108765,0.000000
1991-11-18,276.302246,288.208221,0.000000
1991-11-19,272.856049,288.238312,0.000000
1991-11-20,282.230499,291.041565,1.498731
1991-11-21,276.190338,288.773621,0.673947
1991-11-22,271.458679,282.016602,0.000000
1991-11-23,274.902191,280.743317,1.399715
1991-11-24,278.797974,291.528473,0.522770
1991-11-25,275.158875,287.931519,0.000000
1991-11-26,275.890411,288.486023,0.000000
1991-11-27,273.830811,287.871674,0.000000
1991-11-28,277.690765,290.156219,0.000000
1991-11-29,285.560089,297.003784,0.000000
1991-11-30,288.189697,297.011169,2.135173
1991-12-01,283.407654,293.433838,5.619388
1991-12-02,281.098267,294.865356,0.000000
1991-12-03,282.810089,297.551361,0.000000
1991-12-04,283.203308,296.580383,0.000000
1991-12-05,278.749725,294.659637,0.000000
1991-12-06,284.775513,296.023376,0.000000
1991-12-07,279.392059,292.232971,0.000000
1991-12-08,278.268280,293.242188,0.000000
1991-12-09,281.269012,298.838715,0.000000
1991-12-10,283.993683,300.686127,0.000000
1991-12-11,283.142303,300.751373,0.000000
1991-12-12,283.162811,297.024445,0.388643
1991-12-13,275.048798,286.531982,0.000000
1991-12-14,272.515808,288.553467,0.000000
1991-12-15,279.052094,298.130707,0.000000
1991-12-16,288.531921,294.717010,0.000000
1991-12-17,277.552551,292.109222,0.000000
1991-12-18,283.482452,299.964050,0.000000
1991-12-19,287.812317,298.082794,0.000000
1991-12-20,282.949707,291.664215,0.000000
1991-12-21,270.560822,287.631714,0.000000
1991-12-22,268.557190,280.987152,0.000000
1991-12-23,276.564575,296.855896,0.000000
1991-12-24,274.898987,291.254578,0.000000
1991-12-25,273.120605,290.430328,0.000000
1991-12-26,279.399689,290.002991,0.000000
1991-12-27,286.027283,294.028442,0.000000
1991-12-28,288.598236,298.474518,0.000000
1991-12-29,287.617401,297.359253,0.000000
1991-12-30,282.526794,296.224976,0.000000
1991-12-31,280.621826,297.880646,0.000000
1992-01-01,276.730835,293.017487,0.000000
1992-01-02,267.492950,278.844818,0.000000
1992-01-03,265.761108,277.306152,0.000000
1992-01-04,271.940613,289.468628,0.000000
1992-01-05,278.507690,289.660400,0.000000
1992-01-06,272.059692,284.216644,0.000000
1992-01-07,274.335754,281.098236,0.000000
1992-01-08,276.304260,286.668182,1.854488
1992-01-09,274.515137,289.856781,0.000000
1992-01-10,276.084808,294.532471,0.000000
1992-01-11,278.054260,290.535736,0.000000
1992-01-12,275.914215,288.028778,0.000000
1992-01-13,272.689545,285.506165,0.347829
1992-01-14,273.959930,283.809265,0.000000
1992-01-15,267.456024,279.918884,0.000000
1992-01-16,268.191986,279.445709,0.000000
1992-01-17,273.778076,290.003632,0.000000
1992-01-18,274.130463,290.561951,0.000000
1992-01-19,274.669373,287.152802,0.000000
1992-01-20,277.117401,285.617126,0.000000
1992-01-21,272.469269,285.713806,0.000000
1992-01-22,272.416565,285.275665,0.000000
1992-01-23,274.620361,288.030487,0.000000
1992-01-24,271.691833,285.135986,0.000000
1992-01-25,271.683258,279.404938,0.000000
1992-01-26,272.154480,278.749634,0.000000
1992-01-27,273.050964,285.917206,0.000000
1992-01-28,273.114960,283.316833,0.000000
1992-01-29,269.917908,283.092529,0.000000
1992-01-30,270.540741,281.793610,0.000000
1992-01-31,273.567169,280.381012,0.000000
1992-02-01,276.692169,284.188049,0.423622
1992-02-02,272.954285,282.161407,0.000000
1992-02-03,273.794586,282.962799,0.000000
1992-02-04,272.413879,286.235748,0.000000
1992-02-05,273.258148,283.999420,0.000000
1992-02-06,271.787781,286.798492,0.000000
1992-02-07,273.036407,283.317444,0.000000
1992-02-08,278.796967,289.011108,0.696831
1992-02-09,281.391205,288.972534,11.461277
1992-02-10,278.656342,286.567902,0.887153
1992-02-11,275.611206,282.329651,8.904708
1992-02-12,272.776367,283.012817,0.000000
1992-02-13,272.684662,283.818481,0.380467
1992-02-14,276.862946,283.225891,0.387137
1992-02-15,279.338989,287.549835,0.000000
1992-02-16,280.892212,292.425354,0.000000
1992-02-17,285.213898,293.634766,16.884848
1992-02-18,285.913940,292.584900,2.643134
1992-02-19,285.762665,291.964264,1.971081
1992-02-20,285.609344,294.716064,0.000000
1992-02-21,285.685028,298.298859,0.000000
1992-02-22,284.561371,297.858032,0.000000
1992-02-23,282.008240,300.386993,0.000000
1992-02-24,280.336243,297.150208,0.000000
1992-02-25,286.083649,295.754517,2.831810
1992-02-26,284.494507,301.864014,0.000000
1992-02-27,285.406006,303.049561,0.000000
1992-02-28,287.665985,299.704590,1.515641
1992-02-29,285.939819,298.334564,0.757821
1992-03-01,284.213684,296.964539,0.000000
1992-03-02,281.079559,294.162994,0.000000
1992-03-03,281.332611,290.488617,1.926231
1992-03-04,280.196167,285.561401,6.975529
1992-03-05,271.385864,283.452057,0.000000
1992-03-06,270.015472,282.048737,0.000000
1992-03-07,271.264526,279.614685,1.308312
1992-03-08,276.882568,286.306030,15.798555
1992-03-09,275.349182,286.834930,1.180394
1992-03-10,273.322571,292.862579,0.000000
1992-03-11,279.875916,291.936310,0.000000
1992-03-12,287.779114,299.240173,1.442446
1992-03-13,288.728912,301.721527,0.000000
1992-03-14,288.916412,304.578217,0.000000
1992-03-15,288.635925,302.775513,0.926749
1992-03-16,285.032471,297.583191,0.000000
1992-03-17,282.755005,299.747070,0.000000
1992-03-18,287.889343,295.286346,3.171661
1992-03-19,282.827209,294.035370,0.000000
1992-03-20,278.310852,295.518585,0.000000
1992-03-21,282.045319,294.894745,0.000000
1992-03-22,287.492432,294.147095,3.779465
1992-03-23,283.987183,295.451935,0.000000
1992-03-24,283.400085,292.787445,1.384309
1992-03-25,284.186279,290.942139,1.573886
1992-03-26,278.621002,294.682159,0.000000
1992-03-27,285.892365,303.202576,0.000000
1992-03-28,283.899323,301.822296,0.000000
1992-03-29,288.432068,299.467499,0.000000
1992-03-30,287.231049,297.793884,0.000000
1992-03-31,282.625793,295.092804,0.000000
1992-04-01,281.123932,294.805817,0.000000
1992-04-02,288.573853,302.121368,0.000000
1992-04-03,290.446899,301.277374,0.000000
1992-04-04,291.776398,298.738556,0.310021
1992-04-05,287.324493,292.066101,9.032990
1992-04-06,285.357025,295.044708,1.266137
1992-04-07,289.896362,302.499969,0.000000
1992-04-08,289.240753,300.389008,0.000000
1992-04-09,285.378052,300.310394,0.000000
1992-04-10,286.759827,296.717224,2.508924
1992-04-11,279.181488,291.804230,0.000000
1992-04-12,279.234528,297.694794,0.000000
1992-04-13,280.389709,299.314392,0.000000
1992-04-14,280.436432,299.530975,0.000000
1992-04-15,282.944092,295.877563,0.000000
1992-04-16,287.255096,291.832275,0.000000
1992-04-17,287.592194,301.968353,5.214612
1992-04-18,280.775208,297.856354,1.248300
1992-04-19,280.482483,286.914978,0.000000
1992-04-20,282.041351,295.985138,0.000000
1992-04-21,284.449554,299.181488,0.000000
1992-04-22,287.049896,296.403046,0.000000
1992-04-23,291.226196,300.811890,1.460887
1992-04-24,290.632782,305.288574,0.000000
1992-04-25,289.735840,302.937561,0.000000
1992-04-26,292.545868,304.214478,0.000000
1992-04-27,289.938141,303.114594,0.000000
1992-04-28,288.205383,302.497955,0.787015
1992-04-29,286.319641,299.189392,0.000000
1992-04-30,284.806183,306.427338,0.000000
1992-05-01,290.621429,303.112549,0.000000
1992-05-02,284.103149,303.959656,0.000000
1992-05-03,287.969604,307.041687,0.512148
1992-05-04,290.078979,303.476776,0.000000
1992-05-05,288.178223,303.006226,0.000000
1992-05-06,291.461182,307.414734,0.000000
1992-05-07,292.502136,307.309021,0.000000
1992-05-08,293.092316,303.840363,0.000000
1992-05-09,293.519318,300.015686,0.000000
1992-05-10,293.946350,306.859741,0.000000
1992-05-11,294.078796,309.370483,0.000000
1992-05-12,294.513702,306.973053,1.509435
1992-05-13,293.083405,306.170166,0.000000
1992-05-14,291.563721,304.367523,0.000000
1992-05-15,288.435089,300.149445,0.000000
1992-05-16,284.246918,302.523193,0.000000
1992-05-17,288.966248,301.122650,0.000000
1992-05-18,289.325684,297.067627,0.000000
1992-05-19,291.341156,298.948364,0.000000
1992-05-20,291.743439,297.580109,2.672546
1992-05-21,287.430878,302.272583,0.000000
1992-05-22,289.620056,306.451080,0.000000
1992-05-23,293.456299,308.003357,0.000000
1992-05-24,294.920563,310.148346,0.000000
1992-05-25,297.161499,310.928314,1.243713
1992-05-26,295.186798,309.832855,0.000000
1992-05-27,294.219086,306.082855,0.000000
1992-05-28,291.883728,304.143494,0.000000
1992-05-29,292.125153,306.175598,0.000000
1992-05-30,293.741272,304.922760,0.000000
1992-05-31,293.000122,307.224152,0.000000
1992-06-01,292.019592,305.695679,0.000000
1992-06-02,293.675598,305.917908,0.000000
