#Variables:
#tasmin_MIROC5_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC5_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC5_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC5_historical(K),tasmax_MIROC5_historical(K),pr_MIROC5_historical(mm)"
""
yyyy-mm-dd,tasmin_MIROC5_historical(K),tasmax_MIROC5_historical(K),pr_MIROC5_historical(mm)
2001-08-01,298.343353,311.110992,0.000000
2001-08-02,297.909668,312.596008,0.000000
2001-08-03,297.689453,312.037933,0.000000
2001-08-04,297.508575,312.752930,0.000000
2001-08-05,297.717407,312.611694,0.000000
2001-08-06,297.728699,313.504364,0.000000
2001-08-07,298.414093,313.440277,0.000000
2001-08-08,299.052582,313.323120,0.000000
2001-08-09,298.392975,313.047668,0.000000
2001-08-10,299.089539,313.536560,0.000000
2001-08-11,299.614563,309.773651,0.318125
2001-08-12,297.080231,310.355560,0.000000
2001-08-13,298.459137,312.328949,0.000000
2001-08-14,298.449615,313.021637,0.000000
2001-08-15,299.752563,312.700165,0.000000
2001-08-16,299.839722,312.825623,0.398974
2001-08-17,299.162872,309.289398,15.007010
2001-08-18,297.312256,305.653381,27.887131
2001-08-19,296.063873,302.976532,18.046026
2001-08-20,291.753723,303.344574,8.688046
2001-08-21,291.050232,302.098663,34.927608
2001-08-22,296.098480,301.583527,122.647949
2001-08-23,296.532135,301.513306,65.043091
2001-08-24,296.732727,303.475067,14.543710
2001-08-25,294.503174,305.841888,0.000000
2001-08-26,295.145660,306.133881,0.000000
2001-08-27,295.857666,307.004181,0.000000
2001-08-28,295.939728,307.629639,0.000000
2001-08-29,294.680786,305.541260,0.000000
2001-08-30,293.560242,306.401337,1.725708
2001-08-31,294.273529,305.469604,0.000000
2001-09-01,295.228485,303.395447,0.404129
2001-09-02,294.567841,303.462921,0.000000
2001-09-03,294.235687,302.965729,0.000000
2001-09-04,292.694397,303.528564,0.298531
2001-09-05,292.214386,303.968353,0.000000
2001-09-06,292.913574,305.897400,0.000000
2001-09-07,294.309052,306.053436,0.000000
2001-09-08,293.970856,304.602051,0.000000
2001-09-09,294.080719,306.197998,0.000000
2001-09-10,295.193359,307.093597,0.000000
2001-09-11,295.546387,309.403717,0.000000
2001-09-12,296.311951,310.914642,0.000000
2001-09-13,294.848938,312.262634,0.000000
2001-09-14,295.694305,311.372253,0.000000
2001-09-15,295.440521,309.302246,0.000000
2001-09-16,295.281708,306.008209,0.000000
2001-09-17,291.948120,307.503784,0.000000
2001-09-18,293.985931,306.055359,0.000000
2001-09-19,293.328461,305.817413,0.815311
2001-09-20,292.605347,306.515045,0.000000
2001-09-21,292.485321,305.883148,0.000000
2001-09-22,293.499573,306.195862,0.000000
2001-09-23,292.427094,306.125397,0.000000
2001-09-24,292.574738,306.133820,0.000000
2001-09-25,290.759064,306.856812,0.000000
2001-09-26,292.130280,307.448181,0.000000
2001-09-27,291.691864,307.613342,0.000000
2001-09-28,292.706940,309.121490,0.000000
2001-09-29,293.298218,309.391418,0.000000
2001-09-30,297.304138,308.631409,0.000000
2001-10-01,294.278931,307.323792,0.000000
2001-10-02,294.476471,303.936859,0.280136
2001-10-03,294.437195,305.864471,0.569975
2001-10-04,293.127533,303.511292,18.042799
2001-10-05,291.943726,299.438843,49.335144
2001-10-06,288.182617,292.663239,37.926811
2001-10-07,291.894592,297.357910,3.091228
2001-10-08,292.050049,302.220520,0.483369
2001-10-09,293.636261,304.954193,0.000000
2001-10-10,293.444702,304.998413,0.000000
2001-10-11,293.133514,302.901215,0.000000
2001-10-12,292.364166,299.142761,1.269117
2001-10-13,292.870331,300.666748,14.833660
2001-10-14,294.212555,301.420197,2.234374
2001-10-15,293.872894,303.211792,8.219447
2001-10-16,293.728973,301.027588,0.000000
2001-10-17,291.590576,298.511566,35.953850
2001-10-18,289.389954,304.796570,1.061105
2001-10-19,286.669128,299.031494,0.000000
2001-10-20,281.482880,297.804993,0.000000
2001-10-21,282.549927,299.195679,0.000000
2001-10-22,284.794647,300.635040,0.000000
2001-10-23,286.459106,300.777863,0.000000
2001-10-24,288.303284,299.087250,0.000000
2001-10-25,286.699738,299.884033,0.000000
2001-10-26,287.509308,298.903534,0.000000
2001-10-27,288.295807,298.182495,0.000000
2001-10-28,289.653351,298.776398,0.000000
2001-10-29,290.374969,298.958038,14.074586
2001-10-30,285.291077,304.356812,0.851880
2001-10-31,283.886597,304.752411,0.000000
2001-11-01,286.980377,299.924438,0.000000
2001-11-02,289.715210,294.934906,0.000000
2001-11-03,288.082214,297.379578,0.000000
2001-11-04,285.267792,300.910248,0.000000
2001-11-05,288.578888,301.000824,0.000000
2001-11-06,287.731354,298.456604,14.229897
2001-11-07,282.795776,296.158905,0.000000
2001-11-08,285.925079,297.506989,1.054327
2001-11-09,290.131897,300.550568,3.192484
2001-11-10,278.933655,294.161407,0.297216
2001-11-11,275.314484,291.616943,0.000000
2001-11-12,281.202484,295.696747,0.000000
2001-11-13,284.115082,294.721191,0.000000
2001-11-14,284.692413,297.486816,0.374123
2001-11-15,287.593292,299.671234,0.000000
2001-11-16,286.468323,299.656860,0.000000
2001-11-17,288.523376,302.763824,0.000000
2001-11-18,288.267426,303.344879,0.000000
2001-11-19,288.678192,300.289520,0.959239
2001-11-20,282.929047,292.066101,0.000000
2001-11-21,278.877472,291.891113,0.000000
2001-11-22,281.882355,290.365753,0.000000
2001-11-23,282.547302,289.067902,10.324143
2001-11-24,280.282410,286.801147,4.729615
2001-11-25,277.315125,287.486450,0.000000
2001-11-26,277.358429,283.509705,0.000000
2001-11-27,276.210602,289.825287,0.000000
2001-11-28,275.811249,292.774414,0.000000
2001-11-29,277.822662,294.865356,0.000000
2001-11-30,279.710571,293.845093,0.000000
2001-12-01,276.277344,291.849731,0.000000
2001-12-02,277.698639,292.409302,0.000000
2001-12-03,280.200378,296.141388,0.000000
2001-12-04,284.924225,295.193542,0.000000
2001-12-05,286.766724,296.675018,0.000000
2001-12-06,286.923187,298.654877,0.000000
2001-12-07,287.762024,296.019135,0.853636
2001-12-08,283.030792,291.661774,0.377686
2001-12-09,284.380035,292.213226,0.000000
2001-12-10,287.954315,298.945648,0.000000
2001-12-11,282.337128,294.602051,0.000000
2001-12-12,278.473572,288.860016,0.000000
2001-12-13,272.791046,284.460144,0.000000
2001-12-14,273.015839,286.106201,0.000000
2001-12-15,275.169800,290.812164,0.000000
2001-12-16,280.399475,296.920685,0.000000
2001-12-17,286.748810,296.331207,0.000000
2001-12-18,275.502838,290.981079,0.000000
2001-12-19,274.922913,287.631714,0.000000
2001-12-20,276.464050,292.900543,0.000000
2001-12-21,273.830872,287.159332,0.000000
2001-12-22,272.332428,286.311249,0.000000
2001-12-23,280.155762,296.922028,0.000000
2001-12-24,279.947662,292.879303,0.837822
2001-12-25,268.993195,281.350555,0.000000
2001-12-26,270.541870,287.961700,0.000000
2001-12-27,277.983276,293.401306,0.478527
2001-12-28,276.674164,295.743256,0.000000
2001-12-29,274.365204,292.138855,0.000000
2001-12-30,265.059937,284.301086,0.000000
2001-12-31,271.727264,290.779388,0.000000
2002-01-01,275.222839,294.688110,0.000000
2002-01-02,281.837189,295.689209,0.000000
2002-01-03,277.707886,292.450043,0.000000
2002-01-04,277.037048,295.465973,0.000000
2002-01-05,282.305298,302.075897,0.000000
2002-01-06,283.705536,297.597076,0.000000
2002-01-07,275.612152,289.053345,0.000000
2002-01-08,276.325165,290.415588,0.000000
2002-01-09,273.972443,287.160706,0.498410
2002-01-10,275.377441,288.384827,0.000000
2002-01-11,273.555939,290.638794,0.000000
2002-01-12,279.013275,296.496185,0.000000
2002-01-13,284.238190,301.962433,0.000000
2002-01-14,282.219666,301.056519,0.000000
2002-01-15,282.523987,297.838196,0.000000
2002-01-16,286.700165,297.252808,0.569673
2002-01-17,287.421356,302.402618,0.000000
2002-01-18,287.410156,298.720673,3.357078
2002-01-19,282.292664,297.111755,0.000000
2002-01-20,280.212799,294.084259,0.000000
2002-01-21,280.982941,299.944946,0.000000
2002-01-22,281.624329,295.713989,0.000000
2002-01-23,282.686951,299.011414,0.000000
2002-01-24,281.020874,297.146820,0.973646
2002-01-25,274.303528,290.726776,0.000000
2002-01-26,275.681854,295.354797,0.000000
2002-01-27,279.000336,292.886719,0.000000
2002-01-28,278.426575,290.281952,0.000000
2002-01-29,272.412140,287.070160,0.000000
2002-01-30,275.113800,294.733948,0.000000
2002-01-31,279.821289,300.333221,0.000000
2002-02-01,284.537323,299.796448,0.000000
2002-02-02,285.716675,298.498260,0.000000
2002-02-03,287.762390,298.995392,0.000000
2002-02-04,285.902252,299.850922,0.000000
2002-02-05,282.191803,300.992462,0.000000
2002-02-06,289.091492,301.849274,0.000000
2002-02-07,290.137177,299.259613,0.419063
2002-02-08,286.652069,294.943420,7.307375
2002-02-09,275.537659,288.448303,0.802869
2002-02-10,273.281128,289.233917,0.000000
2002-02-11,276.998260,294.842499,0.000000
2002-02-12,286.612244,301.565704,0.341279
2002-02-13,275.407471,298.986023,3.638654
2002-02-14,269.912506,281.682068,3.811161
2002-02-15,273.198273,286.181152,0.000000
2002-02-16,278.008606,290.856323,0.000000
2002-02-17,281.345520,292.091400,2.684423
2002-02-18,284.957336,298.380249,0.817326
2002-02-19,288.397064,298.669434,0.886538
2002-02-20,283.163086,295.443420,0.000000
2002-02-21,277.664734,292.237488,0.000000
2002-02-22,277.565369,294.333282,0.000000
2002-02-23,279.355713,298.574371,0.000000
2002-02-24,284.396149,301.493530,0.539382
2002-02-25,284.669006,297.443359,18.757492
2002-02-26,281.146912,293.251373,0.395592
2002-02-27,278.261230,292.205841,0.000000
2002-02-28,281.799316,290.738922,0.000000
2002-03-01,278.297577,289.096741,0.000000
2002-03-02,279.036194,291.774780,0.000000
2002-03-03,281.228973,289.345367,0.000000
2002-03-04,287.051758,300.556763,0.817553
2002-03-05,284.559662,297.492981,0.000000
2002-03-06,280.536804,296.610565,0.000000
2002-03-07,283.704376,300.279144,0.000000
2002-03-08,290.115295,304.612152,0.334417
2002-03-09,288.386810,302.154053,0.000000
2002-03-10,279.305786,291.951080,7.889237
2002-03-11,278.850769,285.149994,10.154862
2002-03-12,274.795319,278.339325,6.538270
2002-03-13,272.942474,291.518585,0.000000
2002-03-14,277.988342,296.035339,0.000000
2002-03-15,281.719940,292.579468,0.000000
2002-03-16,281.585938,294.607758,0.000000
2002-03-17,283.766113,294.736847,0.000000
2002-03-18,286.466553,291.667755,0.000000
2002-03-19,286.159241,295.443573,0.000000
2002-03-20,289.450470,300.629669,0.474038
2002-03-21,288.845612,302.019531,0.000000
2002-03-22,285.297791,297.708008,0.000000
2002-03-23,281.569519,296.500885,0.000000
2002-03-24,282.110138,300.635101,0.000000
2002-03-25,283.031799,300.808350,0.000000
2002-03-26,287.862854,299.314606,0.000000
2002-03-27,287.033600,296.490967,0.000000
2002-03-28,286.298431,291.700592,6.273709
2002-03-29,278.957825,288.065247,0.000000
2002-03-30,280.748474,291.180511,0.000000
2002-03-31,286.133575,302.518433,0.000000
2002-04-01,287.830322,305.568115,0.000000
2002-04-02,282.410370,302.875549,2.813870
2002-04-03,279.817963,291.604126,0.000000
2002-04-04,280.426178,294.768799,0.000000
2002-04-05,280.772125,300.420410,0.000000
2002-04-06,283.800568,305.792084,0.000000
2002-04-07,287.831604,307.944580,0.000000
2002-04-08,288.850586,303.063446,0.000000
2002-04-09,290.008789,296.511078,1.110262
2002-04-10,290.632660,294.871582,26.396460
2002-04-11,289.081696,292.085419,2.075810
2002-04-12,280.558685,289.327698,0.401248
2002-04-13,280.882080,295.404175,0.000000
2002-04-14,283.932709,300.230896,0.000000
2002-04-15,286.440063,301.933350,0.000000
2002-04-16,289.794983,298.883179,0.327968
2002-04-17,292.213715,297.042877,3.319298
2002-04-18,282.702301,294.438324,0.000000
2002-04-19,278.867920,286.807983,0.000000
2002-04-20,279.470764,297.157684,0.000000
2002-04-21,284.237976,302.183716,0.000000
2002-04-22,288.583771,301.493622,0.000000
2002-04-23,290.961609,305.447174,2.248887
2002-04-24,287.027588,307.030273,0.000000
2002-04-25,287.962433,305.107788,5.085658
2002-04-26,289.212433,298.353333,27.681976
2002-04-27,283.517365,303.005829,0.000000
2002-04-28,287.532898,302.999939,0.000000
2002-04-29,291.825867,302.456970,0.000000
2002-04-30,294.402313,304.396973,0.000000
2002-05-01,293.878021,303.636536,0.000000
2002-05-02,293.853607,304.961700,0.000000
2002-05-03,293.433685,307.880280,0.386375
2002-05-04,295.064972,305.748840,0.724350
2002-05-05,294.080963,302.546783,1.384364
2002-05-06,292.580719,300.015686,1.594948
2002-05-07,293.415466,297.742523,0.000000
2002-05-08,291.120514,300.099365,0.000000
2002-05-09,290.644714,301.402466,0.000000
2002-05-10,291.183441,302.392365,0.000000
2002-05-11,290.457977,304.680664,0.000000
2002-05-12,291.530640,305.530334,0.000000
2002-05-13,291.240448,307.635315,0.000000
2002-05-14,291.212982,306.384918,0.000000
2002-05-15,292.044464,303.903473,0.000000
2002-05-16,289.400146,302.063019,2.573825
2002-05-17,291.194275,306.449738,0.000000
2002-05-18,294.346375,307.776825,0.000000
2002-05-19,294.959290,307.907684,0.000000
2002-05-20,292.467896,306.925323,0.000000
2002-05-21,292.932831,305.934357,1.103370
2002-05-22,292.456543,307.098389,0.000000
2002-05-23,293.182190,307.903809,0.000000
2002-05-24,294.704559,307.959839,0.000000
2002-05-25,294.974823,308.692932,0.000000
2002-05-26,295.063446,309.908264,0.000000
2002-05-27,295.138702,310.205200,0.000000
2002-05-28,297.027069,310.500183,0.000000
2002-05-29,296.157379,310.015411,0.000000
2002-05-30,296.479797,309.146637,0.000000
2002-05-31,295.386017,309.459839,0.000000
2002-06-01,294.889374,307.800690,0.000000
2002-06-02,294.589569,310.104523,0.000000
2002-06-03,295.576080,311.928619,0.000000
2002-06-04,298.198730,313.881744,0.000000
2002-06-05,300.083435,313.269867,0.000000
2002-06-06,297.868927,310.214172,0.000000
2002-06-07,295.683929,310.460815,0.000000
2002-06-08,295.374512,310.576691,0.000000
2002-06-09,295.140015,310.223297,0.000000
2002-06-10,295.631744,307.651123,0.681473
2002-06-11,295.369904,306.393005,2.692896
2002-06-12,294.869446,307.537598,4.202713
2002-06-13,297.299194,309.423004,4.970261
2002-06-14,298.388611,309.887665,4.360764
2002-06-15,298.656250,309.393341,0.000000
2002-06-16,297.123169,309.398865,0.000000
2002-06-17,296.003815,308.806427,0.000000
2002-06-18,296.113983,308.904816,0.000000
2002-06-19,296.091217,308.718628,0.000000
2002-06-20,296.285828,307.980743,0.578768
2002-06-21,296.292450,307.756989,25.944210
2002-06-22,296.608795,305.820953,5.718642
2002-06-23,295.354126,304.331940,2.234707
2002-06-24,295.684845,305.733337,0.000000
2002-06-25,296.490387,304.902191,2.404494
2002-06-26,296.560852,304.532715,2.783703
2002-06-27,296.733978,305.868896,2.857435
2002-06-28,296.150269,305.535065,6.590411
2002-06-29,295.891876,305.526093,1.564010
2002-06-30,295.667847,308.047699,1.560270
2002-07-01,296.188080,307.976685,0.332818
2002-07-02,296.404510,307.599976,0.000000
2002-07-03,296.255981,308.219238,0.000000
2002-07-04,296.237030,311.238312,0.000000
2002-07-05,296.708801,312.022705,0.000000
2002-07-06,297.121460,311.378235,0.000000
2002-07-07,296.851624,308.581726,0.776391
2002-07-08,296.990814,308.302734,0.000000
2002-07-09,296.193115,308.482452,0.000000
2002-07-10,296.075439,310.256500,0.000000
2002-07-11,296.413910,309.040497,0.000000
2002-07-12,297.392944,310.359192,0.000000
2002-07-13,296.435364,309.949249,0.000000
2002-07-14,297.858154,311.035736,0.000000
2002-07-15,298.585632,312.537140,0.000000
2002-07-16,297.813416,311.192719,0.000000
2002-07-17,297.280182,310.361847,0.000000
2002-07-18,297.492706,310.141113,0.000000
2002-07-19,296.943176,311.322968,0.000000
2002-07-20,296.705048,312.066193,0.000000
2002-07-21,297.199310,312.087494,0.000000
2002-07-22,297.349426,311.244965,0.000000
2002-07-23,297.235565,308.794128,0.985740
2002-07-24,295.449127,305.818268,5.398301
2002-07-25,295.572693,308.806122,0.000000
2002-07-26,296.373840,309.533203,0.000000
2002-07-27,296.493530,309.966064,0.000000
2002-07-28,298.211212,311.160370,0.000000
2002-07-29,297.852600,311.330261,0.000000
2002-07-30,297.510040,310.742645,0.000000
2002-07-31,296.985229,311.479248,0.000000
2002-08-01,297.080566,311.104370,0.000000
2002-08-02,297.384888,310.758057,0.000000
2002-08-03,297.176483,311.655609,0.000000
2002-08-04,297.421478,310.114960,0.293165
2002-08-05,297.326874,310.737366,0.000000
2002-08-06,296.959991,310.895721,0.000000
2002-08-07,296.570953,310.924286,0.000000
2002-08-08,297.020752,309.563629,0.764805
2002-08-09,296.981079,310.046112,0.000000
2002-08-10,297.890045,310.973755,0.000000
2002-08-11,296.406799,311.096191,0.000000
2002-08-12,296.078247,311.277985,0.000000
2002-08-13,297.401276,311.867279,0.000000
2002-08-14,296.741180,313.281799,0.000000
2002-08-15,298.113525,314.072906,0.000000
2002-08-16,299.706970,314.614044,0.000000
2002-08-17,299.732880,314.410889,0.000000
2002-08-18,299.985138,314.729340,0.000000
2002-08-19,300.538544,314.463562,0.000000
2002-08-20,300.472565,312.404541,3.138237
2002-08-21,300.127777,313.051788,0.597029
2002-08-22,299.545441,311.733307,0.000000
2002-08-23,299.270111,310.668945,0.000000
2002-08-24,299.112610,310.917908,0.000000
2002-08-25,299.079437,311.500244,0.000000
2002-08-26,298.672028,312.348724,0.000000
2002-08-27,298.756744,312.376526,0.000000
2002-08-28,298.701935,309.213013,1.093511
2002-08-29,296.599640,306.025330,0.815588
2002-08-30,296.322266,306.825745,1.098310
2002-08-31,296.173767,307.480713,0.420946
2002-09-01,297.289062,306.906036,0.433967
2002-09-02,296.055084,307.041931,0.000000
2002-09-03,296.052032,305.824493,1.477328
2002-09-04,294.214874,307.202423,1.234039
2002-09-05,294.619324,305.598816,2.146487
2002-09-06,295.419800,307.556061,0.000000
2002-09-07,296.053375,306.459991,0.000000
2002-09-08,296.687439,305.026672,0.307780
2002-09-09,297.213348,306.086304,5.309065
2002-09-10,296.403351,308.017487,7.213114
2002-09-11,295.499847,309.110565,0.000000
2002-09-12,296.509766,309.175385,0.000000
2002-09-13,294.832062,307.540710,0.000000
2002-09-14,295.378815,307.712708,0.000000
2002-09-15,294.931091,307.445557,0.000000
2002-09-16,294.452423,306.706024,0.000000
2002-09-17,296.253418,307.284027,0.000000
2002-09-18,294.912506,306.393768,0.000000
2002-09-19,294.316925,307.083893,0.000000
2002-09-20,294.130035,306.697357,0.000000
2002-09-21,294.744934,308.558044,0.000000
2002-09-22,295.231201,309.172638,0.000000
2002-09-23,296.404877,309.595551,0.000000
2002-09-24,295.787445,309.057709,0.000000
2002-09-25,296.758087,307.386688,0.000000
2002-09-26,295.780823,305.351562,0.541245
2002-09-27,295.325012,304.966553,0.394253
2002-09-28,295.725677,304.842285,0.834790
2002-09-29,293.300629,302.502289,3.165056
2002-09-30,288.788818,300.348053,38.442745
2002-10-01,290.735382,298.747681,41.965591
2002-10-02,287.349243,299.595062,46.107819
2002-10-03,292.415192,300.088898,33.160267
2002-10-04,292.442963,298.978241,28.268421
2002-10-05,289.080078,297.301270,4.146354
