#Variables:
#tasmin_MIROC-ESM_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC-ESM_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC-ESM_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC-ESM_historical(K),tasmax_MIROC-ESM_historical(K),pr_MIROC-ESM_historical(mm)"
""
yyyy-mm-dd,tasmin_MIROC-ESM_historical(K),tasmax_MIROC-ESM_historical(K),pr_MIROC-ESM_historical(mm)
1990-05-16,288.272308,297.337250,0.000000
1990-05-17,289.232330,301.475769,0.000000
1990-05-18,291.598145,305.343872,0.303547
1990-05-19,293.088562,302.204163,2.028389
1990-05-20,293.762299,301.576599,1.906534
1990-05-21,294.060333,301.113647,0.000000
1990-05-22,288.282562,303.302277,0.000000
1990-05-23,293.337524,306.047424,0.000000
1990-05-24,293.230621,307.096649,0.000000
1990-05-25,292.505951,307.217529,0.000000
1990-05-26,294.331573,308.630157,0.000000
1990-05-27,295.573029,309.570190,0.359507
1990-05-28,296.832306,309.006866,0.000000
1990-05-29,293.745300,308.327545,0.000000
1990-05-30,296.381287,306.493256,0.000000
1990-05-31,294.520660,304.913879,0.000000
1990-06-01,295.429810,306.753204,0.000000
1990-06-02,295.128021,306.904663,0.000000
1990-06-03,294.008575,305.814362,0.000000
1990-06-04,294.015381,307.409424,0.419251
1990-06-05,296.723694,304.159302,6.345325
1990-06-06,295.332153,302.985535,5.479686
1990-06-07,294.945038,303.669220,0.434966
1990-06-08,293.850800,303.052582,7.215110
1990-06-09,294.321381,304.837036,0.000000
1990-06-10,293.904877,304.074890,0.808054
1990-06-11,295.485382,306.322418,1.920238
1990-06-12,295.899414,307.053314,7.471902
1990-06-13,296.661438,309.423004,0.000000
1990-06-14,295.764648,307.102844,0.000000
1990-06-15,295.633148,307.024597,0.000000
1990-06-16,295.696411,303.113678,3.383110
1990-06-17,296.034576,302.511230,1.505957
1990-06-18,295.616821,300.771271,21.305000
1990-06-19,294.066010,301.745941,0.000000
1990-06-20,295.222961,301.550018,0.000000
1990-06-21,295.371246,301.706696,33.976856
1990-06-22,295.050507,304.224609,2.026530
1990-06-23,294.969696,306.878174,4.693666
1990-06-24,295.323334,304.303833,2.072056
1990-06-25,292.745911,306.868164,1.442811
1990-06-26,294.275665,307.371307,0.000000
1990-06-27,295.261810,308.609314,0.000000
1990-06-28,294.893677,307.980743,0.000000
1990-06-29,295.744141,306.867462,0.000000
1990-06-30,296.089661,306.779419,0.000000
1990-07-01,295.555481,309.440399,0.000000
1990-07-02,296.036438,310.441498,0.000000
1990-07-03,296.882111,311.514832,0.000000
1990-07-04,297.376160,308.780426,0.000000
1990-07-05,295.462982,302.091553,15.866653
1990-07-06,294.413788,301.520172,17.055735
1990-07-07,295.118774,301.843506,11.670447
1990-07-08,294.619293,302.348541,4.762185
1990-07-09,294.454041,302.750244,1.153377
1990-07-10,294.771210,304.744690,0.000000
1990-07-11,295.219513,306.390686,0.000000
1990-07-12,295.672821,307.597870,0.000000
1990-07-13,296.402679,309.946045,0.000000
1990-07-14,296.404510,310.658386,1.722849
1990-07-15,296.256866,309.378082,0.000000
1990-07-16,295.646942,308.032104,0.000000
1990-07-17,295.736938,308.750732,0.000000
1990-07-18,296.302429,308.863708,3.874322
1990-07-19,296.354095,307.893494,3.702031
1990-07-20,296.536530,307.962555,0.000000
1990-07-21,296.337280,307.603058,0.000000
1990-07-22,296.550690,308.269165,0.000000
1990-07-23,296.006500,308.958679,0.000000
1990-07-24,296.702454,309.960632,0.000000
1990-07-25,297.269470,310.318054,0.000000
1990-07-26,297.134491,310.525146,0.000000
1990-07-27,296.903625,309.571259,0.000000
1990-07-28,296.443787,307.715759,0.000000
1990-07-29,295.988403,307.090851,0.000000
1990-07-30,296.086121,308.312744,0.429526
1990-07-31,296.606628,310.015137,0.000000
1990-08-01,295.787079,307.449738,0.000000
1990-08-02,295.791321,305.822296,6.736604
1990-08-03,296.942200,308.570740,13.455598
1990-08-04,296.469147,311.790558,0.764805
1990-08-05,296.888397,311.960876,0.508455
1990-08-06,296.804291,310.186676,0.000000
1990-08-07,296.406494,310.446228,0.000000
1990-08-08,296.373474,310.088440,0.000000
1990-08-09,298.115662,311.045837,0.000000
1990-08-10,296.395355,309.511810,0.000000
1990-08-11,296.112640,309.233093,0.000000
1990-08-12,295.936890,310.180908,0.000000
1990-08-13,295.839691,310.534729,0.000000
1990-08-14,295.264893,310.264801,0.000000
1990-08-15,296.310822,309.819763,0.000000
1990-08-16,297.115540,312.755524,0.000000
1990-08-17,298.041595,314.118835,0.000000
1990-08-18,298.297638,312.493866,0.000000
1990-08-19,298.730743,311.487030,0.000000
1990-08-20,297.892670,309.158356,0.000000
1990-08-21,295.812225,307.025879,0.000000
1990-08-22,295.012787,306.798492,0.000000
1990-08-23,295.537994,308.984833,0.448406
1990-08-24,295.814911,310.472198,0.000000
1990-08-25,297.105682,311.403412,0.000000
1990-08-26,296.543762,311.790466,0.000000
1990-08-27,298.300446,311.096893,0.000000
1990-08-28,296.633881,310.813599,0.000000
1990-08-29,298.308807,313.657379,0.000000
1990-08-30,298.105682,312.984344,0.630086
1990-08-31,297.590149,310.377563,3.376001
1990-09-01,295.917419,308.481903,0.782945
1990-09-02,295.055481,308.702209,0.868298
1990-09-03,295.437378,308.388702,6.801476
1990-09-04,296.269653,312.334106,1.080166
1990-09-05,296.989349,309.797211,0.531256
1990-09-06,296.317932,311.085693,0.000000
1990-09-07,298.460785,310.665100,6.786354
1990-09-08,296.726471,310.456573,2.118686
1990-09-09,296.019226,308.485107,2.146487
1990-09-10,295.145874,308.194824,4.659976
1990-09-11,296.465973,308.246521,7.687418
1990-09-12,295.660034,307.669800,11.460755
1990-09-13,295.192963,307.555756,0.673903
1990-09-14,294.677734,307.744690,0.000000
1990-09-15,293.913177,307.041687,0.000000
1990-09-16,293.627014,306.779388,0.000000
1990-09-17,295.283722,307.003662,0.000000
1990-09-18,295.085999,307.405640,0.000000
1990-09-19,295.988617,308.419434,0.000000
1990-09-20,297.269775,308.685516,0.000000
1990-09-21,295.165344,307.830322,0.000000
1990-09-22,295.559357,306.513489,0.000000
1990-09-23,293.523651,306.694763,0.000000
1990-09-24,292.425934,304.382782,0.000000
1990-09-25,293.620514,304.819763,0.000000
1990-09-26,294.050507,304.242889,0.000000
1990-09-27,292.169739,306.203003,0.316214
1990-09-28,295.183258,306.079712,0.000000
1990-09-29,295.021332,307.260345,0.000000
1990-09-30,295.294220,307.777344,0.000000
1990-10-01,295.664032,306.930695,0.000000
1990-10-02,295.560181,305.906921,0.000000
1990-10-03,293.483276,303.955444,0.000000
1990-10-04,295.140778,306.242615,4.903172
1990-10-05,293.857361,306.232361,1.058303
1990-10-06,294.701782,304.643890,0.000000
1990-10-07,288.100677,303.375122,0.000000
1990-10-08,288.159882,301.167725,0.000000
1990-10-09,289.716522,298.002625,4.127568
1990-10-10,289.819733,306.365662,1.309613
1990-10-11,291.392487,306.726257,0.000000
1990-10-12,293.933105,304.975586,0.000000
1990-10-13,295.855682,304.700745,3.430667
1990-10-14,291.982697,298.894867,37.941532
1990-10-15,288.425446,298.449432,0.000000
1990-10-16,285.714630,297.584930,0.000000
1990-10-17,288.176941,299.141693,0.000000
1990-10-18,287.296356,300.854584,0.000000
1990-10-19,290.776581,298.313934,21.342253
1990-10-20,287.313293,296.438263,9.750748
1990-10-21,280.939880,290.172882,0.000000
1990-10-22,284.168365,291.177551,0.788072
1990-10-23,288.240204,295.856659,9.814416
1990-10-24,292.373138,304.291870,1.383411
1990-10-25,290.255646,301.257202,0.000000
1990-10-26,283.394012,300.116333,0.000000
1990-10-27,284.846100,301.055054,0.000000
1990-10-28,286.223724,301.570190,0.000000
1990-10-29,290.160583,300.947723,0.000000
1990-10-30,286.359619,303.535919,0.000000
1990-10-31,288.468781,304.373138,0.000000
1990-11-01,288.735443,304.703400,0.000000
1990-11-02,288.707336,302.053131,0.000000
1990-11-03,284.690613,298.447113,0.000000
1990-11-04,284.977661,301.561127,0.000000
1990-11-05,285.122253,296.901245,0.000000
1990-11-06,276.625580,294.522797,0.000000
1990-11-07,285.939117,300.981628,0.000000
1990-11-08,289.423157,299.048309,1.074352
1990-11-09,288.620453,300.948822,3.741622
1990-11-10,285.324371,302.149109,0.000000
1990-11-11,288.744781,298.786163,23.453903
1990-11-12,290.126801,300.893127,0.594015
1990-11-13,289.084900,296.776398,0.675549
1990-11-14,287.497406,293.499451,2.811406
1990-11-15,288.882446,295.475525,7.840885
1990-11-16,288.127930,298.591156,0.000000
1990-11-17,287.419830,294.228546,0.000000
1990-11-18,282.035339,293.513306,0.000000
1990-11-19,281.559814,294.629364,0.000000
1990-11-20,282.568573,295.527496,0.386887
1990-11-21,288.944977,296.904938,1.940074
1990-11-22,278.779785,291.231018,2.714411
1990-11-23,284.409607,299.420563,0.000000
1990-11-24,289.307404,302.772858,0.579236
1990-11-25,289.103943,301.364014,0.000000
1990-11-26,284.512451,297.894531,0.000000
1990-11-27,270.794250,282.148987,0.279547
1990-11-28,275.964691,280.975922,12.403818
1990-11-29,272.944824,278.032715,3.518100
1990-11-30,275.434845,283.651855,1.611003
1990-12-01,281.166565,288.050476,4.961467
1990-12-02,287.686981,294.049408,1.464667
1990-12-03,276.972748,290.708374,0.000000
1990-12-04,275.493286,291.146332,0.000000
1990-12-05,276.759460,296.924561,0.000000
1990-12-06,278.693085,289.942291,0.000000
1990-12-07,276.297119,285.125763,0.000000
1990-12-08,272.964111,285.329895,0.000000
1990-12-09,274.899994,287.856049,0.000000
1990-12-10,275.811249,291.201294,0.000000
1990-12-11,277.271362,290.044159,0.000000
1990-12-12,274.427246,290.820557,0.000000
1990-12-13,282.392365,289.306488,0.402117
1990-12-14,274.567719,284.694122,1.693543
1990-12-15,274.828918,290.924652,0.000000
1990-12-16,278.349823,292.429047,0.000000
1990-12-17,275.864777,287.602844,0.000000
1990-12-18,273.028564,290.620636,0.000000
1990-12-19,281.280823,298.077545,0.000000
1990-12-20,280.685608,292.119690,0.000000
1990-12-21,280.545929,295.762665,0.000000
1990-12-22,281.897644,296.310028,0.000000
1990-12-23,283.722687,297.777191,0.000000
1990-12-24,284.811646,299.116608,0.489719
1990-12-25,276.449554,290.282837,1.087066
1990-12-26,274.084106,290.626831,0.000000
1990-12-27,276.302155,285.327820,0.000000
1990-12-28,268.062622,278.236755,4.805901
1990-12-29,272.317352,278.224365,4.875869
1990-12-30,272.304138,278.500885,2.632460
1990-12-31,273.300995,283.613892,0.679243
1991-01-01,276.756226,288.068726,3.045079
1991-01-02,285.238678,292.532257,3.335414
1991-01-03,274.556519,284.556305,0.000000
1991-01-04,276.609467,283.618744,7.328287
1991-01-05,281.333832,285.376892,3.833868
1991-01-06,283.945709,289.837006,3.637155
1991-01-07,286.651154,292.140564,0.682671
1991-01-08,278.647614,289.158783,0.000000
1991-01-09,276.473083,288.247131,0.000000
1991-01-10,274.340820,287.977112,0.000000
1991-01-11,278.200653,295.887848,0.000000
1991-01-12,280.234283,298.976624,0.000000
1991-01-13,274.101227,291.262390,0.330579
1991-01-14,277.625580,296.111053,0.000000
1991-01-15,281.042419,300.942780,0.989353
1991-01-16,286.204315,299.092285,0.000000
1991-01-17,285.864929,298.016876,0.000000
1991-01-18,285.283203,299.944946,0.000000
1991-01-19,287.208069,297.346039,0.000000
1991-01-20,283.062866,299.930725,1.190363
1991-01-21,285.737762,300.017548,0.000000
1991-01-22,287.500519,299.222076,0.000000
1991-01-23,288.524353,297.579285,1.688707
1991-01-24,281.839325,292.717499,0.000000
1991-01-25,274.730347,294.065979,0.000000
1991-01-26,277.490662,292.610352,0.000000
1991-01-27,279.810944,293.591003,0.000000
1991-01-28,279.704651,297.991486,0.000000
1991-01-29,280.571899,295.864227,0.000000
1991-01-30,282.389038,298.654114,0.000000
1991-01-31,286.335083,292.048981,1.033421
1991-02-01,286.568939,298.478363,5.470137
1991-02-02,284.913239,295.800995,0.696831
1991-02-03,284.322205,290.928497,13.574905
1991-02-04,277.160583,293.953766,0.828120
1991-02-05,279.634888,287.543976,0.000000
1991-02-06,273.269989,284.592957,0.000000
1991-02-07,272.200897,290.249512,0.000000
1991-02-08,279.947723,288.899139,0.000000
1991-02-09,272.346680,283.343201,0.000000
1991-02-10,272.260040,279.129059,0.000000
1991-02-11,273.785614,277.767609,7.307375
1991-02-12,278.805634,284.920685,40.006767
1991-02-13,277.105408,283.190094,16.167667
1991-02-14,274.376953,283.018463,7.602440
1991-02-15,270.489075,285.308289,0.000000
1991-02-16,274.740448,292.790894,0.000000
1991-02-17,277.619202,299.552917,0.000000
1991-02-18,282.221100,296.496490,0.000000
1991-02-19,283.114410,301.582062,0.000000
1991-02-20,284.172821,299.055542,0.000000
1991-02-21,284.458679,302.100098,0.000000
1991-02-22,287.779175,299.747681,0.000000
1991-02-23,284.714844,301.607086,0.000000
1991-02-24,289.431000,300.141907,0.000000
1991-02-25,283.963226,298.380249,0.000000
1991-02-26,282.282867,293.411469,0.000000
1991-02-27,279.000671,291.937897,0.000000
1991-02-28,278.752045,293.374329,0.000000
1991-03-01,281.307312,297.134705,0.000000
1991-03-02,290.091736,301.181671,2.071368
1991-03-03,291.525757,301.352814,1.186760
1991-03-04,288.510406,296.165527,0.000000
1991-03-05,285.155548,296.269897,0.000000
1991-03-06,282.755249,291.873474,0.000000
1991-03-07,287.172668,294.583221,11.822115
1991-03-08,285.683563,293.780304,10.834617
1991-03-09,283.247162,290.943878,0.000000
1991-03-10,283.625946,287.362366,0.000000
1991-03-11,276.836792,287.090698,0.000000
1991-03-12,283.729797,294.014191,0.000000
1991-03-13,281.901642,290.615723,0.000000
1991-03-14,279.980682,291.612915,0.000000
1991-03-15,287.044342,297.749603,0.000000
1991-03-16,290.612640,303.883514,0.000000
1991-03-17,291.904968,299.106995,0.000000
1991-03-18,282.339233,294.845917,0.000000
1991-03-19,280.968445,300.563446,0.000000
1991-03-20,282.111084,299.096497,0.000000
1991-03-21,285.684387,299.838837,0.000000
1991-03-22,289.602295,300.737518,0.000000
1991-03-23,282.039490,299.789368,0.000000
1991-03-24,284.821106,302.000916,0.000000
1991-03-25,289.542023,296.835602,7.201170
1991-03-26,288.220673,299.328796,0.466172
1991-03-27,290.255493,299.212006,0.799982
1991-03-28,290.761841,301.378418,2.824378
1991-03-29,286.694977,296.191010,0.000000
1991-03-30,278.677429,289.509613,0.000000
1991-03-31,279.452728,294.595001,0.000000
1991-04-01,284.518707,295.929932,13.473749
1991-04-02,290.632446,293.704803,5.209247
1991-04-03,291.539093,299.010712,0.426444
1991-04-04,291.532379,301.447205,13.896519
1991-04-05,289.925110,299.505219,4.179445
1991-04-06,288.806885,300.520691,0.000000
1991-04-07,287.906830,296.157867,0.000000
1991-04-08,284.931030,294.501678,0.897635
1991-04-09,285.843536,298.218658,1.272441
1991-04-10,289.062317,297.364746,1.954294
1991-04-11,288.272003,291.944672,33.709896
1991-04-12,284.554382,290.180450,11.998631
1991-04-13,284.319641,291.564178,0.440219
1991-04-14,286.916290,298.297211,0.000000
1991-04-15,289.698090,300.273987,0.000000
1991-04-16,291.096191,301.473846,16.349752
1991-04-17,292.498718,299.048431,21.809252
1991-04-18,288.180084,298.981964,0.000000
1991-04-19,289.676971,303.283112,0.000000
1991-04-20,289.955353,307.872498,0.000000
1991-04-21,292.755798,309.819672,0.000000
1991-04-22,292.579102,308.150085,0.000000
1991-04-23,294.041077,310.005402,0.000000
1991-04-24,294.348602,310.162079,0.000000
1991-04-25,295.222046,307.637421,0.000000
1991-04-26,294.542999,304.375671,0.000000
1991-04-27,294.787933,306.043213,0.000000
1991-04-28,293.757721,303.766296,0.000000
1991-04-29,292.393494,303.633850,0.000000
1991-04-30,286.783569,307.892487,0.000000
1991-05-01,290.031097,295.352203,0.000000
1991-05-02,287.776337,303.309570,0.000000
1991-05-03,288.630127,300.831970,0.000000
1991-05-04,287.523132,298.355469,0.000000
1991-05-05,292.761169,299.316101,0.428621
1991-05-06,293.336731,303.446075,0.000000
1991-05-07,291.230927,303.702637,0.000000
1991-05-08,293.061279,305.392181,0.000000
1991-05-09,292.347809,304.578827,0.000000
1991-05-10,295.858124,305.698700,0.679091
1991-05-11,294.491943,301.015320,0.426378
1991-05-12,290.369354,298.303406,0.643814
1991-05-13,288.436096,303.671356,0.000000
1991-05-14,293.888092,301.970490,19.008747
1991-05-15,293.424103,298.898193,38.706730
1991-05-16,290.770416,302.389221,13.633386
1991-05-17,290.825317,303.019531,2.672546
1991-05-18,290.483276,303.888245,0.000000
1991-05-19,292.354706,304.005707,3.854014
1991-05-20,292.713989,300.774109,15.979954
1991-05-21,292.469482,300.604950,3.544682
1991-05-22,294.278870,302.374451,0.000000
1991-05-23,293.464172,302.488800,0.000000
1991-05-24,293.585541,303.342468,0.000000
1991-05-25,293.771820,306.724701,0.000000
1991-05-26,294.628662,307.063568,2.411378
1991-05-27,294.857574,306.228851,0.000000
1991-05-28,295.902618,309.084564,0.000000
1991-05-29,295.372559,309.502655,0.000000
1991-05-30,297.322266,309.433258,0.000000
1991-05-31,297.809937,311.263794,0.000000
1991-06-01,296.150055,309.981689,1.279869
1991-06-02,297.426697,307.950439,0.000000
1991-06-03,295.824432,306.451569,0.000000
1991-06-04,295.763580,305.895111,0.000000
1991-06-05,295.526978,301.133453,10.038198
1991-06-06,295.417938,306.536499,0.935540
1991-06-07,295.639587,305.207031,0.288853
1991-06-08,295.291138,306.707123,9.548405
1991-06-09,295.701324,306.496582,1.002797
1991-06-10,295.404663,304.824402,14.005286
1991-06-11,294.688019,306.394165,20.440920
1991-06-12,295.393921,305.166534,7.433370
1991-06-13,296.213898,306.479248,3.910230
1991-06-14,295.607849,303.732178,5.576595
1991-06-15,296.692749,303.662201,3.327532
1991-06-16,295.327057,304.458527,0.458021
1991-06-17,296.002045,308.304993,0.000000
1991-06-18,295.697144,307.681183,0.000000
1991-06-19,296.467987,307.215607,0.921166
1991-06-20,296.458710,306.560883,0.000000
1991-06-21,295.716553,305.559875,0.000000
1991-06-22,294.813843,303.979095,0.000000
1991-06-23,295.429962,303.634644,0.412123
1991-06-24,295.859833,304.794098,0.578768
1991-06-25,295.395905,304.680359,0.000000
1991-06-26,296.006287,304.265686,0.000000
1991-06-27,295.448120,301.924927,1.590379
1991-06-28,294.140839,300.812714,4.184800
1991-06-29,295.049072,299.100006,31.204145
1991-06-30,295.140991,299.830963,21.080669
1991-07-01,295.318176,301.209442,9.005030
1991-07-02,294.650116,302.961090,0.000000
1991-07-03,294.793823,303.357697,0.000000
1991-07-04,295.142639,303.669067,0.000000
1991-07-05,294.383118,304.723419,0.000000
1991-07-06,294.613007,305.177307,5.207652
1991-07-07,295.716492,304.042816,14.697646
1991-07-08,297.122711,304.983704,22.484283
1991-07-09,295.586823,301.755493,53.675644
1991-07-10,295.232605,304.788727,18.163908
1991-07-11,295.909119,308.148132,1.981304
1991-07-12,295.901764,306.996796,0.000000
1991-07-13,295.493256,303.231598,6.271218
1991-07-14,295.005188,303.706573,0.000000
1991-07-15,295.684265,303.252472,0.000000
1991-07-16,295.843567,302.331604,5.841860
1991-07-17,295.242920,305.872528,0.000000
1991-07-18,295.663513,311.983887,0.000000
1991-07-19,296.279877,309.298492,0.000000
1991-07-20,296.310272,309.999512,0.000000
1991-07-21,296.048584,309.277893,0.000000
