#Variables:
#tasmin_CNRM-CM5_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CNRM-CM5_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_CNRM-CM5_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CNRM-CM5_historical(K),tasmax_CNRM-CM5_historical(K),pr_CNRM-CM5_historical(mm)"
""
yyyy-mm-dd,tasmin_CNRM-CM5_historical(K),tasmax_CNRM-CM5_historical(K),pr_CNRM-CM5_historical(mm)
1997-08-25,298.706238,305.366577,6.215821
1997-08-26,299.089355,309.670410,0.897857
1997-08-27,300.720947,308.425690,1.098199
1997-08-28,300.098785,308.361176,0.531980
1997-08-29,298.683441,306.411621,1.167684
1997-08-30,297.460297,306.779236,0.000000
1997-08-31,296.338318,307.324310,0.567451
1997-09-01,295.629364,307.844910,0.000000
1997-09-02,296.263550,308.290222,0.000000
1997-09-03,295.696472,308.315369,0.000000
1997-09-04,296.028046,306.846680,0.000000
1997-09-05,295.531342,306.241760,0.000000
1997-09-06,295.715240,306.998962,0.000000
1997-09-07,295.413605,307.498840,0.000000
1997-09-08,294.455139,307.002258,0.578257
1997-09-09,294.640320,304.587128,8.681452
1997-09-10,294.553009,303.000824,4.373804
1997-09-11,293.237030,305.816895,0.000000
1997-09-12,292.415253,307.480713,0.000000
1997-09-13,294.753754,308.907898,0.000000
1997-09-14,296.033417,309.704193,0.000000
1997-09-15,296.125671,308.954742,0.000000
1997-09-16,296.873962,309.748505,0.000000
1997-09-17,294.979279,307.859375,0.000000
1997-09-18,295.052643,308.557190,0.000000
1997-09-19,294.685028,307.112305,0.000000
1997-09-20,294.212677,306.618225,0.000000
1997-09-21,293.962219,306.756744,0.795122
1997-09-22,294.353210,305.741730,0.000000
1997-09-23,287.757690,305.255219,0.000000
1997-09-24,288.675995,307.144470,0.000000
1997-09-25,290.308594,307.003662,0.000000
1997-09-26,288.378143,306.476044,0.000000
1997-09-27,290.745758,304.791046,0.000000
1997-09-28,290.536316,305.656860,0.000000
1997-09-29,289.463287,304.660950,0.000000
1997-09-30,287.705139,297.492645,25.434168
1997-10-01,288.346741,297.866882,0.000000
1997-10-02,283.469238,298.978241,0.000000
1997-10-03,282.843536,301.660919,0.000000
1997-10-04,284.193817,302.061066,0.000000
1997-10-05,286.244995,303.174957,0.000000
1997-10-06,287.485229,303.359863,0.000000
1997-10-07,288.615295,304.820251,0.000000
1997-10-08,289.122498,306.564606,0.000000
1997-10-09,289.029572,305.372375,0.000000
1997-10-10,287.863525,303.531677,0.000000
1997-10-11,287.339691,299.145813,2.746161
1997-10-12,285.013214,291.214478,0.000000
1997-10-13,281.359436,298.385529,0.000000
1997-10-14,284.928619,302.957977,0.000000
1997-10-15,285.587830,305.147827,0.000000
1997-10-16,287.351135,303.789551,0.000000
1997-10-17,288.639343,304.781372,0.000000
1997-10-18,289.738159,305.652496,0.000000
1997-10-19,289.593231,306.298706,0.000000
1997-10-20,288.682068,305.543030,0.000000
1997-10-21,288.654144,306.101196,0.000000
1997-10-22,290.228821,306.190247,0.000000
1997-10-23,291.219757,307.589539,0.000000
1997-10-24,292.537201,302.809387,0.000000
1997-10-25,282.278259,295.611145,0.000000
1997-10-26,283.804565,300.486877,0.000000
1997-10-27,290.221802,305.913971,0.000000
1997-10-28,292.055176,306.260742,0.000000
1997-10-29,292.230804,303.413391,0.000000
1997-10-30,282.816681,301.124573,0.000000
1997-10-31,287.485748,304.196930,0.000000
1997-11-01,292.153229,302.615601,0.000000
1997-11-02,285.588287,298.138611,0.000000
1997-11-03,274.245239,287.190155,0.000000
1997-11-04,272.412872,289.358276,0.000000
1997-11-05,275.468292,294.907593,0.000000
1997-11-06,280.392365,298.971466,0.000000
1997-11-07,287.027222,302.158905,0.000000
1997-11-08,288.301849,304.289337,0.000000
1997-11-09,289.780518,302.623749,0.000000
1997-11-10,276.614044,294.599823,0.000000
1997-11-11,278.582733,297.906158,0.000000
1997-11-12,284.934479,300.311676,0.000000
1997-11-13,281.202484,295.504517,0.000000
1997-11-14,276.972504,299.370392,0.000000
1997-11-15,286.454926,303.533478,0.000000
1997-11-16,283.622955,303.753235,0.000000
1997-11-17,286.252319,296.245331,0.000000
1997-11-18,277.772156,298.707611,0.000000
1997-11-19,281.136841,302.497192,0.000000
1997-11-20,286.764893,302.905151,0.000000
1997-11-21,275.149200,290.770752,0.000000
1997-11-22,276.006317,291.850830,0.000000
1997-11-23,285.587830,299.693359,0.000000
1997-11-24,285.700836,300.121307,0.000000
1997-11-25,283.197540,298.972443,0.000000
1997-11-26,289.071594,296.746582,19.537054
1997-11-27,282.133820,292.016663,0.000000
1997-11-28,283.761017,287.888000,0.382225
1997-11-29,282.468597,287.892670,0.318608
1997-11-30,277.797455,291.960236,0.387296
1997-12-01,287.107086,299.127716,6.120760
1997-12-02,288.061707,300.323242,3.350634
1997-12-03,284.331360,294.473450,0.886058
1997-12-04,276.834137,290.865173,0.000000
1997-12-05,273.738831,290.464539,0.000000
1997-12-06,276.147217,295.926239,0.000000
1997-12-07,282.551392,296.929443,0.376530
1997-12-08,273.025452,289.398773,0.000000
1997-12-09,282.516724,301.406494,0.000000
1997-12-10,276.372986,293.527802,0.000000
1997-12-11,276.427826,298.099518,0.000000
1997-12-12,281.053619,290.978607,0.000000
1997-12-13,268.555695,281.100128,0.000000
1997-12-14,266.417877,285.657837,0.000000
1997-12-15,272.229553,284.792938,0.000000
1997-12-16,268.826477,288.221588,0.000000
1997-12-17,277.330566,292.782379,0.000000
1997-12-18,283.617889,299.070068,0.000000
1997-12-19,285.198639,298.601624,0.485983
1997-12-20,276.732666,291.380035,0.000000
1997-12-21,271.760529,281.020538,0.000000
1997-12-22,275.186310,281.096588,0.000000
1997-12-23,269.641327,284.309784,0.000000
1997-12-24,270.971039,287.750854,0.000000
1997-12-25,281.504761,297.078461,1.604370
1997-12-26,283.504974,291.292267,12.554909
1997-12-27,276.465698,292.160828,0.793799
1997-12-28,276.485565,292.989136,0.000000
1997-12-29,280.481659,286.348816,0.000000
1997-12-30,279.187347,286.797180,2.512915
1997-12-31,277.403534,284.694122,0.882288
1998-01-01,271.581512,284.204224,0.000000
1998-01-02,271.235443,286.990814,0.000000
1998-01-03,273.057312,288.527435,0.000000
1998-01-04,276.516052,289.727539,0.000000
1998-01-05,274.702881,291.083771,0.000000
1998-01-06,277.742004,292.832458,0.000000
1998-01-07,283.436523,290.259155,0.000000
1998-01-08,280.548035,287.760437,0.000000
1998-01-09,278.725494,290.662994,0.000000
1998-01-10,280.350494,287.278320,0.000000
1998-01-11,272.604156,277.814545,22.400841
1998-01-12,273.233398,286.151855,2.528877
1998-01-13,275.030548,292.018555,0.000000
1998-01-14,269.265076,285.374054,0.000000
1998-01-15,265.233337,276.448303,0.000000
1998-01-16,272.469269,290.778687,0.000000
1998-01-17,274.274170,291.480499,0.000000
1998-01-18,279.946899,298.918457,0.000000
1998-01-19,281.364990,296.218170,0.000000
1998-01-20,281.983276,299.580292,0.000000
1998-01-21,282.286682,300.623566,0.000000
1998-01-22,283.062866,297.466248,0.000000
1998-01-23,278.325439,295.042511,0.000000
1998-01-24,282.600372,300.282257,0.000000
1998-01-25,282.145721,297.092438,0.000000
1998-01-26,274.867371,288.605560,0.000000
1998-01-27,274.901611,293.376495,0.000000
1998-01-28,276.830811,294.407227,0.000000
1998-01-29,281.372650,292.390900,0.000000
1998-01-30,279.759094,290.807770,0.000000
1998-01-31,273.843628,294.479370,0.000000
1998-02-01,278.006287,296.052979,0.000000
1998-02-02,278.734436,298.060730,0.000000
1998-02-03,280.234497,296.073883,0.000000
1998-02-04,282.970795,291.859070,20.888901
1998-02-05,282.950287,288.945465,27.911169
1998-02-06,276.735199,284.587341,0.000000
1998-02-07,272.930786,284.275391,0.000000
1998-02-08,272.048126,287.192535,0.000000
1998-02-09,275.005829,291.827209,0.000000
1998-02-10,280.605621,292.394043,0.000000
1998-02-11,282.418518,288.961395,23.815357
1998-02-12,282.879608,289.542267,27.344868
1998-02-13,277.348663,291.200775,0.000000
1998-02-14,276.159027,292.903595,0.000000
1998-02-15,278.068817,294.494659,0.000000
1998-02-16,282.218628,295.074738,0.000000
1998-02-17,283.294830,297.384186,1.515641
1998-02-18,277.121490,290.790466,0.000000
1998-02-19,272.619537,288.976776,0.000000
1998-02-20,277.857544,292.216492,0.000000
1998-02-21,279.813171,292.918945,0.000000
1998-02-22,286.842072,294.560974,2.119103
1998-02-23,282.096954,298.445801,0.000000
1998-02-24,281.600281,301.308746,0.000000
1998-02-25,283.931580,302.772369,0.000000
1998-02-26,280.968353,296.117371,0.000000
1998-02-27,276.676819,291.497070,0.000000
1998-02-28,286.396179,300.780426,0.579747
1998-03-01,282.409210,295.609344,0.000000
1998-03-02,280.608398,297.653137,0.000000
1998-03-03,281.439117,300.135132,0.000000
1998-03-04,282.572754,300.494995,0.000000
1998-03-05,283.574188,300.018799,0.000000
1998-03-06,288.332458,301.358276,0.000000
1998-03-07,287.776855,298.299438,1.014380
1998-03-08,275.729492,291.902039,0.000000
1998-03-09,273.275208,286.784821,0.000000
1998-03-10,273.562469,290.842163,0.000000
1998-03-11,277.575806,290.680756,0.000000
1998-03-12,285.544312,290.334564,0.000000
1998-03-13,285.698303,295.107361,0.000000
1998-03-14,284.594513,294.821625,0.000000
1998-03-15,287.035400,301.376556,0.423527
1998-03-16,283.973602,302.054657,0.000000
1998-03-17,286.311707,300.756470,0.000000
1998-03-18,290.131958,299.648346,1.358860
1998-03-19,290.933655,303.941895,0.335048
1998-03-20,288.372650,300.133423,0.000000
1998-03-21,282.889679,302.237793,0.000000
1998-03-22,288.299530,304.010345,0.000000
1998-03-23,289.911896,304.419891,0.000000
1998-03-24,288.121643,303.691772,0.000000
1998-03-25,284.197449,300.272400,0.000000
1998-03-26,279.227997,296.790833,0.000000
1998-03-27,279.684875,300.912048,0.000000
1998-03-28,284.480530,300.340088,0.000000
1998-03-29,288.554413,296.297729,0.327561
1998-03-30,285.650269,292.125702,20.873625
1998-03-31,281.204773,289.409271,25.808405
1998-04-01,280.574127,289.273895,0.000000
1998-04-02,282.670074,293.103333,0.000000
1998-04-03,289.908844,299.340240,1.118571
1998-04-04,285.857483,301.152802,0.000000
1998-04-05,285.488800,299.604095,0.000000
1998-04-06,286.397949,298.226196,1.227783
1998-04-07,290.688263,298.298615,24.240385
1998-04-08,289.445496,301.237854,5.704600
1998-04-09,288.750977,299.977631,0.000000
1998-04-10,286.384491,296.850250,0.000000
1998-04-11,281.178589,294.763794,0.000000
1998-04-12,281.779663,300.389008,0.000000
1998-04-13,285.833984,303.809723,0.000000
1998-04-14,287.591034,303.965302,0.000000
1998-04-15,288.006165,301.599915,0.000000
1998-04-16,291.246796,301.463776,0.379906
1998-04-17,288.899353,296.936493,1.109964
1998-04-18,282.513885,299.830688,0.000000
1998-04-19,286.479340,309.903748,0.000000
1998-04-20,288.729095,309.129272,0.000000
1998-04-21,289.208801,304.650330,0.000000
1998-04-22,291.553101,301.294098,0.678766
1998-04-23,291.168121,298.116394,2.314048
1998-04-24,291.165497,296.847137,7.588148
1998-04-25,291.731323,296.494751,5.989432
1998-04-26,292.838013,297.574310,14.770905
1998-04-27,290.080078,304.137115,1.316169
1998-04-28,291.508301,305.282745,0.000000
1998-04-29,290.859863,304.923584,0.000000
1998-04-30,290.988892,302.489655,1.811427
1998-05-01,292.865051,299.286407,0.000000
1998-05-02,291.835327,302.739990,0.000000
1998-05-03,292.980591,303.937653,0.000000
1998-05-04,294.299133,303.085449,0.000000
1998-05-05,295.360870,303.279327,0.000000
1998-05-06,294.795959,304.322845,0.000000
1998-05-07,295.054077,304.492157,0.000000
1998-05-08,295.115265,305.522949,0.000000
1998-05-09,293.456055,303.043274,0.931547
1998-05-10,291.748871,303.262878,0.000000
1998-05-11,292.500244,303.001129,0.000000
1998-05-12,293.581329,302.968964,8.407222
1998-05-13,293.996643,301.712646,10.917832
1998-05-14,294.388641,302.242889,0.000000
1998-05-15,295.436401,303.326447,1.410603
1998-05-16,295.722015,303.021118,2.689695
1998-05-17,296.008911,301.189392,1.834344
1998-05-18,294.359253,302.370819,3.416601
1998-05-19,293.591614,301.203186,5.691342
1998-05-20,293.732025,300.020599,1.195183
1998-05-21,295.461365,300.967346,0.000000
1998-05-22,293.699554,300.776520,0.880350
1998-05-23,294.199371,298.868042,4.146557
1998-05-24,294.083740,300.952026,9.310447
1998-05-25,293.713226,301.791565,7.511878
1998-05-26,293.985657,304.953979,5.798694
1998-05-27,292.898102,304.751251,2.920689
1998-05-28,294.219330,302.961884,0.000000
1998-05-29,294.338501,306.321899,1.029945
1998-05-30,296.893585,309.146637,2.847189
1998-05-31,292.937073,303.927551,0.000000
1998-06-01,287.424377,298.830963,0.000000
1998-06-02,287.177826,300.172668,0.000000
1998-06-03,290.371307,301.792908,0.000000
1998-06-04,293.566681,305.290863,1.541442
1998-06-05,295.689423,305.898376,0.876103
1998-06-06,296.077759,304.895050,0.635070
1998-06-07,296.906921,307.112366,0.922949
1998-06-08,294.761841,305.499512,27.207535
1998-06-09,294.865631,301.806213,69.781075
1998-06-10,295.979553,302.397797,23.810886
1998-06-11,295.297943,303.164124,2.503567
1998-06-12,295.061737,302.834564,0.440105
1998-06-13,294.938049,305.140625,4.455327
1998-06-14,297.023529,304.922577,0.559069
1998-06-15,296.925110,302.642120,2.248010
1998-06-16,297.946228,303.465240,16.257315
1998-06-17,296.677826,302.473999,5.555065
1998-06-18,295.079468,302.417084,1.217294
1998-06-19,294.613586,306.365356,0.545622
1998-06-20,295.772003,306.382263,0.000000
1998-06-21,296.711945,306.777374,0.000000
1998-06-22,292.997375,302.593018,42.748177
1998-06-23,296.607269,301.363831,33.976856
1998-06-24,297.082703,301.163269,3.623827
1998-06-25,297.238251,301.386353,0.000000
1998-06-26,293.986847,301.184845,0.000000
1998-06-27,294.793854,302.214050,2.409412
1998-06-28,295.137756,303.354431,0.000000
1998-06-29,294.966614,303.623108,0.921166
1998-06-30,295.138367,305.167023,0.000000
1998-07-01,295.000641,305.542969,0.000000
1998-07-02,294.706879,304.467407,0.000000
1998-07-03,293.477539,305.817505,0.000000
1998-07-04,294.607422,306.752411,0.000000
1998-07-05,294.597198,307.393951,0.000000
1998-07-06,294.760986,307.979889,0.000000
1998-07-07,294.855652,307.200256,0.000000
1998-07-08,295.333313,307.177612,0.000000
1998-07-09,295.820435,305.704041,0.480023
1998-07-10,297.045807,304.541412,2.601971
1998-07-11,296.409210,305.379333,9.784608
1998-07-12,295.458252,304.506073,2.974707
1998-07-13,294.695099,302.693146,4.040186
1998-07-14,296.544495,306.015167,2.827288
1998-07-15,297.044586,308.370605,1.557488
1998-07-16,296.740417,308.639313,0.000000
1998-07-17,296.292236,308.200226,0.000000
1998-07-18,296.092438,307.998199,0.000000
1998-07-19,295.844208,307.359741,0.000000
1998-07-20,295.574524,307.626770,0.290226
1998-07-21,296.153290,307.287811,0.000000
1998-07-22,296.745972,306.602539,1.454542
1998-07-23,295.915619,307.103149,0.000000
1998-07-24,296.002136,306.626740,1.780878
1998-07-25,296.509094,306.864410,0.000000
1998-07-26,296.241974,307.186157,0.000000
1998-07-27,296.011230,308.938721,0.000000
1998-07-28,297.641449,309.217743,0.000000
1998-07-29,298.286591,308.532013,0.000000
1998-07-30,296.212677,308.679321,0.000000
1998-07-31,296.071564,309.678436,0.000000
1998-08-01,297.179688,308.273743,2.394027
1998-08-02,296.304749,307.117889,2.922161
1998-08-03,296.188690,308.594910,0.000000
1998-08-04,296.087524,309.973053,0.000000
1998-08-05,295.885498,309.855896,0.000000
1998-08-06,296.787018,308.225098,0.000000
1998-08-07,298.210022,306.121307,0.337377
1998-08-08,294.777893,307.312500,0.294228
1998-08-09,295.124786,307.893341,0.533280
1998-08-10,295.992157,306.401001,7.355377
1998-08-11,296.242065,304.908264,7.556894
1998-08-12,295.695770,307.571625,0.827024
1998-08-13,295.684631,307.309753,0.000000
1998-08-14,296.110199,308.146271,1.006218
1998-08-15,296.262207,307.486206,0.000000
1998-08-16,296.406342,306.741028,0.000000
1998-08-17,298.113525,308.815552,0.597029
1998-08-18,297.837982,308.554321,1.415634
1998-08-19,297.471802,307.155853,3.173126
1998-08-20,296.308594,304.206512,5.419496
1998-08-21,295.433258,303.927002,13.699397
1998-08-22,296.565125,304.799957,7.380808
1998-08-23,296.426849,305.128662,1.338992
1998-08-24,294.876434,305.469879,1.701641
1998-08-25,296.089142,304.734161,0.000000
1998-08-26,295.986755,303.356476,16.125957
1998-08-27,296.951477,302.248810,10.317804
1998-08-28,296.697235,304.449554,6.920969
1998-08-29,294.256805,302.814056,29.416098
1998-08-30,290.662231,299.999664,48.372246
1998-08-31,294.645782,303.199341,24.422428
1998-09-01,294.450989,302.785431,11.138330
1998-09-02,294.843842,301.603943,16.115030
1998-09-03,294.225372,303.145325,3.004768
1998-09-04,294.597382,301.974396,15.811194
1998-09-05,297.080048,303.615295,0.644595
1998-09-06,297.003906,301.332367,6.982502
1998-09-07,294.749176,302.353882,11.538018
1998-09-08,294.766174,303.107422,21.674240
1998-09-09,293.616241,303.267456,0.994888
1998-09-10,292.442505,304.034180,2.636029
1998-09-11,293.569031,304.983887,0.758827
1998-09-12,295.092041,300.548859,0.000000
1998-09-13,283.449951,296.670227,0.000000
1998-09-14,281.578644,299.501129,0.000000
1998-09-15,283.348541,301.243896,0.000000
1998-09-16,284.408966,302.337738,0.000000
1998-09-17,284.825989,302.405243,0.000000
1998-09-18,287.459900,302.606445,0.000000
1998-09-19,290.610260,302.552734,0.000000
1998-09-20,292.750397,300.279938,6.295316
1998-09-21,289.920685,298.099609,25.772383
1998-09-22,293.708893,300.253784,12.231471
1998-09-23,289.136963,297.610718,0.000000
1998-09-24,287.127563,301.021637,2.168794
1998-09-25,287.896210,303.188904,0.000000
1998-09-26,289.901917,297.910919,0.000000
1998-09-27,283.732025,297.078522,0.000000
1998-09-28,283.341919,300.939453,0.000000
1998-09-29,284.341888,301.925476,0.000000
1998-09-30,286.404633,303.267242,0.000000
1998-10-01,288.305359,305.423676,0.000000
1998-10-02,291.381592,302.791626,2.976915
1998-10-03,293.854156,303.424927,4.039289
1998-10-04,292.716827,302.432709,0.000000
1998-10-05,291.484222,302.774750,0.000000
1998-10-06,286.116943,303.481598,0.000000
1998-10-07,286.885559,302.176392,0.000000
1998-10-08,287.770050,302.843231,0.000000
1998-10-09,287.480255,303.656342,0.000000
1998-10-10,288.394440,304.235260,0.000000
1998-10-11,288.246216,304.703339,0.000000
1998-10-12,289.704529,305.815460,1.603945
1998-10-13,291.814514,306.760681,0.000000
1998-10-14,292.180237,306.396423,0.000000
1998-10-15,293.502319,306.745605,0.000000
1998-10-16,293.847412,306.187317,0.000000
1998-10-17,293.805908,306.065277,0.521707
1998-10-18,294.869568,301.847565,0.000000
1998-10-19,283.802307,302.045380,0.000000
1998-10-20,286.555084,302.317261,0.000000
1998-10-21,285.076935,299.782928,0.000000
1998-10-22,284.937225,300.695312,0.000000
1998-10-23,287.067963,300.985138,0.000000
1998-10-24,288.658203,302.558777,0.000000
1998-10-25,289.599396,303.358978,0.683107
1998-10-26,293.185944,302.589905,1.500295
1998-10-27,284.136017,298.543121,1.146603
1998-10-28,284.831848,295.458252,0.000000
1998-10-29,283.518463,292.731964,0.000000
1998-10-30,282.198883,298.494446,0.000000
