#Variables:
#tasmin_BNU-ESM_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_BNU-ESM_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_BNU-ESM_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_BNU-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_BNU-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_BNU-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_BNU-ESM_historical(K),tasmax_BNU-ESM_historical(K),pr_BNU-ESM_historical(mm)"
""
yyyy-mm-dd,tasmin_BNU-ESM_historical(K),tasmax_BNU-ESM_historical(K),pr_BNU-ESM_historical(mm)
2002-07-17,298.285828,309.528839,0.000000
2002-07-18,299.087372,309.948578,0.000000
2002-07-19,299.148468,309.425171,15.817797
2002-07-20,298.297272,307.990265,11.648460
2002-07-21,297.299957,303.754303,18.073187
2002-07-22,295.943939,302.396271,37.376427
2002-07-23,295.026337,303.061401,32.308537
2002-07-24,296.683075,304.047638,19.788208
2002-07-25,296.790039,305.823334,0.000000
2002-07-26,296.465149,306.269928,0.000000
2002-07-27,295.863037,308.060974,0.000000
2002-07-28,296.471832,310.927002,0.000000
2002-07-29,297.187714,311.761353,0.000000
2002-07-30,296.655396,312.994537,0.000000
2002-07-31,296.756561,312.643707,0.000000
2002-08-01,296.411163,311.772766,0.000000
2002-08-02,296.965851,310.755249,0.000000
2002-08-03,296.446777,310.397034,0.000000
2002-08-04,296.532104,311.065948,0.000000
2002-08-05,297.250702,311.652069,0.000000
2002-08-06,296.681488,311.560730,0.000000
2002-08-07,296.966858,310.315918,0.000000
2002-08-08,296.144806,308.533600,0.000000
2002-08-09,297.686920,309.795135,0.000000
2002-08-10,298.152252,311.715576,0.823196
2002-08-11,299.961334,312.569092,4.868497
2002-08-12,299.584442,310.667328,6.706174
2002-08-13,298.539246,309.571198,5.084169
2002-08-14,298.721039,312.536865,2.130812
2002-08-15,299.175140,311.892303,2.762281
2002-08-16,299.089355,310.107758,0.434890
2002-08-17,298.868103,310.668945,0.000000
2002-08-18,298.483704,311.594116,0.000000
2002-08-19,298.439484,310.841309,0.000000
2002-08-20,298.261047,310.376038,0.000000
2002-08-21,297.862122,310.264801,0.000000
2002-08-22,298.140045,310.664856,0.000000
2002-08-23,297.872192,311.145203,0.000000
2002-08-24,297.640930,313.061768,0.000000
2002-08-25,298.205933,312.330048,0.000000
2002-08-26,298.673676,311.793701,3.345927
2002-08-27,298.135315,310.761841,1.043742
2002-08-28,297.847412,309.180481,3.028238
2002-08-29,297.538239,308.147614,0.519333
2002-08-30,297.337280,307.820007,0.000000
2002-08-31,297.332581,307.892456,0.000000
2002-09-01,297.312225,309.498291,0.000000
2002-09-02,297.842102,310.619476,0.000000
2002-09-03,297.385162,311.121094,0.325423
2002-09-04,299.261932,314.493683,0.000000
2002-09-05,300.416779,310.834229,2.089909
2002-09-06,297.285950,306.514252,2.535489
2002-09-07,296.549957,303.564697,4.975021
2002-09-08,296.144287,303.865723,2.496407
2002-09-09,295.684387,304.159302,2.512672
2002-09-10,295.757324,305.458435,6.897371
2002-09-11,294.534332,307.260254,0.000000
2002-09-12,293.690857,307.844299,0.000000
2002-09-13,295.078369,309.302246,0.000000
2002-09-14,295.351776,309.207855,0.000000
2002-09-15,295.787445,309.111176,0.000000
2002-09-16,295.942444,307.941162,0.000000
2002-09-17,296.064087,306.448700,0.000000
2002-09-18,296.241486,306.586090,0.000000
2002-09-19,296.322266,306.351196,0.000000
2002-09-20,296.419128,305.762543,0.000000
2002-09-21,296.252594,307.540710,0.000000
2002-09-22,296.456299,307.361389,0.402510
2002-09-23,297.193207,307.444244,10.720000
2002-09-24,296.107483,302.171204,21.404270
2002-09-25,295.193237,300.545746,10.424545
2002-09-26,292.311890,302.275879,0.000000
2002-09-27,291.073944,303.526031,0.000000
2002-09-28,293.437744,305.298309,0.000000
2002-09-29,294.604919,306.417908,0.000000
2002-09-30,292.925446,306.972382,0.000000
2002-10-01,292.617004,307.253662,0.000000
2002-10-02,293.244751,306.459900,0.000000
2002-10-03,293.980743,306.303467,0.000000
2002-10-04,292.864014,307.128601,0.000000
2002-10-05,292.856567,307.482605,0.000000
2002-10-06,293.857361,307.538971,0.000000
2002-10-07,293.758606,306.851318,0.000000
2002-10-08,293.508484,306.165649,0.000000
2002-10-09,294.879059,304.988922,0.000000
2002-10-10,295.441132,304.954193,0.000000
2002-10-11,295.622498,305.015137,0.000000
2002-10-12,295.540741,303.394348,3.224236
2002-10-13,295.091827,304.974792,1.957386
2002-10-14,285.939148,302.442841,5.164216
2002-10-15,283.481781,290.677612,0.000000
2002-10-16,285.889069,293.214630,7.333641
2002-10-17,285.242950,291.151215,0.000000
2002-10-18,283.963196,293.700653,0.000000
2002-10-19,283.221100,292.463623,0.000000
2002-10-20,279.992981,294.110840,0.000000
2002-10-21,281.415894,293.355927,1.880602
2002-10-22,285.003235,300.023224,0.460048
2002-10-23,288.648438,298.669189,0.000000
2002-10-24,290.800018,298.319458,37.941532
2002-10-25,291.810577,299.296387,8.877389
2002-10-26,292.087219,296.634918,51.256992
2002-10-27,291.537476,296.850708,9.008914
2002-10-28,291.236908,300.449860,6.422310
2002-10-29,291.040436,295.938812,34.488747
2002-10-30,281.723938,293.534210,1.442777
2002-10-31,283.224976,296.920441,0.000000
2002-11-01,282.663177,293.593079,0.851880
2002-11-02,278.077393,283.248291,0.000000
2002-11-03,275.425293,289.069275,0.000000
2002-11-04,279.036957,289.823212,0.000000
2002-11-05,284.924988,292.338074,0.000000
2002-11-06,289.142090,299.001465,28.230429
2002-11-07,284.707092,293.518585,4.493310
2002-11-08,278.082031,293.242218,0.000000
2002-11-09,286.962097,293.266510,33.943802
2002-11-10,284.389038,291.501251,32.401188
2002-11-11,284.279846,292.297852,26.581985
2002-11-12,280.263153,290.847839,11.538703
2002-11-13,284.155701,289.869720,0.000000
2002-11-14,283.761108,294.861298,7.730290
2002-11-15,282.891541,294.228546,11.213419
2002-11-16,282.344879,295.504517,0.000000
2002-11-17,282.525238,297.903625,0.000000
2002-11-18,287.956665,296.407867,22.623224
2002-11-19,287.605530,295.992706,6.234272
2002-11-20,282.054565,296.776398,0.614774
2002-11-21,287.747528,298.643494,0.621195
2002-11-22,278.566559,294.830658,1.433009
2002-11-23,273.871613,286.501770,0.000000
2002-11-24,276.849701,293.250031,0.000000
2002-11-25,280.206451,296.826508,0.000000
2002-11-26,286.763855,295.527496,0.000000
2002-11-27,278.151337,291.711212,0.000000
2002-11-28,279.450562,292.313965,0.000000
2002-11-29,287.325714,296.822754,5.202254
2002-11-30,281.621735,294.739868,0.563277
2002-12-01,275.626862,289.311279,0.000000
2002-12-02,277.319672,285.536255,13.556870
2002-12-03,275.814056,287.214172,0.000000
2002-12-04,271.046875,282.595245,0.000000
2002-12-05,274.430634,288.706116,0.000000
2002-12-06,284.670380,294.473450,5.154370
2002-12-07,286.620239,292.254883,2.020861
2002-12-08,275.040558,289.450043,0.000000
2002-12-09,276.075775,290.710541,0.000000
2002-12-10,276.779449,292.462921,0.000000
2002-12-11,279.927246,294.259125,0.000000
2002-12-12,283.132202,290.220428,0.000000
2002-12-13,276.941406,289.591705,0.000000
2002-12-14,277.902710,292.186981,0.000000
2002-12-15,282.404266,294.488281,0.000000
2002-12-16,278.937042,289.160492,0.000000
2002-12-17,277.101501,292.109802,0.000000
2002-12-18,283.386292,295.785156,0.000000
2002-12-19,280.853149,295.088165,0.000000
2002-12-20,282.084564,296.360840,0.000000
2002-12-21,280.416870,291.561218,0.000000
2002-12-22,275.942474,286.164093,0.000000
2002-12-23,272.813965,288.337952,0.000000
2002-12-24,275.756256,291.090210,0.000000
2002-12-25,276.977386,289.536926,0.000000
2002-12-26,275.759186,290.043213,0.000000
2002-12-27,276.840027,290.007904,0.000000
2002-12-28,280.840393,286.487915,0.000000
2002-12-29,272.973816,285.368073,0.000000
2002-12-30,276.899414,285.252563,3.436893
2002-12-31,280.200226,284.414032,3.757307
2003-01-01,275.209106,288.844421,0.000000
2003-01-02,277.482117,289.607666,0.000000
2003-01-03,278.476776,293.305176,0.000000
2003-01-04,280.367035,288.255585,1.876177
2003-01-05,273.562103,283.255066,1.543698
2003-01-06,274.172607,285.300110,0.000000
2003-01-07,278.788910,285.484375,1.964382
2003-01-08,270.596527,283.433533,0.000000
2003-01-09,268.848022,282.893829,0.000000
2003-01-10,276.096130,286.747528,0.000000
2003-01-11,278.558838,284.317749,3.648349
2003-01-12,277.535645,285.541107,9.446182
2003-01-13,280.630493,289.392151,2.747569
2003-01-14,281.384705,291.980042,6.110384
2003-01-15,271.487183,289.381744,0.000000
2003-01-16,272.645325,287.436554,0.000000
2003-01-17,281.714081,296.635315,0.000000
2003-01-18,281.376465,290.860168,0.000000
2003-01-19,275.353973,285.482300,0.000000
2003-01-20,274.075836,285.844666,0.000000
2003-01-21,276.903473,286.975159,1.854031
2003-01-22,269.255768,280.679260,0.000000
2003-01-23,271.216949,285.646545,0.000000
2003-01-24,282.477844,296.612915,0.000000
2003-01-25,280.323395,292.454346,0.000000
2003-01-26,280.955627,295.819397,0.000000
2003-01-27,280.844574,295.492065,0.000000
2003-01-28,283.475250,292.138245,4.945464
2003-01-29,283.719574,290.416016,24.389299
2003-01-30,275.201416,286.723145,4.235266
2003-01-31,273.784973,276.845764,0.000000
2003-02-01,274.003601,278.696991,0.000000
2003-02-02,272.450165,284.931458,0.000000
2003-02-03,274.381165,286.835236,0.000000
2003-02-04,274.648560,286.963104,0.000000
2003-02-05,280.571136,293.176147,0.703546
2003-02-06,282.421600,291.236603,1.638955
2003-02-07,268.713470,286.514069,0.000000
2003-02-08,269.760925,278.108124,0.000000
2003-02-09,273.221130,286.045959,0.000000
2003-02-10,276.264252,292.755615,0.000000
2003-02-11,282.883820,292.380676,0.000000
2003-02-12,277.854950,289.922058,0.000000
2003-02-13,272.590088,285.248169,0.000000
2003-02-14,272.059509,289.705933,0.000000
2003-02-15,280.587402,287.683777,0.000000
2003-02-16,281.227844,288.416962,0.000000
2003-02-17,285.603638,295.446564,11.398924
2003-02-18,281.428589,293.253021,1.879821
2003-02-19,279.306366,291.331177,0.000000
2003-02-20,277.891998,293.423981,0.000000
2003-02-21,284.548767,293.477173,12.941607
2003-02-22,286.302643,298.400177,1.333162
2003-02-23,287.076294,296.964539,1.171681
2003-02-24,288.316528,297.398590,5.642502
2003-02-25,284.454163,296.370636,0.000000
2003-02-26,288.270935,299.127747,5.729010
2003-02-27,282.514038,295.384827,0.000000
2003-02-28,281.603058,291.194122,0.000000
2003-03-01,279.452484,289.970001,18.463306
2003-03-02,272.031067,279.442322,7.217168
2003-03-03,276.768890,284.279633,7.359291
2003-03-04,277.539001,291.661469,0.000000
2003-03-05,279.826569,295.701874,0.000000
2003-03-06,283.896667,298.777710,0.000000
2003-03-07,285.084961,294.955780,0.000000
2003-03-08,282.111023,292.642822,0.000000
2003-03-09,283.279938,298.369171,0.000000
2003-03-10,286.776123,301.069855,0.000000
2003-03-11,285.180847,299.116364,0.000000
2003-03-12,279.697296,295.297607,0.000000
2003-03-13,283.874268,301.002563,0.000000
2003-03-14,285.942596,303.578461,0.000000
2003-03-15,287.779205,303.712097,0.000000
2003-03-16,287.612793,306.194885,0.000000
2003-03-17,287.461853,304.331604,0.000000
2003-03-18,289.879761,303.643982,0.000000
2003-03-19,287.952942,302.449585,0.000000
2003-03-20,290.267761,295.784180,2.656095
2003-03-21,289.900665,298.299438,3.614446
2003-03-22,290.275970,298.217285,3.963761
2003-03-23,289.141571,293.644684,4.144828
2003-03-24,289.737213,300.966919,0.000000
2003-03-25,285.696289,299.252106,0.000000
2003-03-26,286.732758,302.164398,0.000000
2003-03-27,289.539642,304.717926,0.000000
2003-03-28,289.109009,303.397614,0.000000
2003-03-29,280.670563,295.114014,0.000000
2003-03-30,279.486725,293.841095,0.000000
2003-03-31,282.625793,299.317413,0.000000
2003-04-01,286.055023,299.170715,0.000000
2003-04-02,284.203827,300.477264,0.000000
2003-04-03,288.135376,305.426483,0.000000
2003-04-04,288.580200,306.901276,0.000000
2003-04-05,289.111542,306.814636,0.000000
2003-04-06,290.188629,305.382599,0.000000
2003-04-07,290.692474,301.966095,0.000000
2003-04-08,292.626678,302.710815,0.000000
2003-04-09,290.885071,302.113190,0.288243
2003-04-10,283.799805,300.114532,0.000000
2003-04-11,286.143494,302.999817,0.000000
2003-04-12,288.223846,302.229095,0.000000
2003-04-13,284.446075,296.009003,0.000000
2003-04-14,285.994629,298.657043,0.000000
2003-04-15,288.948730,302.788574,0.000000
2003-04-16,292.659729,303.009216,1.979951
2003-04-17,291.556488,304.495667,2.380320
2003-04-18,289.409668,305.478333,0.000000
2003-04-19,292.288666,304.816772,0.000000
2003-04-20,293.582703,305.879791,0.000000
2003-04-21,292.185669,305.196655,0.000000
2003-04-22,290.098724,306.573730,0.000000
2003-04-23,291.398529,310.070129,0.000000
2003-04-24,295.678619,309.252350,0.000000
2003-04-25,292.034485,307.126923,0.000000
2003-04-26,292.212189,304.771881,0.000000
2003-04-27,288.347809,304.488739,0.000000
2003-04-28,290.665100,303.735565,0.000000
2003-04-29,292.391724,305.530090,0.000000
2003-04-30,293.872925,305.597656,0.000000
2003-05-01,293.261353,299.237854,11.027949
2003-05-02,291.491821,303.510864,0.000000
2003-05-03,290.860962,302.337341,0.587878
2003-05-04,294.395569,301.324921,72.051704
2003-05-05,292.230286,301.798676,29.132845
2003-05-06,293.648987,301.569244,0.379409
2003-05-07,289.690460,297.917572,0.000000
2003-05-08,290.858795,299.523621,0.607206
2003-05-09,291.842285,300.658752,0.711078
2003-05-10,292.126007,300.472473,0.000000
2003-05-11,292.690277,301.133667,0.000000
2003-05-12,292.188629,303.895905,0.000000
2003-05-13,292.610168,305.078339,0.000000
2003-05-14,293.899323,306.068726,0.000000
2003-05-15,294.396606,307.071625,0.000000
2003-05-16,295.027802,306.026581,0.000000
2003-05-17,293.528076,304.583618,0.000000
2003-05-18,293.758453,305.759155,0.000000
2003-05-19,294.017456,305.606110,0.000000
2003-05-20,294.479431,307.345093,0.000000
2003-05-21,295.188202,307.669434,0.000000
2003-05-22,293.703064,306.584778,9.466576
2003-05-23,295.691162,306.939697,0.000000
2003-05-24,297.905090,306.639587,0.000000
2003-05-25,294.184448,306.600983,0.000000
2003-05-26,293.151306,308.082764,0.000000
2003-05-27,294.947723,308.703949,0.000000
2003-05-28,296.059906,307.846313,0.000000
2003-05-29,296.302551,307.634613,0.000000
2003-05-30,297.777222,306.873871,0.000000
2003-05-31,296.289551,308.249786,0.000000
2003-06-01,296.652039,310.775879,0.000000
2003-06-02,297.318756,310.954010,0.000000
2003-06-03,297.240265,310.879639,0.000000
2003-06-04,297.045441,309.692413,0.000000
2003-06-05,296.641724,309.043121,0.000000
2003-06-06,295.897217,309.711548,0.000000
2003-06-07,296.393341,310.214172,0.000000
2003-06-08,298.027863,311.158997,0.000000
2003-06-09,298.515869,312.155334,0.000000
2003-06-10,298.862549,314.331177,0.000000
2003-06-11,299.423462,313.881744,0.000000
2003-06-12,298.533142,314.639618,0.000000
2003-06-13,298.797180,314.074280,0.000000
2003-06-14,299.196136,313.296692,0.000000
2003-06-15,298.947021,311.745178,0.000000
2003-06-16,298.479675,312.211243,0.000000
2003-06-17,298.859161,312.414734,0.000000
2003-06-18,299.127350,313.271973,0.000000
2003-06-19,299.129150,314.331177,0.000000
2003-06-20,299.417969,313.438690,0.000000
2003-06-21,299.933716,312.071533,0.000000
2003-06-22,299.070282,311.361359,0.000000
2003-06-23,299.511505,312.857544,0.000000
2003-06-24,300.328705,312.708496,0.000000
2003-06-25,299.482391,312.228851,0.000000
2003-06-26,299.900238,312.846771,0.000000
2003-06-27,300.490875,312.622009,0.000000
2003-06-28,299.789612,311.845459,0.000000
2003-06-29,299.029907,310.533112,0.000000
2003-06-30,297.892456,307.785889,0.000000
2003-07-01,297.829712,308.411743,0.000000
2003-07-02,297.810150,309.605225,0.000000
2003-07-03,297.468781,311.316010,0.000000
2003-07-04,297.891846,311.766907,0.000000
2003-07-05,297.869171,311.181122,0.496286
2003-07-06,298.636658,312.249603,0.000000
2003-07-07,298.384552,312.065125,0.000000
2003-07-08,298.686615,312.043884,0.000000
2003-07-09,298.636200,311.756256,0.000000
2003-07-10,298.524719,310.696136,0.000000
2003-07-11,297.780396,308.796600,0.000000
2003-07-12,298.482544,307.740692,0.000000
2003-07-13,298.542877,306.830536,0.000000
2003-07-14,298.618896,308.790100,0.000000
2003-07-15,299.100250,311.795624,0.000000
2003-07-16,298.908234,311.583282,0.000000
2003-07-17,297.829712,309.180328,0.000000
2003-07-18,297.438141,307.893494,0.000000
2003-07-19,297.374756,307.849518,0.000000
2003-07-20,297.553467,308.672882,0.000000
2003-07-21,296.884094,308.961456,0.000000
2003-07-22,297.067963,310.040863,0.000000
2003-07-23,297.316559,311.376343,0.000000
2003-07-24,297.455536,313.239868,0.000000
2003-07-25,297.780914,313.061340,0.000000
2003-07-26,298.101715,312.433289,0.000000
2003-07-27,297.482117,308.449463,0.000000
2003-07-28,297.544403,308.791901,0.000000
2003-07-29,297.735382,311.013641,0.000000
2003-07-30,297.971436,313.750366,0.000000
2003-07-31,299.014709,313.323120,0.000000
2003-08-01,298.906738,312.611694,0.000000
2003-08-02,298.504028,311.912201,0.000000
2003-08-03,298.430542,312.049500,0.000000
2003-08-04,298.821167,311.590271,0.396442
2003-08-05,297.956696,311.176331,0.000000
2003-08-06,297.992584,309.036713,0.000000
2003-08-07,298.426575,310.037842,0.000000
2003-08-08,298.673615,312.060822,0.000000
2003-08-09,299.884277,311.528046,0.294228
2003-08-10,299.007996,310.243011,0.000000
2003-08-11,297.947845,309.277374,0.000000
2003-08-12,298.385132,309.996429,0.000000
2003-08-13,298.624084,311.349518,0.285199
2003-08-14,300.127777,312.151581,0.000000
2003-08-15,299.401245,311.317810,0.000000
2003-08-16,298.834106,311.174316,0.000000
2003-08-17,299.014069,312.507416,0.000000
2003-08-18,300.031342,313.764465,0.312059
2003-08-19,299.908905,312.285370,0.000000
2003-08-20,299.068970,311.433380,1.156804
2003-08-21,299.029816,310.935272,2.089038
2003-08-22,298.312561,309.739075,2.413709
2003-08-23,298.225708,309.810669,3.100566
2003-08-24,297.739014,306.740295,1.979713
2003-08-25,297.135712,308.464142,0.000000
2003-08-26,297.109711,309.350433,0.000000
2003-08-27,296.921265,309.609924,0.000000
2003-08-28,297.057922,311.114349,0.000000
2003-08-29,296.790466,312.985382,0.000000
2003-08-30,296.764526,311.832672,0.000000
2003-08-31,297.192963,311.563629,0.000000
2003-09-01,297.296051,310.920563,1.508655
2003-09-02,297.375946,307.430542,1.257536
2003-09-03,297.441254,307.877045,0.000000
2003-09-04,297.376617,307.816040,0.000000
2003-09-05,297.343384,307.484039,0.856847
2003-09-06,296.830048,306.616974,0.618884
2003-09-07,296.532135,304.973083,11.460755
2003-09-08,295.909912,303.321228,3.383248
2003-09-09,295.671600,304.886932,0.000000
2003-09-10,295.937592,307.022339,0.000000
2003-09-11,296.372223,308.208313,0.000000
2003-09-12,295.586975,307.003387,4.777419
2003-09-13,295.169830,303.541718,0.000000
2003-09-14,295.267700,302.731232,0.401445
2003-09-15,295.058655,304.791046,0.000000
2003-09-16,293.303345,306.073700,0.954750
2003-09-17,293.874451,306.352600,3.267034
2003-09-18,293.930725,306.302277,1.312489
2003-09-19,293.489868,305.465729,0.000000
2003-09-20,293.268433,303.200439,1.191110
2003-09-21,294.847565,302.345673,11.365146
